Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0407,0.0274,0.0229,0.0196,0.0569,0.0018,0.0004,0.0025,0.0078,0.064,0.001,0.0106,0.0418,0.1563,0.2122,0.0119,0.0575,0.0797,0.0081,0.0088,0.0193,0.0537,0.1233,0.0467,0.0739,0.0438,0.0711,0.0786,0.0294,0.0512,0.0066,0.0126,0.0031,0.0515,0.0717,0.0075,0.0028,0.0016,0.0009,0.0043,0.0193
0.17,3.6897,2.5739,2.1778,1.8286,5.0721,0.1781,0.0352,0.2394,0.7447,5.7721,0.0937,1.0164,3.7589,6.0977,9.3013,1.1254,3.5431,6.6117,0.7798,0.8324,1.8039,4.8822,6.4405,4.2359,3.3277,3.9321,5.7507,2.3263,2.7119,4.7215,0.6298,1.2169,0.3016,4.8216,6.5008,0.7291,0.2716,0.1571,0.0855,0.4067,1.8114
0.25,14.7479,14.7874,13.1818,8.8285,18.6593,1.131,0.2291,1.4611,4.5516,25.3921,0.6141,6.2993,13.5594,13.1136,18.8201,6.059,9.5029,20.7173,4.8166,4.9381,8.4654,22.0332,15.3439,17.9535,7.9794,14.2027,17.9275,5.0187,12.4593,24.9815,3.6577,7.7098,1.9372,28.0516,31.0236,4.5935,1.7372,1.0225,0.5637,1.8174,10.5275
0.33,24.5356,31.5939,33.3163,16.603,29.477,3.4308,0.7259,3.8015,13.0036,42.9122,1.9631,16.156,21.647,16.0115,21.763,12.3502,13.5023,30.1167,13.9858,13.4894,15.6842,38.0795,19.9044,30.2656,10.5749,23.4161,27.0635,6.2538,22.3902,48.0637,8.0788,23.3033,5.9906,65.5883,54.3519,12.9283,5.334,3.2333,1.8236,3.5302,27.9717
0.42,26.8731,41.3692,48.403,20.2122,30.8723,6.8498,1.5387,5.6682,24.2253,47.1533,4.2565,24.3092,22.9517,13.4039,17.4725,16.1123,13.0174,29.4447,26.7103,21.1257,18.8984,42.6535,17.6498,33.409,9.5454,25.6898,27.4532,5.2971,26.1339,57.8313,11.2956,44.6722,12.402,88.2571,61.0535,20.9458,10.9374,6.9029,4.0229,4.5588,46.4152
0.5,19.0544,36.6463,47.7525,16.4297,20.5748,9.0779,2.2073,5.7408,29.7976,33.8741,6.9348,25.0331,15.4856,6.3119,7.3897,14.2436,7.6078,17.6623,36.5212,21.7836,15.16,31.3799,9.0434,24.0303,5.1018,18.0949,17.2896,2.6402,20.1745,46.5764,10.8306,56.2843,19.079,80.2509,45.2842,23.2123,16.6353,11.0279,6.7033,3.9799,49.388
0.58,11.5206,25.2892,36.7166,10.889,11.9849,9.3041,2.4723,4.538,28.17,19.6838,9.6052,20.2067,9.3292,3.4658,3.7238,10.088,4.6562,9.909,38.0009,17.4795,10.0015,18.6445,5.1212,14.3237,3.0156,11.5542,10.4666,1.5307,12.7506,29.1836,8.2772,55.2118,24.8703,56.5128,26.4024,20.2029,20.5294,14.9515,9.5218,2.9896,40.9222
0.67,7.577,17.1827,25.3483,7.5865,7.6835,8.0233,2.3476,3.1903,22.3164,12.4969,12.0816,14.8614,6.1204,2.1363,2.1735,7.3155,3.0884,6.1948,33.036,11.7666,6.9717,12.001,3.2215,9.3283,1.9526,7.898,6.8897,0.9781,8.6076,18.8195,6.2805,45.745,27.8794,36.1622,16.5907,15.4557,20.975,18.3166,12.2939,2.3127,28.3292
0.75,5.2918,12.2941,18.3315,5.5322,5.2673,6.1562,1.9993,2.3313,15.5022,8.5073,13.5693,11.3036,4.2667,1.4241,1.3953,5.5027,2.1705,4.171,24.9739,7.7738,5.0859,8.2511,2.1786,6.4682,1.3483,5.6767,4.8149,0.669,6.1289,12.9563,4.8981,34.6231,27.0353,24.7569,11.2113,12.0235,18.6525,19.7345,14.8983,1.8323,17.4763
