Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0053,0.0036,0.003,0.0025,0.0074,0.0002,0,0.0003,0.001,0.0083,0.0001,0.0014,0.0054,0.0205,0.0279,0.0015,0.0075,0.0104,0.0011,0.0011,0.0025,0.007,0.0161,0.0061,0.0097,0.0057,0.0093,0.0103,0.0038,0.0067,0.0009,0.0016,0.0004,0.0067,0.0093,0.001,0.0004,0.0002,0.0001,0.0006,0.0025
0.17,0.5752,0.3929,0.3303,0.2803,0.7983,0.0267,0.0052,0.0362,0.1127,0.9023,0.014,0.1533,0.589,1.0567,1.6697,0.1711,0.5766,1.0629,0.1177,0.1268,0.2767,0.7602,1.085,0.6602,0.5549,0.6117,0.9166,0.3968,0.4184,0.7288,0.0951,0.1827,0.0451,0.738,1.0139,0.1096,0.0407,0.0234,0.0127,0.0616,0.2773
0.25,2.4779,2.3426,2.0411,1.4164,3.2123,0.1691,0.0336,0.2249,0.6998,4.321,0.0897,0.9588,2.3006,2.5685,3.942,0.9485,1.661,3.7043,0.7349,0.7759,1.3611,3.7074,2.8732,3.0239,1.455,2.3444,3.0822,0.9505,2.0393,4.1,0.56,1.1547,0.2872,4.4702,5.2536,0.6908,0.2584,0.1501,0.082,0.2791,1.6789
0.33,4.6584,5.4562,5.5539,2.9091,5.82,0.5314,0.1079,0.6261,2.132,8.2995,0.2893,2.5984,4.1854,3.773,5.4968,2.0679,2.7434,6.2943,2.2581,2.3057,2.7587,7.2349,4.4346,5.7576,2.2812,4.3393,5.3541,1.4226,4.0627,8.8051,1.2985,3.6219,0.9111,11.5496,10.4425,2.0307,0.8168,0.4815,0.2657,0.573,4.9122
0.42,6.5795,8.6447,9.4758,4.3862,7.9864,1.1836,0.2477,1.0879,4.5761,11.6965,0.6742,4.5085,5.805,4.5525,6.3498,3.251,3.6238,8.2688,4.9238,4.2798,4.1333,10.3323,5.5365,8.1554,2.9017,6.1647,7.2528,1.7544,5.9668,13.1864,2.1284,7.7785,2.0754,18.7577,14.9134,3.717,1.8513,1.1136,0.6243,0.8931,9.7236
0.5,8.0688,11.4568,13.1538,5.673,9.57,1.9636,0.428,1.5307,7.3022,14.2223,1.2964,6.4139,7.0346,5.009,6.775,4.3527,4.2668,9.5996,8.5465,6.044,5.3256,12.7022,6.2358,9.9989,3.3216,7.6495,8.6649,1.9659,7.5397,16.6967,2.9516,12.4114,3.8759,24.8821,18.2444,5.4796,3.4364,2.1207,1.2134,1.207,13.9883
0.58,9.0243,13.6229,16.1882,6.6445,10.4964,2.7218,0.6218,1.9051,9.6193,15.7702,2.1839,8.1063,7.792,5.0592,6.7088,5.2579,4.5984,10.2574,11.9005,7.3959,6.2198,14.2145,6.4594,11.1753,3.4764,8.6545,9.4809,1.9995,8.6484,19.0994,3.6814,16.8494,6.3081,29.3863,20.3086,7.1259,5.3797,3.5312,2.0711,1.4801,17.0434
0.67,8.3467,13.9624,17.3216,6.5844,9.4122,3.2615,0.7853,2.0635,10.8959,14.6378,3.251,8.9219,7.0381,3.8776,4.9153,5.4366,3.8867,8.7459,14.0159,7.8726,6.1268,13.3541,5.1351,10.4023,2.8188,7.9991,8.2917,1.5722,8.3436,18.6792,3.9649,19.8783,8.6867,30.0945,19.1109,8.0971,6.9769,5.1685,3.1319,1.5304,18.0016
0.75,7.1691,12.7401,16.6304,5.9083,7.9512,3.5345,0.8993,2.0085,11.1682,12.3428,4.2927,8.8087,6.0346,3.2268,3.9971,5.0429,3.3573,7.279,14.8491,7.5911,5.4862,11.3725,4.3068,8.8777,2.4027,7.0446,7.1254,1.333,7.3161,16.2703,3.823,21.2316,10.4478,27.5951,16.125,8.2967,8.0467,6.6371,4.35,1.464,17.3007
0.83,6.4044,11.5381,15.1929,5.4088,7.0406,3.5692,0.9605,1.851,10.6996,10.8742,5.1423,8.3048,5.3886,2.863,3.5353,4.7081,3.0175,6.4078,14.6838,6.8122,5.0232,10.0686,3.8223,7.8987,2.1476,6.3938,6.3773,1.191,6.6036,14.4004,3.6545,21.1142,11.5405,24.3339,14.1412,7.9826,8.5974,7.7513,5.6945,1.4106,15.5895
0.92,5.8923,10.6837,14.1358,5.0482,6.452,3.4222,0.9738,1.7306,9.7486,9.9262,5.7659,7.9127,4.9595,2.65,3.2889,4.4545,2.7927,5.868,13.8094,6.1001,4.6891,9.2118,3.5268,7.2492,1.9856,5.9393,5.8822,1.1033,6.1084,13.1535,3.5203,20.1369,12.0215,22.1353,12.8689,7.6998,8.6978,8.487,7.0959,1.3675,13.564
1,5.5415,10.0657,13.3527,4.784,6.0615,3.2716,0.9769,1.6402,8.9177,9.2978,6.1604,7.6051,4.6677,2.5216,3.1531,4.2605,2.6406,5.5237,12.5975,5.6162,4.4446,8.6345,3.3414,6.8081,1.88,5.6163,5.547,1.0477,5.7577,12.3016,3.4127,19.3195,11.99,20.6166,12.03,7.4713,8.4358,8.865,8.2965,1.3326,12.2243
1.08,5.3877,9.7033,12.8573,4.6434,5.912,3.164,0.9824,1.5821,8.3709,9.0184,6.3509,7.4084,4.5519,2.591,3.2703,4.1501,2.6191,5.4342,11.7384,5.3162,4.3167,8.3656,3.3666,6.6096,1.8945,5.4789,5.4428,1.0815,5.5814,11.8513,3.3514,18.7442,11.5791,19.7238,11.6377,7.3237,8.0458,8.9442,9.2399,1.3176,11.4318
1.17,6.3749,10.5298,13.5867,5.2126,7.1915,3.219,1.0217,1.6649,8.4509,10.5691,6.479,7.821,5.5143,3.6847,4.8851,4.547,3.391,6.9508,11.6747,5.5285,4.8719,9.7072,4.6232,7.756,2.5485,6.5345,6.8131,1.4938,6.3715,13.2363,3.6168,19.1947,11.3999,21.1747,13.4268,7.6696,7.9994,8.969,10.0554,1.4747,11.805
1.25,7.8106,12.5049,15.5553,6.2525,8.8783,3.4382,1.0998,1.8911,9.0948,13.179,6.6866,8.8794,6.7297,4.427,5.9209,5.3677,4.0466,8.5935,12.3078,6.2145,5.8472,12.0279,5.5743,9.5714,3.0425,7.8377,8.2356,1.7744,7.7419,16.2058,4.1963,20.6971,11.6466,24.9034,16.7881,8.5466,8.2809,9.1807,10.7772,1.7143,13.1814
1.33,8.8489,14.3809,18.0301,7.0832,10.0512,3.799,1.2146,2.1866,10.1842,15.0551,7.0277,10.1717,7.5966,4.864,6.4553,6.0743,4.5022,9.6726,13.4828,7.2776,6.6153,13.7349,6.1706,10.877,3.3674,8.8115,9.2365,1.9507,8.7898,18.692,4.7426,23.1185,12.24,29.2511,19.2913,9.7664,8.8334,9.6051,11.4087,1.9177,15.3116
1.42,9.5667,15.7897,19.9626,7.7078,10.8275,4.273,1.3614,2.4233,11.614,16.3078,7.4888,11.2283,8.1879,5.1086,6.7159,6.6315,4.8062,10.3449,15.0916,8.2491,7.1917,14.8994,6.5268,11.7728,3.572,9.512,9.9108,2.0567,9.5476,20.4368,5.194,26.0279,13.1236,32.4006,20.961,10.8244,9.616,10.2146,11.9876,2.0864,17.743
1.5,10.0492,16.8183,21.4237,8.166,11.3264,4.6976,1.5021,2.605,12.8456,17.1183,8.0583,12.073,8.58,5.2421,6.8397,7.0614,5.004,10.7515,16.9016,8.9341,7.6137,15.6696,6.734,12.3696,3.6976,10.0036,10.3531,2.1189,10.081,21.6228,5.5599,28.4593,14.2533,34.6042,22.0386,11.6968,10.5957,10.9868,12.6716,2.2239,19.4241
1.58,10.2147,17.405,22.3573,8.4045,11.4462,5.0206,1.6221,2.7249,13.666,17.3856,8.7106,12.6613,8.6898,5.0577,6.5615,7.3229,4.989,10.7616,18.2034,9.3449,7.8288,15.954,6.6049,12.5797,3.629,10.1823,10.4231,2.0357,10.323,22.1736,5.8103,30.2948,15.5522,35.8204,22.4274,12.3435,11.5701,11.8782,13.4527,2.3122,20.3734
1.67,8.6233,16.0825,21.2819,7.5148,9.3935,5.0538,1.6711,2.6113,13.4939,14.834,9.2562,12.212,7.1553,3.4728,4.2731,6.7563,3.8111,8.3841,18.2634,8.9446,6.9609,13.7456,4.733,10.7141,2.6523,8.5242,8.2804,1.4367,9.0503,19.8443,5.5077,30.3033,16.2941,33.3136,19.4416,12.1175,11.9423,12.5825,14.1178,2.1163,19.5293
1.75,6.719,13.3018,18.4938,6.1007,7.1999,4.8149,1.6456,2.2951,12.4987,11.342,9.5462,10.8208,5.5704,2.6206,3.1207,5.6509,2.999,6.3285,17.2801,7.9012,5.6398,10.617,3.6074,8.2903,2.0596,6.8146,6.4702,1.1095,7.1908,15.7076,4.7662,28.5959,16.2888,27.897,14.8844,11.0669,11.7481,12.8533,14.6281,1.8207,17.3572
1.83,5.5162,11.0044,15.3714,5.1147,5.8614,4.3773,1.5582,1.9223,10.9837,9.1718,9.5481,9.2504,4.5753,2.1424,2.531,4.8135,2.4873,5.1232,15.6143,6.4926,4.7308,8.6276,2.9518,6.7756,1.6999,5.6862,5.3342,0.9157,5.9545,12.733,4.1383,25.6452,15.7074,22.4476,11.9688,9.6204,11.1269,12.7082,15.0007,1.597,14.4708
1.92,4.7197,9.4176,13.1661,4.4218,4.9997,3.8183,1.4254,1.6524,9.1905,7.7805,9.31,8.0848,3.9198,1.8559,2.2033,4.2025,2.1495,4.3723,13.5292,5.3447,4.0922,7.3333,2.5463,5.7811,1.4697,4.9116,4.5863,0.7944,5.1119,10.781,3.6611,22.2672,14.7008,18.8603,10.1128,8.4791,10.1981,12.2315,15.2187,1.4245,11.5521
2,4.1729,8.2873,11.571,3.9213,4.4226,3.3534,1.3036,1.4551,7.7691,6.8512,8.8783,7.2016,3.4719,1.6761,2.0113,3.7463,1.9186,3.8836,11.3746,4.5755,3.631,6.458,2.2845,5.1033,1.3168,4.3635,4.076,0.7153,4.519,9.4502,3.2919,19.6569,13.392,16.4054,8.88,7.5951,9.0578,11.4989,15.1467,1.2894,9.6516
2.08,3.7829,7.4579,10.3858,3.5489,4.019,2.9976,1.2023,1.3072,6.776,6.2043,8.2938,6.518,3.1534,1.5532,1.8865,3.3974,1.7528,3.5492,9.8183,4.0404,3.2878,5.8423,2.1039,4.6231,1.2084,3.9617,3.7124,0.6592,4.0876,8.5092,3.0008,17.645,11.876,14.666,8.0267,6.898,7.9399,10.5735,14.8102,1.1814,8.4048
2.17,3.4531,6.7896,9.4395,3.2377,3.6735,2.714,1.1155,1.1886,6.0416,5.6709,7.5859,5.9553,2.8788,1.428,1.7451,3.105,1.6,3.2513,8.6818,3.6394,2.9997,5.3353,1.9287,4.2217,1.1053,3.6131,3.3889,0.6043,3.7284,7.7561,2.7538,16.0273,10.4945,13.314,7.3358,6.3193,7.0771,9.5175,14.2468,1.0865,7.5189
2.25,3.1838,6.228,8.6542,2.9758,3.3959,2.4825,1.04,1.09,5.4776,5.229,6.9204,5.4772,2.659,1.3431,1.6528,2.8549,1.486,3.0206,7.8217,3.3251,2.7579,4.9144,1.8045,3.8907,1.0314,3.3325,3.1382,0.5664,3.4288,7.1263,2.5395,14.6937,9.4174,12.2088,6.7587,5.8261,6.3959,8.6016,13.4977,1.0049,6.8554
2.33,2.9848,5.7857,8.0094,2.7736,3.1948,2.2901,0.9737,1.0084,5.0323,4.9074,6.3659,5.078,2.4973,1.2854,1.5941,2.6562,1.4024,2.8577,7.1528,3.0709,2.5716,4.6047,1.7177,3.6474,0.9785,3.1205,2.9541,0.5398,3.2023,6.6494,2.3637,13.5756,8.5615,11.3251,6.3365,5.4052,5.848,7.8553,12.6011,0.9384,6.3388
2.42,2.8358,5.4443,7.5055,2.6163,3.0471,2.1282,0.9152,0.9441,4.6721,4.6713,5.899,4.7566,2.3768,1.2457,1.5563,2.498,1.3402,2.7411,6.6192,2.8736,2.4267,4.3751,1.6564,3.4662,0.9401,2.9582,2.8173,0.5209,3.0295,6.2929,2.2204,12.6364,7.8696,10.6605,6.0276,5.0599,5.3998,7.2391,11.6305,0.8837,5.9312
2.5,2.7232,5.1782,7.1078,2.4928,2.9376,1.9956,0.8646,0.893,4.3907,4.4961,5.5017,4.4955,2.2861,1.2182,1.5318,2.371,1.2936,2.6568,6.1888,2.7246,2.313,4.2031,1.6127,3.3297,0.912,2.8328,2.7146,0.5073,2.8962,6.0234,2.1026,11.8713,7.3011,10.1547,5.799,4.7755,5.0272,6.7238,10.7866,0.8385,5.6326
2.58,2.6116,4.9427,6.7647,2.379,2.8234,1.8838,0.8201,0.849,4.1624,4.3239,5.1569,4.2679,2.1929,1.1574,1.4613,2.2566,1.2349,2.5574,5.8418,2.6007,2.2076,4.0371,1.5408,3.196,0.8676,2.7079,2.6011,0.478,2.7709,5.7775,1.9973,11.2218,6.8192,9.7163,5.5797,4.5279,4.7116,6.2828,10.0624,0.7966,5.3915
2.67,2.228,4.4467,6.1721,2.0995,2.3655,1.7495,0.7699,0.7767,3.8492,3.7189,4.8148,3.9122,1.8406,0.8467,1.0207,2.0249,0.9834,2.0671,5.4126,2.3851,1.9418,3.4923,1.1685,2.7432,0.668,2.2958,2.1303,0.3574,2.4191,5.1162,1.8161,10.411,6.3251,8.7894,4.8505,4.1798,4.3768,5.8429,9.3861,0.7116,4.9583
2.75,1.7769,3.7219,5.3351,1.7346,1.8561,1.5892,0.7127,0.6761,3.448,2.9235,4.471,3.4263,1.4633,0.6353,0.73,1.711,0.7821,1.5902,4.8925,2.0813,1.6018,2.7702,0.8941,2.1776,0.5215,1.867,1.6923,0.2755,1.9646,4.1435,1.5711,9.4208,5.8101,7.4091,3.8216,3.7256,4.0119,5.3995,8.7385,0.6138,4.3449
2.83,1.444,3.0863,4.4622,1.4488,1.488,1.4102,0.6499,0.5692,2.9872,2.3402,4.1296,2.9316,1.186,0.491,0.5431,1.4532,0.6341,1.2541,4.3101,1.7213,1.3377,2.2331,0.7021,1.7627,0.4164,1.5425,1.3706,0.2176,1.6183,3.3557,1.3578,8.3004,5.2811,6.0158,3.0497,3.2297,3.6256,4.957,8.1155,0.5338,3.6189
2.92,1.1923,2.5929,3.7753,1.2248,1.2145,1.2212,0.5838,0.4838,2.4944,1.9076,3.7911,2.5315,0.9771,0.3887,0.417,1.2466,0.5225,1.0097,3.6889,1.4079,1.1308,1.8312,0.5632,1.4506,0.3387,1.2917,1.1285,0.1754,1.3518,2.7626,1.183,7.1687,4.7439,4.9633,2.4795,2.815,3.2253,4.5168,7.5154,0.4677,2.8841
3,0.9979,2.2032,3.2278,1.0465,1.0065,1.0587,0.5245,0.4154,2.0775,1.5792,3.4561,2.2038,0.8162,0.314,0.3283,1.0789,0.4366,0.827,3.0768,1.1689,0.9661,1.5237,0.4599,1.2106,0.2798,1.0945,0.9422,0.1438,1.1429,2.3065,1.0381,6.2324,4.2037,4.1517,2.0481,2.4711,2.8173,4.0802,6.9417,0.4125,2.3314
3.08,0.8488,1.8947,2.7894,0.9048,0.8495,0.9255,0.4735,0.3602,1.7537,1.3304,3.126,1.9347,0.6935,0.2629,0.27,0.943,0.3724,0.6924,2.5911,0.9845,0.8353,1.2889,0.3864,1.0269,0.2374,0.9409,0.8012,0.1221,0.9796,1.955,0.9181,5.4625,3.6665,3.5216,1.7216,2.1852,2.4373,3.6496,6.3927,0.3666,1.9195
3.17,0.7718,1.6899,2.4788,0.8171,0.777,0.8216,0.4312,0.3205,1.5172,1.2,2.8084,1.7363,0.6352,0.2593,0.2761,0.8514,0.3504,0.6437,2.2312,0.8563,0.7554,1.1612,0.3725,0.9301,0.2272,0.8622,0.743,0.1188,0.8845,1.7422,0.8317,4.8643,3.202,3.1039,1.5426,1.9666,2.1382,3.2398,5.8743,0.3357,1.6396
3.25,0.7341,1.5721,2.2771,0.7668,0.7448,0.7422,0.3966,0.294,1.35,1.1468,2.53,1.5994,0.6056,0.2576,0.2848,0.7945,0.3354,0.6248,1.9697,0.7733,0.7096,1.1051,0.3646,0.8857,0.2198,0.8151,0.7098,0.1161,0.8346,1.6396,0.7735,4.4112,2.8367,2.8634,1.4711,1.8068,1.9048,2.8947,5.3845,0.3137,1.4613
3.33,0.7022,1.4853,2.1413,0.7247,0.7179,0.6823,0.3685,0.276,1.2355,1.1039,2.299,1.4988,0.5807,0.2562,0.2919,0.7472,0.3227,0.609,1.7829,0.7249,0.6709,1.0597,0.358,0.8484,0.2137,0.7751,0.682,0.1138,0.7929,1.5649,0.7253,4.0745,2.5491,2.7193,1.4165,1.6891,1.723,2.6138,4.9197,0.2944,1.3585
3.42,0.6753,1.4111,2.0251,0.6887,0.6952,0.6379,0.3456,0.2606,1.1617,1.0677,2.1071,1.4113,0.5596,0.255,0.2977,0.7062,0.312,0.5958,1.654,0.6912,0.6377,1.0213,0.3525,0.8169,0.2085,0.741,0.6584,0.1119,0.7573,1.5016,0.6832,3.8201,2.3231,2.5971,1.3706,1.5876,1.5825,2.3848,4.4847,0.2776,1.3065
3.5,0.6524,1.3474,1.9248,0.6575,0.6761,0.6007,0.3257,0.2472,1.1054,1.0372,1.9475,1.335,0.5416,0.2541,0.3023,0.6707,0.303,0.5847,1.5667,0.6626,0.609,0.9888,0.3479,0.7901,0.2042,0.7117,0.6384,0.1103,0.7269,1.4478,0.6463,3.6002,2.1469,2.4929,1.3318,1.4985,1.4755,2.1984,4.1115,0.2628,1.2652
3.58,0.6508,1.3111,1.8574,0.6422,0.6822,0.5709,0.3086,0.2379,1.0653,1.0397,1.8181,1.2786,0.5434,0.2817,0.343,0.6482,0.3117,0.6014,1.5037,0.6453,0.5954,0.9862,0.3718,0.7884,0.217,0.706,0.6464,0.1225,0.7161,1.4302,0.6197,3.4249,2.0174,2.4391,1.3326,1.429,1.396,2.0515,3.798,0.2528,1.2454
3.67,0.8888,1.5215,2.0458,0.7791,0.989,0.5782,0.3031,0.2586,1.1333,1.4195,1.7469,1.3627,0.7733,0.5519,0.749,0.7392,0.4961,0.9624,1.5695,0.7216,0.7286,1.3158,0.6759,1.0668,0.3753,0.9569,0.9723,0.2244,0.9085,1.7838,0.6718,3.4882,1.987,2.8445,1.7775,1.481,1.3877,1.9839,3.5763,0.2852,1.4182
3.75,1.289,2.0306,2.5456,1.0512,1.4739,0.6268,0.3102,0.3153,1.3263,2.1433,1.7294,1.6137,1.1205,0.8195,1.1538,0.9448,0.6991,1.4628,1.7813,0.9114,0.9849,1.9527,0.9967,1.5692,0.5379,1.3205,1.3936,0.3225,1.276,2.5744,0.8085,3.8203,2.0529,3.8301,2.6979,1.674,1.4563,1.9883,3.4427,0.3425,1.825
3.83,1.6635,2.6038,3.2457,1.3157,1.9219,0.716,0.3292,0.3971,1.6464,2.8304,1.7573,1.956,1.443,1.0445,1.4716,1.1518,0.8837,1.9134,2.1379,1.2217,1.2314,2.5626,1.2758,2.04,0.6821,1.6618,1.7813,0.4073,1.6284,3.4042,0.9537,4.4185,2.2079,5.1539,3.5979,1.9765,1.5974,2.0555,3.3859,0.3972,2.479
