Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0001,0,0,0,0.0001,0,0,0,0,0.0001,0,0,0.0001,0.0002,0.0003,0,0.0001,0.0001,0,0,0,0.0001,0.0002,0.0001,0.0001,0.0001,0.0001,0.0001,0,0.0001,0,0,0,0.0001,0.0001,0,0,0,0,0,0
0.17,0.0348,0.0234,0.0196,0.0168,0.0485,0.0016,0.0003,0.0021,0.0067,0.0546,0.0008,0.0091,0.0357,0.0774,0.1238,0.0102,0.0394,0.0669,0.007,0.0076,0.0165,0.0459,0.0766,0.0399,0.0394,0.0372,0.0588,0.0292,0.0251,0.0438,0.0056,0.0108,0.0027,0.0441,0.0613,0.0065,0.0024,0.0014,0.0007,0.0037,0.0166
0.25,0.2021,0.1748,0.1482,0.1103,0.2679,0.012,0.0024,0.0163,0.0506,0.3511,0.0063,0.0688,0.1906,0.2477,0.4037,0.0719,0.1447,0.3215,0.0528,0.0569,0.1065,0.2984,0.2651,0.2456,0.1318,0.1912,0.2614,0.0894,0.1615,0.3172,0.0414,0.0821,0.0203,0.3306,0.421,0.0492,0.0183,0.0105,0.0057,0.0215,0.1242
0.33,0.4465,0.4785,0.4676,0.2611,0.5768,0.0415,0.0082,0.0521,0.1726,0.8051,0.0219,0.2143,0.4079,0.4433,0.7057,0.1791,0.2797,0.6575,0.181,0.1922,0.2486,0.6913,0.4926,0.552,0.2451,0.409,0.5331,0.16,0.3747,0.811,0.109,0.2832,0.0703,1.0135,1.0044,0.1632,0.0633,0.0367,0.02,0.049,0.4173
0.42,0.7222,0.8548,0.895,0.4414,0.9155,0.1002,0.0201,0.1013,0.4107,1.314,0.0538,0.4099,0.6492,0.6289,0.9689,0.3115,0.4236,1.0095,0.4332,0.4125,0.4176,1.1375,0.7189,0.8982,0.3609,0.6571,0.8289,0.2296,0.6237,1.3946,0.195,0.667,0.1713,1.8866,1.6651,0.3278,0.1539,0.0899,0.0493,0.0829,0.9538
0.5,1,1.2633,1.3764,0.6338,1.2467,0.1816,0.037,0.1572,0.7385,1.8185,0.1083,0.6356,0.8893,0.7877,1.1741,0.4576,0.5629,1.3386,0.833,0.661,0.5975,1.5862,0.9219,1.2462,0.4683,0.912,1.1191,0.2919,0.8831,1.9986,0.2929,1.1601,0.3407,2.827,2.3227,0.5226,0.3053,0.1802,0.0995,0.1209,1.5861
0.58,1.2572,1.6707,1.8729,0.8239,1.543,0.2738,0.0569,0.2156,1.09,2.2758,0.1912,0.8756,1.1084,0.9068,1.3122,0.6071,0.6854,1.6185,1.2968,0.9113,0.7747,1.9996,1.0849,1.5672,0.5575,1.1534,1.3797,0.3406,1.132,2.5708,0.3963,1.711,0.5926,3.749,2.9206,0.7349,0.5184,0.3165,0.1766,0.1605,2.209
0.67,1.4324,2.0099,2.3136,0.9741,1.7281,0.3666,0.078,0.2683,1.4194,2.5851,0.3045,1.0972,1.2497,0.9387,1.3176,0.7339,0.7514,1.7656,1.7478,1.1286,0.9133,2.2887,1.1475,1.7881,0.5974,1.32,1.5345,0.3584,1.3185,3.006,0.4893,2.2581,0.9033,4.5089,3.3362,0.9384,0.748,0.5007,0.2831,0.1942,2.7342
0.75,1.5481,2.2594,2.667,1.0844,1.843,0.4536,0.0991,0.3116,1.7027,2.7686,0.4399,1.2844,1.3445,0.9603,1.3153,0.8326,0.8018,1.8514,2.1509,1.2991,1.0151,2.4677,1.1904,1.9284,0.6275,1.4434,1.6437,0.3722,1.4476,3.2892,0.5662,2.7645,1.2209,5.0591,3.5786,1.119,0.9747,0.7102,0.4217,0.2228,3.1312
