Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0.0002,0.0001,0,0.0001,0.0001,0,0,0,0,0.0001,0,0.0001,0,0.0001,0.0001,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.006,0.0027,0.0028,0.0006,0.0075,0,0.0002,0.0005,0.0038,0.0055,0.0002,0.0015,0.0041,0.0247,0.0147,0.0042,0.0168,0.0126,0,0,0.0029,0.0038,0.0201,0.0052,0.0165,0.0096,0.013,0.0092,0,0,0.0013,0.0013,0.0002,0.002,0.0046,0,0,0,0,0.002,0.0012
0.25,0.0623,0.0331,0.0345,0.0082,0.0751,0,0.0024,0.0063,0.0043,0.0604,0.0026,0.0184,0.0395,0.1607,0.0993,0.0489,0.1247,0.1142,0,0.0004,0.0318,0.043,0.1419,0.056,0.112,0.0916,0.1131,0.0585,0.0106,0.0052,0.0159,0.0161,0.003,0.004,0.053,0,0,0.0006,0,0.0209,0.0152
0.33,0.2747,0.1715,0.1925,0.0407,0.3226,0,0.0141,0.0354,0.011,0.2747,0.0153,0.103,0.1687,0.5638,0.3468,0.238,0.4778,0.4648,0,0.0299,0.1462,0.2773,0.5225,0.2512,0.41,0.3929,0.4624,0.2176,0.0676,0.0476,0.0816,0.0947,0.0183,0.0178,0.2461,0,0,0.0033,0,0.0948,0.0885
0.42,0.7589,0.5372,0.6393,0.1315,0.8675,0,0.0527,0.1184,0.0387,0.8752,0.0586,0.3449,1.0008,1.2444,1.3163,0.7177,1.1522,1.1846,0,0.0591,0.8031,2.2585,1.2091,0.7031,1.3223,1.0649,2.3079,0.4639,0.2059,0.1928,0.2581,0.3523,0.0725,0.0913,0.9632,0,0,0.0128,0,0.274,0.3166
0.5,1.8478,1.4929,1.7437,0.2538,2.4315,0.0063,0.1477,0.2925,0.1222,3.9318,0.1722,0.8588,3.1155,2.281,4.3612,1.6233,2.2489,2.351,0,0.5428,3.4712,6.8665,3.3135,1.4887,4.0181,2.4062,7.1581,3.1266,0.1727,0.8089,0.612,0.967,0.2208,0.5657,4.3595,0,0,0.0377,0,0.6088,0.8855
0.58,4.8359,4.7816,6.067,0.9299,6.0073,0.9652,0.3212,0.5582,0.4582,9.9522,0.5194,1.6626,5.9712,3.1319,7.1287,3.0708,3.3058,3.7766,1.7353,4.5592,7.8672,13.7743,6.2062,2.4873,6.0963,6.1016,12.1034,10.7995,0.7226,3.3471,1.1432,2.0566,0.5383,1.9628,12.5848,0,0,0.0887,0,1.2292,5.0251
0.67,7.9433,9.6372,13.223,4.8811,9.4444,4.6508,0.5651,0.867,1.422,14.9831,2.28,2.6239,8.3727,3.9553,8.9425,5.8553,4.3425,6.0469,5.2925,11.4624,13.3217,20.5506,8.2627,4.0937,6.3636,9.6164,14.6778,21.2787,4.0176,7.7247,1.7248,5.0115,0.9526,4.482,22.4379,0.2509,0,0.1737,0,2.0727,10.9043
0.75,9.9542,14.5662,19.8839,15.0635,11.7317,11.4236,0.8433,1.5978,3.0918,17.8166,4.7028,3.5275,9.9812,4.4469,9.6754,7.8615,5.0748,7.6157,10.5277,19.5898,19.5151,26.6481,8.418,5.7893,5.3716,11.5164,14.8773,26.5465,10.6669,14.2878,2.2453,10.4243,3.3931,7.8328,30.5909,6.8653,0,0.371,0,2.5709,16.704
0.83,10.4174,16.958,23.5912,27.6861,11.9567,21.6218,1.0987,2.3122,5.1049,18.3142,7.2894,5.0349,10.7273,4.424,9.6496,8.4702,5.0708,8.1867,16.2747,27.3409,25.7178,31.9202,7.5395,6.86,4.251,11.555,13.4261,27.2122,16.9058,20.964,2.7955,16.3351,8.7052,10,37.0586,18.9134,2.2126,0.6413,0,2.6777,20.532
0.92,10.3439,17.6548,24.6383,38.3071,11.6482,33.1509,1.3019,2.6404,7.0376,17.9664,9.655,6.3564,11.4079,4.4829,9.7851,8.3804,5.033,8.4898,21.2429,34.2779,32.1441,37.5414,7.0568,7.587,3.8967,11.1855,12.2349,26.2511,21.8084,27.1531,3.428,21.3564,17.785,10,42.6908,32.2059,9.0223,1.1468,1.1657,2.6527,22.4038
1,10.3193,17.8847,24.6314,46.1409,11.5089,44.1206,1.4537,2.7748,8.6628,17.7475,11.5168,7.4846,12.2602,4.5161,9.9344,8.2594,4.9886,8.8082,25.15,40.5277,38.8142,44.2735,6.7359,8.2673,3.6723,10.9505,11.5199,25.1361,25.6294,33.3383,3.9752,24.9802,26.6325,10,48.6824,46.1198,18.3912,2.5139,5.323,2.6374,22.9749
1.08,9.8648,17.5851,24.0431,51.0086,10.819,53.1771,1.5563,2.7932,9.8957,17.0082,12.5674,8.3875,12.8443,4.2581,9.5803,7.8747,4.6496,8.6921,28.0204,45.9857,44.7044,50.9178,5.9598,8.6096,3.1387,10.2262,10.3387,23.3511,28.1527,38.8654,4.3644,27.2118,33.6757,10,53.9081,60.5354,29.6821,4.854,11.4325,2.5164,22.7444
1.17,8.9163,16.3921,22.4238,52.8126,9.6062,59.3395,1.6164,2.6573,10,15.5008,12.7024,8.8735,13.0228,3.8238,8.8488,7.0948,4.1108,8.1224,29.8284,50.1319,49.2873,56.4038,5.1175,8.4862,2.5179,9.0283,8.7452,20.7399,29.1544,42.7697,4.4981,28.1936,38.418,10,57.3806,74.511,42.2587,8.3145,19.107,2.2716,21.9703
1.25,7.8139,14.6288,20.0243,51.9312,8.4034,62.2972,1.6329,2.3973,10,13.6651,12.1968,8.9249,12.9206,3.4233,7.9899,6.1671,3.6722,7.372,30.6306,52.6193,52.5608,60.6236,4.3084,8.0737,1.9937,7.7553,7.1864,17.8201,28.8657,44.9827,4.4174,27.8676,40.9321,10,59.4103,87.0409,55.2761,12.9904,27.7279,1.9848,20.5796
1.33,6.7659,12.7462,17.4683,49.1475,7.2672,62.3266,1.604,2.0938,10,11.8471,11.3285,8.6777,12.6246,3.1854,7.1591,5.2881,3.3699,6.6045,30.5191,53.5934,54.5469,63.6631,3.6166,7.5337,1.5896,6.6046,5.8485,15.0561,27.6731,45.8003,4.2101,26.4634,41.5934,10,60.4232,97.6881,68.1208,18.8653,36.6215,1.7093,18.6894
1.42,5.8435,10.9776,15.1072,45.2993,6.2712,60.1378,1.5402,1.7997,10,10.1932,10.3572,8.261,12.1895,2.9455,6.4154,4.524,3.0643,5.8883,29.6628,53.3782,55.3402,65.5835,3.0483,6.9567,1.284,5.6256,4.7583,12.6497,25.9338,45.5258,3.9407,24.4847,40.7745,10,60.6316,106.3366,80.2363,25.8428,45.2747,1.4652,16.6278
1.5,5.057,9.465,13.0517,41.0349,5.4246,56.532,1.4551,1.5364,10,8.7475,9.3535,7.7615,11.6579,2.7121,5.7591,3.8816,2.7689,5.2463,28.3146,52.2556,55.1077,66.4653,2.5874,6.3896,1.0519,4.8121,3.8884,10.866,23.9251,44.4295,3.649,22.3273,38.8064,10,60.1582,112.9921,91.2516,33.6999,53.4037,1.2567,14.6322
1.58,4.3949,8.3449,11.3065,36.8214,4.7134,52.1817,1.3589,1.3093,10,7.5088,8.2968,7.2331,11.0651,2.4897,5.1826,3.348,2.4907,4.6817,26.6958,50.4721,54.0435,66.39,2.2138,5.8548,0.8736,4.1411,3.1988,9.3707,21.8867,42.75,3.358,20.2078,36.1387,10,59.1073,117.7279,100.965,42.1453,60.9174,1.0813,12.8084
1.67,3.8395,7.3718,9.8389,32.895,4.1176,47.5919,1.2585,1.117,10,6.4581,7.2608,6.708,10.4399,2.2806,4.6758,2.9055,2.233,4.1894,24.9559,48.2398,52.3442,65.46,1.9095,5.3619,0.7347,3.5873,2.6519,8.0853,19.9049,40.6941,3.08,18.2291,33.1927,10,57.5877,120.6619,109.257,50.9056,67.8402,0.9346,11.19
1.75,3.3731,6.5328,8.6074,29.3342,3.6177,43.0811,1.1585,0.9825,9.7933,5.5707,6.3269,6.2044,9.8045,2.0856,4.2292,2.6174,1.997,3.7614,23.1875,45.7312,50.1921,63.8214,1.6599,4.9133,0.6432,3.1285,2.2162,7.0048,18.0304,38.4197,2.8212,16.4316,30.2386,10,55.711,121.9512,116.0735,59.727,74.2211,0.8591,9.7769
1.83,2.98,5.8115,7.5718,26.1585,3.1967,38.8288,1.0618,0.9427,9.0004,4.8218,5.5201,5.7316,9.1757,1.9048,3.8342,2.4346,1.7827,3.4464,21.4675,43.0803,47.7441,61.6388,1.5004,4.508,0.5914,2.7463,1.8668,6.1016,16.2985,36.0437,2.5839,14.8231,27.4242,10,53.5826,121.789,121.3034,68.375,80.1383,0.796,8.5624
1.92,2.647,5.1908,6.6976,23.3546,2.8402,34.9226,0.9701,0.9011,8.2424,4.1893,4.8347,5.2936,8.5653,1.7381,3.4836,2.2548,1.5892,3.2696,19.8475,40.3927,45.1299,59.0681,1.4018,4.1431,0.5415,2.4256,1.5846,5.3457,14.7221,33.6678,2.4317,13.3951,24.8207,10,51.2971,120.3918,124.9162,76.6147,85.6904,0.7336,7.5212
