Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0005,0.0002,0.0002,0,0.0006,0,0,0,0.0037,0.0004,0,0.0001,0.0003,0.0022,0.0013,0.0003,0.0015,0.001,0,0,0.0002,0.0003,0.0018,0.0004,0.0015,0.0008,0.0011,0.0009,0,0,0.0001,0.0001,0,0.0019,0.0003,0,0,0,0,0.0002,0.0001
0.25,0.0052,0.0026,0.0027,0.0007,0.0063,0,0.0002,0.0005,0.0033,0.005,0.0002,0.0014,0.0033,0.0138,0.0089,0.0039,0.0103,0.0097,0,0,0.0026,0.0036,0.0121,0.0047,0.0093,0.0076,0.0094,0.0049,0.0009,0.0004,0.0013,0.0013,0.0002,0.0018,0.0044,0,0,0,0,0.0017,0.0012
0.33,0.0181,0.0114,0.0127,0.0027,0.0215,0,0.0009,0.0023,0.0033,0.0186,0.001,0.0067,0.0111,0.0375,0.0252,0.0153,0.0298,0.0313,0,0.002,0.0095,0.0134,0.0342,0.0168,0.0258,0.025,0.0298,0.0144,0.0047,0.0035,0.0052,0.0061,0.0012,0.0025,0.0169,0,0,0.0002,0,0.0058,0.006
0.42,0.0409,0.029,0.0347,0.007,0.0479,0.0001,0.0027,0.0064,0.0045,0.0432,0.003,0.0181,0.0246,0.0727,0.0502,0.0363,0.0603,0.0671,0,0.0092,0.0219,0.0315,0.0683,0.0384,0.051,0.055,0.0636,0.0315,0.0127,0.0109,0.013,0.0189,0.0039,0.0053,0.0398,0,0,0.0007,0,0.013,0.0189
0.5,0.0737,0.0565,0.0706,0.0149,0.0853,0.0033,0.0062,0.013,0.0082,0.0791,0.0073,0.0369,0.0442,0.1172,0.0828,0.0676,0.1007,0.1163,0.0017,0.0234,0.0405,0.0583,0.113,0.0698,0.0835,0.0977,0.1106,0.058,0.0257,0.0236,0.0251,0.0433,0.0101,0.0114,0.0736,0,0,0.0016,0,0.0233,0.0431
0.58,0.116,0.0941,0.1211,0.0275,0.1328,0.0099,0.0116,0.0222,0.0156,0.1257,0.0152,0.0634,0.0697,0.1684,0.1216,0.1088,0.1491,0.177,0.0164,0.0447,0.0657,0.0936,0.166,0.1105,0.1217,0.1522,0.1693,0.0951,0.0443,0.0424,0.0416,0.081,0.0222,0.022,0.1177,0.0028,0,0.0034,0,0.0367,0.0793
0.67,0.1664,0.1414,0.1859,0.046,0.1889,0.0208,0.0189,0.0341,0.0281,0.1816,0.0281,0.0978,0.1007,0.2236,0.1654,0.1588,0.2033,0.2466,0.0419,0.074,0.0973,0.1366,0.2247,0.1595,0.1637,0.2169,0.2378,0.1437,0.0686,0.0675,0.0626,0.133,0.0431,0.038,0.1712,0.0086,0,0.0064,0,0.0528,0.1269
0.75,0.2236,0.1977,0.2642,0.0713,0.2518,0.0366,0.0279,0.0482,0.0466,0.2454,0.0475,0.1398,0.1367,0.2803,0.2128,0.2165,0.2611,0.3227,0.0792,0.1117,0.1351,0.2394,0.2869,0.2153,0.2075,0.2899,0.3136,0.2042,0.0987,0.0989,0.0879,0.1993,0.0741,0.0602,0.2327,0.0121,0.0031,0.0106,0,0.0713,0.1846
0.83,0.2859,0.2617,0.3545,0.1043,0.3197,0.0578,0.0387,0.0644,0.0717,0.3153,0.0738,0.1889,0.1771,0.3369,0.263,0.2803,0.3203,0.4028,0.1286,0.1577,0.1786,0.4739,0.3506,0.2766,0.2519,0.3692,0.3946,0.2764,0.1346,0.1364,0.117,0.2796,0.1159,0.0893,0.301,0.0082,0.011,0.0159,0,0.0917,0.251
0.92,0.352,0.3324,0.4552,0.1454,0.391,0.0848,0.0508,0.0823,0.104,0.3898,0.1072,0.2443,0.2375,0.3921,0.3153,0.3485,0.3794,0.4851,0.1901,0.2102,0.2473,0.7429,0.4143,0.342,0.2954,0.4528,0.4788,0.3598,0.176,0.1797,0.1494,0.3729,0.169,0.1357,0.374,0.0094,0.0213,0.0228,0,0.1135,0.3243
1,0.4204,0.4085,0.5645,0.1952,0.4644,0.1178,0.0642,0.1016,0.1433,0.4677,0.1474,0.3053,0.3783,0.4448,0.369,0.4197,0.4371,0.5678,0.263,0.2652,0.3792,1.0378,0.4767,0.4102,0.3373,0.539,0.5645,0.4538,0.2227,0.2285,0.1848,0.4784,0.2333,0.2095,0.4498,0.017,0.0341,0.0313,0,0.1363,0.4032
1.08,0.4902,0.4889,0.6809,0.2538,0.5387,0.1569,0.0786,0.1218,0.1895,0.5478,0.1941,0.3711,0.5322,0.4949,0.4238,0.4924,0.4925,0.65,0.3467,0.3312,0.5386,1.3578,0.5372,0.4803,0.3771,0.6264,0.6503,0.5575,0.2745,0.2822,0.2226,0.5947,0.3085,0.3168,0.5919,0.0249,0.0503,0.0414,0.0036,0.1596,0.4862
1.17,0.5621,0.5736,0.804,0.3216,0.615,0.2021,0.0939,0.143,0.2423,0.6306,0.247,0.4415,0.6978,0.5456,0.4813,0.5671,0.5482,0.7334,0.4398,0.4086,0.7236,1.7049,0.5986,0.5528,0.4173,0.7161,0.7447,0.6704,0.3315,0.3408,0.2628,0.7213,0.3945,0.4642,0.8116,0.0339,0.0697,0.0529,0.01,0.1839,0.5728
1.25,0.6374,0.6635,0.9345,0.3989,0.6948,0.2536,0.1103,0.1653,0.3013,0.7552,0.3057,0.517,0.8757,0.5971,0.586,0.6453,0.605,0.82,0.6045,0.6267,0.951,2.0849,0.6616,0.6291,0.458,0.8098,1.0155,0.8283,0.3907,0.4052,0.3059,0.8584,0.4912,0.665,1.0831,0.0482,0.0881,0.0666,0.0186,0.2096,0.6633
