Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0.0003,0.0001,0.0001,0,0.0003,0,0,0,0,0.0002,0,0.0001,0.0002,0.0013,0.0007,0.0002,0.0008,0.0006,0,0,0.0001,0.0002,0.001,0.0002,0.0008,0.0004,0.0006,0.0005,0,0,0.0001,0.0001,0,0.0001,0.0002,0,0,0,0,0.0001,0.0001
0.25,0.003,0.0015,0.0015,0.0004,0.0036,0,0.0001,0.0003,0.0006,0.0029,0.0001,0.0008,0.0019,0.008,0.0052,0.0022,0.006,0.0056,0,0,0.0015,0.002,0.007,0.0027,0.0054,0.0043,0.0054,0.0028,0.0005,0.0002,0.0007,0.0007,0.0001,0.0013,0.0024,0,0,0,0,0.001,0.0007
0.33,0.0106,0.0066,0.0073,0.0016,0.0126,0,0.0005,0.0013,0.0031,0.0109,0.0006,0.0039,0.0065,0.0222,0.0151,0.0088,0.0175,0.0183,0,0.0011,0.0055,0.0078,0.0202,0.0098,0.0152,0.0146,0.0174,0.0085,0.0027,0.002,0.003,0.0035,0.0007,0.0064,0.0093,0,0,0.0001,0,0.0034,0.0035
0.42,0.0242,0.017,0.0202,0.0041,0.0284,0,0.0016,0.0037,0.0098,0.0256,0.0017,0.0106,0.0146,0.044,0.0307,0.0213,0.0359,0.04,0,0.0053,0.0129,0.0186,0.0411,0.0227,0.0305,0.0325,0.0378,0.0188,0.0074,0.0063,0.0076,0.0109,0.0022,0.0175,0.0222,0,0,0.0004,0,0.0076,0.011
0.5,0.0442,0.0334,0.0416,0.0088,0.0513,0.0018,0.0036,0.0076,0.0231,0.0475,0.0043,0.0217,0.0265,0.0722,0.0516,0.0399,0.0608,0.0705,0.0006,0.0137,0.0241,0.0349,0.069,0.0418,0.0508,0.0583,0.0665,0.0351,0.0151,0.0139,0.0147,0.0253,0.0058,0.0357,0.0418,0,0,0.001,0,0.0137,0.0256
0.58,0.0703,0.0563,0.0721,0.0163,0.081,0.0057,0.0068,0.0132,0.0441,0.0764,0.0089,0.0375,0.0423,0.1055,0.077,0.0648,0.0912,0.1088,0.009,0.0265,0.0394,0.0568,0.1029,0.067,0.0751,0.0919,0.1032,0.0581,0.0264,0.0253,0.0247,0.0477,0.013,0.0613,0.0682,0.0016,0,0.002,0,0.0218,0.0477
0.67,0.1021,0.0855,0.1117,0.0275,0.1166,0.0121,0.0111,0.0204,0.0731,0.1118,0.0165,0.0584,0.0619,0.1421,0.1062,0.0955,0.126,0.1538,0.0241,0.0444,0.0588,0.0839,0.1414,0.0979,0.1024,0.1324,0.1466,0.0887,0.0413,0.0407,0.0374,0.0789,0.0253,0.0942,0.1011,0.0048,0,0.0038,0,0.0316,0.0773
0.75,0.1387,0.1206,0.1602,0.043,0.1573,0.0215,0.0165,0.0292,0.1097,0.1529,0.0279,0.084,0.0849,0.1808,0.1385,0.1314,0.1638,0.2038,0.0465,0.0679,0.0824,0.1158,0.1829,0.1336,0.1316,0.1789,0.1957,0.127,0.0601,0.0603,0.0528,0.1191,0.0438,0.1342,0.1401,0.0099,0,0.0064,0,0.0429,0.1139
0.83,0.1793,0.1612,0.2168,0.0633,0.2021,0.0343,0.023,0.0393,0.1533,0.1987,0.0436,0.1144,0.1112,0.2201,0.173,0.1716,0.2035,0.2576,0.0767,0.0969,0.11,0.152,0.2264,0.1736,0.1617,0.2302,0.2491,0.1733,0.0828,0.0841,0.0708,0.1682,0.0691,0.1806,0.1846,0.0172,0,0.0101,0,0.0556,0.1567
0.92,0.2231,0.2067,0.2809,0.089,0.2498,0.0509,0.0304,0.0507,0.203,0.2483,0.0637,0.1491,0.1403,0.259,0.2094,0.2152,0.2438,0.3137,0.1149,0.1316,0.1413,0.2669,0.2705,0.2168,0.1919,0.2852,0.3055,0.2274,0.1093,0.1119,0.0911,0.226,0.1015,0.2329,0.2341,0.0193,0.0011,0.0147,0,0.0694,0.2047
1,0.2691,0.2563,0.3514,0.1203,0.2997,0.0713,0.0386,0.0631,0.2579,0.3008,0.0881,0.1877,0.172,0.297,0.2471,0.2614,0.2838,0.371,0.1608,0.1718,0.1763,0.4486,0.3145,0.2627,0.2215,0.3427,0.3638,0.2888,0.1396,0.1436,0.1134,0.2919,0.141,0.2974,0.2873,0.0198,0.0086,0.0198,0,0.0839,0.2572
1.08,0.3167,0.3094,0.4274,0.1575,0.351,0.0959,0.0475,0.0763,0.3169,0.3556,0.1166,0.2298,0.206,0.3337,0.2859,0.3095,0.3232,0.4288,0.2142,0.2176,0.2207,0.6478,0.358,0.3104,0.2503,0.402,0.4232,0.3573,0.1736,0.179,0.1376,0.3654,0.1878,0.4467,0.337,0.0251,0.0182,0.0258,0.0014,0.0991,0.3132
1.17,0.3685,0.3673,0.5103,0.2012,0.4067,0.1245,0.0572,0.0906,0.3805,0.415,0.1493,0.2763,0.3038,0.3759,0.3295,0.3614,0.3675,0.4918,0.274,0.2639,0.3216,0.8695,0.4069,0.3623,0.2832,0.467,0.4885,0.4347,0.2117,0.2182,0.1643,0.4473,0.2421,0.6408,0.3915,0.0344,0.03,0.0329,0.005,0.1159,0.373
1.25,0.428,0.4331,0.6036,0.2524,0.4707,0.1576,0.0682,0.1067,0.4499,0.4828,0.1868,0.3291,0.4344,0.4246,0.3792,0.4214,0.419,0.5643,0.3402,0.318,0.4522,1.1362,0.4632,0.4218,0.3213,0.5421,0.5637,0.5215,0.2561,0.2628,0.1951,0.5396,0.3044,0.8952,0.5044,0.0411,0.0446,0.0412,0.0099,0.1358,0.4383
