Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0149,0.01,0.0084,0.0072,0.0208,0.0007,0.0001,0.0009,0.0028,0.0234,0.0003,0.0039,0.0153,0.0575,0.0782,0.0043,0.0211,0.0292,0.003,0.0032,0.0071,0.0197,0.0453,0.0171,0.0271,0.016,0.026,0.0289,0.0107,0.0187,0.0024,0.0046,0.0011,0.0188,0.0263,0.0028,0.001,0.0006,0.0003,0.0016,0.0071
0.17,1.3482,0.9293,0.7834,0.6617,1.8634,0.0637,0.0125,0.086,0.2676,2.1123,0.0334,0.3645,1.3775,2.2603,3.5595,0.4053,1.2996,2.4521,0.2798,0.3002,0.6531,1.7827,2.3919,1.5475,1.2152,1.4336,2.1159,0.8339,0.9851,1.7155,0.226,0.4352,0.1077,1.7435,2.3759,0.2609,0.097,0.056,0.0304,0.1462,0.6551
0.25,3.6898,3.917,3.4671,2.2445,4.646,0.2912,0.0583,0.3829,1.192,6.6524,0.1558,1.6395,3.2995,2.9429,4.4179,1.5541,2.1041,5.0428,1.2555,1.3105,2.1372,5.7544,3.4608,4.5957,1.7495,3.3585,4.1744,1.0808,3.1816,6.6882,0.9386,1.9867,0.4961,7.5082,8.3026,1.1867,0.4457,0.2603,0.1426,0.4306,2.819
0.33,4.2875,5.9242,6.6168,2.8837,5.1864,0.687,0.1412,0.7559,2.7076,7.8386,0.3797,3.0923,3.7246,2.7411,3.831,2.1467,2.2028,5.2801,2.8817,2.8876,2.7042,6.9157,3.363,5.379,1.7494,3.898,4.5371,1.049,3.9344,9.0595,1.4073,4.6772,1.1844,13.3431,10.1607,2.5293,1.0596,0.6299,0.3499,0.5624,6.1
0.42,4.9126,7.0413,8.2857,3.4115,5.8664,1.2633,0.2685,0.9654,4.8034,8.71,0.738,3.9657,4.2973,3.168,4.3114,2.6033,2.632,5.9401,5.2153,4.056,3.1996,7.7613,3.9075,6.089,2.072,4.6352,5.3168,1.2384,4.561,10.2865,1.7601,8.0927,2.2457,15.8514,11.2134,3.4239,1.9984,1.2144,0.6863,0.7094,9.7354
0.5,5.972,8.6333,10.0913,4.257,7.0483,1.7393,0.3863,1.1829,6.3935,10.4521,1.2731,4.9773,5.2057,3.7819,5.0828,3.3024,3.193,7.0528,7.9924,4.7642,3.9938,9.3651,4.6596,7.3837,2.502,5.7081,6.4316,1.5055,5.6154,12.3747,2.269,10.6181,3.7636,18.6895,13.3922,4.3378,3.3291,2.0747,1.1966,0.9228,11.4436
0.58,8.4344,11.7427,13.6456,5.9569,10.02,2.3062,0.5335,1.6027,8.0767,14.4535,2.1101,6.8579,7.4588,5.8726,7.9921,4.6187,4.8063,10.2421,10.4026,6.1102,5.6089,12.9453,7.1109,10.3233,3.8239,8.2546,9.43,2.3392,7.8375,16.7621,3.1907,14.1279,6.0529,24.8624,18.2773,5.9925,5.0188,3.4037,2.0068,1.3439,13.975
0.67,13.2987,18.0117,20.4154,9.3588,15.8262,3.3152,0.7904,2.3939,11.2015,22.6656,3.4646,10.4093,11.7946,9.2553,12.6472,7.2459,7.626,16.2399,14.075,8.7385,8.8293,20.2793,11.2605,16.2451,6.0415,13.0828,14.9562,3.6644,12.3091,25.8727,5.0035,20.5541,9.0318,37.0627,28.5011,9.0228,7.0304,5.4976,3.336,2.1527,19.4258
0.75,19.2329,27.0504,30.8839,13.8982,22.6157,4.9005,1.2011,3.6287,16.1016,32.9475,5.2678,15.9276,16.8716,12.3124,16.5758,10.9333,10.5582,22.7207,19.9478,12.8937,13.0801,29.5968,15.2253,23.5934,8.2133,18.8454,21.0631,4.905,18.1065,38.3409,7.6609,30.6861,12.7824,55.4614,41.7158,13.8689,10.0134,8.1308,5.4133,3.2483,27.9032
0.83,25.4088,37.3144,43.7586,18.8848,29.5413,7.1991,1.8173,5.1746,23.0095,43.4081,7.6323,22.8748,22.1494,15.2909,20.3417,15.1552,13.6096,29.2139,28.2017,18.2979,17.7347,39.1988,19.1861,31.1766,10.4085,25.0319,27.4237,6.1164,24.2969,51.6548,10.8539,45.1962,18.1006,76.9362,55.1964,20.2839,14.3603,11.6297,8.5042,4.5444,39.3904
0.92,29.7978,46.4225,55.9031,23.0433,34.0681,9.9109,2.5973,6.6634,30.6849,50.9938,10.7563,29.7842,25.6479,15.9998,20.9998,18.986,15.1301,32.8053,38.0316,23.4399,21.5661,46.3577,20.6163,36.6845,11.2359,29.3629,31.1836,6.3961,29.1767,62.5017,13.9707,61.7383,24.9035,95.6935,65.3398,26.9893,19.8483,16.218,12.639,5.7218,50.7462
1,27.5521,48.0607,60.8445,22.8377,30.5552,12.0085,3.3096,7.3402,35.6402,47.6269,14.1805,33.1864,23.1009,12.2515,15.5119,19.6576,12.6699,27.9544,45.515,25.7777,21.2258,43.7889,16.3233,34.2193,9.04,26.9686,27.1031,4.9949,28.1781,61.8199,15.1003,73.8522,31.6902,100.2506,62.1003,31.1198,25.0727,21.0731,16.939,5.8959,55.97
