Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0024,0.0016,0.0013,0.0011,0.0033,0.0001,0,0.0001,0.0005,0.0037,0.0001,0.0006,0.0024,0.0092,0.0125,0.0007,0.0034,0.0047,0.0005,0.0005,0.0011,0.0031,0.0072,0.0027,0.0043,0.0026,0.0041,0.0046,0.0017,0.003,0.0004,0.0007,0.0002,0.003,0.0042,0.0004,0.0002,0.0001,0.0001,0.0002,0.0011
0.17,0.2937,0.1997,0.1676,0.1426,0.4085,0.0135,0.0027,0.0184,0.0572,0.461,0.0071,0.0777,0.3011,0.5597,0.8906,0.0869,0.3,0.5475,0.0597,0.0644,0.1408,0.388,0.5696,0.337,0.2911,0.3124,0.4723,0.2099,0.2132,0.3713,0.0482,0.0925,0.0228,0.3753,0.5177,0.0555,0.0206,0.0119,0.0064,0.0313,0.141
0.25,1.3336,1.2348,1.0689,0.7522,1.7408,0.0879,0.0174,0.1176,0.3659,2.3273,0.0464,0.5002,1.2432,1.4514,2.271,0.5001,0.909,2.031,0.3836,0.4076,0.7236,1.9909,1.6019,1.6264,0.8059,1.2595,1.6754,0.5325,1.0885,2.1818,0.2934,0.6003,0.149,2.356,2.8216,0.3594,0.1341,0.0777,0.0423,0.1472,0.885
0.33,2.5474,2.9257,2.9502,1.5632,3.2115,0.277,0.0558,0.3316,1.125,4.5682,0.1492,1.3697,2.2954,2.1131,3.1713,1.1006,1.5012,3.515,1.1875,1.2283,1.4833,3.9648,2.4747,3.1533,1.253,2.3526,2.9399,0.776,2.2007,4.7883,0.6851,1.8892,0.4731,6.2148,5.7441,1.0639,0.4247,0.2489,0.1368,0.3021,2.6333
0.42,2.8358,3.9722,4.4183,1.9253,3.415,0.5546,0.1145,0.5068,2.1835,5.2268,0.3107,2.0722,2.4434,1.6982,2.3812,1.44,1.3957,3.437,2.3376,2.0562,1.8027,4.6142,2.114,3.5763,1.0927,2.5476,2.9333,0.6424,2.6228,6.0688,0.9463,3.6431,0.9665,8.8602,6.7998,1.7143,0.864,0.515,0.2867,0.3717,4.7388
0.5,2.5704,4.0029,4.891,1.8475,3.0216,0.7958,0.1701,0.5724,3.0455,4.6515,0.5219,2.3309,2.2034,1.4156,1.8761,1.4384,1.2571,2.9554,3.5857,2.4465,1.7219,4.1647,1.8058,3.2204,0.959,2.374,2.64,0.5542,2.4489,5.7329,0.9894,4.9669,1.5852,9.2881,6.0962,2.0476,1.41,0.8583,0.4856,0.3764,5.8991
0.58,2.384,3.8201,4.7356,1.7786,2.7542,0.9308,0.2072,0.5605,3.4208,4.228,0.779,2.3268,2.0372,1.2555,1.6114,1.4175,1.1665,2.644,4.3736,2.394,1.6573,3.8205,1.6191,2.971,0.8769,2.2513,2.4411,0.5041,2.3129,5.2916,0.9985,5.5776,2.3032,8.6113,5.5169,2.0949,1.9599,1.2696,0.7321,0.3823,5.9777
0.67,2.3959,3.8221,4.75,1.8134,2.7537,0.9716,0.2261,0.5652,3.4048,4.1654,1.089,2.3952,2.0582,1.2991,1.6718,1.4625,1.2088,2.6498,4.661,2.2863,1.6924,3.7799,1.6665,2.9642,0.9088,2.3126,2.4941,0.5244,2.3325,5.1971,1.0456,5.734,2.9808,8.3845,5.3883,2.1767,2.3404,1.7511,1.0348,0.4082,5.5136
0.75,2.5008,4.0006,4.9446,1.9202,2.8585,1.0087,0.2443,0.5899,3.3607,4.3229,1.3911,2.5452,2.1437,1.3351,1.7264,1.5648,1.2539,2.7365,4.6067,2.2762,1.7926,3.9316,1.7151,3.0913,0.9375,2.4285,2.5922,0.5393,2.451,5.388,1.1313,5.9862,3.4359,8.5668,5.5771,2.3216,2.5307,2.1751,1.3969,0.4445,5.2921
0.83,2.5756,4.1866,5.2195,2.0079,2.9285,1.0628,0.2664,0.6248,3.403,4.4367,1.6202,2.7256,2.2029,1.346,1.7429,1.6558,1.2813,2.788,4.6193,2.3392,1.8733,4.045,1.7367,3.1815,0.951,2.5145,2.6571,0.5436,2.5432,5.5686,1.2136,6.3485,3.6501,8.9056,5.726,2.507,2.6125,2.4693,1.8173,0.4764,5.2822
0.92,2.534,4.2421,5.3558,2.0208,2.8544,1.1205,0.2896,0.644,3.4745,4.3619,1.7562,2.8367,2.1536,1.2569,1.6099,1.6923,1.231,2.6799,4.6754,2.3765,1.8823,3.9916,1.6382,3.1337,0.9023,2.4801,2.5757,0.5111,2.5345,5.5538,1.2608,6.7047,3.7541,8.9852,5.6477,2.6399,2.7037,2.6184,2.2686,0.491,5.32
1,2.4418,4.1737,5.3509,1.9814,2.7331,1.1615,0.3095,0.6466,3.5038,4.1767,1.8552,2.8744,2.0726,1.1928,1.5167,1.6821,1.1853,2.5508,4.7393,2.359,1.8444,3.8354,1.5599,3.0136,0.8638,2.4112,2.4784,0.4879,2.4624,5.3743,1.2737,6.9325,3.8638,8.8169,5.4088,2.711,2.7991,2.7342,2.6414,0.4956,5.2558
