Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0.0002,0.0001,0,0.0001,0.0001,0,0,0,0,0.0001,0,0.0001,0,0.0001,0.0001,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0062,0.0028,0.0029,0.0007,0.0077,0,0.0002,0.0005,0.0038,0.0056,0.0002,0.0015,0.0042,0.0249,0.0149,0.0043,0.0171,0.0129,0,0,0.0029,0.0039,0.0205,0.0053,0.0167,0.0098,0.0133,0.0092,0,0,0.0013,0.0013,0.0002,0.002,0.0047,0,0,0,0,0.0021,0.0012
0.25,0.049,0.0267,0.0278,0.0067,0.0588,0,0.0019,0.0051,0.0042,0.0482,0.0021,0.0149,0.0309,0.1164,0.0739,0.0391,0.092,0.0882,0,0.0013,0.0252,0.0343,0.1045,0.0444,0.0812,0.0709,0.0864,0.0422,0.0098,0.0053,0.0128,0.013,0.0024,0.0036,0.0424,0,0,0.0004,0,0.0163,0.0123
0.33,0.1486,0.0989,0.1133,0.0236,0.1735,0,0.0082,0.0208,0.0082,0.1527,0.009,0.0602,0.0899,0.2725,0.1767,0.1319,0.233,0.2446,0,0.023,0.0798,0.1107,0.2568,0.1378,0.1965,0.2059,0.2379,0.1102,0.0426,0.033,0.0461,0.0562,0.0111,0.0124,0.1385,0,0,0.002,0,0.0497,0.0538
0.42,0.3044,0.2288,0.2811,0.0572,0.3485,0.0065,0.0236,0.052,0.0216,0.3191,0.0266,0.1495,0.181,0.4722,0.312,0.2882,0.4284,0.4712,0,0.0834,0.1696,0.4345,0.4612,0.2857,0.3501,0.4138,0.4615,0.2218,0.1033,0.0902,0.1058,0.1616,0.0342,0.036,0.2938,0,0,0.0059,0,0.1037,0.1519
0.5,0.5069,0.4146,0.5327,0.1143,0.5711,0.0361,0.0514,0.0987,0.0524,0.5371,0.0621,0.2853,0.4697,0.6937,0.469,0.5026,0.6594,0.7475,0.044,0.1684,0.4015,1.2469,0.6975,0.4795,0.5262,0.6824,0.752,0.3818,0.1929,0.1788,0.1927,0.3475,0.0849,0.0959,0.4976,0,0,0.0138,0,0.1765,0.3152
0.58,0.7421,0.6475,0.8589,0.2002,0.8249,0.0895,0.0917,0.159,0.1082,0.9176,0.1242,0.4646,0.9593,0.9159,0.855,0.7623,0.9046,1.0508,0.1639,0.2656,0.9053,2.3441,0.9446,0.7064,0.7541,0.9931,1.7503,0.5683,0.3067,0.2975,0.3042,0.6161,0.1794,0.2615,1.1014,0,0,0.0278,0,0.264,0.5334
0.67,0.9574,0.8919,1.2154,0.3134,1.0504,0.1701,0.1404,0.2244,0.1964,1.5315,0.2181,0.665,1.441,1.0442,1.2068,1.0158,1.0712,1.2984,0.3726,0.6067,1.5915,3.4669,1.1104,0.9189,0.9742,1.2678,2.4914,1.2663,0.3855,0.4602,0.4234,0.9439,0.3267,0.6092,1.9059,0,0,0.0493,0,0.3455,0.7783
0.75,1.1019,1.1483,1.6672,0.4266,1.1962,0.2753,0.1893,0.282,0.3527,2.0117,0.3417,0.8491,1.77,1.0863,1.4559,1.1946,1.1393,1.4392,1.1063,1.3396,2.1301,4.2785,1.1854,1.0673,1.0142,1.4425,2.7431,2.2315,0.4576,0.8148,0.5236,1.2861,0.5188,1.1215,2.6275,0,0,0.0776,0,0.3984,1.6262
0.83,1.1915,1.4703,2.2047,0.5492,1.284,0.7919,0.2316,0.3237,0.5781,2.3061,0.8446,0.9935,1.9772,1.0813,1.5875,1.2976,1.1476,1.5103,1.95,2.4469,2.6552,4.8047,1.2074,1.164,0.96,1.5432,2.7029,3.0663,0.5549,1.1581,0.598,1.6011,0.7411,1.7223,3.2271,0,0.0364,0.1069,0,0.4273,2.4601
0.92,1.2434,1.7081,2.5976,0.9679,1.3608,1.3147,0.2618,0.3515,0.843,2.4532,1.3872,1.1025,2.1,1.0498,1.64,1.3464,1.1196,1.5372,2.7412,3.5461,3.2774,5.2622,1.1973,1.2253,0.869,1.5923,2.5194,3.6105,0.6856,1.4749,0.6516,1.8602,0.9769,2.3394,3.7536,0.1637,0.08,0.1384,0,0.4389,2.9972
1,1.2688,1.868,2.8521,1.4808,1.403,1.8397,0.2797,0.3687,1.1086,2.4949,1.7972,1.1835,2.1649,1.0035,1.6423,1.3565,1.07,1.5354,3.394,4.5787,3.9867,5.7346,1.1674,1.2616,0.7705,1.6051,2.2793,3.867,0.84,1.7629,0.6887,2.0651,1.2089,2.9269,4.2443,0.6268,0.1078,0.1722,0,0.4384,3.2734
1.08,1.2753,1.9626,2.9902,2.0484,1.4059,2.3701,0.2882,0.378,1.347,2.4659,2.0452,1.242,2.1905,0.9494,1.6124,1.3392,1.0083,1.5144,3.8962,5.5023,4.746,6.2447,1.1255,1.2799,0.6773,1.5923,2.0285,3.9095,1.0809,2.0171,0.7127,2.2261,1.5911,3.4589,4.7214,1.2095,0.1375,0.2042,0,0.4293,3.3717
1.17,1.2681,2.0055,3.0381,2.6285,1.3821,2.905,0.29,0.3813,1.544,2.3922,2.1355,1.2824,2.1894,0.8917,1.5621,1.3031,0.9408,1.4806,4.2674,6.2914,5.507,6.7851,1.0765,1.2849,0.6259,1.5615,1.7898,3.8168,1.4,2.248,0.7262,2.351,2.0209,3.9247,5.1918,1.9131,0.267,0.2413,0.0517,0.4146,3.3532
1.25,1.251,2.0094,3.0199,3.184,1.3412,3.4372,0.2868,0.38,1.6952,2.2921,2.1045,1.3082,2.1702,0.8331,1.4994,1.2543,0.8714,1.4383,4.5278,6.9373,6.2244,7.3319,1.0236,1.28,0.5805,1.5182,1.5727,3.6486,1.7013,2.4689,0.7314,2.4463,2.4062,4.3253,5.6573,2.7372,0.4789,0.2872,0.2293,0.3961,3.2606
1.33,1.2268,1.9847,2.9553,3.6866,1.2973,3.9536,0.2801,0.3753,1.8018,2.1779,2.0097,1.322,2.1389,0.7752,1.4294,1.1973,0.8026,1.3905,4.6961,7.4423,6.8638,7.8605,0.969,1.2678,0.5353,1.4664,1.3803,3.4444,1.9718,2.6817,0.7299,2.5436,2.7367,4.6652,6.1168,3.6765,0.7471,0.3318,0.4676,0.3756,3.1235
1.42,1.1974,1.9398,2.86,4.1183,1.2672,4.4437,0.2711,0.3681,1.8682,2.058,1.887,1.3262,2.0994,0.7192,1.3557,1.1356,0.7362,1.3392,4.7889,7.816,7.4038,8.3521,0.9142,1.2501,0.4916,1.409,1.2121,3.228,2.2041,2.8867,0.7232,2.6422,3.0163,4.9502,6.5672,4.7191,1.0804,0.3767,0.762,0.3539,2.9615
1.5,1.1644,1.8813,2.7457,4.4704,1.2336,4.8948,0.2605,0.3589,1.9001,1.9376,1.7562,1.3225,2.0547,0.6657,1.2816,1.0716,0.6731,1.2861,4.8205,8.0719,7.8352,8.7925,0.8602,1.2282,0.4499,1.3482,1.0662,3.0127,2.3956,3.0826,0.7123,2.7036,3.2493,5.1867,7.0046,5.8472,1.4885,0.424,1.1457,0.332,2.7878
1.58,1.1295,1.8151,2.6222,4.7424,1.1984,5.2933,0.2491,0.3484,1.9036,1.8218,1.6281,1.3128,2.008,0.6163,1.2234,1.0078,0.6151,1.233,4.8034,8.2267,8.1609,9.1745,0.8088,1.2037,0.4119,1.2867,0.9432,2.8086,2.5472,3.269,0.6985,2.7347,3.4371,5.3808,7.4281,7.0378,1.9812,0.4777,1.6062,0.3107,2.6123
1.67,1.1276,1.8019,2.568,4.9893,1.201,5.6575,0.2415,0.3425,1.8872,1.8095,1.5389,1.315,2.056,0.6595,1.3381,0.9813,0.6386,1.2377,4.7716,8.3545,8.5472,9.6961,0.8388,1.2074,0.4443,1.281,1.0392,2.763,2.6912,3.5037,0.6959,2.7821,3.6045,5.549,8.0549,8.2763,2.5684,0.547,2.0849,0.3076,2.5007
1.75,1.2551,2.0184,2.7884,5.3998,1.3949,6.0848,0.2473,0.356,1.8703,2.2203,1.5468,1.3762,2.4452,0.8917,1.9615,1.0915,0.8504,1.4403,4.8208,8.7163,9.4256,11.0102,1.0582,1.3292,0.6229,1.4628,1.7838,3.1223,2.9691,4.0164,0.7424,2.9551,3.8132,5.7556,9.8892,9.6534,3.2659,0.6507,2.5842,0.3619,2.6224
1.83,1.7095,2.6805,3.5949,6.1635,2.0947,6.8047,0.2766,0.4079,1.8871,3.3391,1.6963,1.5519,3.2214,1.2608,2.9798,1.39,1.2232,1.8423,5.1163,9.7309,10.9846,13.4405,1.4316,1.5986,1.2307,1.8483,3.2274,4.1362,3.4923,5.0949,0.8654,3.4077,4.1474,6.139,13.2519,12.1063,4.1081,0.8137,3.1123,0.4801,3.2277
