Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0477,0.032,0.0268,0.0229,0.0667,0.0022,0.0004,0.0029,0.0091,0.0749,0.0011,0.0124,0.049,0.183,0.2483,0.0139,0.0674,0.0933,0.0095,0.0103,0.0226,0.0629,0.1443,0.0547,0.0866,0.0513,0.0832,0.092,0.0344,0.0599,0.0077,0.0147,0.0036,0.0603,0.084,0.0088,0.0033,0.0019,0.001,0.005,0.0227
0.17,4.5319,3.1675,2.6817,2.2496,6.2244,0.2196,0.0434,0.2948,0.9172,7.0878,0.1156,1.2523,4.6147,7.6608,11.5489,1.3855,4.3959,8.1113,0.9606,1.0246,2.2189,5.9973,8.0078,5.203,4.1744,4.8337,7.0742,2.978,3.3342,5.8046,0.7759,1.5,0.3718,5.9323,7.9844,0.8986,0.3348,0.1937,0.1054,0.5009,2.2286
0.25,21.2676,20.8236,18.5944,12.6451,26.9597,1.6073,0.3269,2.0638,6.4301,36.0104,0.877,8.9182,19.7473,18.2246,26.1387,8.6421,13.8965,30.077,6.8156,6.9446,12.1581,31.2749,21.9769,25.6784,11.3673,20.8681,26.3319,6.8243,17.8249,35.0831,5.2114,10.9526,2.758,39.3342,43.632,6.5199,2.4716,1.4588,0.8059,2.6702,14.7595
0.33,21.2025,33.3065,36.1326,16.0828,24.0539,3.826,0.8211,4.1427,14.2259,39.2953,2.227,17.7255,17.4209,8.1406,10.231,12.6658,8.5961,21.7531,15.3797,14.5532,14.9612,35.3976,11.2409,27.1045,6.0607,18.9408,19.5433,3.231,21.0623,48.6206,8.608,25.9581,6.7225,69.7293,52.0824,14.3343,5.9719,3.6548,2.0769,3.3165,29.908
0.42,14.3172,27.4497,37.5596,11.8981,15.7756,6.2203,1.4221,4.4996,21.5501,25.2634,3.9546,18.866,11.8993,6.7788,7.9805,10.1353,6.6339,14.1827,23.9162,18.0507,10.9849,23.3194,8.6048,17.8753,4.9505,13.7959,13.9042,3.011,14.7919,34.9649,7.6171,40.2667,11.3666,65.0034,33.7399,17.5136,9.9963,6.3841,3.7569,2.7837,40.0719
0.5,29.553,38.3919,46.0079,20.5739,35.5514,9.4938,2.3024,5.4996,31.5432,47.5283,7.3205,24.1307,27.1623,22.9887,31.6298,16.0667,19.1433,37.9672,38.8626,21.291,19.537,42.6821,28.1566,35.086,15.1119,30.9874,36.1404,8.9719,26.7295,53.0798,11.4028,57.5019,20.1806,79.0428,58.0493,22.0181,17.6068,11.6469,7.0739,5.213,51.7456
0.58,33.2801,53.7381,60.8221,26.7383,37.1402,11.0569,2.8966,7.2027,34.2515,58.8986,11.6395,32.8856,27.6115,13.5648,17.2944,22.2456,14.3716,33.6874,47.2566,24.0082,24.9123,53.6901,18.4816,41.8378,10.1002,31.4635,31.699,5.4177,33.6898,73.2962,16.276,66.6559,30.4322,104.6223,76.7616,28.998,25.2157,18.1742,11.5011,6.468,52.2143
0.67,20.5578,43.3438,60.4507,18.8309,21.7367,11.8411,3.3255,7.3733,33.9471,36.1396,15.8608,33.0193,16.5781,6.3109,7.1968,17.1501,8.0403,18.2254,44.862,25.8389,17.304,33.8416,9.191,25.8315,5.2691,19.9586,18.3813,2.6857,22.4319,52.0859,13.8588,73.5454,37.0869,96.5939,48.6702,32.0413,27.7307,24.1186,16.0952,5.0128,52.2798
0.75,12.2575,28.2354,42.1426,12.1682,12.5269,12.1574,3.63,5.2873,33.345,20.6554,18.731,24.3836,9.8626,3.4654,3.6494,11.732,4.8724,10.1591,42.7524,19.9491,11.1582,19.7308,5.1877,15.1895,3.0955,12.5383,11.0037,1.5518,13.8881,31.2974,10.1168,72.2605,37.1655,61.6113,27.7023,25.3845,26.6246,27.2874,20.4452,3.6691,47.4583
0.83,7.9844,18.8794,28.5158,8.3499,7.9731,9.8451,3.2414,3.6321,25.3013,13.0088,19.1205,17.5359,6.4145,2.1361,2.1383,8.3505,3.2096,6.3241,38.9656,12.6901,7.6626,12.584,3.2562,9.8005,1.996,8.4713,7.1874,0.9895,9.2584,19.9551,7.5115,55.5165,34.8207,38.8661,17.2657,18.8564,25.8279,26.6859,24.3697,2.7801,30.0449
0.92,5.5372,13.3473,20.3237,6.019,5.4375,7.2872,2.6649,2.613,16.8664,8.805,18.5899,13.1046,4.4435,1.424,1.3763,6.1903,2.2442,4.2452,27.5791,8.2868,5.5267,8.5947,2.1987,6.7499,1.3741,6.0356,4.9945,0.6756,6.5309,13.6261,5.7566,41.0087,33.1801,26.3372,11.6,14.3832,22.9768,25.5321,27.5484,2.1657,18.2264
1,4.0236,9.843,15.0817,4.5062,3.9014,5.4889,2.197,1.9533,11.5667,6.2819,18.1628,10.0952,3.2261,1.0045,0.9462,4.7381,1.641,3.0101,18.7103,5.7574,4.1395,6.1734,1.5658,4.8791,0.9929,4.4778,3.6348,0.4852,4.808,9.7859,4.526,31.1959,28.1168,18.8063,8.2301,11.2652,17.3332,24.4004,28.6541,1.7257,11.9137
1.08,3.0314,7.5026,11.5532,3.4765,2.9102,4.2554,1.8365,1.5051,8.334,4.6653,16.041,7.9709,2.4289,0.7395,0.6831,3.7214,1.2425,2.2248,13.2774,4.1895,3.1947,4.609,1.1613,3.6607,0.7448,3.4294,2.7417,0.3622,3.6598,7.3052,3.6343,24.3795,21.2534,13.9762,6.086,9.0171,12.9492,20.405,27.4943,1.4014,8.2832
1.17,2.3505,5.8728,9.0803,2.7482,2.2386,3.3775,1.5537,1.1886,6.2371,3.5761,13.1077,6.4232,1.8823,0.5629,0.512,2.9857,0.9673,1.6988,9.8198,3.1598,2.5262,3.5479,0.8891,2.8291,0.5754,2.6949,2.128,0.2788,2.8616,5.6227,2.9705,19.4787,16.1158,10.7189,4.6491,7.3501,9.9712,16.122,26.3266,1.1564,6.0307
