Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0,0,0,0,0,0,0,0,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018,0,0,0,0,0,0,0
0.25,0,0,0,0,0,0,0,0,0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,0,0,0,0,0,0,0
0.33,0,0,0,0,0,0,0,0,0.0027,0,0,0,0,0.0001,0.0001,0,0.0001,0.0001,0,0,0,0,0.0001,0,0.0001,0.0001,0.0001,0,0,0,0,0,0,0.0014,0.0001,0,0,0,0,0,0
0.42,0.0001,0.0001,0.0001,0,0.0001,0,0,0,0.0023,0.0001,0,0,0.0001,0.0003,0.0002,0.0001,0.0002,0.0002,0,0,0.0001,0.0001,0.0002,0.0001,0.0002,0.0002,0.0002,0.0001,0,0,0,0,0,0.0012,0.0002,0,0,0,0,0,0
0.5,0.0003,0.0002,0.0002,0,0.0003,0,0,0,0.002,0.0003,0,0.0001,0.0002,0.0005,0.0004,0.0002,0.0004,0.0004,0,0.0001,0.0001,0.0002,0.0005,0.0002,0.0003,0.0003,0.0004,0.0002,0.0001,0.0001,0.0001,0.0001,0,0.001,0.0004,0,0.0001,0,0,0.0001,0.0001
0.58,0.0005,0.0004,0.0004,0.0001,0.0006,0,0,0.0001,0.0018,0.0005,0,0.0002,0.0003,0.0009,0.0007,0.0004,0.0007,0.0008,0,0.0001,0.0003,0.0004,0.0008,0.0005,0.0006,0.0006,0.0007,0.0004,0.0002,0.0001,0.0001,0.0003,0.0001,0.0009,0.0007,0,0.0001,0,0,0.0001,0.0003
0.67,0.001,0.0007,0.0009,0.0002,0.0012,0,0.0001,0.0002,0.0016,0.0011,0.0001,0.0005,0.0006,0.0022,0.0016,0.0009,0.0016,0.0018,0,0.0003,0.0005,0.0008,0.0019,0.001,0.0014,0.0014,0.0017,0.001,0.0003,0.0003,0.0003,0.0006,0.0002,0.0009,0.0012,0,0.0002,0,0,0.0003,0.0006
0.75,0.0025,0.0017,0.0021,0.0005,0.003,0.0001,0.0002,0.0004,0.0015,0.0027,0.0003,0.0011,0.0016,0.0051,0.0037,0.0021,0.0039,0.0044,0,0.0006,0.0013,0.002,0.0046,0.0024,0.0034,0.0034,0.0041,0.0022,0.0007,0.0006,0.0008,0.0013,0.0004,0.001,0.0027,0,0.0001,0,0,0.0008,0.0014
0.83,0.0054,0.0039,0.0047,0.001,0.0063,0.0002,0.0004,0.0009,0.0016,0.0058,0.0006,0.0024,0.0033,0.0099,0.0072,0.0046,0.0078,0.0089,0,0.0014,0.0029,0.0042,0.0091,0.0051,0.0067,0.0071,0.0083,0.0045,0.0017,0.0015,0.0017,0.0028,0.0008,0.0013,0.0056,0,0,0.0001,0,0.0016,0.003
0.92,0.0097,0.0073,0.0091,0.0021,0.0113,0.0005,0.0008,0.0017,0.0019,0.0105,0.0012,0.0047,0.0059,0.0164,0.0123,0.0085,0.0133,0.0157,0.0006,0.0031,0.0052,0.0077,0.0155,0.0092,0.0112,0.0126,0.0146,0.0081,0.0033,0.0031,0.0031,0.0057,0.0017,0.002,0.0101,0,0,0.0003,0,0.0029,0.006
1,0.0155,0.0122,0.0155,0.0037,0.0181,0.0013,0.0014,0.0028,0.0028,0.017,0.0022,0.008,0.0094,0.0247,0.0188,0.0137,0.0203,0.0247,0.0023,0.0058,0.0086,0.0126,0.0236,0.0148,0.017,0.02,0.0229,0.0134,0.0057,0.0056,0.0052,0.0103,0.0032,0.0033,0.0162,0.0002,0,0.0005,0,0.0045,0.0108
1.08,0.0229,0.0187,0.0241,0.0061,0.0265,0.0026,0.0023,0.0044,0.0043,0.0253,0.0037,0.0124,0.014,0.0344,0.0267,0.0205,0.0287,0.0357,0.0053,0.0098,0.0129,0.0189,0.0334,0.022,0.0238,0.0293,0.0332,0.0206,0.009,0.009,0.0079,0.0168,0.0058,0.0054,0.0242,0.0008,0,0.0009,0,0.0067,0.0175
1.17,0.0322,0.027,0.0353,0.0096,0.0372,0.0045,0.0035,0.0064,0.0067,0.0359,0.0061,0.0182,0.0199,0.0467,0.0367,0.029,0.0394,0.0496,0.0098,0.0152,0.0186,0.027,0.0458,0.0311,0.0325,0.0411,0.0463,0.0303,0.0134,0.0135,0.0114,0.0256,0.0097,0.0084,0.0344,0.0017,0.0004,0.0014,0,0.0093,0.0263
1.25,0.0443,0.0378,0.0499,0.0145,0.051,0.0073,0.0049,0.009,0.0102,0.0495,0.0095,0.0258,0.0276,0.0616,0.0492,0.04,0.0528,0.0672,0.0161,0.0223,0.0261,0.0376,0.0612,0.0429,0.0433,0.0564,0.063,0.043,0.0193,0.0195,0.016,0.0372,0.0153,0.0127,0.0475,0.003,0.0009,0.0021,0,0.0128,0.0376
1.33,0.0591,0.0515,0.0684,0.021,0.0677,0.011,0.0068,0.0123,0.0149,0.0663,0.0141,0.0355,0.0372,0.0787,0.0637,0.0537,0.0685,0.0882,0.0248,0.0318,0.0355,0.0506,0.0791,0.0574,0.0557,0.0749,0.0832,0.0591,0.0269,0.0274,0.0218,0.0521,0.0229,0.0183,0.0638,0.005,0.0018,0.0032,0,0.0171,0.0517
1.42,0.0764,0.0681,0.091,0.0295,0.087,0.0162,0.0092,0.0163,0.0213,0.0859,0.0201,0.0474,0.0484,0.0973,0.0801,0.0698,0.086,0.112,0.0364,0.0439,0.047,0.0662,0.0989,0.0743,0.0694,0.0964,0.1062,0.0787,0.0364,0.0372,0.0289,0.0709,0.0327,0.0258,0.083,0.0078,0.0031,0.0045,0,0.0222,0.0691
