Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0.0005,0.0002,0.0002,0,0.0006,0,0,0,0.0043,0.0004,0,0.0001,0.0003,0.0031,0.0015,0.0003,0.0016,0.001,0,0,0.0002,0.0003,0.002,0.0004,0.0019,0.0007,0.001,0.0016,0,0,0.0001,0.0001,0,0.0022,0.0002,0,0,0,0,0.0002,0.0001
0.17,0.0723,0.0331,0.0343,0.008,0.0897,0,0.0024,0.0063,0.0046,0.0656,0.0026,0.0183,0.0485,0.2615,0.1529,0.0512,0.1918,0.1477,0,0,0.0348,0.0461,0.2218,0.0625,0.1808,0.1153,0.1535,0.0955,0.0017,0,0.0162,0.0159,0.0028,0.0037,0.0558,0,0,0.0005,0,0.0247,0.0146
0.25,0.4147,0.2435,0.2586,0.0623,0.4854,0,0.0186,0.0475,0.0131,0.4101,0.0201,0.1399,0.3095,0.798,0.4997,0.3558,0.7018,0.6938,0,0.0263,0.222,0.7223,0.7537,0.3785,0.5903,0.5956,0.6919,0.3002,0.1063,0.0658,0.1194,0.1237,0.0236,0.0216,0.3635,0,0,0.0043,0,0.1458,0.1127
0.33,1.0046,0.7377,0.8841,0.1773,1.1387,0,0.0696,0.1638,0.0496,1.5395,0.0773,0.4796,1.5628,1.5509,2.1442,0.9798,1.4728,1.5312,0,0.0354,1.4826,3.4897,1.5257,0.9336,2.0238,1.4046,3.6619,0.8306,0.2344,0.2812,0.3565,0.4652,0.0946,0.1643,1.7215,0,0,0.0168,0,0.3698,0.4108
0.42,3.0407,2.5421,3.0451,0.1793,3.9464,0,0.2002,0.3889,0.1796,6.4766,0.2287,1.1447,4.4294,2.9078,6.3742,2.1273,2.9028,3.0021,0.2303,1.5665,5.1716,9.6969,5.271,1.9172,6.2689,4.0034,10.1666,5.9773,0,1.5146,0.8102,1.3072,0.2884,0.9369,7.0863,0,0,0.0499,0,0.8026,2.1444
0.5,7.0596,7.3631,9.434,2.2233,8.6073,2.2528,0.4235,0.7091,0.7442,13.7039,1.0657,2.1259,7.7308,3.7659,8.6888,4.7872,4.056,5.4627,2.8903,7.5153,10.9645,18.1668,8.1552,3.4135,6.8252,8.7588,14.9576,17.5108,1.9876,5.4979,1.46,2.8718,0.6772,2.8957,18.836,0,0,0.1152,0,1.8195,7.6503
0.58,8.9955,12.5924,17.1574,8.8082,10.5524,7.5428,0.6911,1.1114,2.0767,16.656,3.1302,3.1122,9.1456,4.004,8.8989,7.0471,4.5852,6.772,7.5987,15.4567,16.0677,23.6181,7.7642,4.9782,5.0308,10.4972,14.4298,24.283,7.4008,11.0157,2.0096,7.2711,1.6018,5.9933,26.6312,2.8045,0,0.2145,0,2.3339,13.8085
0.67,9.1023,14.6785,20.7443,20.2176,10.3172,15.5645,0.9522,1.857,3.9305,16.5099,5.5664,4.016,9.5132,3.7795,8.4487,7.4521,4.384,6.9972,13.0348,22.786,21.0178,27.1369,6.4926,5.7472,3.6737,10.1543,12.2425,24.5749,13.054,16.3578,2.3585,12.8587,5.0828,9.4745,30.9424,12.1477,0.5282,0.4529,0,2.3671,18.405
0.75,8.4078,14.561,20.7641,29.547,9.3122,24.8609,1.1402,2.092,5.8139,15.1323,7.8456,4.9474,9.4849,3.4462,7.7648,6.9351,3.9232,6.7112,17.7489,28.3606,25.8144,30.4068,5.3336,5.9994,2.746,9.0465,9.9225,22.0314,17.1715,20.6718,2.6391,17.1051,11.6021,10,34.1568,23.0634,4.5753,0.6676,0,2.1856,19.8526
0.83,7.4684,13.4463,19.1516,35.168,8.1837,33.1145,1.2343,2.0482,7.2831,13.3801,9.4668,5.5003,9.3285,3.2312,7.0396,6.1233,3.5972,6.218,20.7287,32.5444,30.086,33.8896,4.4178,5.9492,2.0958,7.8039,7.9231,18.7994,19.5493,24.1173,2.8611,19.2863,19.3128,10,36.4155,33.5837,11.5745,1.4016,2.5441,1.9341,19.1854
0.92,6.5276,11.9817,17.0263,37.3901,7.1026,39.0713,1.2633,1.8794,8.2174,11.627,10.3112,5.7562,9.1085,3.0028,6.3619,5.2964,3.3042,5.666,22.1646,35.4308,33.6043,37.4558,3.6711,5.7332,1.6368,6.6603,6.3181,15.7454,20.4877,26.7089,2.9333,19.9114,25.043,10,38.1653,43.3246,19.5638,2.8747,6.8329,1.6791,17.6501
1,5.6758,10.4827,14.9015,37.173,6.1466,42.3907,1.2489,1.6689,8.6802,10.0227,10.2255,5.7991,8.8454,2.7746,5.7478,4.5536,3.0069,5.1236,22.569,37.142,36.2245,40.7783,3.074,5.434,1.3059,5.6791,5.0636,13.1287,20.4023,28.4614,2.9035,19.5422,28.0273,10,39.564,52.1793,28.0026,5.0427,12.1838,1.447,15.8391
1.08,4.9367,9.2015,12.974,35.4612,5.3289,43.3765,1.2067,1.4572,8.7807,8.6148,9.3391,5.6989,8.5476,2.5537,5.1983,3.9182,2.7187,4.62,22.2966,37.8624,37.9157,43.4659,2.5978,5.1,1.0616,4.8601,4.0909,11.1573,19.6549,29.4386,2.8092,18.6104,28.9606,10,40.624,60.0884,36.5348,7.873,18.0537,1.2455,14.0298
1.17,4.3069,8.1684,11.2972,33.0174,4.6389,42.6152,1.1474,1.262,8.623,7.4048,8.2366,5.508,8.2212,2.3438,4.7088,3.385,2.4469,4.1652,21.5931,37.7927,38.7432,45.3111,2.2159,4.7593,0.8772,4.1828,3.3357,9.5969,18.5746,29.7438,2.6776,17.4044,28.5706,10,41.3185,66.9555,44.878,11.3881,23.9541,1.0743,12.345
