Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0002,0.0001,0.0001,0,0.0003,0,0,0,0.0037,0.0002,0,0.0001,0.0002,0.0012,0.0007,0.0002,0.0008,0.0005,0,0,0.0001,0.0002,0.0009,0.0002,0.0008,0.0004,0.0006,0.0005,0,0,0.0001,0.0001,0,0.0018,0.0001,0,0,0,0,0.0001,0
0.25,0.0032,0.0016,0.0016,0.0004,0.0039,0,0.0001,0.0003,0.0032,0.0031,0.0001,0.0009,0.0021,0.0089,0.0058,0.0024,0.0066,0.0061,0,0,0.0016,0.0022,0.0077,0.0029,0.006,0.0047,0.0059,0.0032,0.0005,0.0002,0.0008,0.0008,0.0001,0.0017,0.0027,0,0,0,0,0.001,0.0007
0.33,0.0118,0.0073,0.0081,0.0017,0.0141,0,0.0006,0.0015,0.0031,0.0121,0.0006,0.0043,0.0073,0.0248,0.0168,0.0099,0.0196,0.0206,0,0.0012,0.0062,0.0087,0.0226,0.0109,0.017,0.0164,0.0195,0.0094,0.003,0.0022,0.0034,0.0038,0.0007,0.0021,0.011,0,0,0.0001,0,0.0038,0.0038
0.42,0.0262,0.0185,0.0221,0.0045,0.0307,0,0.0017,0.0041,0.0037,0.0278,0.0019,0.0115,0.0158,0.0467,0.0326,0.0231,0.0383,0.0431,0,0.0058,0.014,0.0202,0.0437,0.0246,0.0324,0.035,0.0406,0.0202,0.0081,0.007,0.0083,0.0119,0.0024,0.0038,0.0256,0,0,0.0004,0,0.0082,0.012
0.5,0.0523,0.0388,0.0481,0.01,0.061,0.0017,0.0042,0.0089,0.006,0.0556,0.0049,0.0251,0.0316,0.093,0.0642,0.0469,0.0769,0.0849,0,0.015,0.0283,0.0408,0.0873,0.0492,0.0654,0.0702,0.081,0.0435,0.0167,0.0152,0.0172,0.0291,0.0066,0.0078,0.0516,0,0,0.0011,0,0.0165,0.0293
0.58,0.1169,0.0851,0.1053,0.0232,0.1359,0.0044,0.0097,0.0194,0.0118,0.1226,0.0123,0.0553,0.0712,0.2087,0.1399,0.1048,0.1764,0.1891,0.0001,0.0329,0.064,0.09,0.1969,0.1094,0.1494,0.1593,0.1835,0.0976,0.0369,0.0326,0.0384,0.0668,0.0173,0.0164,0.1129,0,0,0.0027,0,0.0379,0.0654
0.67,0.2509,0.1874,0.232,0.0522,0.2884,0.0112,0.0215,0.0427,0.0248,0.263,0.0293,0.1231,0.1516,0.4055,0.2701,0.2325,0.3604,0.3926,0.0067,0.0735,0.1407,0.2634,0.3924,0.2354,0.2979,0.3416,0.3846,0.1972,0.0849,0.0747,0.0861,0.1474,0.0419,0.0353,0.2423,0,0,0.0066,0,0.0841,0.1391
0.75,0.4668,0.3699,0.469,0.1058,0.5291,0.031,0.0449,0.0865,0.0518,0.4915,0.0644,0.251,0.4018,0.6794,0.4541,0.4525,0.6336,0.7018,0.0386,0.1456,0.3365,1.0746,0.6743,0.4399,0.5116,0.6332,0.6957,0.3601,0.1715,0.1557,0.1719,0.3065,0.0915,0.0806,0.4547,0,0,0.0144,0,0.1616,0.2778
0.83,0.7245,0.618,0.8081,0.1899,0.8077,0.0774,0.0832,0.1493,0.1018,0.8701,0.1248,0.437,0.923,0.9083,0.829,0.7371,0.8945,1.0349,0.136,0.2405,0.8583,2.267,0.9338,0.6884,0.7395,0.9718,1.6924,0.536,0.2957,0.2804,0.2906,0.5646,0.178,0.2241,1.0382,0,0,0.028,0,0.2575,0.4899
0.92,0.9433,0.8726,1.1838,0.2988,1.0366,0.1572,0.1327,0.2186,0.1824,1.4872,0.2133,0.6467,1.4071,1.0464,1.1906,0.9994,1.0691,1.2865,0.3191,0.5433,1.5408,3.4105,1.1076,0.9045,0.9786,1.2508,2.4605,1.1754,0.3782,0.4294,0.4134,0.8978,0.3106,0.5559,1.8467,0,0,0.0481,0,0.3405,0.7443
1,1.1076,1.1344,1.6357,0.4149,1.2043,0.2628,0.1857,0.2797,0.3303,2.0262,0.33,0.8396,1.7851,1.1151,1.5011,1.1983,1.1662,1.4561,1.0105,1.2568,2.1321,4.3179,1.2102,1.0706,1.0688,1.4547,2.8339,2.1831,0.4478,0.7938,0.5204,1.2596,0.4932,1.0661,2.6248,0,0,0.075,0,0.4019,1.566
1.08,1.2211,1.5093,2.2459,0.5305,1.3298,0.7592,0.2326,0.3273,0.5573,2.41,0.7928,1.0015,2.0484,1.1305,1.6849,1.3317,1.1994,1.5572,1.9016,2.4118,2.7257,4.9746,1.2553,1.1901,1.0438,1.5881,2.8923,3.123,0.5457,1.1748,0.6069,1.5964,0.7181,1.6847,3.3343,0,0.021,0.1056,0,0.4414,2.4866
1.17,1.2924,1.8058,2.732,0.9721,1.4678,1.3213,0.2678,0.3618,0.8343,2.6289,1.3758,1.1306,2.2136,1.1132,1.7726,1.4065,1.1886,1.6064,2.7574,3.6139,3.417,5.5341,1.2618,1.2701,0.964,1.6629,2.7579,3.7848,0.6802,1.5385,0.6724,1.8851,0.9658,2.342,3.968,0.1223,0.0662,0.1382,0,0.4616,3.128
1.25,1.3542,2.0544,3.118,1.5503,1.59,1.9223,0.2939,0.3882,1.1252,2.796,1.8682,1.2396,2.3698,1.1205,1.9039,1.4583,1.1925,1.655,3.5067,4.8029,4.2909,6.2133,1.2852,1.3401,0.9433,1.7292,2.6815,4.2317,0.837,1.9033,0.7277,2.1357,1.2176,2.9923,4.6589,0.6094,0.0842,0.1762,0,0.4775,3.5539
