Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0001,0,0,0,0.0001,0,0,0,0,0.0001,0,0,0.0001,0.0006,0.0003,0.0001,0.0003,0.0002,0,0,0,0.0001,0.0004,0.0001,0.0004,0.0001,0.0002,0.0003,0,0,0,0,0,0,0.0001,0,0,0,0,0,0
0.17,0.0154,0.007,0.0072,0.0017,0.0192,0,0.0005,0.0013,0.003,0.014,0.0005,0.0038,0.0104,0.0596,0.0356,0.0107,0.042,0.0321,0,0,0.0073,0.0098,0.0496,0.0133,0.0402,0.0245,0.0331,0.0218,0,0,0.0034,0.0033,0.0006,0.0062,0.0113,0,0,0.0001,0,0.0052,0.0031
0.25,0.0977,0.0551,0.0578,0.014,0.1162,0,0.004,0.0106,0.0242,0.0969,0.0043,0.031,0.0608,0.2102,0.1332,0.0802,0.1723,0.1704,0,0.005,0.0509,0.0693,0.1925,0.0891,0.1491,0.1397,0.1667,0.0775,0.0225,0.0132,0.0265,0.0271,0.0051,0.0496,0.0815,0,0,0.0009,0,0.0328,0.0256
0.33,0.2855,0.1947,0.2272,0.0459,0.3314,0,0.0169,0.0419,0.1004,0.2919,0.0186,0.1212,0.1723,0.5211,0.329,0.2585,0.4538,0.4646,0,0.0486,0.1549,0.3368,0.4928,0.2642,0.3818,0.399,0.4587,0.215,0.0819,0.0651,0.0913,0.1149,0.0228,0.191,0.2501,0,0,0.0041,0,0.098,0.1078
0.42,0.6389,0.4772,0.5859,0.1205,0.7266,0.0132,0.0512,0.1087,0.2965,0.6602,0.0578,0.3149,0.734,0.9844,0.8451,0.6152,0.9191,0.978,0,0.1178,0.5925,1.7561,0.9672,0.5964,0.8387,0.883,1.5297,0.4189,0.209,0.1831,0.2262,0.3449,0.0735,0.8078,0.6729,0,0,0.0127,0,0.2277,0.3121
0.5,1.1574,0.9429,1.2076,0.2562,1.2924,0.0744,0.1193,0.2246,0.6724,2.0942,0.1445,0.6574,1.9326,1.569,2.3407,1.1825,1.5446,1.6811,0.0726,0.2879,2.0652,4.4157,1.6235,1.0877,2.062,1.5906,4.1607,1.4533,0.297,0.4465,0.4541,0.7862,0.1931,3.4062,2.4019,0,0,0.0319,0,0.4299,0.6739
0.58,2.4544,2.4366,3.1609,0.3178,3.1029,0.2376,0.2335,0.3962,2.1447,5.3677,0.3109,1.1748,3.7306,2.2701,4.5116,1.9773,2.3284,2.5738,0.9748,2.1432,4.5643,8.5497,3.4425,1.7444,3.7386,3.0869,7.5861,5.1245,0.2748,1.6033,0.7902,1.5154,0.4314,8.2899,6.835,0,0,0.0688,0,0.7152,2.7517
0.67,4.8304,5.4058,7.3164,1.769,5.8843,2.0443,0.4013,0.6207,5.4183,9.874,1.3672,1.8705,5.938,2.9609,6.7439,3.2454,3.1497,3.6232,3.2501,6.4443,8.5069,13.9974,5.6179,2.5244,5.2342,5.9845,11.0134,12.0475,1.2547,4.0337,1.233,2.6371,0.8318,15.0956,16.7293,0,0,0.1319,0,1.2459,6.666
0.75,7.2924,9.3003,13.018,6.1421,8.596,5.728,0.6117,0.8704,10.1389,13.82,3.2269,2.6686,7.917,3.4253,8.1769,5.4429,3.7573,5.4566,6.6478,12.6807,13.6442,19.9582,7.143,3.8436,5.4021,8.7249,12.9465,19.7933,4.6134,7.8499,1.7187,5.903,1.7648,22.4721,28.613,1.637,0,0.2248,0,1.9179,11.3387
