Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0.0001,0.0001,0,0.0001,0,0,0,0,0,0.0001,0,0.0001,0,0,0.0001,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0042,0.0019,0.0019,0.0005,0.0053,0,0.0001,0.0004,0.0037,0.0038,0.0001,0.001,0.0028,0.0173,0.0104,0.0029,0.0118,0.0089,0,0,0.002,0.0027,0.0142,0.0036,0.0115,0.0067,0.0092,0.0064,0,0,0.0009,0.0009,0.0002,0.0019,0.0032,0,0,0,0,0.0014,0.0008
0.25,0.0346,0.0187,0.0194,0.0047,0.0416,0,0.0013,0.0036,0.0039,0.034,0.0014,0.0104,0.0218,0.0835,0.0533,0.0274,0.0653,0.0626,0,0.0007,0.0177,0.0242,0.0746,0.0313,0.0579,0.05,0.0611,0.0302,0.0068,0.0036,0.0089,0.009,0.0017,0.003,0.0299,0,0,0.0003,0,0.0114,0.0086
0.33,0.1066,0.0703,0.0802,0.0167,0.1248,0,0.0058,0.0147,0.0066,0.1096,0.0063,0.0426,0.0646,0.1996,0.1305,0.0936,0.1683,0.177,0,0.0158,0.0569,0.0794,0.187,0.0988,0.1426,0.1474,0.1713,0.08,0.0301,0.0231,0.0326,0.0396,0.0078,0.0091,0.0994,0,0,0.0014,0,0.0353,0.0382
0.42,0.22,0.1638,0.2005,0.0408,0.2528,0.0041,0.0166,0.037,0.016,0.2312,0.0187,0.1062,0.1311,0.3482,0.2324,0.2057,0.3109,0.3439,0,0.0589,0.1216,0.1699,0.3381,0.2065,0.2555,0.298,0.3344,0.1617,0.0738,0.0644,0.0752,0.1142,0.0241,0.026,0.2129,0,0,0.0041,0,0.0737,0.1089
0.5,0.3668,0.2973,0.3806,0.0816,0.4152,0.0249,0.0361,0.0704,0.0378,0.3902,0.0436,0.2027,0.2201,0.5131,0.3505,0.3583,0.4791,0.547,0.0294,0.1313,0.2107,0.691,0.5127,0.3473,0.3848,0.4915,0.5373,0.2795,0.1381,0.1284,0.1367,0.2459,0.0598,0.0597,0.3627,0,0,0.0097,0,0.125,0.2277
0.58,0.5402,0.4659,0.6152,0.1433,0.6038,0.0626,0.0644,0.1137,0.0778,0.5786,0.087,0.3304,0.5439,0.6872,0.4815,0.5448,0.6642,0.7752,0.1143,0.2126,0.486,1.4224,0.7024,0.5145,0.5242,0.7195,0.8442,0.4311,0.2227,0.214,0.2159,0.4369,0.1265,0.1436,0.5845,0,0,0.0196,0,0.1873,0.3882
0.67,0.7718,0.688,0.925,0.2341,0.856,0.1174,0.1037,0.1707,0.1407,0.9965,0.1593,0.5023,1.0475,0.9529,0.9519,0.7929,0.9363,1.0849,0.2345,0.2988,1.0312,2.5037,0.9819,0.7362,0.8128,1.0324,1.8885,0.6506,0.3254,0.3252,0.3234,0.7013,0.2385,0.3374,1.2142,0,0,0.036,0,0.274,0.5946
0.75,1.1083,1.0051,1.3591,0.3696,1.2204,0.1938,0.1587,0.2503,0.2458,1.9961,0.2739,0.7475,1.8488,1.3071,1.8908,1.1593,1.316,1.528,0.5674,0.7738,2.0984,4.2655,1.3638,1.058,1.4755,1.4885,3.424,1.837,0.3759,0.6239,0.482,1.0708,0.4088,0.7458,2.4749,0,0,0.0619,0,0.4054,1.0062
0.83,1.6936,1.9391,2.675,0.4884,2.1168,0.5836,0.2348,0.3597,0.463,3.7336,0.6749,1.0888,2.904,1.7007,3.1025,1.6417,1.7551,2.0577,1.5926,2.3177,3.6795,6.732,2.0777,1.4632,2.2609,2.0536,5.2004,4.0589,0.431,1.415,0.6984,1.5792,0.6497,1.4733,4.6905,0,0,0.0996,0,0.5758,2.636
0.92,2.9471,3.5432,4.9677,1.3989,3.5931,1.7534,0.34,0.5005,0.8636,6.373,1.644,1.534,4.2533,2.1883,4.6332,2.2423,2.2956,2.6974,3.1497,5.1519,6.201,10.1176,3.3599,1.9583,3.2486,3.5784,7.2952,7.5903,0.8005,2.7689,0.9769,2.2724,0.9778,2.6184,8.3067,0,0,0.152,0,0.7909,4.968
1,4.768,5.9959,8.4393,3.7337,5.6954,3.9059,0.4803,0.6757,1.5565,9.6356,2.8726,2.0982,5.9465,2.7374,6.3771,3.2919,2.923,3.4628,5.3578,9.375,10.1099,14.8619,4.9741,2.5654,4.2796,5.7541,9.6799,12.8436,2.3831,5.0663,1.3314,4.0279,1.6632,4.2739,14.7981,0.7431,0,0.223,0,1.228,7.9943
1.08,6.9696,9.2952,13.1116,8.7255,8.1724,7.7483,0.6554,0.8842,2.6157,13.1217,4.3551,2.7823,7.8064,3.2783,8.0633,5.1536,3.5599,5.1627,8.2947,15.0486,15.4329,20.9094,6.7066,3.7819,5.1431,8.2528,11.8852,18.988,6.0275,8.6984,1.7538,7.155,3.4881,6.519,22.6433,4.2146,0,0.425,0,1.824,11.6107
