Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0.0013,0.0009,0.0007,0.0006,0.0018,0.0001,0,0.0001,0.0002,0.002,0,0.0003,0.0013,0.004,0.0062,0.0004,0.0018,0.0025,0.0003,0.0003,0.0006,0.0017,0.0037,0.0015,0.002,0.0014,0.0022,0.0016,0.0009,0.0016,0.0002,0.0004,0.0001,0.0016,0.0023,0.0002,0.0001,0.0001,0,0.0001,0.0006
0.25,0.0147,0.0111,0.0093,0.0077,0.0199,0.0008,0.0001,0.001,0.0032,0.0249,0.0004,0.0043,0.0142,0.0209,0.0348,0.0048,0.0116,0.0247,0.0033,0.0036,0.0075,0.021,0.0218,0.0177,0.0108,0.0143,0.0201,0.0076,0.0114,0.0208,0.0027,0.0051,0.0013,0.021,0.029,0.0031,0.0011,0.0007,0.0004,0.0015,0.0079
0.33,0.0402,0.0402,0.0376,0.0227,0.0529,0.0031,0.0006,0.0042,0.0131,0.0724,0.0016,0.0172,0.0372,0.0452,0.0753,0.0153,0.0265,0.0621,0.0137,0.0148,0.0217,0.0617,0.0486,0.0496,0.0239,0.0369,0.0495,0.016,0.033,0.0702,0.0091,0.0213,0.0053,0.0833,0.0893,0.0127,0.0047,0.0027,0.0015,0.0042,0.0324
0.42,0.0732,0.0814,0.0826,0.0428,0.0949,0.0084,0.0016,0.0093,0.0351,0.1342,0.0044,0.0374,0.0665,0.0732,0.1206,0.0295,0.0448,0.1084,0.0367,0.0375,0.0406,0.115,0.0805,0.091,0.0395,0.0659,0.0862,0.0259,0.0616,0.1374,0.0181,0.0569,0.0141,0.1793,0.169,0.0293,0.0127,0.0074,0.004,0.0078,0.0856
0.5,0.111,0.131,0.1385,0.0666,0.1424,0.0169,0.0033,0.0157,0.071,0.2049,0.0094,0.0625,0.0999,0.1027,0.1661,0.0466,0.0651,0.1596,0.0774,0.0671,0.0629,0.1764,0.1147,0.1386,0.0565,0.0994,0.1275,0.0365,0.095,0.2164,0.029,0.109,0.0301,0.296,0.2606,0.0504,0.0271,0.0157,0.0086,0.0121,0.1623
0.58,0.1524,0.1872,0.2029,0.0933,0.1937,0.0273,0.0055,0.0231,0.1148,0.2816,0.0174,0.0919,0.1363,0.1332,0.211,0.0662,0.0872,0.2138,0.1328,0.1012,0.0879,0.2434,0.1508,0.1906,0.0748,0.1364,0.1724,0.0479,0.1321,0.3039,0.0417,0.1723,0.0555,0.4277,0.3602,0.0753,0.0496,0.0291,0.0159,0.0171,0.2511
0.67,0.2055,0.2563,0.2814,0.1273,0.2596,0.0402,0.0081,0.0322,0.1673,0.3773,0.0297,0.1282,0.1836,0.1749,0.2719,0.0909,0.1176,0.2845,0.2,0.1417,0.12,0.3272,0.1999,0.2565,0.0999,0.1853,0.2324,0.0634,0.1791,0.4109,0.0578,0.2499,0.093,0.5858,0.4825,0.1061,0.0789,0.0495,0.0272,0.0236,0.3541
0.75,0.2666,0.3405,0.3764,0.1682,0.3338,0.0556,0.0113,0.0431,0.2284,0.489,0.0469,0.1727,0.2368,0.2144,0.3272,0.1214,0.149,0.3604,0.2784,0.1887,0.1583,0.4257,0.2484,0.3332,0.1249,0.2407,0.2972,0.0784,0.235,0.5392,0.0778,0.3431,0.1394,0.7741,0.6268,0.1439,0.1142,0.0774,0.0436,0.0315,0.471
0.83,0.3272,0.4304,0.4834,0.2103,0.406,0.0735,0.0152,0.0556,0.2974,0.5987,0.0678,0.2233,0.2892,0.25,0.3742,0.1536,0.1795,0.4324,0.367,0.2419,0.1977,0.5233,0.2934,0.409,0.1486,0.2964,0.3606,0.0922,0.2917,0.6709,0.0996,0.452,0.1936,0.9805,0.7697,0.1879,0.1551,0.1106,0.0661,0.0398,0.5994
0.92,0.3856,0.5204,0.5926,0.2526,0.4743,0.0938,0.0196,0.0684,0.3732,0.703,0.0921,0.2759,0.3394,0.2812,0.4129,0.1865,0.2084,0.4986,0.4644,0.2969,0.2371,0.6171,0.3339,0.4819,0.1705,0.3509,0.421,0.1048,0.3475,0.799,0.1222,0.5739,0.2549,1.1843,0.9055,0.2345,0.2013,0.1487,0.0958,0.0485,0.7345
1,0.4407,0.6087,0.7015,0.294,0.5374,0.1152,0.0244,0.0813,0.4503,0.7999,0.1194,0.3296,0.3864,0.3079,0.4441,0.2194,0.2352,0.5582,0.5679,0.3503,0.2757,0.705,0.3697,0.5505,0.1903,0.4034,0.4773,0.1159,0.4012,0.9207,0.1453,0.7006,0.3226,1.3809,1.0315,0.2826,0.2523,0.1916,0.1316,0.0574,0.8632
1.08,0.5031,0.7041,0.8179,0.3401,0.6096,0.138,0.0297,0.0951,0.5297,0.9069,0.1506,0.3879,0.4406,0.3521,0.4987,0.2561,0.2705,0.6292,0.6749,0.4051,0.3189,0.802,0.421,0.6272,0.2193,0.4643,0.5451,0.1353,0.461,1.0517,0.171,0.8363,0.3983,1.5876,1.1685,0.335,0.3084,0.2399,0.1727,0.0676,0.9914
1.17,0.7151,0.9344,1.0639,0.4704,0.8777,0.1756,0.0382,0.1236,0.6636,1.257,0.1951,0.5088,0.6396,0.5671,0.8176,0.3492,0.4198,0.9346,0.844,0.5121,0.4436,1.1086,0.6662,0.88,0.3465,0.6784,0.8173,0.2164,0.6405,1.4082,0.2312,1.0675,0.5077,2.0592,1.5913,0.4364,0.3911,0.3093,0.2288,0.0964,1.2335
