Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0,0,0,0,0,0,0,0,0.0037,0,0,0,0,0.0001,0.0001,0,0.0001,0,0,0,0,0,0.0001,0,0.0001,0,0,0,0,0,0,0,0,0.0018,0,0,0,0,0,0,0
0.25,0.0003,0.0002,0.0002,0,0.0004,0,0,0,0.0032,0.0003,0,0.0001,0.0002,0.001,0.0007,0.0002,0.0007,0.0007,0,0,0.0002,0.0002,0.0009,0.0003,0.0007,0.0005,0.0006,0.0004,0,0,0.0001,0.0001,0,0.0016,0.0003,0,0,0,0,0.0001,0.0001
0.33,0.0015,0.0009,0.001,0.0002,0.0018,0,0.0001,0.0002,0.0028,0.0015,0.0001,0.0005,0.0009,0.0035,0.0024,0.0012,0.0026,0.0027,0,0.0001,0.0008,0.0011,0.0031,0.0014,0.0023,0.0021,0.0026,0.0013,0.0003,0.0002,0.0004,0.0004,0.0001,0.0014,0.0014,0,0,0,0,0.0005,0.0004
0.42,0.0052,0.0033,0.0038,0.0008,0.0062,0,0.0003,0.0007,0.0025,0.0054,0.0003,0.002,0.0032,0.012,0.0081,0.0043,0.0091,0.0092,0,0.0006,0.0027,0.0039,0.0107,0.0048,0.0081,0.0073,0.0088,0.0046,0.0012,0.0009,0.0015,0.0019,0.0004,0.0015,0.005,0,0,0.0001,0,0.0016,0.002
0.5,0.015,0.01,0.0116,0.0024,0.0178,0,0.0009,0.0021,0.0027,0.0157,0.001,0.0061,0.0092,0.03,0.0206,0.0128,0.0239,0.0256,0,0.0027,0.0079,0.0113,0.0275,0.014,0.0207,0.0205,0.0243,0.0122,0.0041,0.0033,0.0045,0.0064,0.0014,0.0023,0.0144,0,0,0.0002,0,0.0047,0.0065
0.58,0.0327,0.0235,0.0285,0.0059,0.0383,0.0006,0.0024,0.0052,0.004,0.0347,0.0028,0.0148,0.0198,0.0581,0.0405,0.0289,0.0478,0.0536,0,0.0082,0.0176,0.0254,0.0545,0.0307,0.0405,0.0438,0.0506,0.0259,0.0103,0.009,0.0104,0.0165,0.0039,0.0046,0.0322,0,0,0.0006,0,0.0102,0.0167
0.67,0.0631,0.0475,0.0592,0.0127,0.0733,0.0028,0.0053,0.0109,0.0071,0.0674,0.0067,0.0309,0.0381,0.1065,0.0743,0.057,0.0897,0.101,0.0015,0.0193,0.0345,0.0495,0.1012,0.0595,0.0753,0.0842,0.0963,0.0514,0.0211,0.0193,0.021,0.0368,0.0095,0.0096,0.0626,0,0,0.0015,0,0.0199,0.0368
0.75,0.1138,0.0884,0.1118,0.0254,0.1311,0.0076,0.0105,0.0205,0.0137,0.1219,0.0145,0.0586,0.0687,0.1777,0.1248,0.1048,0.1549,0.1774,0.0102,0.039,0.0637,0.0902,0.1724,0.1078,0.128,0.1513,0.1704,0.0926,0.0408,0.0378,0.0394,0.0734,0.0211,0.0192,0.1134,0.0012,0,0.0033,0,0.0364,0.0718
0.83,0.1849,0.1505,0.1938,0.046,0.2108,0.0173,0.0189,0.0356,0.0259,0.1991,0.0283,0.1022,0.1116,0.2649,0.1884,0.1751,0.239,0.2793,0.0305,0.0717,0.1064,0.1486,0.2625,0.1759,0.1941,0.2445,0.2704,0.1524,0.0714,0.0679,0.0674,0.1325,0.0419,0.0356,0.1864,0.0057,0,0.0064,0,0.0599,0.1261
0.92,0.2705,0.2314,0.3044,0.0765,0.3053,0.0346,0.0311,0.0558,0.046,0.2933,0.0503,0.1615,0.1636,0.3542,0.2578,0.263,0.3303,0.3955,0.0691,0.12,0.1607,0.3804,0.3589,0.2588,0.2636,0.3553,0.3859,0.2304,0.1127,0.11,0.1042,0.2189,0.0758,0.0614,0.2763,0,0.0005,0.0114,0,0.0887,0.202
1,0.3629,0.3253,0.4368,0.118,0.4057,0.0613,0.0469,0.0799,0.076,0.3959,0.0824,0.2334,0.2351,0.4393,0.3289,0.3604,0.4209,0.5147,0.1302,0.1813,0.2341,0.743,0.4542,0.3491,0.3311,0.474,0.5067,0.3266,0.1625,0.162,0.1474,0.3319,0.1256,0.1034,0.3749,0,0.0082,0.018,0,0.1201,0.2961
1.08,0.4588,0.4279,0.5838,0.1715,0.5088,0.0972,0.0656,0.1064,0.1171,0.5032,0.1257,0.3146,0.4225,0.5186,0.4011,0.4628,0.508,0.6336,0.2131,0.246,0.4054,1.1505,0.546,0.4435,0.3947,0.5967,0.6291,0.4398,0.2198,0.2221,0.1953,0.4672,0.1938,0.1824,0.4771,0,0.0211,0.0268,0,0.1531,0.4025
1.17,0.5492,0.5324,0.7363,0.2368,0.6043,0.1422,0.0855,0.1335,0.1693,0.6063,0.18,0.4001,0.6163,0.5758,0.4652,0.561,0.5759,0.7382,0.3164,0.325,0.6095,1.5669,0.6184,0.5339,0.4416,0.7096,0.7446,0.5622,0.2826,0.2885,0.2446,0.6168,0.2805,0.3088,0.6986,0,0.0396,0.0379,0,0.184,0.5129
1.25,0.6239,0.6291,0.8817,0.3116,0.682,0.1953,0.1051,0.1588,0.2311,0.7072,0.2435,0.4831,0.7892,0.6108,0.5404,0.6424,0.6201,0.8178,0.435,0.4272,0.8108,1.9358,0.6685,0.6105,0.4704,0.8002,0.9947,0.6864,0.3458,0.3564,0.2904,0.7713,0.3824,0.4912,0.9478,0.0062,0.0616,0.0513,0.001,0.2087,0.6199
1.33,0.6852,0.7145,1.0116,0.3951,0.7451,0.2541,0.123,0.1807,0.3014,0.8632,0.3132,0.5588,0.9401,0.6319,0.6407,0.7063,0.6476,0.8787,0.6771,0.683,1.0312,2.2529,0.7034,0.6747,0.4873,0.8723,1.1613,0.947,0.3955,0.4241,0.331,0.9225,0.4951,0.7276,1.2008,0.0375,0.0786,0.0672,0.0095,0.228,0.7181
