Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0053,0.0035,0.0029,0.0025,0.0073,0.0002,0,0.0003,0.001,0.0083,0.0001,0.0014,0.0054,0.0203,0.0277,0.0015,0.0074,0.0103,0.001,0.0011,0.0025,0.0069,0.016,0.006,0.0096,0.0057,0.0092,0.0102,0.0038,0.0066,0.0008,0.0016,0.0004,0.0066,0.0093,0.001,0.0004,0.0002,0.0001,0.0005,0.0025
0.17,0.5614,0.3835,0.3224,0.2736,0.7792,0.0261,0.0051,0.0354,0.11,0.8807,0.0136,0.1497,0.5749,1.0227,1.6202,0.167,0.5608,1.037,0.1149,0.1238,0.2701,0.7419,1.0538,0.6443,0.5377,0.597,0.8939,0.3821,0.4084,0.7113,0.0928,0.1783,0.0441,0.7203,0.9896,0.107,0.0397,0.0229,0.0124,0.0601,0.2707
0.25,2.1357,2.0675,1.8044,1.2347,2.7552,0.1495,0.0297,0.1988,0.6187,3.7612,0.0793,0.8476,1.966,2.0407,3.1665,0.8319,1.363,3.1374,0.6497,0.6859,1.1839,3.2301,2.3325,2.6207,1.1677,1.9963,2.5925,0.7368,1.7742,3.6087,0.493,1.0208,0.2539,3.9513,4.6015,0.6107,0.2284,0.1327,0.0725,0.2405,1.484
0.33,2.5657,3.4551,3.6805,1.7014,3.1217,0.3624,0.0736,0.4169,1.4538,4.7907,0.1973,1.7111,2.2098,1.633,2.3366,1.2514,1.2661,3.1783,1.5399,1.5717,1.595,4.2017,1.9792,3.2517,1.0167,2.2655,2.6502,0.6187,2.3469,5.4383,0.806,2.47,0.6214,7.604,6.2293,1.3632,0.557,0.3283,0.1812,0.3186,3.3486
0.42,3.3425,4.4594,5.2032,2.1972,4.0997,0.7237,0.1507,0.6025,2.8215,5.8876,0.411,2.4407,2.9919,2.6245,3.6909,1.6284,1.9738,4.351,3.035,2.5415,2.0703,5.1962,3.0985,4.1093,1.6271,3.1796,3.8292,1.0187,2.9942,6.7014,1.0767,4.7017,1.2701,10.2268,7.4958,2.0838,1.1339,0.6798,0.3801,0.4483,5.9813
0.5,5.5196,7.0148,7.6717,3.6556,6.7286,1.1931,0.2566,0.8873,4.5429,9.5976,0.8035,3.7152,4.9338,4.1609,5.8451,2.7089,3.2273,7.0895,5.4257,3.5772,3.4562,8.4847,4.9805,6.7743,2.6199,5.2929,6.2986,1.6096,4.9572,10.6239,1.7819,7.3902,2.4286,14.8384,12.0748,3.1179,2.1581,1.3191,0.7491,0.7702,8.6749
0.58,7.8687,10.6625,11.8856,5.4378,9.4106,1.7543,0.3912,1.3791,6.4004,13.7649,1.4435,5.8512,6.9181,5.3291,7.3049,4.1331,4.3369,9.6061,8.0329,5.2149,5.1205,12.2541,6.4801,9.7142,3.4503,7.5086,8.6403,2.0995,7.2609,15.7413,2.7808,10.9351,4.2485,22.5015,17.4941,4.9436,3.6058,2.3489,1.3593,1.1672,11.7568
0.67,11.6369,15.8115,18.0246,8.1056,13.8979,2.7391,0.6292,2.1052,9.5942,19.9888,2.5052,9.0038,10.3171,8.2497,11.2466,6.2215,6.6844,14.2925,11.6216,7.8815,7.642,17.8509,9.9579,14.2468,5.3453,11.3574,13.0785,3.2843,10.7312,22.9037,4.2507,17.251,6.8543,33.3528,25.2384,7.7432,5.4874,4.021,2.3861,1.8125,17.5225
0.75,18.5223,24.9566,28.1245,13.0165,22.0343,4.3757,1.0354,3.2915,14.8798,31.5337,4.1589,14.3088,16.4353,12.4115,16.9276,10.0545,10.5226,22.5532,18.0528,11.9759,12.2857,28.2156,15.3632,22.6142,8.2162,18.2459,20.8003,4.8636,17.1303,35.9484,6.921,27.4698,10.6096,51.3054,39.638,12.3251,8.5211,6.525,4.1488,2.9989,26.497
