Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0069,0.0046,0.0039,0.0033,0.0096,0.0003,0.0001,0.0004,0.0013,0.0108,0.0002,0.0018,0.0071,0.0266,0.0362,0.002,0.0097,0.0135,0.0014,0.0015,0.0033,0.0091,0.0209,0.0079,0.0125,0.0074,0.012,0.0134,0.005,0.0086,0.0011,0.0021,0.0005,0.0087,0.0121,0.0013,0.0005,0.0003,0.0001,0.0007,0.0033
0.17,0.8182,0.5597,0.4707,0.3991,1.1348,0.0381,0.0075,0.0516,0.1606,1.2832,0.0199,0.2186,0.8375,1.5815,2.4488,0.2437,0.8377,1.5122,0.1678,0.1807,0.394,1.0813,1.5877,0.939,0.8257,0.871,1.3085,0.6156,0.5956,1.0373,0.1356,0.2605,0.0644,1.051,1.442,0.1563,0.058,0.0334,0.0181,0.0878,0.3949
0.25,5.2844,4.6862,4.0783,2.9438,6.9161,0.34,0.0678,0.4498,1.4001,8.9115,0.1812,1.9217,5.0237,5.6837,8.6347,1.9415,3.8066,8.1511,1.4723,1.5461,2.847,7.6418,6.4854,6.3365,3.2882,5.1942,6.9314,2.0817,4.2482,8.2182,1.1377,2.3211,0.5784,8.8841,10.6326,1.3876,0.52,0.3028,0.1656,0.6066,3.3361
0.33,6.9095,9.3212,9.4653,4.7191,8.251,0.9098,0.187,1.0682,3.5856,12.8477,0.5028,4.4976,5.8734,3.7013,5.1096,3.5034,3.1964,8.1167,3.8163,3.8262,4.425,11.3355,4.7206,8.7821,2.4465,6.1109,6.8985,1.404,6.4404,14.6279,2.2577,6.1943,1.5686,19.3961,16.7027,3.4991,1.4032,0.8341,0.4633,0.9075,8.0766
0.42,5.5912,9.2389,11.6418,4.1559,6.4688,1.6223,0.347,1.3639,6.09,10.1197,0.9482,5.5613,4.7455,2.8147,3.6031,3.2978,2.6433,6.1665,6.6039,5.5948,3.8614,9.1231,3.6604,7.0138,1.9753,5.1877,5.6162,1.1264,5.4369,12.9101,2.3082,10.6614,2.8709,21.8907,13.3818,4.8963,2.5519,1.5577,0.8834,0.8642,12.5031
0.5,5.2964,8.634,10.8762,4.0373,6.0641,2.2084,0.4961,1.2954,7.9571,9.2398,1.5314,5.4286,4.5346,2.7281,3.4839,3.2651,2.6206,5.7851,9.4996,5.5501,3.7631,8.3971,3.5588,6.5602,1.9414,5.1047,5.4615,1.0967,5.1835,11.6896,2.3377,13.4214,4.4815,19.3132,12.0134,4.9508,3.9556,2.4873,1.4449,0.9071,14.0403
0.58,4.5632,8.0093,10.1866,3.7089,5.0659,2.2221,0.5327,1.2223,7.5562,7.9857,2.1879,5.2765,3.8104,1.9107,2.3213,3.1111,2.0454,4.5851,10.6117,4.8185,3.442,7.3358,2.5998,5.6948,1.4479,4.3829,4.4299,0.7902,4.6476,10.4673,2.3002,12.9925,6.1634,17.3397,10.4813,4.8786,5.2005,3.5078,2.095,0.8693,11.5926
0.67,3.7165,6.8846,9.199,3.1461,4.0633,2.11,0.5379,1.117,6.6439,6.3558,2.8859,4.8978,3.109,1.5623,1.8494,2.7228,1.7105,3.6403,9.4237,4.2469,2.9156,5.8979,2.1216,4.5974,1.2052,3.6811,3.6475,0.6631,3.8534,8.5897,2.0889,12.4119,7.4461,14.9797,8.3315,4.6745,5.5724,4.545,2.8079,0.7885,9.7433
0.75,3.6868,6.4555,8.4836,3.0722,4.0795,2.0544,0.5508,1.0348,6.1309,6.1618,3.5036,4.6451,3.1397,1.8881,2.3405,2.6558,1.8613,3.788,8.6154,3.8004,2.8602,5.7043,2.4232,4.5121,1.3719,3.7379,3.8015,0.8003,3.7584,8.0484,2.0509,12.045,7.6658,13.4951,7.9338,4.4699,5.3025,5.324,3.6169,0.8046,8.6899
0.83,5.7093,8.3499,10.2014,4.2972,6.6545,2.1977,0.6062,1.2298,6.4285,9.4079,3.9044,5.5842,5.0667,4.2587,5.7631,3.5293,3.4202,6.783,8.9794,4.2579,4.0448,8.5335,5.0105,6.8953,2.7559,5.8503,6.5123,1.7519,5.4374,11.1005,2.6233,13.0441,7.867,16.7846,11.7489,5.2139,5.561,5.7136,4.7012,1.1138,9.314
0.92,13.0133,16.2007,17.9942,8.9081,15.769,3.0676,0.8317,2.1221,9.245,21.5223,4.7024,9.5843,11.8403,10.2895,14.5193,6.8766,8.1644,16.8654,11.978,7.1213,8.4609,19.1652,12.3712,15.6511,6.5562,13.2144,15.5439,3.9711,11.7193,23.3686,4.8168,18.8984,9.6487,31.7706,26.4207,8.4483,7.0328,6.8709,6.4642,2.1975,15.0661
1,15.9019,24.049,27.1938,12.0861,18.261,4.2962,1.1575,3.201,13.092,28.0659,5.7792,14.4016,13.4965,7.8976,10.4555,9.7885,7.5198,17.399,16.1584,10.7373,11.3044,25.3252,10.3048,19.8618,5.5394,15.0751,15.9944,3.1056,15.5353,33.739,7.0367,27.0496,11.9192,48.2347,36.2299,12.6239,8.9541,8.4258,8.2878,2.8503,22.3522
1.08,12.3307,22.6548,29.6104,10.3195,13.5952,5.4069,1.4821,3.5647,16.2336,21.6983,6.7857,15.7775,10.2272,4.9554,6.0794,8.9135,5.3795,12.1949,19.8313,12.8308,9.5527,19.9727,6.7751,15.4212,3.7662,11.8715,11.7786,2.036,12.7444,29.0316,6.8599,33.9598,13.9979,49.6815,28.7071,14.8342,10.8324,9.8248,9.5682,2.583,27.131
1.17,9.1485,17.96,24.7413,8.1006,9.8549,5.9947,1.7056,3.0387,17.5271,15.655,7.7098,13.6992,7.5713,3.4971,4.1222,7.2851,4.0254,8.647,22.2181,11.4648,7.4849,14.6079,4.85,11.3387,2.7629,9.1167,8.7491,1.4796,9.7109,21.7197,5.8691,36.0991,15.8668,38.9674,20.6645,13.5462,12.435,11.104,10.7171,2.2038,26.7638
1.25,7.1923,14.359,19.9737,6.5792,7.6482,5.5167,1.6757,2.4791,15.3526,12.0578,8.5805,11.5171,5.9501,2.7378,3.1879,6.0639,3.2041,6.6483,22.0206,8.908,6.0814,11.3333,3.7886,8.8614,2.1882,7.3309,6.9044,1.1789,7.7416,16.8366,5.0288,32.0267,17.3841,30.0195,15.8076,11.657,13.4447,12.2678,11.755,1.9104,20.7119
1.33,6.7942,12.7825,17.5344,6.0645,7.3513,4.8534,1.5714,2.1812,12.6974,11.1786,9.4442,10.3517,5.7336,3.3707,4.129,5.5653,3.3805,6.6839,18.8607,7.3794,5.6303,10.4589,4.2932,8.2875,2.4732,7.0589,6.8983,1.4643,7.1553,15.0524,4.6407,28.1622,18.4033,25.9385,14.4093,10.5344,13.2911,13.366,12.7392,1.8216,16.3678
1.42,11.6866,17.0006,21.1466,8.9262,13.6352,4.99,1.6424,2.5832,12.9745,18.8859,10.6513,12.2612,10.4671,8.3422,11.4988,7.5389,7.0541,14.028,18.3833,8.3971,8.4156,17.1573,10.1651,13.9919,5.5046,12.2556,13.5546,3.2937,11.1237,22.0712,5.8887,29.6149,19.104,33.2488,23.3471,11.952,13.0637,14.8587,14.3832,2.5583,17.9148
1.5,14.6388,23.0456,27.2899,11.6361,16.6182,5.5244,1.8121,3.2861,14.5716,25.2544,11.3304,15.5248,12.4503,7.5886,10.0524,9.8753,7.1272,15.8189,19.5834,10.4399,10.8754,22.9599,9.719,18.1388,5.2879,14.2959,14.8965,3.037,14.5443,30.7535,7.5959,33.5836,19.1565,44.8536,32.3905,14.5785,13.325,15.4278,16.3458,3.0928,21.626
1.58,15.0267,25.1652,32.265,12.1366,16.9904,6.4043,2.0751,3.9108,17.2309,25.6351,11.7412,18.0273,12.8602,7.9166,10.3546,10.4629,7.5336,16.1998,22.1509,13.1206,11.3153,23.4405,10.174,18.4847,5.5734,14.9575,15.5601,3.1868,15.0201,32.4409,8.2222,39.6488,19.8589,52.6684,33.047,17.3652,14.3097,15.857,18.4731,3.2893,26.9084
1.67,14.7034,25.4585,32.7314,12.2144,16.3869,7.3445,2.368,3.9904,20.0284,25.1535,12.288,18.5253,12.4297,6.9079,8.875,10.6843,6.9875,15.2239,25.326,13.8797,11.3641,23.1137,9.1254,18.1635,5.0262,14.5807,14.7651,2.7879,14.969,32.3626,8.4958,44.7305,21.1525,52.4679,32.5849,18.0721,15.7186,16.5831,20.2331,3.3563,30.7473
1.75,11.8336,22.6336,30.3913,10.463,12.8078,7.3444,2.4379,3.738,19.6781,20.3504,12.81,17.4784,9.78,4.6938,5.7033,9.4921,5.1857,11.3264,26.8357,12.875,9.6787,18.9119,6.3827,14.7095,3.6057,11.7218,11.275,1.9696,12.5268,27.6103,7.8091,43.8991,22.3341,47.2502,26.7608,17.4634,16.9052,17.2724,20.8009,2.9786,28.2462
