Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0.0005,0.0002,0.0002,0,0.0006,0,0,0,0.0043,0.0004,0,0.0001,0.0003,0.0033,0.0016,0.0003,0.0017,0.001,0,0,0.0002,0.0003,0.0022,0.0004,0.0021,0.0008,0.0011,0.0017,0,0,0.0001,0.0001,0,0.0022,0.0002,0,0,0,0,0.0002,0.0001
0.17,0.0824,0.0377,0.0391,0.0091,0.1022,0,0.0028,0.0072,0.0047,0.0748,0.0029,0.0209,0.0552,0.3031,0.1751,0.0585,0.2201,0.1682,0,0,0.0397,0.0525,0.2549,0.0712,0.2093,0.1315,0.175,0.1125,0.0011,0,0.0185,0.0182,0.0032,0.0039,0.0636,0,0,0.0006,0,0.0282,0.0166
0.25,0.6975,0.3961,0.4214,0.0994,0.8204,0,0.0308,0.0775,0.018,0.6746,0.0331,0.2286,0.9096,1.495,1.8184,0.5888,1.3028,1.1965,0,0,0.5959,1.7872,1.3915,0.6287,1.831,1.0315,2.4584,0.4604,0.0898,0.0934,0.1963,0.2024,0.0382,0.0342,0.6729,0,0,0.0071,0,0.2514,0.1807
0.33,2.9143,1.9731,2.0204,0.1765,3.8665,0,0.1358,0.3137,0.0869,6.1191,0.1502,0.9294,4.3436,2.9831,6.4532,1.9902,2.9652,3.0238,0,0.3916,4.8978,9.2703,5.4634,1.8592,6.6212,3.9143,10.5356,4.88,0,1.0507,0.7188,0.8899,0.1801,0.5198,6.3999,0,0,0.0325,0,0.779,0.7519
0.42,6.9824,7.0653,8.7669,1.628,8.5465,1.4695,0.3521,0.6778,0.461,13.6473,0.5265,2.0221,7.6238,3.8201,8.5736,4.7159,4.1163,5.4627,1.706,6.4041,10.4377,18.029,8.1671,3.3515,6.8434,8.6827,15.1234,16.7711,1.6872,5.1511,1.4173,2.2715,0.5088,2.3824,18.3669,0,0,0.0883,0,1.7988,6.1784
0.5,8.8846,12.2618,16.7281,7.5771,10.414,6.6651,0.6462,1.0374,1.6624,16.5176,2.3859,3.0321,9.0039,4.0183,8.76,6.9775,4.6078,6.7219,6.4283,14.5037,15.2623,23.0868,7.708,4.885,4.9913,10.3992,14.4598,24.0092,6.7925,10.3966,1.9694,6.4789,0.9371,5.5034,25.8355,2.0056,0,0.1775,0,2.3147,13.3874
0.58,8.996,14.4123,20.4182,18.754,10.1828,14.4427,0.9286,1.8007,3.5709,16.3585,4.7539,3.8606,9.366,3.7769,8.3212,7.3988,4.3876,6.9305,12.295,21.6919,20.0542,26.244,6.4285,5.6442,3.6424,10.0666,12.224,24.4135,12.4256,15.6212,2.3202,12.1582,3.7864,8.9986,29.9326,10.687,0.11,0.3686,0,2.3515,18.3532
0.67,8.3184,14.3587,20.5424,28.2301,9.2178,23.5129,1.122,2.0533,5.5391,14.9935,7.1983,4.7946,9.3254,3.4416,7.6555,6.8975,3.9188,6.6438,17.2459,27.2817,24.7437,29.214,5.2875,5.8984,2.7219,8.9767,9.8908,21.9042,16.5877,19.8649,2.5665,16.4812,9.8382,10,33.1025,21.3087,3.6345,0.5337,0,2.1735,19.8099
0.75,7.3969,13.2957,19.0058,34.081,8.1062,31.7347,1.22,2.0225,7.0755,13.2611,9.3007,5.3591,9.1647,3.2249,6.9496,6.0971,3.5931,6.1562,20.3118,31.5458,28.9958,32.5455,4.38,5.8555,2.0782,7.7504,7.8912,18.6946,19.032,23.285,2.7956,18.783,18.0584,10,35.3914,31.5752,10.3343,1.1386,1.8064,1.9248,19.1507
0.83,6.4713,11.8701,16.9306,36.5356,7.0404,37.8004,1.2519,1.8626,8.0605,11.528,10.4514,5.6302,8.9465,2.9958,6.2883,5.2779,3.299,5.6115,21.8164,34.5297,32.5583,36.1464,3.6409,5.6488,1.6239,6.6196,6.2901,15.6604,20.0413,25.886,2.8763,19.5254,24.0866,10,37.1728,41.1254,18.0313,2.5318,5.8026,1.672,17.6219
0.92,5.6316,10.3999,14.8378,36.5188,6.097,41.2986,1.24,1.6578,8.5611,9.9415,10.3633,5.689,8.6895,2.7674,5.6877,4.5403,3.0013,5.0765,22.2764,36.3415,35.2589,39.5723,3.0501,5.3591,1.2962,5.6479,5.0404,13.0606,20.0232,27.6734,2.8548,19.2536,27.306,10,38.6082,49.8745,26.2111,4.5631,10.9654,1.4416,15.8162
1,4.9017,9.1505,12.9308,34.9678,5.2892,42.4793,1.1997,1.4499,8.6897,8.5485,9.4496,5.6038,8.4008,2.5465,5.1491,3.9084,2.7132,4.5796,22.0495,37.1581,37.0465,42.3618,2.5787,5.0341,1.0543,4.836,4.072,11.1104,19.3368,28.7022,2.7681,18.3973,28.4279,10,39.7128,57.7547,34.5273,7.2279,16.7595,1.2413,14.0112
