Alpha:,1,Beta:,10,m:,0.6
SubCat,3,32,4,5,6,7,38,37,10,11,15,39,19,40,18,34,41,35,20,17,16,13,23,24,26,28,29,27,25,22,30,36,31,21,14,12,9,8,1,33,2
Frac Urbanized,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Area,0.87,1.539,2.011,0.736,0.967,0.484,0.185,0.259,1.25,1.468,1.085,1.183,0.742,0.429,0.558,0.661,0.43,0.902,1.7,0.815,0.687,1.356,0.557,1.069,0.308,0.878,0.885,0.176,0.892,1.899,0.546,2.956,1.672,3.108,1.891,1.197,1.191,1.399,1.871,0.208,1.767
Time (hours),Q_3,Q_32,Q_4,Q_5,Q_6,Q_7,Q_38,Q_37,Q_10,Q_11,Q_15,Q_39,Q_19,Q_40,Q_18,Q_34,Q_41,Q_35,Q_20,Q_17,Q_16,Q_13,Q_23,Q_24,Q_26,Q_28,Q_29,Q_27,Q_25,Q_22,Q_30,Q_36,Q_31,Q_21,Q_14,Q_12,Q_9,Q_8,Q_1,Q_33,Q_2
0.92,5.7956,10.1364,11.4611,4.4926,6.561,1.9452,0.9779,1.6616,8.7928,9.7977,6.7743,7.2073,4.7098,2.9938,3.8396,4.2618,2.9056,6.1318,10.5932,5.3932,4.2675,8.8477,3.8658,7.1332,2.1478,5.7632,5.8158,1.2302,5.5708,12.2761,3.386,16.3801,7.9261,19.9987,12.384,6.4951,7.9824,3.5637,7.893,1.3537,13.0337
1,5.9369,10.5061,11.651,4.6965,6.6131,2.1305,1.0357,1.7053,8.3882,10.0837,6.8082,7.4867,4.8931,2.8549,3.7832,4.4079,2.8906,6.1537,11.003,5.224,4.4505,9.1688,3.7628,7.3211,2.0749,5.8767,5.9263,1.1815,5.8035,12.6416,3.5266,16.4712,8.8103,20.0617,12.8055,6.741,7.8006,4.3953,9.0271,1.366,12.1905
1.08,5.2469,9.5404,11.7272,4.4493,5.5597,2.1982,0.9937,1.633,8.0808,8.7462,6.5854,7.2363,4.5265,2.2092,3.0729,4.0149,2.4843,5.1288,10.7118,5.0735,4.1639,8.4306,3.0455,6.4372,1.6799,5.2404,5.2769,0.9603,5.4632,11.9778,3.28,16.518,9.3001,19.702,11.8815,6.8057,7.4532,5.0829,9.7526,1.2105,11.4581
1.17,4.3333,7.9319,11.1677,3.9121,4.432,2.2083,0.9043,1.4304,7.3559,7.0142,6.3268,6.4548,3.892,1.709,2.4276,3.4147,2.073,4.0735,10.1422,4.855,3.6221,7.1165,2.4275,5.2645,1.346,4.4305,4.4562,0.7756,4.7586,10.3735,2.851,16.2265,9.2796,17.9039,10.0515,6.4108,7.1137,5.5776,10.0517,1.0361,10.7449
1.25,3.516,6.4636,10.042,3.3602,3.4643,2.1942,0.807,1.2024,6.1719,5.5373,5.9948,5.5603,3.281,1.3175,1.8799,2.8535,1.6952,3.1712,9.5589,4.3994,3.0864,5.875,1.9013,4.2332,1.0666,3.6721,3.6889,0.623,4.0472,8.6667,2.4312,15.1377,8.9224,15.313,8.2679,5.7452,6.6365,5.8736,9.8452,0.8684,9.5856
1.33,3.4421,6.0483,9.218,3.1439,3.6424,2.1747,0.7873,1.0919,5.3693,5.4726,5.6103,5.118,3.0995,1.6806,2.1267,2.7336,1.7835,3.3899,9.0906,3.9577,2.9062,5.4691,2.1904,4.143,1.2424,3.635,3.6564,0.7291,3.772,7.8972,2.3132,14.0065,8.6362,13.7554,7.5909,5.3285,6.0892,5.9968,9.5467,0.8866,8.4643
1.42,4.6623,7.7801,9.4347,3.6832,5.561,2.1824,0.9241,1.2408,5.6192,7.8938,5.447,5.7462,3.7967,2.9382,3.4445,3.4541,2.5056,5.2675,8.8708,3.9081,3.4848,6.8094,3.5119,5.7118,1.9698,4.7771,4.82,1.1354,4.4626,9.1903,2.8074,13.9478,8.6498,14.5627,9.2876,5.5851,5.8987,6.1093,9.5525,1.1724,8.3159
1.5,6.4066,10.7989,10.8676,4.7286,7.8276,2.2555,1.1387,1.6145,6.9724,11.307,5.6659,7.2667,4.9971,3.869,4.7418,4.5887,3.2847,7.3991,9.0394,4.3033,4.5245,9.2552,4.7116,7.9681,2.5878,6.3215,6.3851,1.4602,5.8019,12.1445,3.6368,15.168,8.8563,17.9322,12.6746,6.5921,6.2419,6.3454,9.8435,1.5076,9.2832
1.58,6.1997,11.2146,12.2235,5.0093,6.8856,2.3406,1.1575,1.7956,8.2122,10.8065,5.9506,7.9716,5.1551,2.7768,3.8224,4.6114,2.8713,6.3778,9.2659,4.7825,4.7165,9.7239,3.7126,7.7137,2.0206,6.0274,6.0745,1.1362,6.1545,13.3576,3.7263,16.6653,8.9282,20.5282,13.6447,7.3808,6.6721,6.5742,9.9706,1.3765,10.4121
1.67,4.6964,8.7709,12.2836,4.2615,4.8137,2.4031,1.0051,1.584,8.2094,7.7739,6.1593,7.0941,4.2124,1.7629,2.5796,3.6775,2.1648,4.4098,9.3667,4.9986,3.9269,7.8195,2.5371,5.752,1.3946,4.7151,4.7418,0.7965,5.1829,11.4821,3.0777,17.3848,8.8522,19.7439,11.1643,7.1943,6.966,6.663,9.8534,1.0859,10.9599
1.75,3.4763,6.4872,10.8676,3.4257,3.37,2.4419,0.852,1.2417,6.8203,5.4631,6.1597,5.7485,3.297,1.1944,1.7913,2.8449,1.6486,3.0715,9.3707,4.7069,3.1209,5.9156,1.8002,4.1852,1.0029,3.6322,3.6469,0.583,4.1083,8.894,2.4513,16.5906,8.7028,16.2015,8.4027,6.2102,6.8817,6.6082,9.6353,0.8565,10.3409
1.83,2.6576,4.9307,9.0958,2.7859,2.4666,2.4122,0.7297,0.9713,5.0837,4.0103,5.7479,4.6555,2.6308,0.8527,1.303,2.254,1.2895,2.2393,9.0723,3.9531,2.5204,4.5717,1.3313,3.1564,0.7495,2.8678,2.8756,0.4418,3.2988,6.919,1.9873,14.4382,8.5367,12.7893,6.427,5.2249,6.2058,6.4837,9.3803,0.6896,8.5267
1.92,2.0853,3.8506,7.6245,2.3016,1.8689,2.2647,0.6306,0.7766,3.8049,3.0456,4.9281,3.8327,2.1389,0.6337,0.9825,1.8216,1.031,1.6915,8.2141,3.1912,2.07,3.6193,1.0171,2.4495,0.5773,2.3109,2.3146,0.3441,2.6961,5.5073,1.6375,12.2247,8.2718,10.2466,5.045,4.4356,5.1233,6.3342,9.122,0.5649,6.5558
2,1.6717,3.0748,6.466,1.9274,1.4558,2.0247,0.5494,0.6324,2.9347,2.3769,4.0887,3.1999,1.7666,0.4859,0.7623,1.4969,0.8396,1.3144,6.913,2.6001,1.7246,2.923,0.7976,1.9458,0.4558,1.8944,1.8957,0.2742,2.237,4.4681,1.3681,10.4152,7.7135,8.359,4.0457,3.8036,4.1641,6.1828,8.7289,0.4696,5.0803
2.08,1.3645,2.5013,5.5397,1.6332,1.1601,1.7926,0.4821,0.5231,2.3195,1.8969,3.4135,2.7042,1.4792,0.3823,0.6054,1.2479,0.6945,1.0452,5.7195,2.1516,1.4549,2.4007,0.6391,1.576,0.3673,1.5759,1.5757,0.2227,1.8802,3.6839,1.157,8.9595,6.8083,6.9244,3.3029,3.2909,3.4305,5.9963,8.0236,0.3954,4.0309
