Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0001,0.0001,0.0001,0.0001,0.0002,0,0,0,0,0.0002,0,0,0.0001,0.0004,0.0006,0,0.0002,0.0002,0,0,0.0001,0.0001,0.0003,0.0001,0.0002,0.0001,0.0002,0.0002,0.0001,0.0001,0,0,0,0.0001,0.0002,0,0,0,0,0,0.0001
0.17,0.0429,0.0289,0.0242,0.0207,0.0599,0.0019,0.0004,0.0027,0.0083,0.0674,0.001,0.0112,0.0441,0.0933,0.1495,0.0126,0.0478,0.0822,0.0086,0.0093,0.0204,0.0566,0.0927,0.0492,0.0476,0.0459,0.072,0.0351,0.031,0.054,0.007,0.0133,0.0033,0.0544,0.0756,0.008,0.003,0.0017,0.0009,0.0045,0.0205
0.25,0.2292,0.2014,0.1711,0.126,0.3029,0.0139,0.0027,0.0188,0.0584,0.3998,0.0073,0.0795,0.2153,0.2682,0.4389,0.0825,0.1599,0.3609,0.0611,0.0656,0.1215,0.3401,0.2908,0.2791,0.1437,0.2157,0.2927,0.0955,0.1841,0.364,0.0476,0.0949,0.0235,0.3815,0.4811,0.0569,0.0211,0.0122,0.0066,0.0244,0.1434
0.33,0.4263,0.4804,0.4775,0.2547,0.5458,0.0429,0.0085,0.0533,0.1783,0.7814,0.0227,0.2184,0.3838,0.4205,0.6555,0.1769,0.2587,0.6117,0.187,0.1983,0.2415,0.6724,0.4573,0.5317,0.2312,0.3836,0.4938,0.1581,0.3638,0.8065,0.1087,0.2929,0.0727,1.0314,0.9862,0.1677,0.0655,0.038,0.0207,0.0469,0.4304
0.42,1.329,1.3222,1.3328,0.7514,1.7414,0.144,0.0288,0.1502,0.5912,2.275,0.0772,0.6123,1.2599,1.6188,2.4707,0.5071,0.9872,2.0685,0.6234,0.5995,0.7215,1.9543,1.7471,1.5988,0.8962,1.2961,1.7488,0.6144,1.0788,2.2194,0.3078,0.9601,0.246,2.829,2.7631,0.4824,0.2211,0.129,0.0707,0.151,1.3776
0.5,4.0243,4.1384,3.9873,2.3735,5.1545,0.4338,0.0882,0.4479,1.7569,6.9485,0.251,1.8739,3.7321,3.9124,5.8446,1.6309,2.6768,5.8579,1.9398,1.6923,2.2726,6.0104,4.4814,4.8886,2.2913,3.8699,4.9934,1.4585,3.3648,6.8974,0.9961,2.8358,0.79,8.3811,8.5046,1.4431,0.708,0.4176,0.2306,0.4799,3.8785
0.58,6.2381,7.9107,8.2277,4.1065,7.6017,0.9321,0.1946,0.9355,3.6386,11.2048,0.5903,3.9164,5.4817,4.295,6.0494,3.0072,3.3701,7.8732,4.1116,3.5002,3.874,9.8572,5.2032,7.774,2.7104,5.7561,6.7981,1.6463,5.6318,12.3782,1.9352,6.1144,1.8198,16.6188,14.2746,3.1266,1.6039,0.9755,0.5464,0.819,7.7102
0.67,7.8163,10.8814,12.4826,5.3976,9.3499,1.6981,0.3666,1.4473,6.3472,13.7702,1.16,6.0253,6.8616,5.0725,6.9329,4.0998,4.2338,9.5069,7.1913,5.662,5.0733,12.26,6.2751,9.6655,3.324,7.4189,8.5274,1.9745,7.2223,16.0148,2.7572,10.9785,3.4349,23.9209,17.6247,5.1092,2.9452,1.8989,1.0844,1.1369,12.6924
0.75,8.5866,12.9647,15.2561,6.3091,9.9843,2.519,0.5678,1.7908,9.0107,15.1295,1.9445,7.592,7.3811,4.6946,6.2058,4.9737,4.2872,9.7064,10.742,7.0374,5.9023,13.6213,6.0151,10.6748,3.2337,8.1527,8.9135,1.8561,8.2389,18.323,3.4604,15.7111,5.4688,27.9693,19.5463,6.628,4.6454,3.1314,1.8606,1.382,16.4166
