Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.33,0.0001,0.0001,0,0,0.0001,0,0,0,0,0.0001,0,0,0.0001,0.0001,0.0002,0,0.0001,0.0001,0,0,0,0.0001,0.0001,0.0001,0,0.0001,0.0001,0,0.0001,0.0001,0,0,0,0.0001,0.0001,0,0,0,0,0,0
0.42,0.0002,0.0002,0.0002,0.0001,0.0002,0,0,0,0.0001,0.0003,0,0.0001,0.0002,0.0002,0.0003,0.0001,0.0001,0.0003,0.0001,0.0001,0.0001,0.0003,0.0002,0.0002,0.0001,0.0001,0.0002,0.0001,0.0001,0.0003,0,0.0001,0,0.0004,0.0004,0.0001,0,0,0,0,0.0001
0.5,0.0003,0.0003,0.0003,0.0002,0.0004,0,0,0,0.0001,0.0005,0,0.0001,0.0003,0.0003,0.0005,0.0001,0.0002,0.0004,0.0002,0.0002,0.0002,0.0005,0.0003,0.0004,0.0002,0.0003,0.0003,0.0001,0.0002,0.0005,0.0001,0.0002,0.0001,0.0007,0.0007,0.0001,0.0001,0,0,0,0.0004
0.58,0.0014,0.0013,0.0012,0.0008,0.0019,0.0001,0,0.0001,0.0006,0.0025,0.0001,0.0006,0.0014,0.0033,0.0048,0.0005,0.0014,0.0025,0.0006,0.0006,0.0007,0.0021,0.0028,0.0017,0.0016,0.0014,0.0021,0.0015,0.0011,0.0023,0.0003,0.0008,0.0002,0.0027,0.0029,0.0004,0.0002,0.0001,0.0001,0.0001,0.0013
0.67,0.0469,0.0333,0.0286,0.023,0.0651,0.0025,0.0005,0.0031,0.0104,0.0747,0.0013,0.0132,0.0477,0.0848,0.1377,0.0141,0.0451,0.0862,0.0111,0.0114,0.0226,0.0629,0.0862,0.0542,0.0436,0.049,0.0729,0.0314,0.0344,0.0614,0.0079,0.0166,0.0043,0.064,0.0848,0.0096,0.0039,0.0022,0.0012,0.0049,0.0255
0.75,0.1925,0.1785,0.1557,0.1071,0.2537,0.0131,0.0026,0.0171,0.055,0.3392,0.007,0.0723,0.1799,0.2237,0.3649,0.0709,0.1324,0.3005,0.058,0.0607,0.1029,0.289,0.2412,0.2354,0.1196,0.1799,0.2431,0.0804,0.156,0.3172,0.0415,0.0886,0.0226,0.3464,0.4122,0.0521,0.0203,0.0118,0.0064,0.0205,0.1338
0.83,0.3883,0.4258,0.424,0.2287,0.5004,0.0396,0.0079,0.0475,0.1649,0.7033,0.0214,0.1937,0.3535,0.3779,0.6018,0.1577,0.2396,0.5676,0.174,0.1813,0.2174,0.6045,0.4211,0.4811,0.2093,0.3542,0.4595,0.1362,0.3275,0.7167,0.0965,0.2695,0.0685,0.915,0.8812,0.1496,0.0613,0.0358,0.0196,0.0427,0.3961
0.92,0.6055,0.7238,0.7638,0.371,0.7672,0.0892,0.0179,0.0866,0.3668,1.1044,0.0492,0.3494,0.5435,0.5241,0.8091,0.2624,0.3529,0.8446,0.3902,0.3575,0.3507,0.9563,0.5992,0.7539,0.3004,0.5496,0.6924,0.191,0.5239,1.1776,0.1647,0.5863,0.1558,1.6074,1.4021,0.281,0.1394,0.082,0.0451,0.0695,0.8386
1,0.8245,1.0449,1.1424,0.5223,1.0286,0.1537,0.0313,0.1306,0.6264,1.5022,0.095,0.5268,0.7329,0.6508,0.9738,0.3771,0.463,1.1051,0.7157,0.5533,0.4922,1.3099,0.7606,1.0282,0.3856,0.7503,0.9215,0.2406,0.7281,1.6531,0.2415,0.9761,0.2977,2.3474,1.9205,0.4343,0.2658,0.1579,0.0877,0.0992,1.3371
1.08,1.0335,1.3703,1.5368,0.6748,1.2712,0.2265,0.047,0.1769,0.9046,1.8742,0.1634,0.7168,0.9119,0.7572,1.1007,0.4963,0.5656,1.3376,1.0827,0.7522,0.6345,1.6451,0.901,1.2889,0.4624,0.9464,1.1362,0.2842,0.9288,2.1136,0.3236,1.4111,0.5054,3.0837,2.4056,0.6019,0.4364,0.2704,0.1517,0.1308,1.832
1.17,1.242,1.7011,1.9437,0.832,1.5093,0.3055,0.0648,0.2251,1.1894,2.235,0.2595,0.9188,1.0908,0.8611,1.2232,0.6217,0.6699,1.5629,1.4657,0.9491,0.7813,1.9735,1.0396,1.5465,0.5393,1.1479,1.3525,0.3275,1.1318,2.5659,0.4117,1.8812,0.7627,3.8118,2.8723,0.7828,0.6273,0.4258,0.2424,0.1653,2.3047
1.25,1.4382,2.0317,2.3554,0.9885,1.7271,0.3885,0.0843,0.2742,1.4706,2.5722,0.3759,1.1295,1.2562,0.9417,1.3116,0.7504,0.7616,1.7595,1.8486,1.1388,0.9271,2.284,1.1526,1.7897,0.6038,1.3392,1.5477,0.3623,1.3294,3.0022,0.5047,2.3747,1.0419,4.5191,3.3107,0.974,0.8309,0.6067,0.3643,0.2013,2.7417
1.33,1.6076,2.3397,2.7551,1.1323,1.9096,0.4734,0.1052,0.3224,1.7401,2.857,0.5038,1.3401,1.3977,1.0023,1.3725,0.873,0.8389,1.9175,2.2185,1.3174,1.0606,2.5501,1.241,1.9985,0.6561,1.5091,1.7133,0.3897,1.5058,3.3877,0.5964,2.88,1.3325,5.1737,3.682,1.17,1.0405,0.8019,0.5212,0.2365,3.1355
