Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.1278,0.086,0.072,0.0615,0.1786,0.0058,0.0011,0.0079,0.0245,0.2009,0.003,0.0333,0.1314,0.4872,0.6596,0.0373,0.1803,0.2498,0.0256,0.0277,0.0608,0.1688,0.3853,0.1467,0.2312,0.1376,0.223,0.2452,0.0923,0.1608,0.0207,0.0396,0.0098,0.1619,0.2254,0.0237,0.0088,0.0051,0.0027,0.0134,0.0609
0.17,10.0435,7.1617,6.102,5.067,13.6714,0.5048,0.1002,0.6721,2.0915,15.6679,0.2676,2.8642,10.1779,14.5142,21.6953,3.1457,9.1706,17.4541,2.1956,2.3209,4.9936,13.3071,16.0133,11.5344,8.2699,10.7305,15.324,5.4839,7.4621,12.9859,1.7731,3.4471,0.857,13.379,17.6884,2.0626,0.7711,0.4478,0.2443,1.1412,5.0248
0.25,25.8013,29.5846,27.0471,16.7358,31.4245,2.3965,0.4944,3.0147,9.399,45.542,1.33,13.1293,22.811,17.3923,23.9948,11.9973,14.2254,32.5148,10.0168,10.0012,15.8964,40.0216,21.4399,31.9686,11.2797,24.2021,28.525,6.725,23.0442,48.0461,7.4805,16.3117,4.1382,56.1164,57.1304,9.6813,3.6999,2.2046,1.2268,3.4461,21.0465
0.33,29.321,43.9699,50.7428,21.5478,34.0006,5.7792,1.2618,5.8857,21.0286,51.6691,3.4352,24.9997,25.1718,15.1814,19.9483,16.896,14.4414,32.812,22.8619,21.1986,20.1731,46.5417,19.8692,36.4467,10.687,27.9009,30.2895,5.9605,28.1593,62.6579,11.6371,39.1562,10.2305,95.1633,66.8574,21.0019,9.0628,5.6123,3.2199,4.7428,43.2102
0.42,20.9686,39.873,51.3141,17.8764,22.7232,9.1677,2.1538,6.141,30.8835,37.5418,6.0534,26.5368,17.0237,6.9301,8.1401,15.3415,8.307,19.5322,34.6347,23.8011,16.4971,34.6929,9.9299,26.5126,5.5808,19.7315,18.9534,2.8864,22.1032,51.3565,11.514,58.2254,17.0312,87.7467,50.2635,24.2952,14.9143,9.7012,5.7988,4.2261,54.7113
0.5,12.4565,27.3825,39.7774,11.7061,12.9809,9.8321,2.5366,4.9039,30.6811,21.3938,8.7471,21.6242,10.0774,3.7297,4.0076,10.7847,5.0043,10.731,40.9315,19.2153,10.7471,20.2422,5.5164,15.5127,3.2426,12.4196,11.2818,1.6442,13.7625,31.7786,8.7828,58.4895,23.1419,61.9259,28.7662,21.4891,20.0275,13.7211,8.5913,3.1538,45.3928
0.58,8.0934,18.3921,27.1612,8.076,8.2136,8.58,2.4477,3.4142,24.418,13.3941,11.296,15.7785,6.5319,2.2693,2.3059,7.7575,3.283,6.617,35.996,12.8466,7.4187,12.8559,3.4264,9.9753,2.0752,8.4026,7.3403,1.0383,9.1871,20.2112,6.6227,48.9008,28.1335,39.0313,17.8127,16.356,22.2353,17.3388,11.3898,2.4269,31.3858
0.67,5.6025,13.0466,19.4767,5.8453,5.5779,6.5604,2.086,2.4748,16.8364,9.0276,13.5784,11.9263,4.5136,1.499,1.4661,5.798,2.2886,4.4122,27.2723,8.3729,5.3719,8.7539,2.2965,6.8534,1.4209,5.9929,5.0862,0.7042,6.4871,13.7761,5.1388,36.777,28.7437,26.4329,11.9125,12.6546,19.9411,20.2209,14.0542,1.9145,19.0365
0.75,4.0653,9.6463,14.5219,4.3901,3.9894,4.9963,1.7499,1.8609,11.5491,6.4203,14.1453,9.272,3.2709,1.0503,0.9991,4.467,1.6696,3.1129,18.6611,5.8091,4.036,6.2735,1.6264,4.9448,1.0225,4.4496,3.6935,0.5031,4.7794,9.8802,4.0817,28.2877,24.9912,18.8661,8.4231,10.0273,15.9341,19.9206,16.4994,1.5416,12.3586
