Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0.0003,0.0001,0.0001,0,0.0003,0,0,0,0.0043,0.0002,0,0.0001,0.0002,0.0018,0.0009,0.0002,0.0009,0.0006,0,0,0.0001,0.0002,0.0012,0.0002,0.0011,0.0004,0.0006,0.0009,0,0,0.0001,0.0001,0,0.0021,0,0,0,0,0,0.0001,0.0001
0.17,0.0464,0.0211,0.0219,0.0051,0.0578,0,0.0016,0.004,0.0042,0.0422,0.0016,0.0117,0.0312,0.1744,0.102,0.0327,0.125,0.0956,0,0,0.0223,0.0296,0.1459,0.0401,0.1193,0.074,0.0991,0.0644,0.0004,0,0.0103,0.0101,0.0018,0.003,0.0358,0,0,0.0003,0,0.0158,0.0093
0.25,0.3632,0.2048,0.2166,0.0515,0.4293,0,0.0156,0.0398,0.0109,0.354,0.0167,0.1169,0.2284,0.7874,0.4737,0.3022,0.6699,0.6292,0,0.0186,0.1909,0.5224,0.728,0.3284,0.5762,0.5314,0.6327,0.29,0.0798,0.0454,0.1003,0.103,0.0194,0.0173,0.312,0,0,0.0036,0,0.1273,0.094
0.33,0.9644,0.6871,0.805,0.1679,1.0949,0,0.0624,0.1489,0.0437,1.4124,0.0691,0.4372,1.4623,1.4575,1.8969,0.9295,1.3991,1.4736,0,0.0316,1.3454,3.2685,1.4454,0.8957,1.7965,1.3476,3.393,0.6692,0.2486,0.2576,0.3338,0.4168,0.0841,0.1338,1.5624,0,0,0.015,0,0.3541,0.3689
0.42,1.7527,1.6436,2.0169,0.2573,2.2415,0.056,0.1574,0.315,0.1369,3.8104,0.1809,0.9259,2.8784,1.8975,3.2652,1.6523,1.9521,2.1869,0.0787,0.9252,3.3372,6.7478,2.4568,1.4675,2.729,2.1804,5.9385,3.0406,0.3417,0.9935,0.6402,1.0439,0.2315,0.7189,4.3814,0,0,0.0397,0,0.594,1.1307
0.5,2.9514,3.3664,4.615,0.679,3.6057,0.8419,0.296,0.4864,0.4435,6.3774,0.3777,1.4457,4.0947,2.2156,4.3077,2.2854,2.3598,2.7347,1.7128,3.8493,5.4346,9.8417,3.3622,1.9488,3.1533,3.6148,7.4272,6.8639,0.5228,2.3797,0.9431,1.9137,0.5038,1.8999,7.7356,0,0,0.0818,0,0.803,4.2773
0.58,3.9669,5.1365,7.3827,2.3955,4.6884,2.7961,0.4454,0.6354,1.1067,8.1666,1.5783,1.9258,5.0219,2.3732,4.8596,2.8843,2.5903,3.1285,4.1676,7.5054,7.9653,12.4871,3.785,2.3399,3.0215,4.7423,7.8891,10.4674,1.7247,4.0508,1.2178,3.2222,0.8958,3.5195,11.6575,0.0982,0,0.1438,0,1.0349,7.3693
0.67,5.0732,6.9958,10.2039,5.6688,5.907,5.5557,0.5908,0.7778,2.0965,9.8505,3.1971,2.4076,6.0794,2.7502,6.0935,3.8762,2.9763,3.6948,6.8892,11.6079,11.4253,15.7833,4.77,2.7433,3.6424,6.0236,8.8711,14.3663,3.6725,6.1542,1.495,5.5666,2.0224,5.4179,16.1642,2.3689,0,0.2302,0,1.3707,9.9851
0.75,7.2139,9.8443,13.9362,11.9845,8.3765,9.8531,0.7515,0.9511,3.2958,13.094,5.1984,3.0044,7.9946,3.4019,8.2753,5.5025,3.677,5.5368,9.8986,16.8767,17.0401,21.8769,6.9245,4.1262,5.165,8.5294,11.563,19.5427,7.8105,9.9168,1.8762,8.7706,4.6736,7.6513,23.8333,6.534,0.4271,0.4631,0,1.9218,12.8082
0.83,9.9326,14.5918,19.4175,22.4095,11.7127,17.3912,0.9418,1.7411,4.6804,17.1228,7.2889,4.0078,10.2269,4.5699,10.2437,7.6716,5.0021,7.8527,13.6639,23.9207,24.3616,30.4117,8.9133,6.1236,6.1257,11.4676,14.2243,25.3484,13.9355,17.4439,2.3734,13.1836,8.9805,10,34.534,16.0352,2.2401,0.8056,0,2.551,16.2337
0.92,12.0857,18.8808,25.2198,35.0308,14.2383,28.8994,1.1682,2.6341,6.2552,20.243,9.1636,5.987,12.2133,5.4276,11.6082,9.4806,6.0094,9.8046,18.4597,32.4335,32.4177,39.6091,9.7287,8.1546,6.0853,13.5197,15.5526,29.8557,20.8595,26.6376,3.3269,19.0564,16.1446,10,45.6203,29.8483,7.7885,1.3674,1.5858,3.0231,20.3482
1,13.0044,21.4531,29.1498,47.5277,15.0194,42.8554,1.4106,3.2435,7.9919,21.6523,10.7519,7.9989,13.7725,5.6572,12.1002,10.2939,6.2771,10.8567,23.9677,41.1994,40.4811,48.2726,9.3183,9.6976,5.2697,14.0669,15.2649,31.4962,27.2513,35.9195,4.3364,25.4385,24.3988,10,54.967,46.7546,17.0225,2.5119,5.2043,3.2227,24.0798
1.08,12.87,22.2055,30.5529,57.4297,14.5651,56.5027,1.627,3.5092,9.7209,21.5641,12.081,9.6648,14.9451,5.5905,12.1396,10.1861,6.1244,11.1362,29.2267,49.2368,48.0977,56.1132,8.5262,10.5904,4.5342,13.5503,14.1393,30.7851,32.062,44.1349,5.0903,30.7655,33.1176,10,62.407,64.89,29.6493,4.6158,11.0767,3.1946,26.3906
1.17,12.3466,21.8475,29.7264,63.7033,13.7536,67.7297,1.9823,3.5223,10,20.8476,13.2179,10.8561,15.9496,5.4159,11.9851,9.7013,5.8349,11.0762,33.449,56.1816,55.2576,63.6319,7.7636,11.0779,4.0761,12.7497,12.9522,29.0292,35.2328,51.0568,5.5855,34.5459,41.374,10,68.8553,82.8982,44.8914,8.1836,19.1132,3.079,27.2339
1.25,12.0664,21.4052,28.6972,67.0233,13.3802,75.7975,2.257,3.47,10,20.3749,14.2261,11.7736,17.0792,5.5558,12.2866,9.3641,5.8321,11.2147,36.5244,62.1825,62.1573,71.5293,7.7381,11.53,4.2044,12.3924,12.5374,27.9619,37.2691,57.1364,5.9587,36.7784,48.2309,10,75.5059,100.4743,61.5499,13.5899,28.9729,3.0186,27.2437
