Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.003,0.0014,0.0014,0.0003,0.0038,0,0.0001,0.0003,0.0037,0.0027,0.0001,0.0007,0.002,0.0126,0.0075,0.0021,0.0086,0.0064,0,0,0.0014,0.0019,0.0103,0.0026,0.0084,0.0048,0.0066,0.0047,0,0,0.0007,0.0006,0.0001,0.0019,0.0023,0,0,0,0,0.001,0.0006
0.25,0.0255,0.0137,0.0142,0.0034,0.0307,0,0.001,0.0026,0.0037,0.025,0.0011,0.0076,0.0161,0.0625,0.0401,0.0201,0.0485,0.0464,0,0.0004,0.013,0.0178,0.0556,0.0231,0.0431,0.0369,0.0453,0.0225,0.0049,0.0025,0.0065,0.0066,0.0012,0.0026,0.022,0,0,0.0002,0,0.0084,0.0063
0.33,0.0801,0.0524,0.0596,0.0124,0.0941,0,0.0043,0.0109,0.0056,0.0824,0.0047,0.0316,0.0487,0.1531,0.1006,0.0698,0.1275,0.134,0,0.0113,0.0426,0.0596,0.1426,0.0742,0.1086,0.1108,0.1293,0.0609,0.0222,0.017,0.0242,0.0293,0.0057,0.0071,0.0747,0,0,0.001,0,0.0263,0.0284
0.42,0.1749,0.1278,0.1554,0.0315,0.202,0.0022,0.0127,0.0287,0.0126,0.1833,0.0143,0.0822,0.1047,0.2904,0.1932,0.1611,0.2542,0.2776,0,0.044,0.0958,0.1343,0.2788,0.1638,0.2111,0.2377,0.2694,0.1312,0.0565,0.0489,0.0585,0.0877,0.0183,0.02,0.1685,0,0,0.0032,0,0.0581,0.0843
0.5,0.316,0.2487,0.3144,0.067,0.3597,0.0173,0.0292,0.0581,0.0302,0.3345,0.035,0.1671,0.1882,0.4651,0.3142,0.3034,0.4267,0.4797,0.0142,0.105,0.1792,0.4939,0.4593,0.2982,0.3461,0.4256,0.4701,0.24,0.1143,0.1042,0.1142,0.1991,0.0476,0.0469,0.3099,0,0,0.0078,0,0.107,0.1863
0.58,0.4966,0.4168,0.5432,0.1235,0.5577,0.0482,0.0552,0.1004,0.0642,0.5294,0.0732,0.2911,0.4572,0.658,0.4543,0.4946,0.6287,0.7237,0.0808,0.1827,0.3996,1.2239,0.6664,0.4715,0.4994,0.6644,0.7172,0.3915,0.1969,0.1865,0.193,0.3742,0.1052,0.1101,0.4924,0,0,0.0164,0,0.1717,0.3363
0.67,0.6986,0.6212,0.8308,0.2048,0.7751,0.0996,0.0908,0.1533,0.1199,0.8237,0.1359,0.4497,0.8754,0.839,0.745,0.718,0.8303,0.9805,0.1975,0.2776,0.8301,2.1602,0.8705,0.6673,0.6473,0.9292,1.5114,0.5609,0.3035,0.2935,0.2907,0.6157,0.202,0.2664,1.0001,0,0,0.0307,0,0.2462,0.5291
0.75,0.9032,0.8453,1.156,0.3119,0.9919,0.1733,0.1345,0.2128,0.2026,1.3747,0.2281,0.6325,1.3372,0.9998,1.1265,0.9514,1.0157,1.2271,0.374,0.5574,1.4566,3.1996,1.0588,0.8677,0.9029,1.1953,2.2859,1.1444,0.3766,0.4236,0.3999,0.9147,0.3428,0.5805,1.7222,0,0,0.0517,0,0.3233,0.7508
