Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0.0001,0,0,0,0.0043,0,0,0,0,0.0003,0.0002,0,0.0002,0.0001,0,0,0,0,0.0002,0,0.0002,0.0001,0.0001,0.0002,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0093,0.0042,0.0043,0.001,0.0116,0,0.0003,0.0008,0.0038,0.0084,0.0003,0.0023,0.0063,0.0369,0.022,0.0064,0.0256,0.0194,0,0,0.0044,0.0059,0.0304,0.008,0.0248,0.0148,0.02,0.0136,0,0,0.002,0.002,0.0004,0.0021,0.0071,0,0,0.0001,0,0.0031,0.0018
0.25,0.0718,0.0394,0.0411,0.0099,0.0859,0,0.0029,0.0075,0.0046,0.0705,0.0031,0.022,0.0451,0.1669,0.1052,0.0577,0.1336,0.1281,0,0.0023,0.037,0.0503,0.1506,0.065,0.1173,0.1038,0.1258,0.0607,0.0148,0.0081,0.0189,0.0192,0.0036,0.0046,0.0621,0,0,0.0007,0,0.024,0.0182
0.33,0.2133,0.1434,0.1651,0.0342,0.248,0,0.0121,0.0304,0.0108,0.2188,0.0133,0.088,0.1287,0.3814,0.2451,0.1915,0.3317,0.3474,0,0.0346,0.1153,0.1589,0.3619,0.1977,0.2779,0.296,0.3398,0.1557,0.0623,0.0485,0.0672,0.0825,0.0163,0.0174,0.1985,0,0,0.0029,0,0.0723,0.0781
0.42,0.4298,0.3272,0.4041,0.0822,0.4895,0.0109,0.0344,0.0748,0.0303,0.4495,0.039,0.2159,0.3238,0.6479,0.4242,0.4133,0.5994,0.6568,0,0.1147,0.2669,0.8964,0.6379,0.4033,0.4862,0.5861,0.6482,0.3094,0.1485,0.1299,0.1527,0.2348,0.05,0.0532,0.4136,0,0,0.0086,0,0.1493,0.2169
0.5,0.7053,0.5851,0.7564,0.1626,0.7899,0.0543,0.0746,0.1404,0.0744,0.8135,0.0905,0.4077,0.8707,0.9363,0.8363,0.7123,0.9086,1.0252,0.0703,0.2065,0.7806,2.1326,0.9492,0.6669,0.7792,0.9533,1.6736,0.4944,0.2698,0.2535,0.2753,0.5,0.1232,0.1753,0.9533,0,0,0.0201,0,0.2515,0.4428
0.58,1.0193,0.9031,1.2058,0.2821,1.1262,0.1309,0.1323,0.2237,0.1541,1.6922,0.1799,0.6576,1.5839,1.2208,1.548,1.0688,1.2303,1.4221,0.2416,0.4736,1.7211,3.7452,1.269,0.9699,1.3014,1.3705,3.0213,1.2697,0.356,0.4405,0.4306,0.8783,0.2583,0.5081,2.0488,0,0,0.0402,0,0.3728,0.7385
0.67,1.3097,1.4577,2.0288,0.386,1.5612,0.2362,0.2018,0.3138,0.3212,2.7349,0.3152,0.9369,2.2684,1.3958,2.1609,1.4188,1.4578,1.7525,1.0165,1.4911,2.7399,5.4033,1.4933,1.256,1.5801,1.7448,3.951,2.7982,0.4392,1.0047,0.5974,1.3385,0.4679,1.1153,3.4574,0,0,0.0709,0,0.4876,1.9148
0.75,1.6676,2.1747,3.1654,0.6937,2.024,0.9651,0.2734,0.3953,0.6152,3.6273,0.8992,1.2003,2.7501,1.4723,2.5025,1.6813,1.57,1.9601,2.2135,3.2338,3.769,6.6691,1.6761,1.4684,1.5965,2.0026,4.2402,4.3806,0.5659,1.6575,0.7437,1.8248,0.7412,1.95,4.8227,0,0,0.1118,0,0.5689,3.3861
