Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0001,0.0001,0.0001,0,0.0002,0,0,0,0,0.0001,0,0,0.0001,0.0009,0.0004,0.0001,0.0004,0.0003,0,0,0.0001,0.0001,0.0006,0.0001,0.0005,0.0002,0.0003,0.0004,0,0,0,0,0,0.0001,0.0001,0,0,0,0,0,0
0.17,0.0234,0.0106,0.011,0.0025,0.0292,0,0.0008,0.002,0.0046,0.0213,0.0008,0.0058,0.0158,0.0902,0.0533,0.0164,0.0637,0.0486,0,0,0.0112,0.0149,0.075,0.0203,0.0611,0.0373,0.0502,0.0332,0,0,0.0052,0.0051,0.0009,0.0094,0.0172,0,0,0.0002,0,0.0079,0.0047
0.25,0.178,0.0993,0.1044,0.025,0.2117,0,0.0074,0.0191,0.0438,0.1745,0.0079,0.0561,0.1114,0.3978,0.2448,0.1458,0.3284,0.3126,0,0.0078,0.0928,0.1247,0.3635,0.1613,0.2854,0.2586,0.3104,0.146,0.0382,0.0215,0.0482,0.0492,0.0093,0.089,0.1461,0,0,0.0017,0,0.0609,0.0458
0.33,0.5284,0.3624,0.4206,0.087,0.6081,0,0.0318,0.0776,0.1851,0.538,0.035,0.2263,0.5108,0.899,0.6678,0.489,0.8151,0.8397,0,0.0626,0.3803,1.2286,0.8657,0.489,0.6842,0.7404,1.0581,0.3556,0.1597,0.1239,0.1731,0.2138,0.0426,0.4239,0.4525,0,0,0.0076,0,0.1871,0.1954
0.42,1.1308,0.8696,1.081,0.2186,1.2737,0.0304,0.0962,0.2011,0.541,1.961,0.1088,0.5869,1.8787,1.6725,2.5371,1.1261,1.6112,1.6919,0,0.0935,1.9164,4.1966,1.7787,1.0546,2.3302,1.5744,4.3101,1.2493,0.2464,0.3374,0.4198,0.6403,0.1373,2.8241,2.1441,0,0,0.0238,0,0.4196,0.5583
0.5,2.9459,2.6909,3.3375,0.2773,3.7568,0.0873,0.226,0.4078,2.005,6.3566,0.2729,1.2051,4.2694,2.6139,5.4881,2.1443,2.669,2.8761,0.6614,2.0548,5.1599,9.6249,4.4116,1.9033,4.8684,3.7754,9.1635,5.8951,0.1531,1.7211,0.8349,1.4614,0.3596,8.8081,7.7066,0,0,0.0599,0,0.7916,2.6627
0.58,5.9226,6.5382,8.6901,2.1064,7.192,2.2903,0.4235,0.6809,6.0409,11.7953,1.2495,2.0453,6.823,3.2803,7.6345,4.0727,3.5306,4.5098,3.2248,7.2628,9.8146,16.1742,6.7781,2.865,5.9342,7.3201,12.8029,15.0156,1.6711,4.8889,1.3687,2.8914,0.758,17.302,19.8848,0,0,0.125,0,1.5438,7.4199
0.67,8.4714,11.3023,15.5229,7.7528,9.9294,6.8818,0.6716,0.9651,11.7042,15.6773,3.3054,2.9487,8.798,3.9999,9.0133,6.4662,4.4594,6.4228,7.3218,14.4738,15.3611,22.3381,8.1153,4.5794,5.8419,10.0716,14.3207,22.9741,6.2682,9.5714,1.9012,6.9286,1.7931,25.6309,32.8287,2.4752,0,0.2249,0,2.2129,13.0515
0.75,10.2622,15.5057,21.2499,19.6511,12.0554,14.7517,0.9392,1.8697,16.2955,18.1058,5.8544,4.0029,10.3242,4.6237,9.9752,8.1482,5.2306,7.9508,12.6355,22.4301,21.9222,28.6179,8.5446,6.2093,5.4308,11.7662,14.6716,27.1907,12.9028,16.5673,2.3879,12.6081,5.3011,32.1877,45.7573,13.287,0.8393,0.4648,0,2.643,18.1047
0.83,12.476,19.3724,26.4603,33.6797,14.7431,26.5842,1.2111,2.7201,19.5751,20.954,8.6778,5.97,12.4403,6.164,12.4626,9.8066,6.7112,10.1871,18.4929,31.1103,30.4378,37.1166,10.652,8.2484,7.0216,14.1438,16.6151,31.9873,20.1054,25.2508,3.352,19.2796,12.7653,39.1138,61.356,29.3694,8.1146,0.5605,0,3.1406,22.3444
