Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0003,0.0001,0.0001,0,0.0004,0,0,0,0.0037,0.0003,0,0.0001,0.0002,0.0015,0.0009,0.0002,0.001,0.0007,0,0,0.0001,0.0002,0.0012,0.0003,0.001,0.0005,0.0007,0.0006,0,0,0.0001,0.0001,0,0.0018,0.0002,0,0,0,0,0.0001,0.0001
0.25,0.0036,0.0018,0.0019,0.0005,0.0044,0,0.0001,0.0003,0.0032,0.0035,0.0001,0.001,0.0023,0.0097,0.0063,0.0027,0.0073,0.0068,0,0,0.0018,0.0025,0.0085,0.0032,0.0066,0.0053,0.0066,0.0035,0.0006,0.0002,0.0009,0.0009,0.0002,0.0017,0.0031,0,0,0,0,0.0012,0.0008
0.33,0.0128,0.008,0.0089,0.0019,0.0153,0,0.0006,0.0016,0.0031,0.0132,0.0007,0.0047,0.0079,0.0268,0.0182,0.0108,0.0212,0.0222,0,0.0013,0.0067,0.0095,0.0244,0.0119,0.0184,0.0177,0.0211,0.0103,0.0033,0.0024,0.0037,0.0043,0.0008,0.0022,0.012,0,0,0.0001,0,0.0041,0.0042
0.42,0.0292,0.0206,0.0246,0.005,0.0343,0,0.0019,0.0045,0.0039,0.0309,0.0021,0.0128,0.0176,0.0528,0.0367,0.0258,0.0433,0.0482,0,0.0064,0.0156,0.0225,0.0494,0.0274,0.0368,0.0393,0.0456,0.0227,0.009,0.0077,0.0092,0.0133,0.0027,0.0041,0.0285,0,0,0.0005,0,0.0092,0.0134
0.5,0.0532,0.0404,0.0504,0.0106,0.0617,0.0022,0.0044,0.0093,0.0064,0.0572,0.0052,0.0262,0.0319,0.0861,0.0613,0.0483,0.073,0.0846,0.0008,0.0166,0.0291,0.0421,0.0826,0.0504,0.0609,0.0703,0.08,0.0421,0.0183,0.0168,0.0179,0.0307,0.0071,0.0084,0.0532,0,0,0.0012,0,0.0166,0.0309
0.58,0.0844,0.0678,0.087,0.0197,0.097,0.0069,0.0082,0.016,0.0116,0.0916,0.0108,0.0454,0.0508,0.1251,0.091,0.0782,0.1091,0.1299,0.0112,0.032,0.0474,0.0681,0.1225,0.0804,0.0896,0.1104,0.1236,0.0695,0.0318,0.0305,0.0298,0.0578,0.0158,0.016,0.0858,0.0017,0,0.0024,0,0.0263,0.0573
0.67,0.122,0.1027,0.1344,0.0331,0.1391,0.0147,0.0135,0.0246,0.0205,0.1335,0.02,0.0704,0.0739,0.1678,0.1249,0.115,0.1501,0.1827,0.0294,0.0535,0.0707,0.1002,0.1675,0.1169,0.1215,0.1585,0.1749,0.1057,0.0497,0.0489,0.0451,0.0954,0.0307,0.0276,0.1259,0.0057,0,0.0046,0,0.0381,0.0926
0.75,0.1651,0.1444,0.1922,0.0517,0.1868,0.0261,0.02,0.035,0.0339,0.1817,0.0338,0.1011,0.1011,0.2123,0.1621,0.1576,0.1943,0.2411,0.0564,0.0814,0.0987,0.1378,0.2157,0.1591,0.1555,0.2133,0.2325,0.151,0.072,0.0722,0.0636,0.1436,0.053,0.0439,0.1724,0.012,0.0014,0.0076,0,0.0517,0.1358
0.83,0.2127,0.1924,0.2594,0.0759,0.239,0.0415,0.0278,0.0471,0.0524,0.2352,0.0528,0.1373,0.1318,0.2573,0.2017,0.2052,0.2403,0.3034,0.0926,0.1158,0.1313,0.2175,0.2657,0.2058,0.1902,0.2736,0.2948,0.2055,0.0988,0.1003,0.085,0.2024,0.0834,0.0653,0.2247,0.0171,0.0062,0.0116,0,0.0668,0.1861
0.92,0.2636,0.2459,0.3351,0.1064,0.2944,0.0613,0.0366,0.0605,0.0762,0.2929,0.077,0.1785,0.1658,0.3016,0.2433,0.2567,0.2867,0.368,0.138,0.1566,0.1682,0.4107,0.3163,0.2562,0.2248,0.3378,0.3602,0.2689,0.1301,0.1331,0.1091,0.2713,0.1222,0.092,0.2817,0.0154,0.014,0.0165,0,0.083,0.2423
1,0.3169,0.304,0.4179,0.1435,0.3519,0.0856,0.0464,0.0751,0.1054,0.3537,0.1062,0.2242,0.2026,0.3445,0.2862,0.3109,0.3326,0.4337,0.1924,0.2038,0.2092,0.6291,0.3664,0.3093,0.2585,0.4046,0.4274,0.3407,0.1656,0.1702,0.1356,0.3496,0.1694,0.1302,0.3422,0.0179,0.0236,0.0227,0,0.1002,0.3032
1.08,0.3715,0.3657,0.5066,0.1875,0.4104,0.1147,0.057,0.0905,0.1401,0.4164,0.1403,0.2737,0.2974,0.3847,0.3298,0.3666,0.3766,0.4991,0.2555,0.2522,0.3109,0.8616,0.4148,0.3641,0.2903,0.4726,0.495,0.4201,0.2052,0.2114,0.164,0.4365,0.225,0.1892,0.4047,0.0262,0.0352,0.0301,0.002,0.1179,0.3678
1.17,0.4209,0.4265,0.5956,0.2376,0.4625,0.1489,0.0678,0.1058,0.1797,0.4749,0.1783,0.324,0.4085,0.4096,0.3667,0.4176,0.4069,0.5537,0.3278,0.3073,0.4247,1.0893,0.4493,0.4147,0.3104,0.5319,0.5516,0.5018,0.2476,0.2557,0.192,0.5282,0.2881,0.2719,0.4638,0.042,0.049,0.0385,0.0065,0.1334,0.4331
1.25,0.4576,0.4795,0.6759,0.2922,0.5004,0.1874,0.0777,0.1191,0.2232,0.5211,0.2184,0.3701,0.5014,0.4185,0.3951,0.4548,0.42,0.5893,0.407,0.3689,0.5303,1.2756,0.4673,0.4539,0.3175,0.5734,0.5895,0.5832,0.2886,0.2994,0.2162,0.6187,0.3566,0.3774,0.5689,0.0624,0.0657,0.0475,0.0128,0.1439,0.4943
