Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0008,0.0003,0.0004,0.0001,0.001,0,0,0.0001,0.0037,0.0007,0,0.0002,0.0005,0.0035,0.0021,0.0005,0.0023,0.0017,0,0,0.0004,0.0005,0.0028,0.0007,0.0023,0.0012,0.0017,0.0013,0,0,0.0002,0.0002,0,0.0019,0.0005,0,0,0,0,0.0003,0.0002
0.25,0.0078,0.004,0.0042,0.001,0.0094,0,0.0003,0.0008,0.0033,0.0076,0.0003,0.0022,0.005,0.0203,0.0131,0.006,0.0153,0.0145,0,0,0.0039,0.0054,0.0178,0.007,0.0138,0.0113,0.0141,0.0072,0.0014,0.0006,0.0019,0.0019,0.0004,0.0019,0.0066,0,0,0.0001,0,0.0025,0.0019
0.33,0.0265,0.0168,0.0189,0.004,0.0314,0,0.0013,0.0035,0.0036,0.0272,0.0014,0.01,0.0162,0.054,0.0361,0.0225,0.0433,0.0454,0,0.0031,0.0139,0.0196,0.0494,0.0245,0.0374,0.0366,0.0433,0.021,0.0069,0.0052,0.0077,0.0091,0.0018,0.0031,0.0247,0,0,0.0003,0,0.0085,0.009
0.42,0.0645,0.0451,0.054,0.0109,0.0755,0,0.0042,0.0099,0.0057,0.0675,0.0047,0.0283,0.039,0.1188,0.0799,0.0572,0.0987,0.1063,0,0.0138,0.0345,0.0492,0.1111,0.0602,0.0839,0.0878,0.102,0.0508,0.0192,0.0162,0.0204,0.0295,0.0061,0.0075,0.0619,0,0,0.001,0,0.0208,0.0292
0.5,0.1325,0.0985,0.1216,0.0256,0.1531,0.0042,0.0107,0.0224,0.0119,0.14,0.0126,0.064,0.0796,0.2172,0.1476,0.1216,0.1888,0.2098,0,0.0379,0.0728,0.1029,0.2087,0.1246,0.1568,0.1786,0.2024,0.1024,0.0442,0.0391,0.0446,0.0736,0.017,0.0177,0.1292,0,0,0.0028,0,0.0433,0.0718
0.58,0.2304,0.183,0.2326,0.0512,0.2628,0.0154,0.022,0.0429,0.0256,0.2457,0.0283,0.123,0.1378,0.338,0.2334,0.2192,0.3065,0.3504,0.0199,0.0802,0.1309,0.2177,0.3335,0.2181,0.2491,0.3077,0.3408,0.18,0.0849,0.0787,0.083,0.1511,0.0402,0.0376,0.2284,0,0,0.0063,0,0.0763,0.1432
0.67,0.3474,0.2938,0.3843,0.0904,0.3914,0.0376,0.0389,0.0708,0.0503,0.3738,0.0556,0.2047,0.208,0.457,0.3243,0.3417,0.431,0.5078,0.0692,0.1445,0.2046,0.645,0.463,0.3312,0.343,0.46,0.4981,0.2818,0.1406,0.1352,0.134,0.2685,0.0821,0.0715,0.3502,0,0,0.0126,0,0.1166,0.2459
0.75,0.47,0.4206,0.5643,0.1442,0.5237,0.073,0.0611,0.1037,0.0888,0.5096,0.0976,0.303,0.4218,0.5654,0.4146,0.4744,0.5494,0.6635,0.1512,0.216,0.3903,1.157,0.5857,0.4509,0.4303,0.6181,0.6572,0.4074,0.2067,0.2046,0.1929,0.4228,0.1471,0.1437,0.4788,0,0.0063,0.0215,0,0.1595,0.3728
0.83,0.5941,0.5559,0.7602,0.214,0.6561,0.121,0.087,0.1392,0.1428,0.6479,0.1559,0.4119,0.6812,0.6634,0.5171,0.6102,0.6597,0.8144,0.2631,0.3036,0.6564,1.7217,0.7007,0.573,0.51,0.7773,0.9796,0.5438,0.2823,0.2831,0.2571,0.6065,0.2381,0.2775,0.7719,0,0.024,0.0331,0,0.2035,0.5139
0.92,0.7133,0.6943,0.9633,0.2996,0.7817,0.1805,0.1147,0.1754,0.2117,0.8958,0.2303,0.5269,0.9484,0.7421,0.7084,0.7422,0.7526,0.952,0.4002,0.4368,0.9777,2.3027,0.7988,0.6918,0.5747,0.9282,1.4015,0.7399,0.36,0.3698,0.3237,0.8089,0.3553,0.4973,1.1561,0,0.0373,0.0494,0,0.2459,0.6589
1,0.8211,0.8289,1.1642,0.3994,0.894,0.2504,0.1426,0.2107,0.3035,1.1876,0.3192,0.6428,1.201,0.8026,0.8955,0.8615,0.8254,1.0702,0.7635,0.7965,1.3582,2.8628,0.8786,0.801,0.6242,1.0622,1.7182,1.2645,0.4138,0.4663,0.3892,1.0215,0.4944,0.8082,1.5901,0,0.0531,0.0691,0,0.2839,0.8014
1.08,0.9186,0.9566,1.3564,0.5125,0.995,0.4268,0.1695,0.2436,0.4321,1.4746,0.5755,0.7558,1.436,0.8508,1.0753,0.967,0.8832,1.1729,1.2942,1.3283,1.7693,3.4009,0.9453,0.9011,0.6628,1.1813,1.9452,1.8609,0.4762,0.7,0.4521,1.2378,0.6501,1.1936,2.0621,0,0.0742,0.0913,0,0.3175,1.2753
1.17,1.014,1.1195,1.6851,0.6216,1.0943,0.8493,0.1955,0.2751,0.593,1.7681,0.9692,0.868,1.671,0.9041,1.2746,1.0666,0.9425,1.2745,1.8588,2.1711,2.2958,4.012,1.0151,0.9996,0.7432,1.298,2.1463,2.4716,0.5524,0.9742,0.5146,1.4558,0.8186,1.6375,2.6222,0.0329,0.0964,0.1159,0,0.3503,1.8165
1.25,1.1165,1.3998,2.1076,0.9362,1.2017,1.2862,0.2211,0.3072,0.7802,2.095,1.316,0.9849,1.9255,0.9657,1.5366,1.1719,1.0096,1.3862,2.4442,3.145,3.0256,4.7828,1.0933,1.1054,0.8299,1.4238,2.363,3.0667,0.6542,1.3029,0.5806,1.6799,0.9983,2.132,3.3292,0.1476,0.1133,0.1434,0,0.3861,2.3381
