Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0004,0.0002,0.0002,0,0.0004,0,0,0,0.0001,0.0003,0,0.0001,0.0002,0.0025,0.0012,0.0002,0.0013,0.0008,0,0,0.0002,0.0002,0.0016,0.0003,0.0015,0.0006,0.0008,0.0012,0,0,0.0001,0.0001,0,0.0001,0.0003,0,0,0,0,0.0001,0.0001
0.17,0.0604,0.0276,0.0286,0.0066,0.0751,0,0.002,0.0052,0.012,0.0549,0.0021,0.0152,0.0406,0.2234,0.1303,0.0427,0.1617,0.1239,0,0,0.029,0.0385,0.1879,0.0522,0.1536,0.0964,0.1286,0.0823,0.0008,0,0.0135,0.0132,0.0024,0.0245,0.0444,0,0,0.0005,0,0.0206,0.0122
0.25,0.4517,0.2574,0.2729,0.0647,0.5321,0,0.0197,0.0501,0.1149,0.4408,0.0212,0.1475,0.3849,0.965,0.7133,0.3799,0.8252,0.7753,0,0.0016,0.25,0.8314,0.8923,0.4089,0.759,0.6602,0.8798,0.3519,0.0965,0.0595,0.1265,0.1303,0.0246,0.2299,0.3689,0,0,0.0046,0,0.1596,0.1182
0.33,1.7751,1.0965,1.2512,0.2327,2.4339,0,0.099,0.2321,0.5523,3.5726,0.1088,0.6831,3.1307,2.6808,5.445,1.486,2.5305,2.4559,0,0,3.2326,6.4272,4.2785,1.4346,5.7303,2.4549,8.114,2.8302,0,0.4071,0.5291,0.6508,0.1297,3.8185,3.6682,0,0,0.0235,0,0.5925,0.5615
0.42,7.9061,6.6619,7.6826,1.1448,9.9976,0.7401,0.3161,0.6273,3.6268,14.9166,0.3586,1.8678,8.5506,5.6153,11.4866,4.7686,5.6232,6.6293,0.8633,5.0116,11.0172,18.954,11.9698,3.6199,11.215,10.3129,19.1132,18.5845,0.9201,4.5471,1.3684,2.0298,0.4409,16.7741,21.212,0,0,0.0777,0,1.9724,5.261
0.5,16.4119,19.6258,24.2417,11.7614,20.5225,8.1526,0.7145,1.8494,14.1451,26.9389,2.7649,3.646,14.0864,9.1148,16.6784,11.8863,9.9317,13.1008,6.6105,17.4678,22.2934,33.8675,17.1841,8.6495,12.7484,20.0346,26.86,41.2567,10.8863,17.1308,2.4862,7.7577,0.9811,36.5281,49.9549,0.8815,0,0.1886,0,3.9119,16.1766
0.58,23.5693,31.6843,45.1509,40.3952,26.7072,27.0807,1.267,4.269,26.728,35.3074,6.9179,8.2817,18.5667,10.9337,20.1172,17.6735,12.2318,18.9313,18.0515,34.9536,36.3315,48.7318,18.4954,14.0645,11.5876,26.7306,29.7553,56.1743,27.0505,35.6415,5.1413,21.3686,5.8887,55.1303,82.8813,22.8348,0.4469,0.5414,0,5.3019,29.469
0.67,24.052,37.4141,54.8689,73.0084,26.6482,56.4903,2.2122,5.7147,34.9901,37.3964,12.0067,13.1871,21.3207,10.1259,20.3026,18.8644,11.3637,20.1203,32.4447,53.507,50.6802,61.3356,15.6664,17.2643,8.1754,25.4078,26.8334,57.4226,42.238,54.0385,7.5644,39.3828,21.8162,68.5698,112.1561,56.9376,16.7594,0.5347,0,5.618,39.4248
0.75,20.1987,36.355,52.4988,94.4722,22.562,86.0564,3.5051,5.9172,36.4242,34.1567,16.8798,16.3484,22.5116,8.4402,18.6201,16.3762,9.263,17.8915,44.5215,69.6337,63.6196,71.3376,11.8768,17.5314,5.3157,20.2236,21.2582,49.1212,51.1473,67.7498,8.7182,53.0354,43.8435,77.0712,133.3187,95.4091,42.67,2.7508,6.0449,5.055,43.6076
0.83,16.024,31.8203,44.0211,101.1499,18.0176,106.442,3.6868,5.3103,33.0389,29.2148,20.5012,17.3121,22.952,6.8762,16.42,13.1791,7.3379,14.9487,51.7967,81.3279,75.0431,80.8116,8.7928,16.3811,3.6943,16.0284,16.1896,39.2663,53.8518,76.1788,8.7667,57.1608,63.6566,82.9839,148.5798,132.351,73.3797,8.5676,18.7969,4.252,42.7418
0.92,12.979,26.6812,35.0878,97.2878,14.1461,114.8415,3.3299,4.4706,27.3217,24.356,22.2019,16.8951,22.8149,5.6097,14.2141,10.4787,5.8252,12.6512,54.4929,88.3719,84.0381,90.1814,6.5265,14.7797,2.7192,12.6559,12.2479,30.8293,52.4971,80.3006,8.2507,54.3364,75.505,88.214,159.9649,165.7966,104.8244,18.4952,35.6092,3.4925,38.7206
1,10.547,22.0017,27.8021,88.1138,11.0951,113.5073,2.8341,3.6727,21.4822,20.1192,21.8176,15.8062,22.1965,4.6188,12.2015,8.3928,4.6786,10.7231,53.8583,91.4362,89.9709,98.5262,5.0879,13.1399,2.0618,10.0961,9.3254,24.2151,48.9158,81.0402,7.5116,48.476,78.8566,92.3465,168.1998,195.2836,134.6291,32.0852,54.2404,2.8538,33.6893
