Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0026,0.0018,0.0015,0.0013,0.0037,0.0001,0,0.0002,0.0005,0.0042,0.0001,0.0007,0.0027,0.0102,0.014,0.0008,0.0037,0.0052,0.0005,0.0006,0.0013,0.0035,0.0081,0.003,0.0048,0.0028,0.0046,0.0052,0.0019,0.0033,0.0004,0.0008,0.0002,0.0033,0.0047,0.0005,0.0002,0.0001,0.0001,0.0003,0.0013
0.17,0.3206,0.2181,0.1831,0.1557,0.4458,0.0148,0.0029,0.0201,0.0625,0.5032,0.0077,0.0849,0.3286,0.608,0.9667,0.0949,0.3266,0.5969,0.0652,0.0704,0.1537,0.4236,0.6195,0.3679,0.3166,0.341,0.5149,0.2281,0.2327,0.4054,0.0527,0.1011,0.025,0.4099,0.5651,0.0607,0.0225,0.013,0.007,0.0341,0.154
0.25,1.4454,1.3418,1.1625,0.8165,1.8851,0.0957,0.0189,0.1279,0.398,2.5222,0.0505,0.5442,1.3468,1.5637,2.4411,0.5433,0.9832,2.1963,0.4173,0.4432,0.7854,2.1585,1.7287,1.7629,0.8704,1.3653,1.8135,0.5743,1.181,2.3681,0.319,0.6534,0.1622,2.5604,3.0591,0.3912,0.146,0.0846,0.0461,0.1599,0.9617
0.33,2.7357,3.1555,3.1873,1.6839,3.4435,0.3001,0.0605,0.3584,1.2169,4.9047,0.1619,1.4811,2.4627,2.2385,3.3508,1.1875,1.604,3.759,1.2851,1.327,1.5974,4.2596,2.6326,3.3868,1.3334,2.5273,3.1492,0.8216,2.3677,5.1536,0.7402,2.0465,0.5128,6.703,6.1704,1.1516,0.4602,0.2699,0.1484,0.326,2.8428
0.42,2.8862,4.1344,4.6308,1.984,3.4547,0.5873,0.1215,0.5319,2.3057,5.3441,0.33,2.1748,2.4704,1.6349,2.2707,1.4939,1.3788,3.4344,2.4708,2.161,1.8547,4.7268,2.0602,3.6507,1.0667,2.5796,2.9351,0.6195,2.6931,6.2766,0.9869,3.8544,1.0246,9.2502,6.9832,1.8055,0.9157,0.5466,0.3046,0.3825,4.9819
0.5,2.4129,3.8987,4.8592,1.7671,2.8118,0.8152,0.1748,0.5706,3.1071,4.3788,0.5393,2.319,2.0541,1.2431,1.6138,1.3912,1.1458,2.7071,3.6751,2.4616,1.6433,3.9346,1.6119,3.0294,0.861,2.2249,2.436,0.4903,2.3269,5.5066,0.967,5.0703,1.6338,9.1495,5.773,2.0579,1.4525,0.8861,0.5022,0.3614,5.9618
0.58,2.1474,3.53,4.4482,1.627,2.463,0.9195,0.2057,0.5286,3.3639,3.7978,0.7871,2.1945,1.8289,1.1321,1.4162,1.309,1.0518,2.3425,4.3473,2.285,1.5141,3.4441,1.4475,2.675,0.7954,2.0368,2.1887,0.4674,2.1019,4.8227,0.931,5.4676,2.3203,7.9978,4.9677,1.9974,1.9692,1.2815,0.7406,0.3534,5.7793
0.67,2.9827,4.221,5.077,2.119,3.5389,1.0099,0.235,0.6016,3.5442,5.0411,1.146,2.5598,2.6547,2.1416,2.9086,1.655,1.7508,3.6369,4.8719,2.3975,1.9949,4.5308,2.5884,3.6272,1.395,2.9633,3.3948,0.8521,2.7722,5.9037,1.1565,5.9608,3.1328,9.0594,6.3513,2.297,2.4539,1.8424,1.0891,0.4844,5.7573
0.75,4.4497,6.1394,6.9526,3.157,5.2744,1.2165,0.2907,0.8163,4.1138,7.6666,1.5865,3.5457,3.9114,2.9697,4.0977,2.4526,2.4578,5.3573,5.4814,3.0111,2.9723,6.8617,3.6281,5.4691,1.9354,4.3143,4.8938,1.1645,4.1516,8.8143,1.6945,7.3553,3.9513,12.5865,9.6902,3.0857,2.9337,2.4854,1.5892,0.7113,6.8213
0.83,5.6594,8.2185,9.5929,4.1072,6.6476,1.5733,0.3828,1.1288,5.1999,9.8282,2.0486,4.8913,4.9295,3.5059,4.7798,3.2401,3.0058,6.6373,6.638,4.1039,3.8543,8.8253,4.3518,6.9832,2.328,5.4601,6.0831,1.378,5.3592,11.6111,2.2742,9.7453,4.7462,17.2824,12.5464,4.2978,3.5011,3.1417,2.2643,0.9319,8.8915
0.92,6.4605,9.8502,11.8068,4.829,7.4926,2.066,0.5115,1.3984,6.718,11.2288,2.509,6.0788,5.5772,3.7132,4.9663,3.8838,3.317,7.3329,8.312,5.1793,4.5193,10.1371,4.6819,7.9875,2.5245,6.2419,6.8002,1.4734,6.2267,13.6095,2.7804,12.8005,5.6725,20.885,14.4281,5.4426,4.3119,3.7881,3.103,1.1186,11.4799
