Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0.0002,0.0001,0.0001,0,0.0002,0,0,0,0.0043,0.0001,0,0,0.0001,0.0011,0.0005,0.0001,0.0006,0.0003,0,0,0.0001,0.0001,0.0007,0.0001,0.0007,0.0003,0.0004,0.0006,0,0,0,0,0,0.0021,0,0,0,0,0,0.0001,0
0.17,0.0285,0.0129,0.0133,0.0031,0.0355,0,0.0009,0.0025,0.004,0.0259,0.001,0.0071,0.0192,0.1089,0.0642,0.02,0.0772,0.059,0,0,0.0136,0.0182,0.0907,0.0246,0.074,0.0454,0.061,0.0401,0.0001,0,0.0063,0.0062,0.0011,0.0025,0.022,0,0,0.0002,0,0.0096,0.0057
0.25,0.2213,0.1236,0.1302,0.031,0.2627,0,0.0093,0.0239,0.0078,0.2165,0.0099,0.07,0.1384,0.497,0.3023,0.1819,0.4109,0.3876,0,0.0097,0.1156,0.1548,0.4533,0.2003,0.3579,0.3223,0.3865,0.1836,0.0468,0.0265,0.0602,0.0615,0.0116,0.011,0.1908,0,0,0.0021,0,0.0762,0.057
0.33,0.7896,0.5268,0.6086,0.1255,0.9106,0,0.0466,0.1125,0.0308,0.9165,0.051,0.3289,1.0873,1.433,1.7414,0.7247,1.2977,1.2723,0,0,0.8328,2.3371,1.3685,0.7246,1.7201,1.1291,2.7051,0.4811,0.1662,0.1709,0.255,0.31,0.0612,0.0741,0.9855,0,0,0.0111,0,0.2861,0.2781
0.42,2.3524,1.8066,2.0238,0.2162,3.0862,0,0.1513,0.3151,0.1148,5.0372,0.1707,0.9279,3.6916,2.5329,5.0983,1.8299,2.5339,2.6564,0,0.6508,4.18,8.1056,4.0713,1.6798,4.7805,3.0836,8.539,3.9336,0.1321,1.0093,0.6803,0.9934,0.2121,0.6039,5.424,0,0,0.0372,0,0.6949,1
0.5,5.0979,5.3324,6.8389,1.1421,6.2473,1.1933,0.3342,0.5958,0.4762,10.4651,0.5205,1.7756,6.1071,3.045,6.7377,3.4124,3.28,3.9023,1.8407,5.2527,8.2644,14.4876,5.8122,2.5829,5.2317,6.3181,11.8291,11.6462,1.068,3.8355,1.2143,2.1437,0.529,2.1679,13.6242,0,0,0.0886,0,1.3183,5.4184
0.58,6.5379,8.6488,12.2923,4.8207,7.6528,4.7563,0.5597,0.8434,1.4387,12.7347,2.1063,2.5507,7.21,3.1441,6.9513,5.059,3.4973,4.857,5.3953,11.3589,11.9327,18.3387,5.7973,3.4775,4.111,7.7156,11.483,17.9241,3.8088,7.0953,1.6384,4.9556,0.9171,4.6262,19.3864,0.891,0,0.1669,0,1.7412,10.6536
0.67,6.8138,10.3818,15.1648,11.4735,7.755,9.7186,0.7701,1.0296,2.9059,12.8321,4.0638,3.094,7.5704,3.0741,6.669,5.5576,3.4607,5.1286,9.6057,16.8722,15.6224,20.8774,5.1662,4.0724,3.1349,7.7363,9.9175,18.9536,7.942,10.1269,1.9152,8.824,2.9448,7.3598,22.5433,5.9561,0,0.3128,0,1.8184,14.293
0.75,6.4946,10.7531,15.696,18.8127,7.2588,15.6909,0.914,1.3465,4.4201,11.9748,5.9933,3.454,7.5658,2.9286,6.2173,5.3768,3.2989,5.0386,13.233,21.2458,19.2671,23.2716,4.4253,4.3345,2.3934,7.1349,8.1923,17.5365,11.3662,13.2983,2.0882,11.914,6.8204,9.9256,24.9457,13.5561,1.7774,0.4978,0,1.7227,15.5024
0.83,5.9348,10.2699,14.9593,23.9896,6.5533,21.6667,0.9882,1.4309,5.6311,10.7697,7.5082,3.781,7.3832,2.7502,5.7234,4.9073,3.0776,4.7756,15.63,24.6311,22.6107,25.8901,3.7458,4.3846,1.8581,6.3396,6.6586,15.3546,13.6481,15.9935,2.1876,13.7792,12.2055,10,27.1161,21.4485,5.5032,0.7968,0.733,1.5586,15.173
0.92,5.3154,9.4616,13.6861,26.8256,5.821,26.6339,1.0136,1.3873,6.4397,9.5049,8.3104,4.055,7.1497,2.5599,5.2389,4.3608,2.8325,4.4418,16.939,27.0603,25.4565,28.6627,3.1696,4.3061,1.4711,5.5447,5.3948,13.1409,14.875,18.1916,2.234,14.6219,16.9292,10,28.8024,29.0399,10.8276,1.5841,3.3028,1.3788,14.1517
1,4.7188,8.6394,12.2715,27.7901,5.1378,30.0604,1.0057,1.2828,6.882,8.309,8.2447,4.1813,6.9056,2.3691,4.7841,3.8319,2.5832,4.0906,17.4787,28.6147,27.672,31.3017,2.6944,4.1533,1.1866,4.8242,4.3846,11.3099,15.2759,19.8665,2.2421,14.7343,19.792,10,30.1818,36.1572,16.73,2.7532,6.7561,1.2075,12.8691
1.08,4.1771,7.8091,10.9026,27.4605,4.5296,31.8983,0.9761,1.1558,7.0333,7.2323,7.5935,4.1987,6.6564,2.1836,4.3659,3.3562,2.3408,3.7486,17.4864,29.4205,29.2129,33.4994,2.3058,3.961,0.9733,4.1979,3.5861,9.8165,15.1386,21.0205,2.2223,14.3751,21.1613,10,31.3083,42.6907,22.9489,4.3435,10.7648,1.0537,11.5411
1.17,3.6993,7.0257,9.6558,26.3225,3.9998,32.3796,0.9328,1.0263,6.9704,6.2875,6.7723,4.1394,6.4031,2.0069,3.9851,2.9421,2.1115,3.4664,17.1321,29.6164,30.109,35.1049,1.9879,3.7506,0.8104,3.6636,2.9556,8.4949,14.6509,21.699,2.1824,13.738,21.4784,10,32.1826,48.5327,29.258,6.414,14.9458,0.9197,10.2719
1.25,3.2834,6.3121,8.553,24.7383,3.5428,31.8384,0.8814,0.9682,6.7583,5.4696,5.9683,4.0285,6.1463,1.8405,3.6398,2.6435,1.8982,3.3083,16.5467,29.3349,30.4359,36.1077,1.7265,3.5355,0.6835,3.2108,2.4562,7.3676,13.9413,21.9644,2.128,12.956,21.1012,10,32.7948,53.5914,35.4594,8.9866,18.9905,0.8547,9.1078
1.33,2.9236,5.674,7.5917,22.955,3.15,30.6027,0.8261,0.9323,6.4531,4.7665,5.2453,3.8846,5.887,1.6851,3.3272,2.4676,1.702,3.1503,15.8447,28.6981,30.29,36.5591,1.53,3.3239,0.6198,2.8277,2.0581,6.4179,13.1087,21.8843,2.0634,12.1158,20.2947,10,33.1424,57.8097,41.3815,12.0434,22.7786,0.7933,8.0722
1.42,2.6128,5.1091,6.7589,21.1293,2.8122,28.9454,0.7696,0.8938,6.1038,4.1641,4.6172,3.7213,5.6269,1.5409,3.0442,2.2918,1.5233,2.9946,15.0888,27.8148,29.774,36.5339,1.4308,3.1202,0.5685,2.5028,1.7384,5.6196,12.2299,21.5357,1.9919,11.2709,19.2453,10,33.2344,61.169,46.883,15.5308,26.2883,0.7322,7.1603
1.5,2.3442,4.6112,6.039,19.3547,2.5213,27.072,0.7138,0.8539,5.7318,3.6482,4.0786,3.5695,5.3666,1.4077,2.7879,2.1204,1.3613,2.8427,14.3093,26.7697,28.9847,36.1138,1.3357,2.9272,0.5195,2.2264,1.4796,4.9473,11.3482,20.991,1.916,10.4529,18.0787,10,33.0955,63.6866,51.8548,19.3677,29.5392,0.673,6.3614
1.58,2.1113,4.1732,5.4163,17.6826,2.2698,25.1266,0.6599,0.8134,5.352,3.206,3.6184,3.4767,5.1169,1.2849,2.5555,1.9557,1.2153,2.6955,13.5272,25.6258,28.0044,35.3796,1.2451,2.7563,0.4735,2.0292,1.2683,4.3807,10.4909,20.3002,1.8375,9.6791,16.8773,10,32.7575,65.4097,56.2185,23.4539,32.5744,0.6166,5.663
1.67,1.9089,3.7879,4.8763,16.1371,2.0516,23.2037,0.6088,0.773,4.9752,2.8817,3.2249,3.3781,4.8864,1.1721,2.3445,1.7996,1.0842,2.5536,12.757,24.4329,26.8998,34.4053,1.1593,2.668,0.4307,1.916,1.0945,3.9273,9.6747,19.5109,1.7579,8.9578,15.6928,10,32.2537,66.4077,59.9265,27.6799,35.4439,0.5637,5.0528
1.75,1.7323,3.4484,4.4068,14.7261,1.8616,21.3613,0.5608,0.7333,4.6088,2.611,2.8871,3.2755,4.6724,1.0687,2.1526,1.6529,0.9667,2.4173,12.0086,23.2273,25.724,33.2562,1.0784,2.5799,0.3912,1.8056,0.9504,3.5589,8.9134,18.6689,1.6783,8.2918,14.5561,10,31.6203,66.7632,62.9709,31.9346,38.1933,0.5145,4.5192
1.83,1.5776,3.1486,3.997,13.448,1.6953,19.632,0.5161,0.6944,4.2577,2.3743,2.596,3.1706,4.4724,0.974,1.9779,1.5159,0.8617,2.2869,11.2883,22.0341,24.5173,31.9881,1.0024,2.4926,0.3548,1.6989,0.8301,3.2489,8.2122,17.7999,1.5995,7.6804,13.4843,10,30.8915,66.5659,65.355,36.1142,40.8576,0.4692,4.0519
1.92,1.4416,2.8833,3.6381,12.2955,1.5492,18.0309,0.4748,0.6567,3.925,2.1667,2.3438,3.0645,4.2845,0.8874,1.8187,1.3888,0.768,2.1623,10.6002,20.87,23.3088,30.647,0.9311,2.4066,0.3216,1.5963,0.7328,2.9813,7.5706,16.9242,1.5221,7.1213,12.4855,10,30.0965,65.9064,67.1021,40.1258,43.4585,0.4276,3.6418
2,1.3491,2.6478,3.3224,11.3187,1.4203,16.563,0.4369,0.6204,3.6126,1.9837,2.1243,2.9582,4.1073,0.8083,1.6734,1.2713,0.6845,2.0437,9.9465,19.7457,22.1191,29.2698,0.8644,2.3221,0.2912,1.4983,0.7023,2.7552,6.9852,16.0572,1.4466,6.6111,11.562,10,29.2601,64.8713,68.2526,43.8901,46.0043,0.3896,3.2812
2.08,1.2908,2.4381,3.0438,10.5566,1.3062,15.2677,0.4021,0.5854,3.3211,1.8218,1.9323,2.8524,3.9394,0.7362,1.5407,1.1632,0.6102,1.9307,9.3283,18.6678,20.9622,27.8854,0.8021,2.2394,0.2636,1.4049,0.6717,2.5679,6.4534,15.2099,1.3734,6.1459,10.7124,10,28.4023,63.5404,68.8584,47.3441,48.4903,0.3551,2.9633
2.17,1.234,2.2508,2.7969,9.8574,1.2528,14.1379,0.3703,0.552,3.0506,1.6781,1.7635,2.7479,3.7798,0.6703,1.4194,1.0639,0.5442,1.8234,8.7455,17.6401,19.8472,26.5153,0.7441,2.1587,0.2386,1.3163,0.6413,2.4059,6.0295,14.3888,1.3027,5.7219,9.9371,10,27.5392,61.9846,68.9787,50.4415,50.91,0.3237,2.6823
2.25,1.179,2.0831,2.5773,9.2165,1.2013,13.1476,0.3414,0.5201,2.8008,1.55,1.6145,2.6449,3.6278,0.6103,1.3083,0.9729,0.4854,1.7216,8.1976,16.6641,18.7796,25.1754,0.69,2.0801,0.2159,1.2325,0.6114,2.2616,5.6711,13.612,1.2346,5.3353,9.3529,10,26.6838,60.2657,68.6755,53.1523,53.2495,0.2954,2.4333
2.33,1.1258,1.9325,2.3814,8.6293,1.1514,12.2669,0.315,0.4898,2.5707,1.4354,1.4825,2.5439,3.4826,0.5557,1.2226,0.8897,0.4333,1.6251,7.6836,15.741,17.7623,23.8771,0.6397,2.0036,0.1954,1.1534,0.5821,2.1304,5.3417,12.882,1.1692,4.9825,8.801,10,25.8493,58.4361,68.0112,55.4611,55.4878,0.2697,2.2121
2.42,1.0744,1.7968,2.2059,8.091,1.1031,11.4755,0.291,0.461,2.3595,1.3326,1.365,2.4452,3.3436,0.5059,1.1457,0.8138,0.387,1.5336,7.2023,14.8731,16.7979,22.628,0.5929,1.9293,0.1769,1.0788,0.5536,2.0094,5.0385,12.1969,1.1066,4.6602,8.283,10,25.0441,56.5403,67.0455,57.3656,57.5993,0.2466,2.0151
2.5,1.0249,1.6742,2.0482,7.597,1.0563,10.7587,0.2692,0.4337,2.1661,1.24,1.2601,2.349,3.2106,0.4605,1.0741,0.7446,0.3459,1.447,6.7521,14.0575,15.8869,21.433,0.5495,1.8573,0.1602,1.0087,0.526,1.8968,4.7591,11.5543,1.0469,4.3654,7.799,10,24.2733,54.6149,65.8345,58.874,59.5582,0.2257,1.8392
2.58,0.9773,1.5632,1.9062,7.1433,1.0112,10.1057,0.2494,0.4079,1.9892,1.1564,1.166,2.2554,3.0829,0.4193,1.0074,0.6815,0.3094,1.3651,6.3314,13.2909,15.0284,20.2953,0.5092,1.7876,0.1451,0.9428,0.4994,1.7914,4.5009,10.9518,0.9899,4.0955,7.3481,10,23.5396,52.6888,64.4294,60.003,61.3404,0.2068,1.6818
2.67,0.9316,1.4624,1.7778,6.7259,0.9677,9.5081,0.2314,0.3834,1.8277,1.0808,1.0814,2.1645,2.9604,0.3818,0.9454,0.6241,0.277,1.2877,5.9386,12.5704,14.22,19.2158,0.4718,1.7201,0.1316,0.881,0.4738,1.6924,4.262,10.3891,0.9357,3.8479,6.9287,10,22.8439,50.7851,62.8761,60.7757,62.926,0.1898,1.5407
2.75,0.8878,1.3706,1.6614,6.3415,0.9258,8.9594,0.2149,0.3604,1.6804,1.012,1.0051,2.0764,2.8427,0.3476,0.8876,0.5719,0.2482,1.2144,5.572,11.8931,13.4595,18.1944,0.4371,1.6548,0.1193,0.8231,0.4492,1.5992,4.0403,9.9587,0.8842,3.6205,6.5392,10,22.1954,48.9206,61.2148,61.2198,64.2996,0.1744,1.4138
2.83,0.8457,1.2868,1.5556,5.9867,0.8855,8.4539,0.2,0.3386,1.5464,0.9494,0.9361,1.9913,2.7297,0.3166,0.8339,0.5245,0.2227,1.1453,5.2301,11.2564,12.744,17.2298,0.4049,1.5918,0.1083,0.7689,0.4256,1.5114,3.8342,9.547,0.8352,3.4113,6.1775,10,21.6074,47.1117,59.4799,61.3655,65.4512,0.1606,1.2995
2.92,0.8055,1.2102,1.4592,5.6589,0.8468,7.9872,0.1864,0.3181,1.4271,0.8923,0.8735,1.9089,2.6211,0.2884,0.7839,0.4813,0.2,1.0799,4.9112,10.6578,12.071,16.32,0.3752,1.5309,0.0984,0.7181,0.4031,1.4285,3.6422,9.1539,0.7888,3.2185,5.8416,10,21.068,45.3708,57.7017,61.2443,66.3756,0.1481,1.1963
3,0.7671,1.14,1.3913,5.3546,0.8096,7.5553,0.174,0.2988,1.3211,0.84,0.8165,1.8295,2.5166,0.2627,0.7374,0.4421,0.1799,1.0182,4.6137,10.0951,11.4379,15.4628,0.3476,1.4721,0.0894,0.6707,0.3817,1.3503,3.463,8.7791,0.7449,3.0406,5.5296,10,20.5688,43.7047,55.9063,60.8879,67.0726,0.1367,1.1029
3.08,0.7303,1.0754,1.348,5.076,0.7739,7.1547,0.1626,0.2807,1.2266,0.792,0.7646,1.7529,2.4163,0.2393,0.6941,0.4065,0.162,0.96,4.3364,9.5658,10.8423,14.6555,0.322,1.4154,0.0814,0.6263,0.3613,1.2766,3.2956,8.4219,0.7033,2.8762,5.2396,10,20.1036,42.1161,54.1152,60.3279,67.5461,0.1265,1.0183
3.17,0.6952,1.0309,1.3054,4.8214,0.7397,6.7839,0.1522,0.2636,1.142,0.7479,0.7171,1.6791,2.3198,0.2181,0.6538,0.3741,0.146,0.9051,4.0777,9.0681,10.2818,13.8956,0.2983,1.3608,0.0741,0.5849,0.3418,1.207,3.1388,8.0818,0.6639,2.724,4.9699,10,19.6679,40.6051,52.3451,59.5941,67.8038,0.1172,0.9415
3.25,0.6616,1.0017,1.2635,4.5906,0.7068,6.441,0.1427,0.2476,1.0661,0.7073,0.6737,1.6081,2.227,0.1988,0.6162,0.3446,0.1319,0.8532,3.8364,8.5997,9.7544,13.1804,0.2764,1.3081,0.0676,0.5463,0.3234,1.1414,2.9919,7.7581,0.6267,2.5828,4.7189,10,19.2583,39.1705,50.6092,58.7148,67.8564,0.1088,0.8717
3.33,0.6296,0.9731,1.2225,4.3812,0.6754,6.1246,0.134,0.2325,0.9975,0.6758,0.6337,1.5398,2.1379,0.1813,0.5812,0.3178,0.1192,0.8043,3.6113,8.159,9.2579,12.5073,0.2562,1.2573,0.0617,0.5102,0.3058,1.0795,2.8539,7.45,0.5916,2.4709,4.4839,10,18.8721,37.81,48.9168,57.7161,67.7174,0.1012,0.8407
3.42,0.5991,0.9449,1.1823,4.1898,0.6452,5.8329,0.126,0.2184,0.9355,0.6577,0.597,1.4741,2.0522,0.1653,0.5486,0.2934,0.108,0.7582,3.4012,7.7442,8.7903,11.8736,0.2374,1.2084,0.0564,0.4766,0.2892,1.0211,2.7243,7.1568,0.5584,2.407,4.2677,10,18.5071,36.5206,47.277,56.6216,67.4016,0.0942,0.8251
3.5,0.57,0.9174,1.143,4.0136,0.6164,5.5638,0.1187,0.2051,0.8791,0.6399,0.5632,1.4111,1.9699,0.1508,0.5331,0.2712,0.098,0.7147,3.205,7.3542,8.3499,11.2771,0.2201,1.1613,0.0516,0.4452,0.2734,0.9661,2.6022,6.8778,0.5271,2.3438,4.0734,10,18.1615,35.2991,45.6953,55.4527,66.9253,0.0879,0.8095
3.58,0.5423,0.8904,1.1047,3.8506,0.5888,5.3149,0.1119,0.1926,0.8277,0.6224,0.532,1.3505,1.8909,0.1376,0.5181,0.251,0.089,0.6737,3.0218,6.99,7.9357,10.7154,0.204,1.116,0.0473,0.416,0.2585,0.9142,2.4873,6.6122,0.4976,2.2814,3.8974,10,17.834,34.1422,44.1739,54.2284,66.305,0.0821,0.7938
3.67,0.5159,0.864,1.0673,3.6989,0.5623,5.0842,0.1056,0.1809,0.7807,0.6054,0.5031,1.2924,1.8149,0.1257,0.5031,0.2326,0.081,0.635,2.8506,6.6489,7.5468,10.1865,0.1891,1.0723,0.0434,0.3887,0.2444,0.8717,2.3784,6.3594,0.4697,2.2198,3.7368,10,17.5231,33.0466,42.7138,52.9654,65.5573,0.0769,0.7781
3.75,0.4907,0.8382,1.031,3.5571,0.537,4.8696,0.0999,0.17,0.7375,0.5887,0.4763,1.2367,1.742,0.1148,0.488,0.2158,0.0739,0.5986,2.6906,6.3287,7.1817,9.6886,0.1754,1.0303,0.0398,0.3633,0.231,0.8484,2.2753,6.1186,0.4434,2.1593,3.5892,10,17.2279,32.009,41.315,51.6778,64.6985,0.072,0.7625
3.83,0.4667,0.813,0.9956,3.424,0.5129,4.6696,0.0945,0.1597,0.6976,0.5724,0.4515,1.1833,1.6719,0.1048,0.473,0.2005,0.0675,0.5642,2.541,6.0276,6.8386,9.2201,0.1627,0.9899,0.0367,0.3397,0.2184,0.8233,2.1798,5.8891,0.4187,2.0998,3.453,10,16.9473,31.0263,39.9768,50.3778,63.7443,0.0676,0.747
3.92,0.4439,0.7885,0.9612,3.2986,0.4898,4.4824,0.0896,0.1501,0.6608,0.5564,0.4284,1.1321,1.6046,0.0958,0.4581,0.1865,0.0618,0.5319,2.401,5.7439,6.5159,8.7791,0.1509,0.9511,0.0338,0.3176,0.2064,0.7969,2.0909,5.6704,0.3954,2.0414,3.3264,10,16.6804,30.0955,38.6981,49.0755,62.7094,0.0636,0.7316
4,0.4222,0.7646,0.9278,3.1801,0.4677,4.3068,0.085,0.141,0.6266,0.5409,0.4069,1.083,1.5401,0.0876,0.4435,0.1737,0.0566,0.5014,2.2699,5.4762,6.2119,8.3639,0.14,0.9137,0.0312,0.2971,0.1952,0.7695,2.0078,5.4621,0.3734,1.9842,3.2083,10,16.4264,29.2138,37.4774,47.7795,61.6078,0.0599,0.7163
4.08,0.4016,0.7412,0.8954,3.0678,0.4466,4.1416,0.0807,0.1326,0.5948,0.5257,0.3869,1.036,1.4781,0.0802,0.429,0.162,0.052,0.4726,2.1472,5.2233,5.9253,7.9728,0.13,0.8778,0.0288,0.278,0.1845,0.7416,1.9299,5.2637,0.3527,1.9281,3.0977,10,16.1845,28.3785,36.3129,46.4969,60.4521,0.0564,0.7011
4.17,0.3819,0.7185,0.864,2.9611,0.4264,3.9857,0.0767,0.1246,0.5652,0.5108,0.3682,0.991,1.4186,0.0734,0.4147,0.1513,0.0479,0.4455,2.0322,4.9842,5.6547,7.6042,0.1207,0.8432,0.0266,0.2601,0.1744,0.7133,1.8566,5.0748,0.3332,1.8732,2.9936,10,15.9543,27.5869,35.2026,45.2333,59.254,0.0533,0.6862
4.25,0.3632,0.6964,0.8335,2.8595,0.4071,3.8384,0.073,0.1172,0.5374,0.4964,0.3629,0.9479,1.3616,0.0672,0.4007,0.1415,0.0442,0.42,1.9243,4.7579,5.3989,7.2571,0.112,0.81,0.0247,0.2435,0.1649,0.685,1.7873,4.8947,0.3148,1.8195,2.8953,10,15.7349,26.8365,34.1444,43.9934,58.0242,0.0504,0.6714
4.33,0.3454,0.6749,0.804,2.7627,0.3887,3.6987,0.0696,0.1102,0.5115,0.4823,0.3574,0.9067,1.3068,0.0616,0.3869,0.1325,0.0408,0.396,1.8232,4.5436,5.1569,6.9319,0.1041,0.778,0.0229,0.228,0.156,0.6569,1.7217,4.7232,0.2976,1.767,2.8022,10,15.526,26.1253,33.1362,42.7808,56.772,0.0477,0.6568
4.42,0.3285,0.654,0.7755,2.6702,0.3711,3.5661,0.0664,0.1037,0.4871,0.4686,0.3514,0.8672,1.2543,0.0564,0.3735,0.1242,0.0378,0.3733,1.7282,4.3405,4.9278,6.6265,0.0967,0.7473,0.0213,0.2136,0.1475,0.629,1.6595,4.5595,0.2813,1.7157,2.7139,10,15.3269,25.4513,32.1759,41.5985,55.5061,0.0452,0.6424
4.5,0.3125,0.6337,0.7479,2.5817,0.3543,3.44,0.0633,0.0976,0.4641,0.4552,0.3448,0.8294,1.2039,0.0518,0.3604,0.1166,0.035,0.352,1.6391,4.1478,4.7107,6.3389,0.0899,0.7178,0.0198,0.2002,0.1395,0.6017,1.6004,4.4034,0.266,1.6657,2.6297,10,15.1371,24.8126,31.2615,40.4484,54.2337,0.0429,0.6282
