Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0.0001,0,0,0,0.0001,0,0,0,0.0043,0.0001,0,0,0,0.0005,0.0003,0.0001,0.0003,0.0002,0,0,0,0,0.0003,0.0001,0.0003,0.0001,0.0002,0.0003,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0151,0.0068,0.007,0.0016,0.0189,0,0.0005,0.0013,0.0039,0.0137,0.0005,0.0037,0.0102,0.0602,0.0355,0.0105,0.0416,0.0315,0,0,0.0072,0.0096,0.0494,0.0131,0.0405,0.0241,0.0326,0.0224,0,0,0.0033,0.0032,0.0006,0.0022,0.0116,0,0,0.0001,0,0.0051,0.003
0.25,0.1561,0.0841,0.0882,0.0209,0.1871,0,0.0062,0.0162,0.0061,0.151,0.0067,0.0473,0.0989,0.3875,0.2345,0.1247,0.3104,0.2823,0,0.0029,0.0804,0.1076,0.3471,0.1403,0.2755,0.2307,0.2826,0.1414,0.0279,0.0141,0.0408,0.0414,0.0077,0.0076,0.1325,0,0,0.0014,0,0.0534,0.0385
0.33,0.6037,0.3921,0.4449,0.0943,0.6992,0,0.0334,0.0821,0.0225,0.6048,0.0365,0.24,0.6734,1.1117,0.9965,0.5446,0.9936,0.9824,0,0.0217,0.482,1.5007,1.0565,0.554,1.0392,0.861,1.5766,0.3946,0.1489,0.1221,0.1894,0.223,0.0437,0.0443,0.5694,0,0,0.0079,0,0.2156,0.2023
0.42,1.608,1.1719,1.3489,0.2549,2.1519,0,0.1166,0.2509,0.0834,3.3157,0.1307,0.7362,2.8415,2.2515,4.1974,1.4756,2.1861,2.2428,0,0.1682,3.0443,6.1565,3.1723,1.3812,3.9768,2.1268,6.7964,2.4747,0.1482,0.5606,0.5426,0.7692,0.1614,0.3836,3.6874,0,0,0.0285,0,0.5638,0.6611
0.5,5.0317,4.6694,5.7355,0.7305,6.3177,0.611,0.293,0.5406,0.3527,10.2777,0.3471,1.6053,6.176,3.3482,7.783,3.0982,3.4975,4.0434,1.1944,3.9795,7.9116,14.0372,7.1027,2.5206,7.104,6.4439,13.1034,10.906,0.5354,3.1601,1.1263,1.8825,0.4466,1.6987,12.7531,0,0,0.0758,0,1.272,4.4302
0.58,9.0643,10.7707,14.2325,4.9809,11.001,4.5843,0.5635,0.8978,1.3012,16.743,2.0375,2.7081,9.1928,4.6812,10.0591,6.6013,5.1361,6.9857,4.933,11.6761,14.2894,22.3085,9.6608,4.6424,7.4238,11.0412,16.7018,23.8408,4.5169,8.415,1.8092,4.9713,0.8507,4.3657,24.8223,0,0,0.1606,0,2.3315,11.2229
0.67,11.9997,17.2736,23.2555,17.6209,14.4156,12.804,0.8947,1.9982,3.1467,20.8341,4.7404,4.0539,11.4117,5.6701,11.6394,9.4013,6.3918,9.3187,11.1108,21.3436,21.7965,30.0056,10.5634,6.9682,6.9338,13.973,17.8421,31.5927,12.6018,17.077,2.4563,11.528,3.2713,8.1573,35.5019,7.8135,0,0.3576,0,3.0358,18.5387
0.75,13.5008,21.2813,29.4654,34.3389,15.7754,26.2111,1.2286,2.9846,5.5513,22.8413,7.97,6.3193,13.0471,6.0127,12.4059,10.8324,6.813,10.781,18.5223,31.4777,30.2322,37.705,10.1982,8.8966,5.9212,15.0659,17.353,34.4245,21.107,26.5548,3.6072,19.6487,9.9882,10,45.5735,22.618,2.6929,0.6548,0,3.3855,24.1767
0.83,13.5983,22.9023,32.3263,49.3264,15.4867,42.1786,1.5128,3.4956,8.0059,22.9829,11.1241,8.3802,14.2391,5.9211,12.5301,10.9662,6.6287,11.2849,25.5082,41.143,38.7644,45.4034,9.2237,10.1177,4.9154,14.6341,15.8168,33.773,28.0838,35.6496,4.6,26.9866,21.6684,10,53.7721,40.0112,11.6449,1.3156,1.3205,3.4154,27.349
0.92,12.6832,22.493,31.3296,59.4822,14.0894,57.0747,1.7238,3.58,10,21.7141,13.5821,9.8529,14.9827,5.3911,11.9103,10.2011,5.9554,10.9483,30.963,49.5483,46.7075,52.8989,7.7198,10.5841,3.859,13.2023,13.5708,30.7054,32.6907,43.3244,5.222,32.0449,33.297,10,59.9248,58.0797,24.006,3.1053,6.764,3.2075,28.3565
1,11.1023,20.6109,28.1369,63.6791,11.9843,67.8658,2.1112,3.3602,10,19.3746,14.889,10.5882,15.2077,4.6924,10.8395,8.8819,5.0796,9.9939,34.4628,55.8655,53.267,59.5779,6.129,10.332,2.9453,11.2234,11.0176,26.3586,34.6692,48.7291,5.4208,34.4542,42.3525,10,63.8868,75.3422,38.5336,6.2704,14.9283,2.8288,27.541
