Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0019,0.0008,0.0009,0.0002,0.0023,0,0.0001,0.0002,0.0037,0.0017,0.0001,0.0005,0.0013,0.0079,0.0047,0.0013,0.0053,0.0039,0,0,0.0009,0.0012,0.0064,0.0016,0.0053,0.003,0.0041,0.003,0,0,0.0004,0.0004,0.0001,0.0019,0.0014,0,0,0,0,0.0006,0.0004
0.25,0.0165,0.0087,0.0091,0.0022,0.0199,0,0.0006,0.0017,0.0035,0.0162,0.0007,0.0048,0.0104,0.0413,0.0266,0.0129,0.0317,0.0302,0,0.0001,0.0084,0.0115,0.0365,0.0149,0.0283,0.0239,0.0294,0.0148,0.0031,0.0015,0.0042,0.0042,0.0008,0.0022,0.0142,0,0,0.0001,0,0.0054,0.004
0.33,0.053,0.0343,0.0388,0.0081,0.0624,0,0.0028,0.0071,0.0045,0.0545,0.003,0.0205,0.0322,0.1034,0.0686,0.0457,0.0849,0.0894,0,0.0071,0.028,0.0394,0.0957,0.0491,0.0727,0.0731,0.0858,0.0407,0.0144,0.011,0.0158,0.0189,0.0037,0.0051,0.0494,0,0,0.0007,0,0.0172,0.0185
0.42,0.1128,0.0823,0.0998,0.0203,0.1307,0.0014,0.008,0.0184,0.009,0.119,0.009,0.0525,0.0675,0.1875,0.1272,0.1031,0.1621,0.1801,0,0.0284,0.0615,0.0871,0.1796,0.1059,0.1348,0.1522,0.1731,0.0846,0.0367,0.0318,0.0373,0.0558,0.0117,0.0134,0.1095,0,0,0.002,0,0.0368,0.0545
0.5,0.1935,0.1532,0.1941,0.0414,0.2212,0.0113,0.0178,0.0358,0.0198,0.2068,0.0213,0.1024,0.1154,0.2856,0.198,0.1836,0.2572,0.2957,0.0111,0.0663,0.109,0.1533,0.2812,0.1833,0.2095,0.2578,0.2862,0.1495,0.0707,0.0655,0.0692,0.1227,0.0294,0.0303,0.1923,0.0019,0,0.0048,0,0.0636,0.1176
0.58,0.292,0.2454,0.3206,0.074,0.3299,0.0301,0.0323,0.0591,0.0403,0.3146,0.0431,0.1701,0.1747,0.3926,0.2785,0.285,0.3655,0.4302,0.0536,0.1202,0.1704,0.4408,0.3952,0.2783,0.2927,0.3861,0.4204,0.2378,0.1165,0.1123,0.1112,0.2221,0.063,0.0579,0.2946,0,0,0.0097,0,0.097,0.2063
0.67,0.4186,0.3653,0.4863,0.1221,0.469,0.0587,0.0521,0.0894,0.0734,0.4515,0.0792,0.2602,0.3264,0.5361,0.385,0.416,0.5101,0.6019,0.1179,0.1854,0.2999,0.9356,0.5467,0.4001,0.4048,0.5537,0.5957,0.362,0.1768,0.1734,0.1671,0.3595,0.1201,0.1094,0.4238,0,0.0026,0.0177,0,0.1413,0.3215
0.75,0.5892,0.527,0.7082,0.192,0.6551,0.0991,0.079,0.1299,0.1221,0.6352,0.1356,0.3829,0.6692,0.7155,0.5564,0.5956,0.6979,0.8287,0.2072,0.2621,0.6222,1.6791,0.7402,0.5643,0.5474,0.7806,1.0285,0.5123,0.2629,0.2567,0.2446,0.5465,0.2064,0.222,0.7257,0,0.0142,0.0294,0,0.2034,0.4688
0.83,0.7962,0.7353,0.9989,0.2871,0.878,0.1568,0.1145,0.1828,0.1902,1.0786,0.2162,0.5458,1.1257,0.9108,0.9468,0.8226,0.9105,1.0932,0.3322,0.3896,1.1733,2.6842,0.9569,0.7648,0.7495,1.0541,1.8914,0.8263,0.3577,0.3696,0.3459,0.7949,0.3272,0.4528,1.354,0,0.0103,0.0484,0,0.2809,0.6538
0.92,1.0217,0.9778,1.3464,0.4103,1.1176,0.2372,0.1597,0.246,0.2985,1.749,0.3235,0.7433,1.6509,1.0951,1.4469,1.0783,1.1203,1.3679,0.7833,0.9269,1.916,3.8905,1.1697,0.9852,1.0652,1.349,2.7384,1.7546,0.4178,0.6336,0.4659,1.111,0.4864,0.8603,2.2569,0,0,0.0742,0,0.3674,1.048
1,1.2484,1.4597,2.1019,0.5075,1.4078,0.6231,0.2133,0.3149,0.4864,2.5366,0.7405,0.9643,2.1937,1.2607,2.0052,1.3407,1.3128,1.6323,1.6111,2.0713,2.8107,5.1957,1.3672,1.2091,1.3341,1.6427,3.4554,3.0284,0.4963,1.1286,0.5968,1.4856,0.6881,1.4562,3.4257,0,0,0.1056,0,0.4556,2.1622
1.08,1.569,2.1197,3.0999,0.9825,1.9108,1.3231,0.2723,0.3859,0.7674,3.4313,1.3654,1.1987,2.7339,1.4099,2.5216,1.5989,1.4875,1.8842,2.6371,3.7188,4.0126,6.6579,1.55,1.4313,1.5423,1.9289,4.0304,4.4306,0.6193,1.7689,0.7338,1.9033,0.9348,2.2281,4.8747,0,0,0.1438,0,0.5428,3.3693
1.17,2.0414,2.8631,4.2165,1.8351,2.4362,2.2617,0.3342,0.4573,1.1396,4.4133,2.0101,1.4424,3.2653,1.5481,2.9995,1.8501,1.6479,2.1259,3.8025,5.6982,5.5838,8.3432,1.8989,1.6514,1.7019,2.3478,4.4904,5.7741,1.018,2.5225,0.8749,2.3504,1.2263,3.1518,6.6273,0.4583,0,0.1892,0,0.628,4.5637
1.25,2.5251,3.6596,5.3921,3.161,2.9654,3.5013,0.3972,0.5286,1.5878,5.3092,2.6448,1.6931,3.7859,1.6767,3.4376,2.0934,1.7955,2.3597,5.0512,7.9323,7.5237,10.3027,2.2253,1.8698,1.8226,2.9034,4.8617,7.059,1.8216,3.437,1.0188,3.1835,1.9582,4.2,8.8135,1.5069,0,0.2482,0,0.711,5.6934
