Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0441,0.0296,0.0248,0.0212,0.0617,0.002,0.0004,0.0027,0.0084,0.0693,0.001,0.0115,0.0453,0.1693,0.2298,0.0129,0.0623,0.0863,0.0088,0.0096,0.0209,0.0582,0.1335,0.0506,0.0801,0.0475,0.077,0.0852,0.0318,0.0554,0.0071,0.0136,0.0034,0.0558,0.0777,0.0082,0.003,0.0017,0.0009,0.0046,0.021
0.17,3.9589,2.7651,2.3405,1.9641,5.4392,0.1916,0.0378,0.2573,0.8005,6.1923,0.1008,1.0927,4.032,6.4902,9.8879,1.2093,3.7899,7.0815,0.8383,0.8944,1.9374,5.2389,6.873,4.5451,3.5509,4.2196,6.1623,2.4746,2.9116,5.069,0.6771,1.3087,0.3244,5.1791,6.9751,0.784,0.2921,0.169,0.0919,0.4371,1.9456
0.25,15.2053,15.402,13.7543,9.1568,19.1834,1.1826,0.2398,1.5252,4.7513,26.2331,0.643,6.5797,13.9382,13.0742,18.756,6.3046,9.6372,21.1756,5.0303,5.1481,8.7737,22.7842,15.4446,18.5364,8.0163,14.6091,18.3308,4.9748,12.8997,25.946,3.8148,8.061,2.0267,29.2195,32.1175,4.8016,1.8171,1.0704,0.5904,1.8842,10.9653
0.33,22.4342,30.0667,32.1255,15.4806,26.7146,3.3451,0.7093,3.6723,12.6424,39.6516,1.919,15.5842,19.5684,13.9032,18.7054,11.6431,11.8694,26.8265,13.6078,13.0867,14.5795,35.2757,17.3277,27.8414,9.2492,21.1733,24.0979,5.4851,20.7701,45.3086,7.6818,22.7173,5.8464,62.9602,50.657,12.5455,5.2038,3.1589,1.7837,3.2672,27.1021
0.42,26.313,39.3974,46.4924,19.4308,30.5383,6.7113,1.5076,5.4532,23.7492,45.5769,4.1731,23.31,22.7916,14.3951,19.0255,15.3788,13.4928,29.8026,26.1919,20.5514,18.2132,41.1463,18.6593,32.4593,10.0572,25.5276,27.8321,5.6588,25.212,55.1254,10.7592,43.671,12.1589,84.6159,58.515,20.2102,10.7231,6.7676,3.9442,4.4252,45.4309
0.5,19.8781,37.1294,47.0832,16.9252,21.5713,8.9124,2.1654,5.6418,29.3182,35.453,6.8474,24.7151,16.1674,6.6864,7.9274,14.5408,7.9345,18.6225,36.0996,21.2148,15.6384,32.7379,9.534,25.1095,5.3471,18.7599,18.048,2.7757,20.9077,47.9177,10.9424,55.0525,18.8556,79.7204,47.2541,22.6684,16.4437,10.8921,6.6165,4.0581,48.4435
0.58,11.9261,26.0431,37.7058,11.1918,12.4503,9.1291,2.4229,4.6478,27.6629,20.4625,9.5215,20.6335,9.6631,3.6265,3.9281,10.3235,4.8198,10.3341,37.4888,17.7044,10.2798,19.3458,5.3412,14.8444,3.1325,11.9079,10.8406,1.5935,13.1533,30.2498,8.4332,54.4689,24.6855,58.5468,27.4743,20.5119,20.3347,14.8278,9.4339,3.042,40.4916
0.67,7.8018,17.6205,25.9456,7.7687,7.9323,8.1039,2.356,3.2616,22.6353,12.9076,12.006,15.1386,6.3049,2.2176,2.2691,7.4655,3.1802,6.4142,32.7081,12.1461,7.1393,12.3782,3.336,9.613,2.016,8.1052,7.0973,1.0116,8.8393,19.3946,6.3864,46.4903,27.6625,37.2473,17.1479,15.7085,20.7089,18.2063,12.2095,2.3492,29.366
0.75,5.4276,12.5675,18.7103,5.6491,5.4136,6.2586,2.0185,2.3772,15.9082,8.7464,13.4721,11.4924,4.3778,1.47,1.4465,5.6032,2.2264,4.2967,25.5396,7.9856,5.1935,8.4737,2.2447,6.6384,1.3859,5.8069,4.9403,0.6886,6.2726,13.2965,4.9728,35.1851,26.7234,25.3938,11.5324,12.2012,18.5835,19.5802,14.8205,1.8586,18.0689
