Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0.0002,0.0001,0.0001,0,0.0003,0,0,0,0.0043,0.0002,0,0,0.0001,0.0014,0.0007,0.0001,0.0007,0.0004,0,0,0.0001,0.0001,0.0009,0.0002,0.0009,0.0003,0.0005,0.0007,0,0,0,0,0,0.0021,0,0,0,0,0,0.0001,0
0.17,0.0352,0.016,0.0165,0.0039,0.0439,0,0.0012,0.003,0.0041,0.032,0.0012,0.0088,0.0237,0.133,0.0783,0.0248,0.095,0.0727,0,0,0.0169,0.0225,0.1113,0.0305,0.0907,0.0562,0.0753,0.0489,0.0003,0,0.0078,0.0077,0.0014,0.0027,0.0272,0,0,0.0003,0,0.0119,0.0071
0.25,0.2491,0.141,0.1488,0.0356,0.2948,0,0.0106,0.0273,0.0086,0.2446,0.0114,0.0801,0.1551,0.534,0.3269,0.2069,0.4496,0.4313,0,0.0135,0.1308,0.1874,0.4927,0.2261,0.3871,0.3611,0.4294,0.1972,0.0563,0.0327,0.0687,0.0705,0.0133,0.0126,0.2159,0,0,0.0025,0,0.086,0.0651
0.33,0.6952,0.4871,0.5705,0.1172,0.7956,0,0.0437,0.1054,0.0313,0.7358,0.0482,0.308,0.8537,1.1356,1.0832,0.6553,1.0515,1.0876,0,0.0557,0.6692,1.9595,1.1047,0.6442,1.1053,0.9738,1.9343,0.4234,0.1975,0.1732,0.234,0.2933,0.0588,0.0717,0.8068,0,0,0.0105,0,0.2499,0.2645
0.42,1.3665,1.1213,1.3628,0.2727,1.7866,0.0272,0.1245,0.2539,0.0989,2.848,0.1417,0.7433,2.4641,1.8984,3.2205,1.3935,1.8737,2.0005,0,0.3502,2.687,5.5451,2.3438,1.2786,2.8937,1.8947,5.5215,2.1033,0.2556,0.5893,0.5264,0.8254,0.1795,0.4457,3.2787,0,0,0.031,0,0.5151,0.7074
0.5,3.6371,3.5427,4.5272,0.5237,4.5684,0.4939,0.2745,0.4785,0.3495,7.7221,0.3357,1.4189,4.9057,2.8054,6.1137,2.4455,2.9028,3.1608,1.2262,3.222,6.1981,11.2066,5.0544,2.1336,5.3446,4.6246,10.1617,7.8926,0.2876,2.3799,0.9684,1.7654,0.4458,1.558,9.0394,0,0,0.0738,0,0.8958,3.8396
0.58,6.8115,7.8033,10.5321,3.1997,8.1973,3.2838,0.4911,0.7602,1.1086,13.189,1.7349,2.2939,7.5204,3.4849,8.304,4.8174,3.7759,5.1826,4.216,9.1082,11.3645,18.0218,7.5599,3.3801,6.2642,8.3632,13.7065,17.8818,2.5301,6.0174,1.5214,3.8317,0.8593,3.6703,18.9406,0,0,0.1482,0,1.7805,9.0177
0.67,8.872,12.5022,17.1133,10.5786,10.3549,8.6416,0.7411,1.1592,2.5358,16.2681,3.931,3.1756,9.1103,3.9155,8.8526,6.926,4.4659,6.6881,8.7296,16.5787,16.9039,23.8236,7.7004,4.9711,5.0649,10.3529,13.9747,23.8326,8.069,11.3852,2.0323,8.2813,2.4825,6.6689,26.8642,4.0986,0,0.2818,0,2.3098,14.3864
0.75,9.1488,14.7764,20.7165,21.7377,10.3838,16.8301,0.9758,1.8865,4.3306,16.4643,6.3092,4.1435,9.5968,3.7752,8.5191,7.4583,4.3646,7.0438,13.8077,23.6853,22.0917,28.0376,6.5962,5.8231,3.7777,10.1985,12.1627,24.3851,13.6743,17.0153,2.3896,13.4749,6.5178,10,31.8924,13.9758,1.1043,0.5489,0,2.3742,18.2174
