Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0007,0.0003,0.0003,0.0001,0.0009,0,0,0.0001,0.0037,0.0006,0,0.0002,0.0005,0.0032,0.0019,0.0005,0.0021,0.0015,0,0,0.0003,0.0004,0.0026,0.0006,0.0021,0.0011,0.0016,0.0012,0,0,0.0002,0.0001,0,0.0019,0.0005,0,0,0,0,0.0002,0.0001
0.25,0.0072,0.0037,0.0038,0.0009,0.0087,0,0.0003,0.0007,0.0033,0.007,0.0003,0.002,0.0046,0.0188,0.0121,0.0055,0.0141,0.0133,0,0,0.0036,0.005,0.0165,0.0065,0.0127,0.0104,0.013,0.0067,0.0012,0.0006,0.0018,0.0018,0.0003,0.0019,0.0061,0,0,0.0001,0,0.0023,0.0017
0.33,0.0244,0.0155,0.0174,0.0037,0.0289,0,0.0012,0.0032,0.0035,0.0251,0.0013,0.0092,0.0149,0.0497,0.0334,0.0207,0.0398,0.0419,0,0.0028,0.0128,0.0181,0.0455,0.0226,0.0344,0.0337,0.04,0.0192,0.0064,0.0048,0.0071,0.0083,0.0016,0.003,0.0228,0,0,0.0003,0,0.0078,0.0083
0.42,0.0543,0.0387,0.0465,0.0095,0.0633,0.0003,0.0037,0.0086,0.0053,0.0573,0.0041,0.0244,0.0326,0.0948,0.0652,0.0485,0.0795,0.0884,0,0.0126,0.0292,0.0418,0.0896,0.0509,0.0669,0.0731,0.0841,0.0415,0.017,0.0146,0.0174,0.0255,0.0053,0.0068,0.0527,0,0,0.0009,0,0.0173,0.0254
0.5,0.0967,0.0746,0.0936,0.0198,0.1116,0.0047,0.0083,0.0172,0.0103,0.1037,0.0099,0.049,0.0579,0.151,0.1061,0.0894,0.1313,0.1513,0.003,0.0313,0.0535,0.0765,0.1463,0.0916,0.1084,0.1283,0.1446,0.0757,0.0341,0.0314,0.0333,0.0579,0.0136,0.0149,0.0964,0,0,0.0022,0,0.0309,0.0571
0.58,0.1507,0.1233,0.1592,0.0363,0.172,0.0135,0.0154,0.0293,0.0202,0.163,0.0204,0.0836,0.0904,0.2145,0.1541,0.1427,0.1925,0.2279,0.0228,0.059,0.086,0.1216,0.2126,0.1436,0.1563,0.1981,0.2192,0.1232,0.0581,0.0558,0.0549,0.1075,0.0298,0.0287,0.1527,0.0043,0,0.0046,0,0.0483,0.1038
0.67,0.2144,0.1839,0.2427,0.0603,0.2424,0.0279,0.025,0.0445,0.0366,0.2335,0.0374,0.1282,0.1296,0.2819,0.2076,0.207,0.2601,0.3146,0.0564,0.0968,0.1264,0.1961,0.2851,0.2054,0.2082,0.2801,0.3052,0.1849,0.0894,0.088,0.0821,0.1752,0.0572,0.0496,0.2201,0.01,0,0.0085,0,0.0691,0.1644
0.75,0.2858,0.2552,0.3425,0.093,0.3205,0.0485,0.0368,0.0626,0.0606,0.313,0.0629,0.1822,0.1747,0.3505,0.2651,0.2803,0.3313,0.4082,0.105,0.1448,0.1744,0.4554,0.361,0.2752,0.2619,0.3717,0.3994,0.2612,0.1277,0.1279,0.1145,0.2609,0.0978,0.0781,0.2969,0.003,0.0061,0.0138,0,0.0927,0.2372
0.83,0.363,0.3358,0.4567,0.1352,0.4041,0.076,0.0507,0.0831,0.0931,0.3993,0.0973,0.2448,0.2468,0.4182,0.3256,0.3607,0.4035,0.5059,0.1686,0.2006,0.2499,0.7651,0.4379,0.3511,0.3154,0.4702,0.4991,0.3516,0.1729,0.1752,0.1516,0.364,0.1521,0.1247,0.3804,0.0008,0.0162,0.0208,0,0.1186,0.3199
0.92,0.444,0.424,0.5831,0.1876,0.4911,0.1107,0.0663,0.1056,0.1343,0.4906,0.1407,0.315,0.4102,0.4834,0.3883,0.4459,0.4747,0.6052,0.2469,0.2603,0.4021,1.1125,0.514,0.4313,0.3674,0.5731,0.6017,0.4556,0.2247,0.2293,0.1928,0.4831,0.2205,0.2034,0.4682,0.0055,0.0293,0.0298,0,0.146,0.4105
1,0.5273,0.5182,0.7193,0.2506,0.5798,0.1527,0.0835,0.1295,0.1841,0.5852,0.1927,0.3918,0.5915,0.5454,0.4524,0.534,0.5435,0.7043,0.339,0.333,0.5907,1.4944,0.588,0.5144,0.417,0.6783,0.7052,0.5721,0.2827,0.2897,0.2373,0.6168,0.3029,0.323,0.6632,0.0076,0.0467,0.0407,0,0.1745,0.5071
1.08,0.6113,0.6168,0.863,0.3243,0.6687,0.2022,0.1018,0.1545,0.2423,0.6815,0.2527,0.4738,0.7835,0.6028,0.5357,0.6231,0.6082,0.8015,0.4439,0.4333,0.8076,1.9026,0.6585,0.5989,0.463,0.7835,0.9542,0.6918,0.3474,0.3559,0.2844,0.7631,0.3986,0.4951,0.9276,0.0146,0.0677,0.0536,0.0057,0.2033,0.608
1.17,0.6881,0.7142,1.0067,0.4079,0.749,0.2594,0.1204,0.1791,0.3087,0.8708,0.3191,0.5571,0.965,0.6411,0.6594,0.7051,0.655,0.8846,0.6807,0.6963,1.0712,2.2993,0.7115,0.6777,0.4939,0.8768,1.1931,0.9558,0.4024,0.4278,0.3311,0.9169,0.5061,0.729,1.2265,0.0341,0.0819,0.0692,0.0144,0.2292,0.7092
1.25,0.7492,0.8018,1.1397,0.4991,0.8119,0.3375,0.1379,0.2013,0.3932,1.0382,0.4564,0.6353,1.1151,0.6603,0.7617,0.7692,0.6804,0.9445,1.0605,1.0501,1.3487,2.6414,0.7443,0.7424,0.509,0.9476,1.3303,1.3211,0.4526,0.523,0.373,1.0702,0.6227,1.0123,1.5269,0.072,0.1002,0.086,0.0244,0.2485,0.8053
