Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0.0001,0,0,0,0.0001,0,0,0,0.0043,0.0001,0,0,0,0.0004,0.0002,0,0.0002,0.0001,0,0,0,0,0.0003,0,0.0002,0.0001,0.0001,0.0002,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0124,0.0056,0.0058,0.0013,0.0156,0,0.0004,0.0011,0.0038,0.0113,0.0004,0.0031,0.0084,0.0507,0.0297,0.0087,0.0346,0.026,0,0,0.0059,0.0079,0.0412,0.0108,0.0339,0.0198,0.0269,0.0191,0,0,0.0027,0.0027,0.0005,0.0021,0.0095,0,0,0.0001,0,0.0042,0.0025
0.25,0.1567,0.0828,0.0867,0.0205,0.1886,0,0.0062,0.0159,0.006,0.1503,0.0066,0.0465,0.0999,0.4059,0.2442,0.1235,0.3233,0.2874,0,0.001,0.0803,0.1069,0.3621,0.1401,0.2883,0.2339,0.2895,0.1471,0.0255,0.0117,0.0403,0.0407,0.0075,0.0073,0.1315,0,0,0.0014,0,0.0537,0.0377
0.33,0.5497,0.3612,0.4076,0.0885,0.6343,0,0.0304,0.0751,0.0214,0.5553,0.0333,0.22,0.5545,0.9394,0.7284,0.5005,0.8565,0.8802,0,0.045,0.4044,1.2937,0.907,0.5072,0.7497,0.7745,1.1934,0.3509,0.1602,0.1188,0.1744,0.2035,0.04,0.0404,0.4997,0,0,0.0072,0,0.1953,0.1852
0.42,1.0371,0.8205,1.021,0.2054,1.162,0.0315,0.0876,0.1896,0.0699,1.6894,0.0992,0.5543,1.6092,1.4043,1.8418,1.0511,1.3846,1.5191,0,0.1548,1.6397,3.7436,1.4214,0.9736,1.677,1.423,3.4819,0.9431,0.3017,0.3409,0.3944,0.5872,0.1253,0.2539,1.9456,0,0,0.0217,0,0.3827,0.514
0.5,1.6636,1.7018,2.2198,0.2849,2.1074,0.1228,0.1847,0.331,0.1948,3.6174,0.2227,0.9741,2.7657,1.7842,3.0287,1.63,1.842,2.0949,0.4102,1.2817,3.2651,6.5246,2.2169,1.4359,2.4391,2.056,5.446,3.2062,0.3677,1.0727,0.65,1.2151,0.2977,0.9081,4.2768,0,0,0.0492,0,0.5769,1.6865
0.58,2.7455,3.2056,4.4632,0.7718,3.3481,1.0147,0.3095,0.4776,0.5413,5.9409,0.5937,1.4281,3.907,2.1038,4.0793,2.1934,2.2358,2.6159,2.0997,3.9493,5.2813,9.3371,3.0953,1.8801,2.9224,3.3473,6.9026,6.5788,0.5298,2.3099,0.9206,1.9937,0.5972,2.0359,7.3089,0,0,0.0936,0,0.768,4.4179
0.67,3.8054,4.9225,7.0744,2.4221,4.5085,2.817,0.4412,0.6193,1.1872,7.8571,1.8338,1.8885,4.9083,2.327,4.8325,2.7053,2.5258,3.0522,4.3538,7.4208,7.8729,12.1605,3.7085,2.2837,3.0342,4.5577,7.6999,10.0585,1.6645,3.9184,1.1901,3.2095,1.0046,3.5601,11.2707,0.1788,0,0.158,0,0.9747,7.0976
0.75,4.5266,6.4278,9.4028,5.3779,5.2376,5.3518,0.5647,0.7426,2.0895,8.9557,3.3102,2.3113,5.5816,2.4084,5.1229,3.4714,2.6527,3.3366,6.7443,11.2407,10.7757,14.862,3.8524,2.5944,2.7516,5.2795,7.6326,12.4842,3.4808,5.755,1.4263,5.2476,2.1837,5.3379,14.8803,2.389,0,0.248,0,1.2092,9.2646
