Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0011,0.0005,0.0005,0.0001,0.0014,0,0,0.0001,0.0037,0.001,0,0.0003,0.0007,0.0048,0.0029,0.0007,0.0032,0.0023,0,0,0.0005,0.0007,0.0039,0.0009,0.0032,0.0017,0.0024,0.0018,0,0,0.0002,0.0002,0,0.0019,0.0008,0,0,0,0,0.0004,0.0002
0.25,0.0103,0.0054,0.0056,0.0014,0.0125,0,0.0004,0.001,0.0034,0.0101,0.0004,0.003,0.0066,0.0265,0.0171,0.008,0.0201,0.0191,0,0,0.0052,0.0072,0.0233,0.0093,0.018,0.015,0.0186,0.0095,0.0018,0.0009,0.0026,0.0026,0.0005,0.002,0.0088,0,0,0.0001,0,0.0034,0.0025
0.33,0.0342,0.0219,0.0247,0.0052,0.0404,0,0.0017,0.0045,0.0039,0.0352,0.0019,0.013,0.0209,0.0684,0.0457,0.0292,0.0554,0.0583,0,0.0042,0.018,0.0254,0.0629,0.0317,0.0477,0.0472,0.0557,0.0267,0.0091,0.0069,0.0101,0.0119,0.0023,0.0037,0.0319,0,0,0.0004,0,0.011,0.0117
0.42,0.0748,0.0538,0.0649,0.0132,0.087,0.0006,0.0052,0.0119,0.0066,0.0789,0.0058,0.0341,0.0449,0.1281,0.0875,0.0674,0.1087,0.1208,0,0.018,0.0404,0.0577,0.1217,0.0702,0.0911,0.1007,0.1154,0.0568,0.0238,0.0205,0.0243,0.0359,0.0074,0.0091,0.0726,0,0,0.0013,0,0.0241,0.0355
0.5,0.1316,0.1025,0.1291,0.0274,0.1512,0.0068,0.0116,0.0238,0.0136,0.1408,0.0139,0.0678,0.0787,0.201,0.1403,0.1229,0.1773,0.204,0.0054,0.0435,0.0733,0.1041,0.196,0.1246,0.1455,0.1749,0.1959,0.1024,0.047,0.0434,0.0459,0.0805,0.019,0.0202,0.1309,0.0005,0,0.0031,0,0.0425,0.0785
0.58,0.2028,0.1676,0.2174,0.0498,0.2305,0.0192,0.0214,0.04,0.0273,0.2189,0.0284,0.1147,0.1215,0.2819,0.2013,0.1944,0.2571,0.3034,0.033,0.0809,0.1168,0.1636,0.2813,0.1932,0.2075,0.2673,0.2938,0.1652,0.0793,0.0762,0.0752,0.1482,0.0414,0.0391,0.205,0.0068,0,0.0064,0,0.066,0.1408
0.67,0.2857,0.2479,0.3286,0.0821,0.3216,0.0389,0.0344,0.0603,0.0496,0.3104,0.0519,0.1745,0.1726,0.3665,0.2684,0.2798,0.3439,0.4144,0.0791,0.1312,0.1703,0.4367,0.3732,0.2738,0.2735,0.3745,0.405,0.2461,0.1207,0.1189,0.1117,0.2397,0.0791,0.0671,0.2926,0,0.0008,0.0117,0,0.0937,0.2206
0.75,0.3776,0.3413,0.4602,0.1257,0.4214,0.0669,0.0504,0.0842,0.082,0.4124,0.0867,0.2463,0.2626,0.4513,0.34,0.3761,0.4339,0.5327,0.1445,0.1911,0.2572,0.801,0.4681,0.3635,0.3407,0.4928,0.5254,0.3453,0.171,0.1712,0.1548,0.3547,0.1341,0.114,0.3903,0,0.0099,0.0188,0,0.125,0.315
0.83,0.4758,0.4458,0.6093,0.1816,0.5269,0.1037,0.069,0.111,0.1252,0.5219,0.1335,0.3289,0.4577,0.5339,0.4148,0.4805,0.5241,0.6547,0.2292,0.2571,0.4389,1.222,0.5632,0.4601,0.4068,0.6186,0.6512,0.4622,0.2297,0.2325,0.2038,0.4917,0.2073,0.1998,0.5009,0,0.0235,0.0283,0,0.1589,0.4211
0.92,0.5778,0.559,0.7727,0.2505,0.6357,0.1498,0.09,0.14,0.1796,0.6365,0.192,0.4207,0.6782,0.6128,0.4918,0.5901,0.6118,0.7774,0.3322,0.3391,0.6711,1.6928,0.6562,0.5612,0.4703,0.7487,0.8716,0.5889,0.2971,0.302,0.2576,0.6488,0.2986,0.3373,0.7706,0,0.0421,0.0404,0,0.1946,0.5361
1,0.6816,0.6788,0.9472,0.3328,0.7456,0.2052,0.1127,0.1708,0.2448,0.8329,0.2617,0.5202,0.9146,0.6871,0.6588,0.7022,0.6956,0.8989,0.4522,0.4925,0.9531,2.2019,0.7459,0.6649,0.5301,0.8802,1.2473,0.7642,0.3683,0.3795,0.3153,0.8237,0.4077,0.5476,1.1109,0,0.0576,0.0558,0.0007,0.2312,0.6575
1.08,0.7855,0.8033,1.1298,0.4286,0.855,0.2699,0.1368,0.2025,0.3281,1.1049,0.3415,0.6259,1.159,0.7557,0.8467,0.8144,0.7737,1.0172,0.8214,0.8322,1.3271,2.7426,0.8309,0.7696,0.5853,1.0106,1.5795,1.2325,0.4221,0.4661,0.376,1.0137,0.5337,0.8374,1.525,0,0.0715,0.0743,0.0092,0.2679,0.7834
1.17,0.8833,0.9275,1.3139,0.537,0.957,0.4833,0.1615,0.234,0.4431,1.3869,0.6164,0.7338,1.3926,0.8081,1.0247,0.9201,0.836,1.1233,1.3035,1.3472,1.7426,3.2918,0.9009,0.8696,0.6273,1.1306,1.8301,1.7749,0.4854,0.6893,0.437,1.2138,0.6747,1.1992,1.9939,0.0224,0.0874,0.0951,0.0064,0.3021,1.1556
1.25,0.9683,1.0447,1.5717,0.6482,1.0449,0.8833,0.1855,0.2636,0.5873,1.647,0.9492,0.8389,1.5981,0.8444,1.1806,1.0105,0.8798,1.2102,1.8226,2.15,2.2321,3.8602,0.954,0.9585,0.6557,1.2317,1.9838,2.314,0.5632,0.9455,0.4945,1.4171,0.828,1.6184,2.5096,0.0619,0.1095,0.1175,0,0.3307,1.6635
