Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0.0103,0.0069,0.0058,0.0049,0.0143,0.0005,0.0001,0.0006,0.002,0.0161,0.0002,0.0027,0.0105,0.0252,0.0401,0.003,0.0125,0.0201,0.0021,0.0022,0.0049,0.0135,0.0245,0.0118,0.0127,0.011,0.0179,0.0096,0.0074,0.0129,0.0017,0.0032,0.0008,0.013,0.0181,0.0019,0.0007,0.0004,0.0002,0.0011,0.0049
0.25,0.0703,0.0587,0.0492,0.0379,0.0938,0.004,0.0008,0.0054,0.0168,0.1215,0.0021,0.0228,0.0667,0.0904,0.1493,0.0244,0.0516,0.1138,0.0175,0.0189,0.0366,0.103,0.0957,0.0852,0.0475,0.0668,0.0922,0.0325,0.0557,0.1077,0.0139,0.0272,0.0067,0.1103,0.1447,0.0163,0.006,0.0035,0.0019,0.0074,0.0414
0.33,0.1675,0.1745,0.1681,0.0963,0.2183,0.0145,0.0029,0.0187,0.0609,0.302,0.0076,0.0768,0.1539,0.1789,0.2906,0.0654,0.1079,0.2526,0.0638,0.0683,0.0918,0.2584,0.1946,0.2068,0.0964,0.1534,0.203,0.0644,0.1391,0.2994,0.0395,0.0993,0.0246,0.3677,0.3753,0.058,0.0221,0.0128,0.007,0.0179,0.1488
0.42,0.3281,0.3621,0.3694,0.1928,0.4237,0.0394,0.0078,0.0416,0.1632,0.5914,0.0209,0.1682,0.3001,0.3284,0.522,0.1331,0.2069,0.4834,0.1713,0.1684,0.1833,0.5085,0.3644,0.4052,0.1815,0.3016,0.3931,0.1188,0.2759,0.605,0.0818,0.2637,0.0668,0.7917,0.7403,0.1326,0.0601,0.0349,0.019,0.0362,0.3881
0.5,0.5402,0.6351,0.6631,0.329,0.686,0.0806,0.0162,0.0751,0.3334,0.982,0.0464,0.3039,0.4862,0.4778,0.7402,0.2319,0.3188,0.759,0.3696,0.3113,0.3114,0.8495,0.5439,0.6715,0.2726,0.4917,0.6222,0.1741,0.4654,1.038,0.145,0.5198,0.1474,1.3969,1.2425,0.2437,0.1324,0.0774,0.0425,0.0618,0.7427
0.58,0.7587,0.95,1.031,0.4778,0.9491,0.1361,0.0277,0.1177,0.5549,1.3812,0.0889,0.4754,0.6759,0.6104,0.9184,0.3438,0.4298,1.0246,0.6428,0.4936,0.4506,1.203,0.7102,0.9455,0.3595,0.6908,0.8524,0.2251,0.6674,1.5099,0.2194,0.8641,0.2795,2.1248,1.7624,0.3901,0.247,0.1478,0.0817,0.0907,1.1832
0.67,0.9692,1.2727,1.4196,0.6291,1.1953,0.2052,0.0425,0.1632,0.8198,1.7583,0.1529,0.6612,0.8565,0.7206,1.0541,0.4611,0.5333,1.2631,0.973,0.6913,0.5918,1.5415,0.8546,1.2084,0.4374,0.8867,1.0693,0.2695,0.8679,1.9725,0.2996,1.2839,0.4661,2.8597,2.2544,0.5532,0.3938,0.2532,0.1411,0.1216,1.6754
0.75,1.1625,1.5877,1.8091,0.7762,1.415,0.2809,0.0594,0.2093,1.0969,2.0973,0.2388,0.8532,1.0208,0.8083,1.1529,0.5788,0.6257,1.4673,1.3424,0.8831,0.7289,1.8502,0.9745,1.4489,0.5044,1.0712,1.2647,0.3065,1.0579,2.4034,0.3825,1.7341,0.6911,3.5616,2.6968,0.7252,0.5684,0.3898,0.2252,0.1534,2.1425
0.83,1.3373,1.887,2.188,0.9164,1.6084,0.3592,0.0776,0.2546,1.3656,2.3964,0.3413,1.0462,1.1683,0.8817,1.2307,0.6944,0.7086,1.6412,1.71,1.0622,0.8594,2.1262,1.0765,1.665,0.5633,1.2426,1.4395,0.3389,1.2344,2.7951,0.4662,2.1976,0.949,4.2119,3.0862,0.9015,0.7621,0.5505,0.3379,0.1856,2.5624
0.92,1.5281,2.1981,2.5794,1.0676,1.8221,0.4412,0.0976,0.3015,1.631,2.7137,0.4614,1.251,1.3327,0.9789,1.3481,0.8193,0.8078,1.8419,2.0747,1.2377,1.0007,2.4187,1.2049,1.8978,0.6357,1.4353,1.641,0.3797,1.4239,3.1983,0.5575,2.6844,1.2311,4.8648,3.4913,1.0899,0.9656,0.7362,0.4845,0.2221,2.9566
1,1.7165,2.5236,2.9863,1.2244,2.0278,0.5264,0.1193,0.3505,1.8914,3.0327,0.5947,1.4691,1.4905,1.0534,1.4335,0.952,0.8942,2.0248,2.4323,1.4104,1.1466,2.7145,1.3091,2.1306,0.6955,1.6222,1.8261,0.4117,1.6176,3.6142,0.6563,3.1925,1.5236,5.5293,3.9042,1.2911,1.1755,0.9372,0.6591,0.2607,3.329
1.08,1.8663,2.8169,3.3787,1.3601,2.1845,0.6127,0.1423,0.3984,2.1402,3.2818,0.7354,1.6843,1.6137,1.0923,1.4701,1.0726,0.957,2.1546,2.7735,1.5756,1.2723,2.9501,1.3738,2.3151,0.7342,1.7751,1.9667,0.4291,1.7793,3.9644,0.7503,3.7097,1.8183,6.1412,4.2309,1.4964,1.3864,1.1459,0.8567,0.2965,3.6713
1.17,1.8819,2.9696,3.629,1.4158,2.1714,0.688,0.164,0.4303,2.3344,3.3066,0.8733,1.8354,1.6113,1.0124,1.3321,1.1386,0.93,2.0941,3.0488,1.6818,1.3212,2.9899,1.2961,2.3389,0.6996,1.7942,1.9383,0.4028,1.8284,4.0872,0.8117,4.1502,2.0872,6.4564,4.2852,1.6538,1.5757,1.3456,1.0658,0.316,3.8929
