Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0019,0.0009,0.0009,0.0002,0.0024,0,0.0001,0.0002,0.0037,0.0018,0.0001,0.0005,0.0013,0.0083,0.005,0.0013,0.0056,0.0041,0,0,0.0009,0.0012,0.0067,0.0017,0.0055,0.0031,0.0043,0.0031,0,0,0.0004,0.0004,0.0001,0.0019,0.0014,0,0,0,0,0.0006,0.0004
0.25,0.0172,0.0091,0.0095,0.0023,0.0208,0,0.0007,0.0017,0.0035,0.0169,0.0007,0.005,0.0109,0.043,0.0277,0.0134,0.033,0.0315,0,0.0002,0.0088,0.012,0.0381,0.0155,0.0295,0.0249,0.0307,0.0154,0.0032,0.0016,0.0044,0.0044,0.0008,0.0023,0.0148,0,0,0.0002,0,0.0056,0.0042
0.33,0.0551,0.0357,0.0405,0.0085,0.065,0,0.0029,0.0074,0.0046,0.0568,0.0031,0.0214,0.0336,0.1074,0.0712,0.0476,0.0883,0.093,0,0.0074,0.0292,0.041,0.0995,0.0511,0.0756,0.0762,0.0893,0.0424,0.0151,0.0115,0.0165,0.0197,0.0039,0.0052,0.0514,0,0,0.0007,0,0.018,0.0193
0.42,0.118,0.086,0.1044,0.0212,0.1367,0.0014,0.0084,0.0192,0.0093,0.1243,0.0095,0.055,0.0706,0.1963,0.1328,0.1078,0.1698,0.1883,0,0.0296,0.0643,0.091,0.188,0.1107,0.1413,0.1593,0.1811,0.0886,0.0383,0.0332,0.0391,0.0584,0.0122,0.014,0.1144,0,0,0.0021,0,0.0386,0.057
0.5,0.204,0.1612,0.2042,0.0436,0.2331,0.0118,0.0188,0.0377,0.0207,0.2178,0.0225,0.1078,0.1216,0.3015,0.2083,0.1938,0.272,0.3116,0.0113,0.0695,0.1149,0.1613,0.2968,0.1931,0.2214,0.2722,0.302,0.1573,0.0743,0.0688,0.073,0.1291,0.0309,0.0316,0.2024,0.002,0,0.005,0,0.0673,0.1234
0.58,0.3096,0.26,0.3394,0.0782,0.3496,0.0316,0.0342,0.0626,0.0423,0.3331,0.0456,0.1803,0.1851,0.4153,0.2939,0.3027,0.388,0.4556,0.0558,0.1267,0.1808,0.5021,0.4185,0.2949,0.3102,0.4099,0.4459,0.2508,0.1234,0.1186,0.1181,0.2348,0.0665,0.0609,0.3118,0,0,0.0103,0,0.1033,0.2174
0.67,0.4302,0.3796,0.5068,0.1276,0.4808,0.0626,0.0545,0.0932,0.077,0.4655,0.0829,0.2714,0.3464,0.5315,0.3865,0.4306,0.5114,0.613,0.1278,0.1942,0.3206,0.9865,0.5469,0.412,0.4028,0.5667,0.6059,0.3698,0.1853,0.1824,0.1737,0.3759,0.1257,0.118,0.4372,0,0.0034,0.0184,0,0.1453,0.3351
0.75,0.5613,0.5166,0.7018,0.1934,0.6218,0.1058,0.0792,0.1286,0.1264,0.6103,0.1375,0.3793,0.6121,0.6458,0.4842,0.5725,0.6367,0.7775,0.2279,0.2758,0.5793,1.5669,0.677,0.5402,0.4949,0.7366,0.8622,0.5071,0.26,0.2592,0.2386,0.5507,0.2109,0.2312,0.678,0,0.0183,0.0295,0,0.192,0.4716
0.83,0.6991,0.6675,0.9194,0.2768,0.7684,0.1618,0.1078,0.1678,0.1914,0.8535,0.2102,0.5018,0.9151,0.7555,0.7028,0.7237,0.7597,0.9443,0.355,0.3696,0.9198,2.2259,0.805,0.6758,0.5839,0.9142,1.3905,0.6726,0.345,0.3479,0.3112,0.7565,0.3229,0.4289,1.0886,0,0.0307,0.0452,0,0.2418,0.6224
0.92,0.8401,0.8286,1.1545,0.3787,0.9174,0.2308,0.1394,0.2096,0.2785,1.2281,0.3001,0.6363,1.2408,0.8587,0.9632,0.8799,0.8772,1.1098,0.6511,0.7221,1.3871,2.9471,0.9286,0.8158,0.6728,1.0949,1.8773,1.2258,0.406,0.4508,0.39,0.9896,0.461,0.7374,1.6165,0,0.0387,0.0657,0,0.2933,0.7834
1,0.9818,0.997,1.4022,0.499,1.0662,0.3806,0.1735,0.2532,0.411,1.6535,0.5255,0.7802,1.5773,0.9548,1.2439,1.0372,0.9875,1.2717,1.2362,1.3115,1.9258,3.721,1.0463,0.9577,0.8268,1.2749,2.3003,1.9788,0.4662,0.7362,0.4735,1.2458,0.624,1.1547,2.2591,0,0.0497,0.09,0,0.3455,1.344
1.08,1.1216,1.3041,1.9342,0.6154,1.2122,0.8655,0.2092,0.2976,0.5924,2.1089,0.9863,0.9308,1.9136,1.0417,1.582,1.1919,1.088,1.4272,1.9126,2.3338,2.6077,4.5822,1.1559,1.099,0.9547,1.4505,2.6493,2.8129,0.5512,1.0983,0.5601,1.5209,0.81,1.6719,3.0453,0,0.0663,0.1177,0,0.3969,2.0804
1.17,1.2415,1.6735,2.5024,1.0283,1.3661,1.3857,0.2442,0.3395,0.8182,2.516,1.4126,1.0785,2.197,1.0854,1.8078,1.3251,1.1463,1.5485,2.6447,3.5397,3.4492,5.4841,1.2248,1.2235,0.9927,1.5939,2.8133,3.5581,0.675,1.5114,0.6423,1.8021,1.0146,2.2705,3.9112,0.1297,0.0828,0.1486,0,0.4394,2.7782
1.25,1.3228,1.9896,3.0001,1.5783,1.5301,1.9769,0.2754,0.3742,1.0739,2.7758,1.7678,1.2082,2.3824,1.0891,1.916,1.4117,1.157,1.6168,3.3737,4.8011,4.366,6.3112,1.25,1.313,0.9544,1.6824,2.762,4.0843,0.8306,1.9226,0.7097,2.0704,1.2307,2.9133,4.7297,0.6062,0.0894,0.1827,0,0.4645,3.3527
