Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0.0027,0.0018,0.0015,0.0013,0.0038,0.0001,0,0.0002,0.0005,0.0043,0.0001,0.0007,0.0028,0.0079,0.0122,0.0008,0.0037,0.0054,0.0005,0.0006,0.0013,0.0036,0.0074,0.0031,0.0039,0.003,0.0048,0.0031,0.002,0.0034,0.0004,0.0008,0.0002,0.0035,0.0048,0.0005,0.0002,0.0001,0.0001,0.0003,0.0013
0.25,0.0261,0.0204,0.0171,0.0137,0.035,0.0014,0.0003,0.0019,0.0058,0.0444,0.0007,0.0079,0.025,0.0359,0.0595,0.0087,0.02,0.0432,0.0061,0.0066,0.0134,0.0375,0.0375,0.0314,0.0186,0.0251,0.0351,0.0129,0.0203,0.0378,0.0049,0.0094,0.0023,0.0383,0.0521,0.0056,0.0021,0.0012,0.0007,0.0027,0.0144
0.33,0.0677,0.0686,0.0648,0.0384,0.0887,0.0054,0.0011,0.0072,0.0229,0.1218,0.0028,0.0296,0.0624,0.0744,0.1232,0.0259,0.0441,0.1036,0.0239,0.0258,0.0367,0.104,0.0805,0.0835,0.0395,0.0619,0.0827,0.0264,0.0557,0.119,0.0155,0.0372,0.0092,0.1429,0.1508,0.022,0.0083,0.0048,0.0026,0.0071,0.0563
0.42,0.1201,0.1351,0.1379,0.0708,0.1552,0.0143,0.0028,0.0155,0.0596,0.2201,0.0075,0.0624,0.109,0.1175,0.1916,0.0489,0.0729,0.1764,0.0624,0.063,0.0671,0.1889,0.13,0.1494,0.064,0.1083,0.1409,0.0418,0.1015,0.2267,0.0301,0.0964,0.0241,0.2979,0.2776,0.0491,0.0217,0.0126,0.0068,0.013,0.1442
0.5,0.1791,0.2138,0.2272,0.1083,0.2288,0.0281,0.0056,0.0257,0.1176,0.33,0.0158,0.1029,0.1609,0.1613,0.2574,0.0762,0.1043,0.2546,0.1292,0.1101,0.1024,0.2846,0.1817,0.2236,0.0899,0.1608,0.2049,0.0578,0.154,0.3508,0.0477,0.1809,0.0506,0.4827,0.4201,0.0832,0.0456,0.0265,0.0145,0.0198,0.2663
0.58,0.2412,0.3005,0.3276,0.1493,0.3048,0.0448,0.009,0.0374,0.1866,0.4446,0.029,0.149,0.2151,0.2031,0.3166,0.1066,0.1366,0.3334,0.217,0.163,0.1407,0.3853,0.2324,0.3016,0.1159,0.2166,0.2712,0.0734,0.2104,0.4835,0.0676,0.2817,0.0921,0.685,0.5691,0.1226,0.082,0.0484,0.0266,0.0275,0.4032
0.67,0.3038,0.3914,0.435,0.1921,0.3799,0.0637,0.013,0.0498,0.2621,0.5586,0.0482,0.1992,0.2694,0.2411,0.3673,0.1389,0.1684,0.4091,0.3154,0.2189,0.1807,0.4863,0.2801,0.38,0.1408,0.2736,0.3371,0.0881,0.2684,0.6189,0.0892,0.3947,0.1496,0.8953,0.7175,0.1662,0.1262,0.0802,0.0443,0.0359,0.5457
0.75,0.3648,0.4838,0.5461,0.2354,0.4519,0.0841,0.0173,0.0629,0.3409,0.6682,0.0735,0.2522,0.3219,0.2748,0.4094,0.1723,0.1988,0.4796,0.4197,0.2755,0.2212,0.5845,0.3236,0.4563,0.1641,0.3302,0.4006,0.1015,0.3261,0.7522,0.1119,0.5165,0.2157,1.106,0.8603,0.2127,0.1755,0.1207,0.0687,0.0446,0.6871
0.83,0.423,0.5754,0.658,0.2784,0.519,0.1057,0.0221,0.0761,0.4204,0.771,0.1024,0.3067,0.3717,0.3038,0.4435,0.2061,0.2273,0.5435,0.5263,0.3311,0.2612,0.6774,0.3622,0.5287,0.1853,0.3851,0.4602,0.1135,0.3823,0.8802,0.1354,0.6442,0.2875,1.3114,0.994,0.2613,0.2282,0.1661,0.1008,0.0536,0.8225
0.92,0.4773,0.6644,0.7686,0.3201,0.5804,0.1278,0.0272,0.0892,0.4984,0.8654,0.1339,0.3618,0.4179,0.3284,0.4706,0.2397,0.2535,0.6004,0.6322,0.3844,0.3001,0.7637,0.3959,0.5961,0.2042,0.4373,0.5153,0.124,0.4358,1.0005,0.1592,0.7752,0.3631,1.5074,1.1168,0.311,0.2831,0.2151,0.1417,0.0627,0.9487
1,0.5272,0.7494,0.8761,0.36,0.6357,0.1502,0.0324,0.102,0.5736,0.9507,0.1675,0.4166,0.4601,0.3489,0.4918,0.2725,0.2772,0.6501,0.7351,0.4346,0.3373,0.8424,0.4248,0.6578,0.2209,0.4863,0.5653,0.133,0.4862,1.1119,0.183,0.9075,0.4408,1.6913,1.2277,0.3612,0.339,0.2667,0.1888,0.0718,1.064
1.08,0.5761,0.8329,0.9823,0.3997,0.6895,0.1728,0.038,0.1148,0.6463,1.0327,0.2029,0.472,0.5015,0.3724,0.5174,0.3057,0.3017,0.6989,0.835,0.4824,0.3743,0.9184,0.4556,0.7178,0.239,0.5352,0.6153,0.1437,0.5357,1.2189,0.2073,1.0414,0.5199,1.8678,1.3334,0.4123,0.3957,0.3205,0.2398,0.0813,1.1705
1.17,0.6661,0.9535,1.1243,0.463,0.797,0.1997,0.0446,0.1316,0.7323,1.1806,0.2429,0.5456,0.5829,0.4421,0.6144,0.3549,0.3575,0.8117,0.9497,0.5433,0.4341,1.0514,0.5391,0.8261,0.2837,0.6268,0.7216,0.1709,0.6183,1.3868,0.2417,1.2031,0.6085,2.1143,1.5162,0.4781,0.46,0.3808,0.2974,0.0963,1.3035
