Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0,0,0,0.0001,0,0,0,0,0.0001,0,0,0.0001,0.0002,0.0003,0,0.0001,0.0001,0,0,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0.0001,0,0,0,0.0001,0.0001,0,0,0,0,0,0
0.17,0.0322,0.0217,0.0182,0.0155,0.045,0.0015,0.0003,0.002,0.0062,0.0507,0.0008,0.0084,0.0331,0.0724,0.1158,0.0094,0.0368,0.0621,0.0065,0.007,0.0154,0.0426,0.0716,0.037,0.0368,0.0345,0.0547,0.0274,0.0233,0.0406,0.0052,0.01,0.0025,0.0409,0.0569,0.006,0.0022,0.0013,0.0007,0.0034,0.0154
0.25,0.19,0.1639,0.1388,0.1036,0.252,0.0112,0.0022,0.0152,0.0474,0.3299,0.0059,0.0645,0.1793,0.2336,0.3812,0.0675,0.1362,0.3026,0.0495,0.0533,0.1001,0.2803,0.2499,0.2308,0.1242,0.1798,0.2459,0.0843,0.1517,0.2976,0.0388,0.0768,0.019,0.3097,0.3954,0.0461,0.0171,0.0099,0.0054,0.0201,0.1164
0.33,0.4215,0.4509,0.4402,0.2463,0.5449,0.039,0.0077,0.0491,0.1623,0.7602,0.0206,0.2017,0.3852,0.4201,0.6699,0.1688,0.2644,0.6217,0.1701,0.1808,0.2345,0.6526,0.4664,0.5212,0.2319,0.3861,0.5037,0.1515,0.3535,0.7649,0.1026,0.2661,0.066,0.9548,0.9481,0.1535,0.0595,0.0344,0.0188,0.0462,0.3926
0.42,0.6839,0.8079,0.8451,0.4173,0.8676,0.0944,0.0189,0.0956,0.3872,1.2448,0.0506,0.3869,0.6149,0.5981,0.9236,0.2943,0.4017,0.9578,0.4082,0.3896,0.3949,1.0772,0.6829,0.8506,0.3425,0.622,0.7855,0.2182,0.5901,1.3196,0.1841,0.6286,0.1612,1.7833,1.5771,0.3092,0.1449,0.0846,0.0463,0.0783,0.9006
0.5,0.9494,1.1967,1.3026,0.6006,1.1847,0.1715,0.0349,0.1488,0.6982,1.7274,0.1021,0.601,0.8446,0.7515,1.1229,0.4332,0.5351,1.2738,0.7869,0.6259,0.5663,1.5061,0.8784,1.1832,0.4457,0.8652,1.0633,0.2781,0.8375,1.896,0.277,1.0956,0.3213,2.6793,2.2061,0.4939,0.288,0.1698,0.0938,0.1143,1.5027
0.58,1.2003,1.5895,1.7793,0.7845,1.4752,0.2594,0.0538,0.2048,1.0344,2.1739,0.1805,0.8309,1.0591,0.8754,1.2694,0.5771,0.657,1.5508,1.2295,0.8664,0.7377,1.9089,1.0438,1.4963,0.5362,1.1006,1.3199,0.3289,1.0791,2.4508,0.3762,1.621,0.5602,3.5684,2.7889,0.6967,0.4904,0.299,0.1667,0.1525,2.102
0.67,1.4265,1.967,2.2508,0.9606,1.729,0.3529,0.0749,0.2608,1.3706,2.5668,0.2911,1.0659,1.2505,0.9713,1.3726,0.7198,0.7637,1.7823,1.6839,1.0957,0.9018,2.2689,1.1777,1.7771,0.6121,1.3187,1.5465,0.3702,1.3042,2.9579,0.4778,2.1768,0.8656,4.4028,3.3018,0.9087,0.7177,0.479,0.2705,0.1915,2.6537
0.75,1.6236,2.3171,2.7,1.124,1.9431,0.4484,0.0976,0.3147,1.6899,2.9007,0.4283,1.2981,1.4156,1.0433,1.4433,0.8568,0.8543,1.9695,2.124,1.3046,1.0536,2.5795,1.2828,2.0204,0.674,1.5142,1.7402,0.4028,1.507,3.4048,0.5786,2.7409,1.1934,5.1557,3.7372,1.1227,0.9555,0.6921,0.4099,0.2302,3.1358
0.83,1.791,2.633,3.1161,1.2716,2.1195,0.5425,0.1212,0.3652,1.982,3.177,0.5772,1.5216,1.5545,1.0963,1.491,0.9852,0.9294,2.1173,2.5332,1.4888,1.1906,2.8407,1.3636,2.2259,0.7233,1.6854,1.9018,0.4279,1.6851,3.788,0.6762,3.2964,1.5278,5.8152,4.097,1.3334,1.1942,0.9188,0.5889,0.2677,3.5419
0.92,1.9306,2.9122,3.4933,1.4025,2.262,0.6333,0.1453,0.4115,2.242,3.4012,0.7332,1.7323,1.6692,1.1348,1.5228,1.1031,0.9906,2.2319,2.9023,1.6472,1.3119,3.0559,1.4247,2.3962,0.7619,1.8323,2.0343,0.447,1.8384,4.1098,0.7691,3.8309,1.8576,6.3804,4.3885,1.5364,1.4268,1.1516,0.8087,0.3034,3.8749
1,2.0452,3.1549,3.8293,1.5168,2.3755,0.719,0.1695,0.4533,2.4685,3.5807,0.8924,1.9278,1.7626,1.1624,1.5438,1.2097,1.0398,2.3198,3.2277,1.7809,1.4176,3.2307,1.4704,2.5352,0.7918,1.9567,2.1414,0.4614,1.9684,4.3759,0.8561,4.3356,2.1743,6.8565,4.6212,1.729,1.648,1.3843,1.0489,0.337,4.1426
1.08,2.1254,3.3509,4.1126,1.6078,2.4484,0.7974,0.1932,0.489,2.6573,3.7015,1.0506,2.101,1.8254,1.1595,1.5275,1.2998,1.0669,2.3663,3.5034,1.8872,1.5014,3.3528,1.4827,2.632,0.8022,2.0474,2.2088,0.4616,2.0667,4.5731,0.9333,4.796,2.4696,7.2279,4.7799,1.9046,1.8521,1.6104,1.2971,0.3665,4.3437
