Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0162,0.015,0.0089,0.0039,0.0304,0.0003,0.0003,0.003,0.003,0.0218,0.0112,0.0027,0.0035,0.0349,0.0573,0.0049,0.0233,0.0381,0.0043,0.0031,0.0096,0.0208,0.0387,0.0297,0.0163,0.0169,0.0322,0.0173,0.0088,0.0312,0.0053,0.0053,0.0005,0.0322,0.0247,0.0026,0.0007,0.0004,0.0005,0.0007,0.008
0.17,1.4387,1.3563,0.8212,0.3579,2.5251,0.025,0.0316,0.2645,0.2749,1.9422,1.0171,0.2554,0.3249,1.7227,3.0382,0.4477,1.379,2.7251,0.3922,0.2842,0.8655,1.854,2.1632,2.5634,0.8998,1.4613,2.4137,0.6621,0.8006,2.7558,0.4813,0.4959,0.044,2.8837,2.2081,0.2376,0.0673,0.0412,0.0426,0.0687,0.7267
0.25,6.4787,8.008,5.5312,2.3003,9.7269,0.1777,0.2205,1.5192,1.8665,10.1476,5.7081,1.7733,2.1053,5.2461,8.5932,2.5983,4.4868,9.4405,2.6455,1.8969,4.1553,9.4812,6.721,10.2829,2.9521,6.1056,8.621,1.9813,4.4492,14.3151,2.5316,3.4423,0.314,17.701,12.3434,1.6532,0.4758,0.2937,0.3043,0.469,4.7325
0.33,13.836,19.357,16.4088,6.1568,18.9362,0.6463,0.7635,3.5458,6.287,22.5854,13.5446,5.8193,5.6818,9.1996,13.9498,6.4659,8.3571,17.8528,8.8185,6.2001,9.3121,20.9266,11.9407,20.3813,5.5842,13.0426,16.6904,3.4822,10.6129,31.2203,6.0032,12.0398,1.1516,43.3203,28.1957,5.5071,1.716,1.076,1.119,1.4596,14.9301
0.42,15.5518,25.804,26.138,9.2812,18.6,1.4504,1.4292,4.5359,12.5009,27.2647,17.7098,10.3011,8.6483,7.7718,10.6335,8.9931,7.5892,16.6098,17.4268,10.7642,11.1962,24.9758,10.2056,20.5784,5.1947,14.4514,16.0191,2.9885,13.969,36.8357,7.8361,23.8319,2.6197,57.6803,35.2277,9.8806,3.8029,2.4426,2.5551,2.4344,25.9791
0.5,11.1203,21.1211,26.7405,8.8107,11.7811,2.3722,1.7853,3.534,16.2834,20.2198,14.3399,12.0607,8.3039,4.5082,5.3901,7.8627,4.7339,10.3141,22.8225,12.1902,8.5741,18.3732,5.9427,13.2989,3.352,10.5282,10.2559,1.8139,11.4625,26.4825,6.4942,31.0577,4.4023,46.8579,26.7581,11.7664,6.1791,4.0938,4.3157,2.6439,29.0606
0.58,7.2338,14.3434,20.8872,6.8608,7.1643,3.0558,1.6747,2.2902,16.3004,12.9139,9.8626,10.698,6.529,2.8141,3.0457,5.8402,3.0865,6.4788,22.9895,10.2056,5.8768,11.7418,3.6931,8.1194,2.2498,7.2055,6.5599,1.192,8.0417,16.318,4.7162,30.7359,6.2757,30.3992,17.0707,10.5829,8.4396,5.8183,6.1879,2.177,24.5474
0.67,5.0117,10.0446,15.2913,5.3176,4.7309,3.3046,1.3793,1.5505,13.0868,8.7726,7.0523,8.6136,5.0957,1.8927,1.9131,4.4366,2.142,4.377,18.6083,7.247,4.2326,8.0034,2.4761,5.3764,1.5951,5.1837,4.4896,0.832,5.8516,10.7814,3.5515,25.3189,8.1135,19.9969,11.4918,8.5845,9.817,7.4983,8.0491,1.6528,16.767
0.75,3.639,7.3535,11.5882,4.2198,3.3139,3.0576,1.129,1.1064,9.4414,6.2758,5.2467,7.0192,4.0669,1.344,1.2925,3.4633,1.5573,3.1184,13.2461,5.1105,3.1666,5.74,1.7541,3.7737,1.1789,3.8748,3.2299,0.6076,4.4133,7.5552,2.7528,19.8865,9.8095,13.9679,8.1655,7.0276,9.9538,8.8602,9.8161,1.2877,10.8979
0.83,2.74,5.5727,9.0283,3.4148,2.4265,2.6215,0.9379,0.8218,6.908,4.6706,4.0274,5.8091,3.3069,0.9945,0.9208,2.7646,1.1737,2.3134,9.4296,3.7613,2.4417,4.2804,1.2956,2.7676,0.9001,2.9856,2.4143,0.4595,3.4251,5.5339,2.1846,15.9553,10.8527,10.2056,6.0452,5.839,8.8088,9.4293,11.3068,1.0262,7.5289
0.92,2.1236,4.3416,7.195,2.8094,1.8392,2.241,0.7892,0.63,5.2327,3.5862,3.1706,4.8721,2.7318,0.7601,0.6831,2.2483,0.9104,1.7717,6.9911,2.8625,1.9293,3.2918,0.9887,2.1003,0.7056,2.3577,1.8603,0.3574,2.7209,4.1954,1.7679,13.0316,10.9443,7.7221,4.6222,4.9138,7.2641,9.0552,11.9699,0.8335,5.4551
1,1.6851,3.46,5.8433,2.3442,1.4331,1.9336,0.6715,0.4954,4.0753,2.8239,2.5487,4.1338,2.2875,0.5962,0.5232,1.8575,0.7229,1.3922,5.3516,2.2378,1.5557,2.5955,0.7747,1.6381,0.5652,1.9002,1.4691,0.2845,2.2038,3.2697,1.4545,10.8061,9.988,6.0087,3.6272,4.1815,5.9913,7.9451,11.6246,0.6878,4.1005
1.08,1.3636,2.81,4.8221,1.9801,1.1422,1.6821,0.577,0.3979,3.2468,2.2705,2.0851,3.543,1.9381,0.4779,0.4111,1.5556,0.5853,1.1174,4.2036,1.7885,1.276,2.0891,0.6204,1.3067,0.461,1.558,1.184,0.2308,1.8145,2.6065,1.2137,9.0784,8.6003,4.7836,2.9081,3.5934,5.0101,6.7738,10.3487,0.5754,3.1737
1.17,1.1218,2.3189,4.0342,1.6905,0.9277,1.4741,0.5001,0.3253,2.6362,1.8578,1.7314,3.064,1.6591,0.39,0.33,1.3181,0.4817,0.913,3.3728,1.456,1.0619,1.7109,0.5058,1.0621,0.3818,1.2961,0.9707,0.1902,1.515,2.1173,1.0252,7.7139,7.3704,3.8815,2.3737,3.1148,4.2398,5.8267,8.8975,0.4872,2.5155
1.25,0.936,1.94,3.4154,1.4568,0.7656,1.3005,0.4368,0.2699,2.175,1.5429,1.4564,2.671,1.4333,0.3232,0.2696,1.1285,0.4021,0.7573,2.7548,1.204,0.895,1.422,0.4188,0.877,0.3204,1.092,0.8076,0.159,1.2804,1.7476,0.8752,6.6202,6.3734,3.2007,1.9673,2.7209,3.6257,5.0551,7.6943,0.4167,2.0337
1.33,0.7906,1.6424,2.9217,1.266,0.6406,1.1541,0.3842,0.2269,1.8193,1.2979,1.2388,2.3451,1.2482,0.2713,0.2236,0.9749,0.3398,0.6363,2.2845,1.009,0.7625,1.1971,0.3514,0.7342,0.272,0.9302,0.6804,0.1345,1.0937,1.4623,0.7543,5.7318,5.5554,2.6761,1.652,2.3934,3.1292,4.4193,6.7071,0.3598,1.6717
1.42,0.675,1.405,2.5224,1.1085,0.5423,1.0298,0.3401,0.1929,1.5399,1.1041,1.0641,2.0722,1.095,0.2304,0.1879,0.8491,0.2902,0.5408,1.9193,0.8556,0.656,1.0189,0.2983,0.6219,0.2333,0.8,0.5796,0.115,0.943,1.2382,0.6555,5.0017,4.8771,2.2643,1.4031,2.1185,2.723,3.89,5.8885,0.3132,1.3939
1.5,0.5817,1.213,2.1955,0.977,0.464,0.9235,0.3027,0.1657,1.3172,0.9486,0.9221,1.8418,0.9668,0.1976,0.1597,0.7449,0.2501,0.4642,1.6309,0.7329,0.5692,0.8758,0.2558,0.5322,0.2018,0.694,0.4985,0.0992,0.8198,1.0593,0.5739,4.3955,4.3094,1.936,1.2038,1.8859,2.3869,3.4454,5.2032,0.2746,1.1767
1.58,0.5055,1.0558,1.925,0.8664,0.4006,0.832,0.2708,0.1435,1.137,0.822,0.8052,1.6458,0.8587,0.171,0.1371,0.6577,0.2174,0.402,1.3996,0.6335,0.4977,0.7593,0.2212,0.4597,0.176,0.6067,0.4324,0.0863,0.718,0.9147,0.5059,3.8873,3.83,1.6707,1.0419,1.6875,2.1061,3.0688,4.6245,0.2423,1.004
1.67,0.4426,0.9257,1.6989,0.7726,0.3487,0.7526,0.2435,0.1253,0.9896,0.7179,0.7081,1.4777,0.7668,0.1492,0.1187,0.5842,0.1904,0.3508,1.2118,0.552,0.4381,0.6634,0.1929,0.4002,0.1546,0.534,0.378,0.0757,0.6331,0.7962,0.4486,3.4577,3.4221,1.4537,0.9089,1.5171,1.8694,2.7474,4.1321,0.2152,0.8649
1.75,0.3901,0.817,1.5084,0.6924,0.3057,0.6835,0.2198,0.1101,0.8675,0.6314,0.6266,1.3328,0.6881,0.1311,0.1036,0.5217,0.1679,0.3083,1.0575,0.4844,0.3881,0.5837,0.1694,0.351,0.1366,0.4729,0.3327,0.0668,0.5616,0.6982,0.4,3.0918,3.0725,1.2741,0.7986,1.3699,1.6684,2.4712,3.7101,0.1921,0.7513
1.83,0.3459,0.7254,1.3464,0.6234,0.2698,0.6229,0.1993,0.0974,0.7656,0.5587,0.5577,1.2069,0.6202,0.1159,0.091,0.4682,0.1489,0.2727,0.9293,0.4279,0.3457,0.5167,0.1497,0.3099,0.1215,0.4212,0.2947,0.0592,0.5009,0.6162,0.3585,2.7779,2.7709,1.1241,0.7061,1.2419,1.4964,2.2324,3.346,0.1723,0.6575
1.92,0.3084,0.6475,1.2078,0.5636,0.2396,0.5696,0.1813,0.0867,0.6797,0.4973,0.4989,1.0971,0.5614,0.103,0.0805,0.422,0.1328,0.2426,0.8219,0.3802,0.3095,0.46,0.1331,0.2752,0.1086,0.3771,0.2625,0.0529,0.449,0.5471,0.3228,2.5068,2.5092,0.9977,0.6279,1.1301,1.3482,2.0247,3.0301,0.1553,0.5793
2,0.2764,0.5808,1.0884,0.5116,0.2139,0.5225,0.1656,0.0775,0.6066,0.4449,0.4485,1.0008,0.5101,0.0921,0.0716,0.382,0.119,0.217,0.7311,0.3396,0.2784,0.4117,0.119,0.2457,0.0975,0.3392,0.235,0.0474,0.4043,0.4884,0.2918,2.2714,2.2808,0.8904,0.5614,1.0318,1.2198,1.8431,2.7544,0.1405,0.5136
2.08,0.2489,0.5234,0.9849,0.466,0.1918,0.4806,0.1517,0.0697,0.5442,0.3999,0.4049,0.916,0.4651,0.0827,0.0641,0.3471,0.1072,0.195,0.6537,0.3049,0.2515,0.3702,0.1068,0.2205,0.088,0.3064,0.2113,0.0427,0.3656,0.4382,0.2649,2.0658,2.0805,0.7985,0.5043,0.9452,1.1079,1.6834,2.5126,0.1276,0.4578
2.17,0.225,0.4736,0.8946,0.426,0.1729,0.4433,0.1393,0.0629,0.4903,0.3611,0.367,0.8408,0.4255,0.0747,0.0576,0.3165,0.0969,0.1759,0.5874,0.2749,0.2281,0.3343,0.0964,0.1987,0.0797,0.2778,0.1909,0.0386,0.3319,0.3949,0.2413,1.8853,1.904,0.7194,0.455,0.8683,1.0098,1.5425,2.2994,0.1163,0.4102
2.25,0.2042,0.4302,0.8155,0.3906,0.1564,0.4099,0.1284,0.057,0.4437,0.3273,0.3339,0.774,0.3905,0.0676,0.052,0.2896,0.088,0.1594,0.5301,0.2489,0.2077,0.3031,0.0873,0.1798,0.0724,0.2529,0.1731,0.0351,0.3024,0.3573,0.2206,1.7262,1.7478,0.6509,0.4122,0.8,0.9235,1.4176,2.1108,0.1064,0.3692
2.33,0.186,0.3922,0.7459,0.3591,0.1421,0.38,0.1186,0.0518,0.403,0.2978,0.3048,0.7145,0.3593,0.0615,0.0471,0.2657,0.0801,0.145,0.4803,0.2262,0.1897,0.2758,0.0794,0.1634,0.0661,0.231,0.1576,0.032,0.2765,0.3246,0.2022,1.5852,1.6089,0.5911,0.3748,0.7389,0.8472,1.3064,1.9431,0.0976,0.3338
2.42,0.1701,0.3587,0.6843,0.3311,0.1295,0.353,0.1098,0.0473,0.3673,0.2719,0.2792,0.6611,0.3315,0.0561,0.0428,0.2445,0.0733,0.1324,0.4368,0.2063,0.1738,0.2519,0.0724,0.149,0.0605,0.2117,0.1439,0.0292,0.2535,0.2959,0.186,1.4599,1.485,0.5388,0.3421,0.6842,0.7794,1.207,1.7935,0.0898,0.3029
2.5,0.1559,0.3291,0.6296,0.3061,0.1185,0.3286,0.1019,0.0433,0.336,0.249,0.2565,0.6132,0.3067,0.0514,0.0391,0.2256,0.0672,0.1212,0.3986,0.1888,0.1597,0.2307,0.0663,0.1363,0.0555,0.1945,0.1319,0.0268,0.2332,0.2707,0.1715,1.3479,1.3741,0.4927,0.3131,0.635,0.7189,1.1179,1.6596,0.0829,0.2759
2.58,0.1434,0.3028,0.5809,0.2837,0.1087,0.3065,0.0947,0.0398,0.3082,0.2288,0.2362,0.57,0.2844,0.0472,0.0358,0.2087,0.0618,0.1113,0.365,0.1733,0.1472,0.212,0.0608,0.125,0.0511,0.1792,0.1212,0.0247,0.215,0.2483,0.1585,1.2477,1.2744,0.4519,0.2875,0.5906,0.6649,1.0377,1.5392,0.0766,0.2521
2.67,0.1322,0.2793,0.5372,0.2634,0.1,0.2865,0.0883,0.0367,0.2836,0.2107,0.2182,0.5309,0.2643,0.0434,0.0329,0.1935,0.057,0.1025,0.3352,0.1595,0.136,0.1953,0.056,0.1151,0.0472,0.1656,0.1117,0.0228,0.1988,0.2285,0.1469,1.1576,1.1846,0.4158,0.2648,0.5504,0.6163,0.9654,1.4307,0.071,0.2311
2.75,0.1222,0.2583,0.498,0.2452,0.0923,0.2682,0.0825,0.0339,0.2616,0.1946,0.202,0.4955,0.2461,0.0401,0.0303,0.1799,0.0527,0.0946,0.3087,0.1472,0.126,0.1804,0.0517,0.1062,0.0437,0.1534,0.1032,0.021,0.1842,0.2108,0.1364,1.0763,1.1034,0.3835,0.2445,0.514,0.5726,0.8999,1.3326,0.066,0.2125
2.83,0.1132,0.2395,0.4627,0.2286,0.0853,0.2515,0.0771,0.0313,0.2419,0.1802,0.1875,0.4633,0.2296,0.0371,0.0279,0.1675,0.0488,0.0876,0.285,0.1362,0.117,0.1671,0.0478,0.0982,0.0405,0.1424,0.0956,0.0195,0.1711,0.195,0.127,1.0028,1.0297,0.3547,0.2263,0.4808,0.5331,0.8405,1.2437,0.0615,0.1959
2.92,0.1052,0.2225,0.4309,0.2136,0.0791,0.2363,0.0723,0.0291,0.2243,0.1672,0.1743,0.4339,0.2146,0.0344,0.0259,0.1563,0.0453,0.0813,0.2638,0.1263,0.1088,0.1551,0.0444,0.091,0.0377,0.1324,0.0887,0.0181,0.1593,0.1808,0.1184,0.9362,0.9628,0.3288,0.2099,0.4506,0.4973,0.7864,1.1629,0.0573,0.1811
3,0.0979,0.2072,0.402,0.2,0.0735,0.2223,0.0678,0.027,0.2084,0.1555,0.1625,0.4071,0.201,0.032,0.024,0.1461,0.0422,0.0756,0.2448,0.1174,0.1014,0.1442,0.0413,0.0846,0.0351,0.1235,0.0825,0.0169,0.1486,0.168,0.1106,0.8756,0.9018,0.3054,0.1951,0.4229,0.4648,0.7371,1.0892,0.0536,0.1678
