Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0003,0.0001,0.0001,0,0.0004,0,0,0,0.0037,0.0003,0,0.0001,0.0002,0.0014,0.0008,0.0002,0.0009,0.0006,0,0,0.0001,0.0002,0.0011,0.0003,0.0009,0.0005,0.0007,0.0005,0,0,0.0001,0.0001,0,0.0018,0.0001,0,0,0,0,0.0001,0.0001
0.25,0.0033,0.0017,0.0017,0.0004,0.004,0,0.0001,0.0003,0.0032,0.0032,0.0001,0.0009,0.0021,0.009,0.0058,0.0025,0.0067,0.0062,0,0,0.0017,0.0023,0.0078,0.003,0.006,0.0048,0.0061,0.0032,0.0005,0.0002,0.0008,0.0008,0.0001,0.0017,0.0028,0,0,0,0,0.0011,0.0008
0.33,0.0118,0.0074,0.0082,0.0017,0.014,0,0.0006,0.0015,0.0031,0.0121,0.0006,0.0043,0.0072,0.0247,0.0168,0.0099,0.0195,0.0205,0,0.0012,0.0061,0.0087,0.0225,0.0109,0.017,0.0163,0.0194,0.0095,0.003,0.0022,0.0034,0.0039,0.0008,0.0021,0.011,0,0,0.0001,0,0.0037,0.0039
0.42,0.0269,0.0189,0.0226,0.0046,0.0316,0,0.0017,0.0041,0.0037,0.0285,0.0019,0.0118,0.0162,0.0487,0.0339,0.0237,0.0399,0.0445,0,0.0059,0.0143,0.0207,0.0456,0.0253,0.0339,0.0362,0.042,0.0209,0.0082,0.007,0.0085,0.0122,0.0025,0.0039,0.0262,0,0,0.0004,0,0.0085,0.0123
0.5,0.0491,0.0372,0.0464,0.0098,0.057,0.002,0.004,0.0085,0.006,0.0527,0.0048,0.0241,0.0295,0.0798,0.0568,0.0445,0.0674,0.0781,0.0007,0.0153,0.0268,0.0388,0.0764,0.0464,0.0562,0.0648,0.0738,0.0389,0.0169,0.0155,0.0164,0.0282,0.0065,0.0078,0.0491,0,0,0.0011,0,0.0153,0.0284
0.58,0.0779,0.0625,0.0802,0.0182,0.0897,0.0063,0.0076,0.0147,0.0108,0.0847,0.0099,0.0418,0.0469,0.1161,0.0846,0.0721,0.1009,0.1203,0.0102,0.0295,0.0437,0.0629,0.1136,0.0743,0.0829,0.1019,0.1142,0.0643,0.0293,0.0281,0.0274,0.0532,0.0145,0.0148,0.0793,0.0015,0,0.0022,0,0.0242,0.0529
0.67,0.1129,0.0948,0.124,0.0306,0.1288,0.0135,0.0124,0.0227,0.019,0.1236,0.0184,0.0649,0.0684,0.1561,0.1164,0.106,0.1391,0.1695,0.0269,0.0494,0.0652,0.0927,0.1555,0.1082,0.1128,0.1465,0.162,0.0979,0.0458,0.0452,0.0415,0.0878,0.0282,0.0255,0.1165,0.0051,0,0.0042,0,0.0351,0.0856
0.75,0.153,0.1335,0.1775,0.0477,0.1733,0.024,0.0184,0.0323,0.0314,0.1685,0.0311,0.0933,0.0937,0.1979,0.1513,0.1456,0.1803,0.2241,0.0518,0.0752,0.0912,0.1277,0.2007,0.1474,0.1446,0.1975,0.2157,0.1401,0.0666,0.0668,0.0586,0.1323,0.0488,0.0406,0.1599,0.0109,0.0012,0.007,0,0.0477,0.1258
0.83,0.1974,0.1781,0.2399,0.0701,0.2221,0.0382,0.0256,0.0435,0.0484,0.2185,0.0486,0.1268,0.1224,0.2403,0.1886,0.1898,0.2234,0.2825,0.0853,0.1071,0.1215,0.1677,0.2478,0.1911,0.1772,0.2537,0.2739,0.1908,0.0915,0.0929,0.0785,0.1867,0.0768,0.0604,0.2087,0.0191,0.0052,0.0107,0,0.0616,0.1726
0.92,0.245,0.2279,0.3102,0.0984,0.274,0.0565,0.0337,0.056,0.0705,0.2725,0.0709,0.165,0.1541,0.2822,0.2278,0.2376,0.2671,0.3432,0.1274,0.1451,0.1559,0.3441,0.2954,0.2382,0.2098,0.3137,0.3352,0.2499,0.1206,0.1234,0.1008,0.2504,0.1126,0.0852,0.2621,0.0171,0.0125,0.0153,0,0.0768,0.2251
1,0.295,0.2821,0.3874,0.1329,0.328,0.0791,0.0428,0.0696,0.0976,0.3295,0.0979,0.2074,0.1886,0.3228,0.2684,0.2882,0.3103,0.4051,0.1779,0.1892,0.1941,0.5459,0.3427,0.288,0.2416,0.3763,0.3984,0.317,0.1537,0.158,0.1254,0.3231,0.1564,0.1176,0.3191,0.0187,0.0215,0.0209,0,0.0927,0.2822
1.08,0.3467,0.34,0.4705,0.1738,0.3836,0.1061,0.0527,0.084,0.1298,0.3889,0.1294,0.2537,0.2503,0.3623,0.3102,0.3406,0.3528,0.4675,0.2365,0.2367,0.2686,0.7635,0.3895,0.3398,0.2726,0.4407,0.4626,0.3917,0.1907,0.1966,0.1519,0.4039,0.208,0.1678,0.3785,0.0253,0.0323,0.0278,0.0017,0.1093,0.3429
1.17,0.4052,0.4046,0.5627,0.222,0.4466,0.1374,0.0636,0.1,0.1671,0.4554,0.1659,0.3056,0.3759,0.4134,0.3604,0.3995,0.4056,0.5394,0.3013,0.2873,0.3886,1.0183,0.4475,0.3981,0.3124,0.5149,0.5376,0.478,0.2328,0.2395,0.182,0.4949,0.268,0.2408,0.4445,0.0353,0.045,0.0358,0.0058,0.1287,0.4087
1.25,0.4779,0.4821,0.6715,0.2795,0.5251,0.1738,0.0764,0.1188,0.2098,0.5371,0.2084,0.3673,0.5356,0.4783,0.4216,0.4731,0.4732,0.6301,0.3729,0.3487,0.5527,1.3484,0.5204,0.4702,0.3631,0.608,0.6317,0.5775,0.2838,0.2901,0.2188,0.6006,0.3378,0.344,0.5892,0.0395,0.0604,0.0453,0.0111,0.1537,0.4828
