Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0.0002,0.0001,0.0001,0,0.0003,0,0,0,0.0043,0.0002,0,0.0001,0.0002,0.0017,0.0008,0.0002,0.0008,0.0005,0,0,0.0001,0.0002,0.0011,0.0002,0.001,0.0004,0.0006,0.0008,0,0,0.0001,0.0001,0,0.0021,0,0,0,0,0,0.0001,0
0.17,0.0434,0.0198,0.0204,0.0047,0.0541,0,0.0014,0.0038,0.0042,0.0395,0.0015,0.0109,0.0292,0.1649,0.0962,0.0306,0.1174,0.0895,0,0,0.0208,0.0277,0.1374,0.0375,0.1126,0.0693,0.0928,0.0612,0.0001,0,0.0097,0.0095,0.0017,0.0029,0.0335,0,0,0.0003,0,0.0147,0.0087
0.25,0.3904,0.2171,0.2295,0.0543,0.4628,0,0.0165,0.0422,0.0111,0.3781,0.0177,0.1239,0.2781,0.8845,0.5886,0.322,0.745,0.6839,0,0.0068,0.2053,0.603,0.8112,0.3517,0.6465,0.5762,0.6916,0.3254,0.0798,0.0438,0.1066,0.1092,0.0205,0.0177,0.3324,0,0,0.0038,0,0.1373,0.0993
0.33,1.2344,0.8518,0.9872,0.2073,1.5131,0,0.0769,0.1827,0.0498,2.2402,0.0847,0.5379,2.1742,1.9881,3.3368,1.1763,1.8914,1.9136,0,0,2.1465,4.6311,2.4365,1.1387,3.198,1.7524,5.372,1.4134,0.1648,0.2607,0.4185,0.509,0.1017,0.1861,2.4529,0,0,0.0183,0,0.4604,0.4448
0.42,4.3298,3.7034,4.3634,0.363,5.5327,0.0326,0.2316,0.4675,0.2154,8.9793,0.2631,1.3832,5.606,3.3011,7.5832,2.6076,3.379,3.5952,0.4521,2.5703,6.8457,12.5058,6.8499,2.31,7.3862,5.6443,12.5384,8.8254,0.1226,2.3551,0.992,1.5069,0.3272,1.2171,10.4461,0,0,0.0573,0,1.0651,2.9622
0.5,9.2552,10.1544,13.139,3.8539,11.4271,3.5403,0.5064,0.8519,0.9806,17.0405,1.4914,2.5571,9.3384,5.0863,10.6872,6.5092,5.495,7.2403,3.7551,10.2359,13.8137,22.1659,10.5885,4.6117,8.4899,11.4477,17.911,23.8221,3.6204,7.7472,1.7439,4.0759,0.7161,3.7212,24.4967,0,0,0.1345,0,2.3587,10.0852
0.58,13.4097,18.5522,24.557,16.9077,16.3098,12.0268,0.8717,2.0877,2.8094,22.8595,4.2313,4.1316,12.2954,6.6113,13.0996,10.3476,7.3888,10.4853,10.3093,20.9413,22.329,31.519,12.3589,7.6092,8.3847,15.7955,20.3446,34.9103,12.7155,17.7725,2.5347,10.9925,2.5004,7.6831,37.8566,6.3299,0,0.2894,0,3.3376,18.6852
0.67,15.2851,23.7131,33.3481,36.4736,17.8827,27.1013,1.2585,3.3154,5.4229,25.5012,7.7391,6.8681,14.215,6.7124,13.6794,12.2552,7.6539,12.1731,18.9062,32.7529,31.6846,40.155,11.3586,9.9895,6.4384,17.0375,19.503,38.5937,22.8441,28.975,3.9919,20.534,8.9767,10,49.6082,22.7327,2.0349,0.614,0,3.7802,25.8473
0.75,14.3196,24.6863,35.3807,53.343,16.169,45.1144,1.5823,3.8105,8.1813,24.3755,11.2557,9.1029,14.9432,5.9892,12.9051,11.6728,6.7575,11.8484,27.0207,43.3723,40.1309,47.0138,9.1013,10.8221,4.4388,15.1917,16.2052,35.7967,30.2557,38.3581,4.9856,28.9657,21.7591,10,56.6437,41.9266,11.6377,1.1648,0.8328,3.5915,29.4949
0.83,12.3871,22.7582,31.8444,62.7914,13.5487,60.679,2.0057,3.6772,10,21.6057,13.9498,10.2848,15.1653,5.1348,11.6878,10.0282,5.6691,10.7604,32.7359,51.6544,47.705,53.2464,7.018,10.6731,3.263,12.6785,12.8135,30.3536,34.1322,45.0045,5.3827,34.1442,34.5344,10,60.6638,60.3945,24.8771,2.9624,6.5901,3.1527,29.9304
0.92,10.4348,19.8794,27.0588,64.9726,11.0399,70.5381,2.1929,3.2647,10,18.547,15.3449,10.6266,15.0996,4.3561,10.3763,8.3457,4.6932,9.511,35.7883,57.2081,54.0256,59.3522,5.478,10.0721,2.447,10.3981,9.9918,24.8307,35.1504,49.297,5.3808,35.2694,44.2085,10,63.3495,76.9146,39.8093,6.283,15.2867,2.6797,28.0062
1,8.7406,16.9465,22.9199,62.5196,9.1092,74.3512,2.0274,2.7941,10,15.703,15.4164,10.4428,14.8127,3.6983,9.1194,6.9073,3.89,8.3255,36.5704,60.3916,58.6942,64.9742,4.4435,9.2974,1.8815,8.5336,7.7985,20.1109,34.2388,51.5976,5.1522,33.404,49.2459,10,65.1602,91.3924,54.9225,11.1976,25.8226,2.2514,25.0378
1.08,7.3436,14.2981,19.3071,57.6722,7.6769,73.6292,1.7808,2.354,10,13.2294,14.4561,9.964,14.3481,3.3122,7.9798,5.7429,3.4992,7.2753,35.8259,61.535,61.5802,69.5612,3.6472,8.4879,1.4813,7.0562,6.1324,16.3184,32.2073,52.2535,4.8127,30.7261,50.1689,10,66.17,103.8491,69.441,17.5424,36.9179,1.8885,21.9074
1.17,6.2109,12.0274,16.3052,51.886,6.51,69.9512,1.6701,1.9725,10,11.1424,12.9214,9.3407,13.7486,3.0459,7.016,4.8143,3.1619,6.3707,34.2558,61.0628,62.7654,72.7356,3.0312,7.7094,1.1908,5.8922,4.8724,13.3353,29.6325,51.6121,4.4323,27.8017,48.3072,10,66.373,114.228,83.0421,25.0586,47.6385,1.5892,18.9737
1.25,5.2948,10.1267,13.8528,46.0159,5.5625,64.6467,1.5784,1.6528,10,9.406,11.162,8.6645,13.0567,2.793,6.2065,4.0736,2.8429,5.6002,32.2509,59.4233,62.4995,74.3576,2.5497,6.99,0.9747,4.9712,3.9155,11.1822,26.8786,50.0151,4.05,24.914,45.0152,10,65.7969,122.4313,95.5103,33.4912,57.4513,1.345,16.3632
1.33,4.551,8.76,11.8557,40.519,4.7908,58.6784,1.4736,1.389,10,7.9697,9.5356,7.9884,12.3105,2.5558,5.5209,3.4791,2.547,4.9461,30.0527,56.9951,61.1029,74.525,2.1686,6.3391,0.8104,4.236,3.1826,9.5512,24.2175,47.7657,3.6861,22.2385,41.1608,10,64.5247,128.3973,106.6452,42.6191,66.1661,1.1459,14.0997
