Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0003,0.0001,0.0002,0,0.0004,0,0,0,0.0001,0.0003,0,0.0001,0.0002,0.0023,0.0011,0.0002,0.0012,0.0007,0,0,0.0002,0.0002,0.0015,0.0003,0.0014,0.0005,0.0008,0.0012,0,0,0.0001,0.0001,0,0.0001,0.0002,0,0,0,0,0.0001,0.0001
0.17,0.0565,0.0258,0.0267,0.0062,0.0703,0,0.0019,0.0049,0.0112,0.0513,0.002,0.0142,0.038,0.209,0.1222,0.0399,0.1513,0.116,0,0,0.0272,0.0361,0.1759,0.0489,0.1436,0.0901,0.1204,0.0768,0.0008,0,0.0126,0.0124,0.0022,0.0229,0.0416,0,0,0.0004,0,0.0192,0.0114
0.25,0.3929,0.225,0.2384,0.0569,0.4626,0,0.0171,0.0438,0.1003,0.385,0.0184,0.1288,0.2762,0.8167,0.5115,0.3309,0.7028,0.6716,0,0.0193,0.2083,0.6299,0.7602,0.3565,0.6001,0.571,0.6736,0.3033,0.0915,0.054,0.1103,0.1137,0.0215,0.2012,0.3226,0,0,0.004,0,0.138,0.1036
0.33,1.0636,0.7593,0.8956,0.1836,1.2082,0,0.07,0.1658,0.3969,1.7021,0.0775,0.4866,1.7166,1.6611,2.4343,1.0259,1.5823,1.6329,0,0,1.6381,3.7674,1.7234,0.9856,2.296,1.4952,4.0974,0.9412,0.2211,0.2744,0.3693,0.4664,0.0941,1.9829,1.7858,0,0,0.0168,0,0.393,0.4108
0.42,2.7901,2.4547,2.9525,0.1739,3.5768,0,0.1933,0.3826,1.489,6.034,0.221,1.1277,4.0899,2.575,5.2805,2.0741,2.6231,2.8161,0.2268,1.582,4.8452,9.2491,4.2659,1.8472,4.734,3.5864,8.9366,5.2629,0.1633,1.5172,0.7948,1.2672,0.2791,8.1276,7.0207,0,0,0.0483,0,0.7678,1.9759
0.5,6.0954,6.4974,8.5483,1.826,7.4538,1.9478,0.404,0.6738,5.5859,12.0551,0.9417,2.0139,6.9695,3.4686,8.1999,4.1238,3.693,4.7303,2.6911,6.825,9.7608,16.3194,7.563,2.9138,6.834,7.6309,13.5886,15.4101,1.4403,4.7271,1.359,2.6402,0.6547,17.2267,19.6448,0,0,0.1095,0,1.5842,7.1466
0.58,10.1186,12.9442,17.1397,8.2776,12.3358,7.027,0.6911,1.076,12.5626,18.0985,3.1187,3.0826,9.9939,5.2173,10.95,7.5382,5.7043,7.8416,7.2043,14.9909,16.8705,24.7144,10.5121,5.3852,7.883,12.2258,17.3406,26.9644,7.0423,10.9255,2.0223,7.2182,1.5349,27.724,36.3832,2.0153,0,0.2119,0,2.5912,13.9258
0.67,14.0066,20.0979,26.883,24.524,16.8843,17.5022,1.0339,2.5144,19.1517,23.4152,6.2566,5.0475,12.906,6.8332,13.5494,10.8717,7.5874,11.0907,13.9685,25.5712,26.2029,34.6054,12.4642,8.3704,8.3054,16.2767,19.9925,35.9526,16.4449,21.5175,3.0053,14.8064,5.6149,38.4311,56.3226,15.2822,0.5519,0.5105,0,3.4721,21.0684
0.75,17.2534,26.112,36.8166,45.1543,20.1643,34.7678,1.409,3.764,24.374,27.6972,10.0289,8.161,15.8633,8.1661,15.9291,13.4788,9.0158,14.0804,22.358,38.077,37.5392,46.1891,13.6545,11.5285,8.4514,19.2523,21.6987,42.3844,27.173,34.6206,4.7101,24.7671,15.6825,49.3152,78.9412,36.9961,10.2821,0.6328,0,4.1672,27.715
