Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0573,0.0385,0.0322,0.0276,0.0801,0.0026,0.0005,0.0035,0.011,0.0901,0.0013,0.0149,0.0589,0.2198,0.2981,0.0167,0.081,0.1122,0.0115,0.0124,0.0272,0.0757,0.1734,0.0658,0.104,0.0617,0.1001,0.1105,0.0414,0.0721,0.0093,0.0177,0.0044,0.0725,0.1011,0.0106,0.0039,0.0023,0.0012,0.006,0.0273
0.17,4.756,3.3379,2.8296,2.3687,6.5201,0.2322,0.0459,0.3112,0.9682,7.4344,0.1224,1.3227,4.8381,7.3648,11.2518,1.4612,4.4515,8.4392,1.0145,1.0801,2.336,6.2955,7.9649,5.4607,4.0865,5.0695,7.348,2.7593,3.5061,6.1035,0.8194,1.5858,0.3933,6.2481,8.3787,0.9498,0.3541,0.205,0.1116,0.5286,2.3471
0.25,13.2711,14.5195,13.0709,8.3127,16.4461,1.1295,0.2297,1.4506,4.5197,23.5182,0.6162,6.2681,11.8487,9.9935,14.1925,5.8463,7.6157,17.4895,4.7904,4.8823,7.9136,20.5141,11.9718,16.4315,6.2227,12.366,15.0184,3.8205,11.6095,24.1495,3.5856,7.697,1.9381,27.6567,29.3405,4.582,1.7369,1.025,0.5662,1.6672,10.3778
0.33,18.4196,25.0214,27.7806,12.6725,22.0132,2.9866,0.6338,3.1919,11.2769,32.3676,1.715,13.402,16.1735,11.8741,16.0637,9.5577,10.0079,22.3256,12.1411,11.6626,11.9318,28.8071,14.7173,22.7619,7.8444,17.535,20.1154,4.6689,16.9849,37.2613,6.3571,20.2819,5.2217,54.0256,41.3197,11.0078,4.6472,2.8225,1.5944,2.6879,24.1503
0.42,21.7263,32.4345,37.9452,16.0244,25.2153,5.7592,1.2914,4.4506,20.4614,37.7965,3.5837,19.0259,18.7703,11.7865,15.5845,12.6603,11.0256,24.5542,22.5892,17.0418,15.0168,34.0955,15.273,26.8633,8.2226,20.9513,22.8306,4.632,20.8286,45.601,8.8308,37.0705,10.4584,69.187,48.5728,16.4929,9.2264,5.8149,3.3851,3.6169,38.8097
0.5,16.5433,30.6205,38.882,13.9551,18.0339,7.3159,1.771,4.6542,24.2381,29.4752,5.7831,20.3004,13.51,5.7519,6.8509,11.9281,6.7124,15.6937,30.6013,17.5274,12.901,27.1811,8.1468,20.8687,4.5586,15.6271,15.1687,2.3829,17.2989,39.6706,8.9381,44.9616,16.0022,66.1667,39.2304,18.5947,13.9684,9.2146,5.5773,3.3186,39.7911
0.58,10.256,21.9266,31.388,9.4888,10.7701,7.5254,1.9777,3.8599,22.9841,17.6103,7.9965,17.0773,8.3397,3.2201,3.5142,8.6698,4.1985,9.0164,30.9361,14.7876,8.7249,16.607,4.7101,12.7621,2.7513,10.2147,9.398,1.4089,11.221,25.7429,7.012,44.9395,20.899,49.1456,23.5862,16.8702,17.0059,12.4887,7.8956,2.5407,33.9963
0.67,6.8646,15.1972,22.1343,6.7313,7.0233,6.7196,1.9265,2.7727,18.9897,11.3844,10.076,12.7989,5.5651,2.0103,2.0739,6.3998,2.8279,5.7268,27.4078,10.3353,6.1916,10.8866,3.0044,8.4604,1.8072,7.102,6.2875,0.9124,7.7136,16.9309,5.4107,38.6026,23.0457,32.1547,15.1007,13.1619,17.0859,15.3152,10.197,1.9959,24.8528
0.75,4.8568,11.0381,16.2664,4.9772,4.8746,5.2735,1.6682,2.0591,13.5934,7.8517,11.1446,9.8826,3.9286,1.3522,1.3414,4.8819,2.0102,3.8997,21.5764,6.9614,4.5793,7.5851,2.0521,5.9435,1.261,5.1707,4.447,0.6301,5.5677,11.8247,4.278,29.7626,22.1954,22.3716,10.342,10.3927,15.5115,16.1939,12.3839,1.6016,15.7136
