Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0005,0.0002,0.0002,0,0.0006,0,0,0,0.0001,0.0004,0,0.0001,0.0003,0.0032,0.0016,0.0003,0.0016,0.001,0,0,0.0002,0.0003,0.0021,0.0004,0.002,0.0008,0.0011,0.0016,0,0,0.0001,0.0001,0,0.0002,0.0003,0,0,0,0,0.0002,0.0001
0.17,0.0764,0.035,0.0362,0.0085,0.0948,0,0.0026,0.0067,0.0152,0.0694,0.0027,0.0194,0.0513,0.278,0.1618,0.0542,0.2033,0.1561,0,0,0.0368,0.0487,0.2351,0.0661,0.1922,0.1219,0.1623,0.1021,0.0015,0,0.0171,0.0168,0.003,0.031,0.0562,0,0,0.0006,0,0.0261,0.0154
0.25,0.5136,0.2973,0.316,0.0753,0.6025,0,0.0229,0.0581,0.1331,0.5033,0.0246,0.1711,0.5021,1.0406,0.8478,0.4376,0.9086,0.869,0,0,0.3287,1.0723,0.9745,0.4663,0.8953,0.7469,1.1869,0.3634,0.1127,0.0748,0.1464,0.1514,0.0287,0.2656,0.4218,0,0,0.0053,0,0.1825,0.1368
0.33,1.4559,1.0167,1.2048,0.2416,1.9682,0,0.0957,0.2234,0.5351,2.9561,0.1059,0.6575,2.6499,2.2066,4.0178,1.3812,2.1266,2.1623,0,0,2.7709,5.6899,3.0232,1.31,3.8476,2.0051,6.4681,2.0976,0.1427,0.4261,0.4992,0.6331,0.128,3.5376,3.1575,0,0,0.023,0,0.5341,0.5479
0.42,4.8432,4.3729,5.2772,0.5778,6.1087,0.3541,0.2662,0.5171,2.6587,9.9393,0.3049,1.5326,6.0106,3.3263,7.67,2.9377,3.4618,3.923,0.8244,3.4842,7.581,13.6258,6.9915,2.4643,7.1118,6.225,12.9436,10.2359,0.4118,2.9077,1.0862,1.7269,0.3825,12.5731,13.5099,0,0,0.0664,0,1.2185,3.8387
0.5,9.3018,10.7719,14.109,4.6204,11.4049,4.2319,0.5466,0.8907,9.3512,17.0777,1.7855,2.6795,9.3644,5.0161,10.5638,6.6902,5.442,7.2397,4.4694,11.2621,14.2688,22.4857,10.3574,4.7153,8.1552,11.4252,17.4697,24.3785,4.2789,8.2855,1.8023,4.6938,0.7736,24.6033,30.6634,0,0,0.1483,0,2.3836,10.9836
0.58,12.7262,18.038,24.0717,17.82,15.35,12.7977,0.8959,2.077,17.147,21.8952,4.5205,4.1569,11.8667,6.0015,12.185,9.9299,6.7807,9.888,10.9777,21.4688,22.2913,30.9383,11.1737,7.3487,7.3028,14.8362,18.873,33.16,12.9942,17.7234,2.5123,11.528,2.9407,35.431,48.9332,8.6472,0,0.3258,0,3.1954,18.8686
0.67,14.8194,22.9751,32.2615,36.2013,17.4089,27.237,1.2628,3.2379,22.8182,24.6616,8.0192,6.7677,13.9536,6.9308,13.8413,11.8086,7.7338,11.9364,19.0114,32.5872,31.6026,39.6074,11.7501,9.6931,7.1792,16.6672,19.2691,37.7534,22.3518,28.3532,3.8956,20.5788,9.9042,44.1635,67.4411,27.2969,5.2971,0.3877,0,3.6774,25.4024
0.75,16.5108,26.447,37.5497,55.023,19.0291,45.9477,1.6118,4.0139,25.8964,26.9505,11.8515,9.5172,16.3506,7.6192,15.3304,13.0704,8.4015,13.8433,27.2633,44.3848,42.6525,50.2745,12.0676,12.0479,7.0163,18.038,19.6644,40.3175,31.5166,40.3212,5.3312,29.9752,23.06,52.7072,87.6018,51.257,18.8769,1.1108,1.1136,4.0592,30.1438
0.83,16.8437,28.3247,39.92,70.6406,19.0471,65.7182,2.3869,4.4695,26.718,27.6918,15.185,12.109,18.3451,7.5205,15.7016,13.3479,8.2125,14.6144,34.8526,56.1858,53.8114,61.6022,11.1717,13.7006,5.9981,17.8025,18.6058,40.0794,39.0824,52.3405,6.564,38.7637,37.4371,62.2199,107.439,79.6526,37.8479,3.6161,6.961,4.153,33.0068
0.92,15.818,28.0168,38.9242,80.5067,17.5971,82.6848,2.8701,4.5447,26.0483,26.5773,17.4357,13.9715,19.7152,6.9794,15.2465,12.5214,7.496,14.2524,40.8918,66.7624,64.0096,72.1973,9.7242,14.2982,4.8708,16.2585,16.4989,37.2126,43.8764,62.2501,7.2919,44.7106,50.4874,71.1699,125.0771,110.3238,60.9361,8.5195,16.6192,3.9499,34.32
1,14.1734,26.1134,35.3886,84.1037,15.5087,94.1949,2.9542,4.2951,24.3298,24.3866,18.412,14.8682,20.5302,6.2164,14.2356,11.1608,6.5626,13.2509,45.0348,74.9407,72.751,81.7154,8.1237,14.1038,3.9307,14.2341,14.0635,32.9042,45.892,69.2763,7.5083,46.8869,60.2349,78.6192,140.1041,140.927,86.6539,16.2477,29.5961,3.5878,33.95
1.08,12.6058,23.7058,31.2836,82.8041,13.606,99.5476,2.8252,3.916,21.8477,22.0312,18.4243,15.0573,21.0067,5.6696,13.3432,9.8395,5.8518,12.2239,47.2113,80.5692,79.8154,90.202,7.0713,13.5653,3.4784,12.5077,12.1549,28.8775,45.8085,73.6908,7.4062,46.0958,66.0112,84.7298,152.835,170.0125,113.6017,26.9629,44.7714,3.2249,32.2626
1.17,11.4594,21.5548,27.9031,78.9501,12.2611,100.0393,2.6271,3.5431,19.257,20.15,17.8919,14.8708,21.3229,5.2349,12.5515,8.8705,5.3211,11.4214,47.8094,84.1336,85.3042,97.8568,6.3479,13.0536,3.1806,11.3025,10.8617,25.7276,44.6537,76.3317,7.1933,43.8083,68.2685,89.6574,163.9174,196.986,140.5897,40.5907,60.9652,2.9494,30.0505
1.25,10.8026,20.0815,25.9959,74.5297,11.5779,97.5888,2.4585,3.2808,17.1751,18.9302,17.1532,14.6447,21.63,5.1645,12.2987,8.2982,5.1451,11.0096,47.4609,86.2436,89.3892,104.6727,6.3099,12.7203,3.3339,10.702,10.3811,24.0303,43.1057,77.922,7.0025,41.3133,67.8476,93.8537,173.7043,221.7611,166.9851,56.8132,77.4047,2.7869,27.9982
1.33,11.0173,19.7282,25.4173,71.3183,12.0444,94.4066,2.3893,3.1838,16.0668,18.9938,16.3539,14.6373,22.3552,5.5272,12.7981,8.3646,5.433,11.3454,46.9039,87.9121,93.0573,111.5102,7.0697,12.9493,3.9836,11.0838,11.0881,24.3138,42.1484,79.7107,6.9953,39.7707,66.1627,97.8676,183.9508,244.7295,192.7614,75.1958,93.8205,2.8293,26.7696
1.42,12.5648,21.2295,27.2085,70.9672,14.2201,92.6341,2.4723,3.3733,16.3675,20.9956,15.8588,15.2709,23.9988,6.794,14.764,9.3885,6.5941,12.9394,46.9689,90.4427,97.5329,119.5788,9.3303,14.1533,5.9351,13.0062,13.6696,27.869,42.7566,83.3543,7.3709,40.0961,64.813,103.4063,197.2132,267.4102,218.4764,95.4253,110.4432,3.1695,26.9437
1.5,15.5746,24.8739,32.4429,75.2242,17.9715,94.5004,2.7348,3.8936,18.3207,25.1085,15.9515,16.8136,26.7062,8.4132,17.3839,11.5444,8.2942,15.9406,48.5495,95.3293,103.8914,129.7842,12.0218,16.5623,7.8059,16.4285,17.5211,34.3469,46.0245,90.3263,8.2659,43.1223,65.1774,111.5935,215.5653,292.1671,245.4076,117.3547,127.8519,3.8107,29.0719
1.58,18.8161,29.4075,39.6084,84.0182,21.2213,100.9707,3.1283,4.6245,21.6157,29.3104,16.6488,19.1149,29.5981,9.5552,19.4969,13.8686,9.6197,18.8537,52.1908,102.6777,111.3244,140.3451,13.6466,19.208,8.4198,19.4823,20.4469,40.9854,51.2085,99.632,9.4546,48.5083,68.0588,121.7941,236.2415,320.3916,274.9481,141.0415,146.9407,4.4357,32.8268
1.67,19.2412,31.8233,43.5239,93.5876,21.4053,110.3696,3.4763,5.1074,24.7022,30.6945,17.5962,21.0426,31.3223,8.9186,19.2393,14.5674,9.1738,19.0063,57.0967,110.6681,117.8335,148.1192,12.2818,20.4001,6.571,19.468,19.7884,42.4927,55.9123,107.6246,10.264,54.0986,73.0127,129.9972,252.7958,349.8315,307.3286,166.6447,168.6411,4.5868,36.5675
1.75,16.5869,30.4716,41.6111,97.9605,18.5449,118.0292,3.5812,5.0271,25.7942,28.3335,18.3615,21.5182,31.3707,7.5443,17.4831,13.0508,7.7238,16.6903,61.0676,116.3226,121.8128,151.4649,9.7067,19.4223,4.5209,16.6596,16.4785,38.2777,57.3387,110.7799,10.1682,56.6957,78.3355,133.3421,260.3398,375.3866,340.3253,194.2254,193.3069,4.154,38.1131
1.83,13.8673,26.777,35.5666,95.5639,15.1308,120.3756,3.3956,4.4753,24.3275,24.5571,18.7687,20.5039,30.4823,6.2305,15.3628,10.8444,6.287,14.0532,62.5521,118.4133,123.7523,152.402,7.4106,17.538,3.3211,13.5684,13.0309,31.9233,55.6572,109.4604,9.4285,55.1182,81.8546,132.1784,260.7334,393.4546,370.4733,223.3981,220.3016,3.5409,36.8546
1.92,11.4168,22.6613,28.9449,88.2333,12.1015,116.8344,2.9979,3.7851,20.9971,20.7389,18.6662,18.7838,28.9807,5.1414,13.291,8.8488,5.0993,11.9572,61.454,117.134,123.5231,152.0473,5.6897,15.5025,2.4869,10.9562,10.1548,25.8423,51.9736,105.293,8.4677,50.1083,82.028,128.7522,256.1997,403.9713,394.943,253.1492,248.3596,2.9504,33.4323
2,9.4094,18.8852,24.1296,78.6961,9.7027,108.9051,2.5465,3.1368,17.1039,17.3366,17.9262,16.8782,27.1006,4.2733,11.4207,7.2329,4.1655,10.1654,58.3695,113.3444,121.1331,150.4636,4.5908,13.6009,1.9094,8.8977,7.9187,20.782,47.2778,99.3927,7.4944,43.8039,78.4808,123.9476,248.2012,407.9231,412.4779,282.0564,276.1885,2.4438,29.2438
2.08,7.8121,15.6648,20.1266,68.9231,8.1021,98.805,2.1481,2.5832,13.656,14.4555,16.4789,15.032,25.0326,3.5867,9.7948,5.9634,3.6116,8.6803,54.1907,107.7258,116.857,147.437,3.7525,11.9211,1.5013,7.3029,6.221,16.7776,42.2844,92.541,6.5959,37.5972,72.1451,117.9269,237.6993,406.2748,423.1698,308.712,302.7495,2.0282,25.1621
2.17,6.548,13.0038,16.8775,59.7611,6.8218,88.0948,1.819,2.1288,10.8747,12.0707,14.5127,13.3461,22.9188,3.2475,8.4168,4.9697,3.2609,7.4604,49.6602,100.9412,111.1065,142.8382,3.1085,10.4722,1.2055,6.0651,4.9381,13.6588,37.4257,85.2746,5.8007,32.17,64.4012,110.8182,225.3377,399.8278,427.8916,332.0829,327.3224,1.6929,21.4989
2.25,5.5432,10.8341,14.2641,51.5841,5.7962,77.6797,1.6739,1.7614,8.7046,10.1156,12.3946,11.8504,20.8559,2.9756,7.2997,4.187,2.9299,6.4582,45.156,93.5859,104.3639,136.7605,2.6078,9.2344,0.9858,5.096,3.9648,11.378,32.9227,77.9787,5.1108,28.1812,56.7111,102.9191,211.6406,389.2636,427.5074,351.6427,349.3571,1.4235,18.332
2.33,4.7381,9.1888,12.159,44.4898,4.9693,68.0588,1.5799,1.4658,7.0272,8.5173,10.4937,10.5423,18.9035,2.7211,6.3859,3.5642,2.6233,5.6311,40.865,86.106,97.0923,129.5352,2.2132,8.1797,0.8189,4.3286,3.2201,9.7113,28.9219,70.9139,4.5174,24.7164,49.7332,94.6766,197.1306,375.247,422.7433,367.2124,368.5334,1.2066,15.6442
2.42,4.0866,7.9995,10.453,38.4916,4.2971,59.4624,1.4735,1.2276,5.729,7.2095,8.8984,9.4059,17.0943,2.4846,5.6285,3.0632,2.3427,4.944,36.8786,78.7985,89.669,121.5855,1.8981,7.2798,0.6895,3.7135,2.6444,8.3039,25.4236,64.2549,4.0086,21.7442,43.5844,86.4749,182.3271,358.4995,414.2342,378.763,384.6924,1.0308,13.383
2.5,3.5542,7.0075,9.0594,33.4581,3.7456,51.9556,1.3625,1.0349,4.7196,6.1361,7.5889,8.4206,15.4419,2.2661,4.9932,2.6794,2.088,4.3693,33.2316,71.8475,82.3691,113.2947,1.6433,6.5097,0.6224,3.2148,2.1944,7.1416,22.3756,58.0923,3.5722,19.2062,38.2508,78.581,167.6829,339.7811,402.5768,386.3803,397.8671,0.8985,11.4867
2.58,3.1148,6.1759,7.9112,29.2288,3.2889,45.4833,1.2521,0.961,4.0621,5.2512,6.5185,7.566,13.9478,2.065,4.4541,2.4918,1.8583,3.8849,29.936,65.3551,75.3759,104.9675,1.4902,5.8479,0.5708,2.8059,1.8388,6.1846,19.7359,52.4602,3.1968,17.0395,33.6611,71.1614,153.5453,319.8293,388.3701,390.2439,408.1579,0.8345,9.9014
2.67,2.7488,5.4745,6.9569,25.6648,2.9074,39.9376,1.1455,0.9184,3.5232,4.5182,5.6409,6.8233,12.6061,1.8804,3.992,2.3072,1.6521,3.4893,26.9929,59.3744,68.8013,96.8278,1.3901,5.2766,0.5216,2.4672,1.5547,5.3936,17.4525,47.374,2.873,15.1859,29.7246,64.3053,140.1567,299.3049,372.2091,390.6148,415.6736,0.7703,8.5795
2.75,2.4413,4.8793,6.1572,22.6498,2.5862,35.1968,1.0446,0.8751,3.0782,3.9077,4.9166,6.1761,11.4067,1.7114,3.5924,2.129,1.4677,3.3023,24.372,53.9181,62.7058,89.0297,1.2949,4.781,0.4754,2.1841,1.3254,4.7355,15.4765,42.8072,2.5925,13.5947,26.3498,58.0474,127.6675,278.7624,354.6303,387.8167,420.5027,0.7079,7.4717
2.83,2.1808,4.3711,5.4816,20.0878,2.3134,31.1432,0.9506,0.8317,2.7077,3.3963,4.3142,5.6101,10.3373,1.5569,3.2439,1.9594,1.3032,3.123,22.0604,48.9773,57.1118,81.6717,1.2049,4.349,0.4324,2.0055,1.1384,4.1892,13.7642,38.7192,2.4214,12.2231,23.4523,52.3852,116.1481,258.6384,336.1372,382.214,422.7476,0.6484,6.5385
2.92,1.9585,3.9344,4.9067,17.9002,2.0802,27.671,0.864,0.7889,2.3969,2.9963,3.8094,5.1134,9.3854,1.4158,2.938,1.7995,1.1567,2.9517,20.0159,44.5273,52.0179,74.809,1.1202,3.9706,0.3927,1.8892,0.9846,3.7587,12.2792,35.0661,2.3,11.0356,20.9582,47.312,105.6146,239.2551,317.1812,374.1958,422.5354,0.5925,5.7481
3,1.7674,3.5571,4.414,16.0229,1.8795,24.6883,0.7847,0.747,2.1341,2.6961,3.3829,4.6759,8.5385,1.2871,2.6677,1.6499,1.0266,2.7884,18.2027,40.5315,47.4048,68.4656,1.0407,3.6378,0.3561,1.7768,0.857,3.4089,10.9932,31.805,2.1815,10.0027,18.8042,42.7846,96.0477,220.8348,298.1621,364.1601,420.0218,0.5405,5.0752
3.08,1.6021,3.2292,3.989,14.404,1.7056,22.1173,0.7126,0.7064,1.9103,2.4376,3.02,4.2891,7.7847,1.1699,2.4276,1.5109,0.9111,2.6329,16.5903,36.9486,43.2422,62.6424,0.9662,3.3437,0.3227,1.6689,0.7502,3.1144,9.8785,28.8956,2.0664,9.1002,16.937,38.7508,87.3991,203.5163,279.3983,352.501,415.3892,0.4925,4.4993
3.17,1.4583,2.9428,3.6202,13.001,1.554,19.8927,0.6473,0.6671,1.7184,2.2135,2.7092,3.9459,7.1134,1.0632,2.2134,1.3824,0.8086,2.4853,15.1525,33.7373,39.494,57.3241,0.8965,3.0827,0.2923,1.5658,0.7089,2.8656,8.9092,26.3001,1.9554,8.3081,15.312,35.1596,79.6047,187.3711,261.1348,339.5925,408.844,0.4484,4.004
