Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0.0028,0.0013,0.0013,0.0003,0.0035,0,0.0001,0.0002,0.0005,0.0025,0.0001,0.0007,0.0019,0.0117,0.007,0.0019,0.0079,0.0059,0,0,0.0013,0.0018,0.0095,0.0024,0.0078,0.0045,0.0061,0.0043,0,0,0.0006,0.0006,0.0001,0.0011,0.0021,0,0,0,0,0.0009,0.0006
0.25,0.0237,0.0127,0.0132,0.0032,0.0286,0,0.0009,0.0024,0.0055,0.0233,0.001,0.007,0.015,0.0585,0.0375,0.0187,0.0453,0.0433,0,0.0003,0.0121,0.0166,0.052,0.0215,0.0403,0.0344,0.0422,0.021,0.0045,0.0023,0.0061,0.0061,0.0011,0.0114,0.0195,0,0,0.0002,0,0.0078,0.0059
0.33,0.0753,0.0491,0.0558,0.0116,0.0885,0,0.004,0.0102,0.0243,0.0774,0.0044,0.0296,0.0457,0.145,0.0953,0.0655,0.1202,0.1262,0,0.0105,0.04,0.056,0.1347,0.0697,0.1027,0.1041,0.1216,0.0577,0.0207,0.0159,0.0227,0.0274,0.0054,0.0478,0.0663,0,0,0.001,0,0.0247,0.0266
0.42,0.1773,0.1272,0.1538,0.0311,0.2054,0.0012,0.0125,0.0284,0.076,0.1846,0.0141,0.0813,0.1066,0.3091,0.2026,0.1617,0.2673,0.285,0,0.0416,0.0966,0.135,0.2938,0.1654,0.2241,0.243,0.2777,0.1361,0.0548,0.0467,0.0583,0.0863,0.0179,0.1296,0.1598,0,0,0.0031,0,0.0591,0.0829
0.5,0.3573,0.2726,0.3399,0.072,0.4079,0.0145,0.0312,0.0628,0.187,0.3745,0.037,0.181,0.2134,0.5489,0.3628,0.3398,0.501,0.5491,0.002,0.1082,0.2011,0.628,0.5377,0.3355,0.4089,0.4863,0.5407,0.2684,0.1236,0.1094,0.1263,0.2112,0.0496,0.2811,0.327,0,0,0.0082,0,0.1224,0.1966
0.58,0.6083,0.4984,0.6414,0.1419,0.6839,0.0477,0.0636,0.1187,0.3757,0.6425,0.0827,0.3449,0.6749,0.8298,0.6527,0.6057,0.7944,0.8932,0.0676,0.1855,0.5854,1.691,0.8358,0.5749,0.6329,0.8223,1.2289,0.4397,0.2351,0.2148,0.2333,0.4283,0.1164,0.9532,0.6691,0,0,0.0185,0,0.2143,0.3817
0.67,0.9111,0.795,1.0538,0.2484,1.0105,0.1106,0.1133,0.1952,0.6529,1.3613,0.1629,0.5731,1.3423,1.124,1.2724,0.9432,1.1186,1.2851,0.2022,0.3096,1.4006,3.1862,1.1597,0.866,1.1193,1.226,2.5664,0.9069,0.3377,0.3668,0.3772,0.7592,0.2359,2.5977,1.6295,0,0,0.0365,0,0.3299,0.6441
0.75,1.247,1.2568,1.7168,0.3702,1.4321,0.2052,0.1807,0.2881,1.3953,2.4906,0.2888,0.8577,2.1448,1.4137,2.1663,1.3314,1.4499,1.6993,0.7318,1.0754,2.5156,5.0424,1.489,1.1912,1.6641,1.672,3.9258,2.3895,0.3982,0.8351,0.5525,1.2041,0.4225,5.0097,3.4023,0,0,0.0649,0,0.4628,1.4792
