Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0.0001,0,0,0,0.0001,0,0,0,0.0043,0.0001,0,0,0.0001,0.0006,0.0003,0.0001,0.0003,0.0002,0,0,0,0.0001,0.0004,0.0001,0.0004,0.0002,0.0002,0.0003,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0181,0.0082,0.0084,0.002,0.0225,0,0.0006,0.0015,0.0039,0.0164,0.0006,0.0045,0.0122,0.0707,0.0418,0.0126,0.0494,0.0376,0,0,0.0086,0.0115,0.0584,0.0156,0.0477,0.0288,0.0388,0.0262,0,0,0.004,0.0039,0.0007,0.0023,0.0139,0,0,0.0001,0,0.0061,0.0036
0.25,0.1579,0.0866,0.0909,0.0216,0.1886,0,0.0064,0.0167,0.0063,0.1539,0.0069,0.0488,0.0994,0.3722,0.2275,0.1277,0.3022,0.2815,0,0.0049,0.0818,0.1098,0.3365,0.1425,0.2655,0.2312,0.2804,0.1361,0.0311,0.0167,0.042,0.0427,0.008,0.008,0.1353,0,0,0.0015,0,0.0539,0.0398
0.33,0.5294,0.3533,0.4053,0.0849,0.6116,0,0.0304,0.0747,0.0217,0.5353,0.0334,0.2182,0.5167,0.9352,0.7145,0.483,0.8415,0.8522,0,0.0494,0.3755,1.2146,0.8954,0.4881,0.7369,0.7475,1.1065,0.3578,0.151,0.1153,0.1694,0.2044,0.0403,0.0408,0.4829,0,0,0.0073,0,0.1876,0.1866
0.42,1.1168,0.8594,1.0617,0.2157,1.2559,0.0271,0.0928,0.1973,0.0722,1.9228,0.1048,0.5768,1.8284,1.5931,2.3244,1.1164,1.5529,1.6593,0,0.1082,1.8708,4.1345,1.6418,1.0436,2.1211,1.5477,4.1181,1.1551,0.2712,0.3435,0.4153,0.6184,0.1319,0.2652,2.1914,0,0,0.0229,0,0.4142,0.5398
0.5,2.3701,2.2837,2.8921,0.2236,3.0059,0.0842,0.2088,0.379,0.224,5.1868,0.2517,1.1182,3.6093,2.2344,4.3149,1.9398,2.2992,2.5404,0.5559,1.7603,4.3402,8.3279,3.3337,1.7108,3.6162,2.9834,7.453,4.6321,0.285,1.4567,0.7628,1.3601,0.333,1.0542,5.8934,0,0,0.0554,0,0.7023,2.2525
0.58,4.2016,4.8077,6.5537,1.382,5.0957,1.661,0.3713,0.5866,0.6876,8.7679,0.936,1.7577,5.3096,2.6566,5.6813,2.8584,2.8553,3.2909,2.7418,5.7047,7.495,12.7022,4.6286,2.354,4.1282,5.1533,9.6053,10.1721,1.0687,3.5393,1.1538,2.3724,0.6936,2.565,11.5573,0,0,0.1103,0,1.0779,6.0173
0.67,5.5303,7.3531,10.5377,4.5023,6.48,4.5821,0.5512,0.7779,1.6244,10.9168,2.5107,2.3745,6.4252,2.8389,6.239,4.206,3.1297,4.0306,5.7539,10.6549,10.9801,16.3348,5.032,2.9015,3.767,6.5537,9.9547,15.2204,3.2153,6.1128,1.5053,4.8357,1.263,4.6614,16.8132,1.0922,0,0.1901,0,1.4803,9.7974
0.75,6.3269,9.2528,13.5358,9.8928,7.255,8.7277,0.7226,0.9316,2.8901,11.9394,4.3609,2.9036,7.1897,2.9751,6.6447,5.0405,3.3014,4.7152,9.1349,15.6961,14.905,19.7568,5.1867,3.6653,3.4827,7.2982,9.6985,17.5799,6.7338,8.8518,1.7955,8.0352,3.3803,7.0411,21.0731,5.264,0.0546,0.3612,0,1.6974,12.7465
0.83,7.139,11.0864,15.7571,17.6999,8.1024,14.418,0.8755,1.2772,4.2482,12.9396,6.2161,3.3927,8.0646,3.1991,7.3657,5.7221,3.5383,5.5287,12.4684,20.6967,19.6788,24.1938,5.6234,4.506,3.6252,8.0945,9.9294,19.1199,10.7887,12.9862,2.0737,11.3764,7.0131,9.5283,26.1127,12.4139,1.5746,0.595,0,1.8966,14.7904
0.92,8.0826,13.0049,17.8965,25.6488,9.1196,21.7767,1.0125,1.7427,5.5462,14.2086,7.8519,4.2336,9.0842,3.4444,8.1448,6.4525,3.8039,6.487,15.6331,25.9558,25.1917,29.9872,6.1635,5.5032,3.8364,9.007,10.4663,20.64,14.9533,18.2265,2.3721,14.707,12.5162,10,32.6841,21.7987,5.1368,0.9664,0.827,2.1134,16.3477
1,8.9196,14.7645,20.0112,33.2913,10.0242,30.274,1.1449,2.1494,6.7374,15.3713,9.1296,5.3969,10.1666,3.8524,8.8217,7.0952,4.2723,7.3923,18.6933,31.5083,31.0107,36.5608,6.613,6.5259,3.9744,9.7621,10.8966,22.0338,18.9806,24.1909,2.8605,18.1141,18.6647,10,39.6125,33.0759,11.4064,1.8045,3.426,2.2959,17.8545
1.08,9.6453,16.2294,21.8418,40.3394,10.9443,39.2616,1.2801,2.4771,7.8449,16.3865,10.0468,6.6136,11.3491,4.268,9.5007,7.6176,4.6802,8.2443,21.8018,37.2047,37.0327,43.5936,6.9844,7.5388,4.1015,10.399,11.2901,23.2523,22.7512,30.5457,3.4835,21.5831,24.4854,10,46.7349,45.9698,19.7584,3.2241,7.4138,2.4507,19.4185
1.17,9.8163,16.9782,22.8199,46.1336,11.0297,47.8632,1.4041,2.6683,8.87,16.6673,10.5945,7.7106,12.2577,4.2226,9.4627,7.7598,4.633,8.5818,24.8602,42.6321,42.5923,50.1383,6.4763,8.2541,3.5879,10.3351,10.7818,23.1489,25.8975,36.5733,4.0077,24.58,29.8476,10,52.9727,59.9661,30.2096,5.4555,12.8289,2.4753,20.5771
1.25,9.1199,16.4508,22.2996,49.4877,9.976,54.6733,1.495,2.6564,9.7385,15.6432,10.8393,8.426,12.5952,3.8627,8.8495,7.2309,4.1968,8.1986,27.3381,47.0341,46.8972,55.0487,5.5222,8.3483,2.8484,9.3497,9.3137,21.3516,27.6395,40.9958,4.2693,26.4643,34.4169,10,56.8522,73.8234,42.3405,8.7553,19.5404,2.2939,20.8736
1.33,8.0914,14.9588,20.3801,50.0939,8.8076,58.774,1.5417,2.4526,10,13.9919,10.8502,8.6466,12.6003,3.4563,8.0487,6.3732,3.7344,7.5212,28.8314,49.9508,50.1075,58.6745,4.6506,8.0536,2.2264,8.1137,7.7163,18.6757,27.996,43.612,4.2773,26.9514,37.7226,10,58.9544,86.1437,55.3077,13.3208,27.1919,2.0301,20.2155
1.42,7.0459,13.1682,17.9786,48.4285,7.6423,60.0422,1.5383,2.1669,10,12.2289,10.5935,8.5167,12.3878,3.2264,7.237,5.498,3.4443,6.7752,29.3021,51.375,52.2347,61.3879,3.8926,7.5773,1.7544,6.9369,6.2954,15.903,27.293,44.8012,4.1311,26.0838,39.4095,10,59.9861,96.4623,68.1432,19.1785,35.3435,1.76,18.7177
