Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.002,0.0009,0.0009,0.0002,0.0025,0,0.0001,0.0002,0.0037,0.0018,0.0001,0.0005,0.0014,0.0085,0.0051,0.0014,0.0057,0.0042,0,0,0.0009,0.0013,0.0069,0.0017,0.0056,0.0032,0.0044,0.0032,0,0,0.0004,0.0004,0.0001,0.0019,0.0015,0,0,0,0,0.0007,0.0004
0.25,0.0176,0.0094,0.0097,0.0024,0.0213,0,0.0007,0.0018,0.0035,0.0173,0.0007,0.0052,0.0112,0.044,0.0283,0.0138,0.0338,0.0323,0,0.0002,0.009,0.0123,0.039,0.0159,0.0302,0.0255,0.0314,0.0158,0.0033,0.0016,0.0045,0.0045,0.0008,0.0023,0.0152,0,0,0.0002,0,0.0058,0.0043
0.33,0.0564,0.0366,0.0415,0.0087,0.0665,0,0.0029,0.0076,0.0047,0.0581,0.0032,0.0219,0.0343,0.1098,0.0727,0.0488,0.0903,0.0951,0,0.0076,0.0298,0.042,0.1017,0.0523,0.0773,0.0779,0.0914,0.0433,0.0154,0.0117,0.0169,0.0202,0.004,0.0053,0.0526,0,0,0.0007,0,0.0184,0.0198
0.42,0.1206,0.088,0.1068,0.0217,0.1396,0.0015,0.0086,0.0197,0.0094,0.127,0.0097,0.0562,0.0722,0.2003,0.1355,0.1103,0.1735,0.1923,0,0.0303,0.0657,0.093,0.1919,0.1132,0.1443,0.1628,0.185,0.0904,0.0392,0.034,0.04,0.0598,0.0125,0.0143,0.1169,0,0,0.0021,0,0.0394,0.0583
0.5,0.2083,0.1647,0.2088,0.0445,0.238,0.0121,0.0192,0.0385,0.0211,0.2223,0.023,0.1102,0.1242,0.3073,0.2123,0.198,0.2776,0.318,0.0116,0.0711,0.1174,0.1647,0.3027,0.1972,0.2259,0.278,0.3083,0.1606,0.076,0.0703,0.0746,0.132,0.0316,0.0323,0.2066,0.0021,0,0.0051,0,0.0688,0.1261
0.58,0.3159,0.2655,0.3467,0.0799,0.3566,0.0324,0.0349,0.0639,0.0432,0.3398,0.0467,0.1842,0.1889,0.423,0.2992,0.3092,0.3957,0.4645,0.0572,0.1295,0.1846,0.5249,0.4265,0.3009,0.3162,0.4183,0.4548,0.2558,0.1261,0.1212,0.1207,0.24,0.0681,0.0622,0.3181,0,0,0.0105,0,0.1055,0.222
0.67,0.4386,0.3874,0.5174,0.1303,0.49,0.064,0.0557,0.0951,0.0786,0.4746,0.0848,0.2772,0.3619,0.541,0.3933,0.4395,0.5212,0.6245,0.1308,0.1975,0.3339,1.0208,0.557,0.4201,0.4102,0.578,0.6176,0.3771,0.1891,0.1862,0.1774,0.384,0.1285,0.1219,0.4456,0,0.0036,0.0189,0,0.1484,0.3418
0.75,0.572,0.527,0.7161,0.1974,0.6334,0.1082,0.0809,0.1312,0.129,0.6218,0.1406,0.3873,0.6337,0.6569,0.4925,0.5841,0.6485,0.7916,0.2329,0.281,0.601,1.6144,0.6889,0.5505,0.5038,0.7508,0.9068,0.5152,0.2653,0.2643,0.2436,0.5625,0.2156,0.2397,0.7044,0,0.0189,0.0301,0,0.1959,0.4808
0.83,0.712,0.6804,0.9376,0.2825,0.7823,0.1653,0.1101,0.1711,0.1954,0.8844,0.2148,0.512,0.9428,0.768,0.7267,0.738,0.7732,0.9609,0.3624,0.3795,0.9574,2.287,0.8188,0.6883,0.594,0.9313,1.4415,0.6869,0.3515,0.3547,0.3175,0.7723,0.3298,0.4458,1.1287,0,0.0301,0.0463,0,0.2467,0.6341
0.92,0.8552,0.8443,1.1768,0.3862,0.9336,0.2356,0.1424,0.2137,0.2858,1.2698,0.3066,0.6489,1.2743,0.8726,0.9935,0.8969,0.8924,1.1288,0.6893,0.7571,1.4341,3.0239,0.9441,0.8305,0.6954,1.1148,1.9322,1.286,0.4094,0.4692,0.3978,1.0097,0.4707,0.7648,1.6727,0,0.0379,0.0672,0,0.2992,0.7977
1,0.999,1.0154,1.4454,0.507,1.0845,0.4165,0.1771,0.258,0.4233,1.7063,0.5606,0.7954,1.6162,0.9699,1.2865,1.0567,1.0041,1.2929,1.2886,1.3907,1.987,3.8138,1.0633,0.9744,0.8505,1.2975,2.3573,2.0611,0.4715,0.7677,0.4828,1.2707,0.6368,1.1941,2.3363,0,0.0489,0.092,0,0.3522,1.4167
1.08,1.1412,1.3508,2.0035,0.646,1.2329,0.9084,0.2135,0.3032,0.6108,2.1734,1.0271,0.9488,1.9585,1.0588,1.6318,1.214,1.1065,1.451,1.9797,2.4441,2.6969,4.6997,1.1751,1.1181,0.9803,1.4762,2.7096,2.9133,0.5594,1.1415,0.5709,1.5508,0.8264,1.7244,3.1494,0,0.0656,0.1203,0,0.4045,2.166
1.17,1.2724,1.7463,2.607,1.0849,1.4345,1.4465,0.2501,0.3472,0.8443,2.6232,1.4636,1.1034,2.2729,1.1234,1.9087,1.3588,1.1844,1.5896,2.7322,3.6958,3.6054,5.6801,1.2638,1.253,1.0533,1.6367,2.9391,3.7092,0.6845,1.5796,0.658,1.842,1.0361,2.34,4.0886,0.1537,0.0773,0.1526,0,0.452,2.8933
1.25,1.3885,2.1306,3.1944,1.6911,1.6688,2.0878,0.2851,0.3877,1.1129,2.9967,1.8444,1.251,2.5347,1.1647,2.1117,1.4781,1.2345,1.6992,3.5054,5.0584,4.6712,6.7055,1.3277,1.3699,1.0752,1.7671,3.0328,4.3508,0.8534,2.0538,0.7385,2.1333,1.2616,3.0153,5.0946,0.6522,0.0743,0.1892,0,0.4901,3.5445
