Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0072,0.0048,0.004,0.0034,0.01,0.0003,0.0001,0.0004,0.0014,0.0113,0.0002,0.0019,0.0074,0.0277,0.0377,0.0021,0.0101,0.0141,0.0014,0.0016,0.0034,0.0095,0.0218,0.0082,0.0131,0.0077,0.0125,0.0139,0.0052,0.009,0.0012,0.0022,0.0005,0.0091,0.0126,0.0013,0.0005,0.0003,0.0002,0.0007,0.0034
0.17,0.8365,0.5724,0.4814,0.4082,1.16,0.039,0.0077,0.0528,0.1643,1.3119,0.0204,0.2236,0.8562,1.6031,2.4856,0.2493,0.8533,1.5448,0.1717,0.1848,0.403,1.1056,1.6146,0.9601,0.8383,0.8904,1.3363,0.6218,0.609,1.0607,0.1387,0.2665,0.0659,1.0749,1.4744,0.1599,0.0594,0.0342,0.0186,0.0898,0.4039
0.25,5.5708,4.924,4.283,3.0968,7.2989,0.3569,0.0711,0.4723,1.4702,9.3887,0.1901,2.0175,5.3016,6.4213,9.6283,2.0404,4.1266,8.6423,1.5458,1.6242,2.9956,8.0482,7.1242,6.6768,3.6627,5.484,7.3661,2.4311,4.4717,8.643,1.1947,2.4361,0.6069,9.3356,11.1942,1.4564,0.5457,0.3177,0.1737,0.6382,3.5057
0.33,13.2031,14.8991,14.5982,8.2798,16.4055,1.3735,0.282,1.6417,5.4243,23.0205,0.7578,6.9543,11.9336,10.2801,14.6141,5.8746,7.9074,17.6587,5.7699,5.7989,7.8809,20.1348,12.3821,16.1891,6.4343,12.5857,15.386,3.901,11.4982,24.0476,3.6741,9.3526,2.3666,30.1112,28.647,5.34,2.1177,1.2577,0.6981,1.7,12.2536
0.42,15.9745,22.9283,25.4301,11.3904,18.7595,3.0804,0.6613,2.932,11.4936,28.5748,1.8044,12.3865,13.7177,9.2581,12.2265,8.7485,8.0243,18.3755,12.4614,10.928,10.6761,25.5448,11.5449,19.9714,6.2214,14.8908,16.5538,3.7264,15.1259,33.7649,5.8881,20.4429,5.4456,48.9064,36.945,10.2511,4.8375,2.961,1.683,2.3941,23.7177
0.5,22.4125,31.3187,36.9974,15.876,26.5789,5.6496,1.2778,4.3455,19.9973,37.9542,3.7558,18.5197,19.9329,14.9447,20.1799,12.3333,12.8552,27.1482,23.0416,16.5852,14.9627,34.0768,18.59,27.2695,9.9924,22.2756,25.3241,5.8875,20.8055,44.2751,8.5482,36.0808,10.9002,67.3415,47.8708,16.1654,9.6058,6.0825,3.5555,3.6616,37.1965
0.58,24.3392,38.6668,45.3907,18.9792,27.5561,7.9692,1.9246,5.373,26.457,42.5767,6.4898,23.6818,20.5688,11.2874,14.5748,15.5211,11.3491,25.7491,32.7831,19.5875,17.7152,38.7226,15.0317,30.3256,8.1849,23.3352,24.2692,4.4942,24.1473,52.8044,11.1833,49.2628,17.936,79.4342,55.183,20.95,15.3517,10.3351,6.2635,4.4687,44.4225
0.67,16.7824,33.1651,44.3096,14.7977,17.9974,8.8705,2.3137,5.3664,27.2927,29.5504,9.3796,23.7781,13.6419,5.5308,6.4396,13.0888,6.7449,15.3868,36.0534,19.5114,13.6432,27.4907,7.9328,21.0897,4.502,16.1611,15.2687,2.3282,17.9385,41.1557,10.2144,54.2279,23.9141,72.4323,39.4826,22.5359,19.3037,14.6109,9.269,3.7513,42.2952
0.75,10.3784,22.8896,33.3382,9.9439,10.7523,8.8466,2.4883,4.1424,25.3978,17.5951,11.8515,18.7736,8.4068,3.1212,3.3505,9.3317,4.2154,8.8745,34.01,15.5829,9.1362,16.7035,4.6102,12.8731,2.7233,10.5083,9.4492,1.3825,11.5455,26.0936,7.7894,52.4796,27.0154,50.2411,23.5318,19.0314,20.4186,17.8935,12.2673,2.8358,36.204
0.83,6.9343,15.7715,23.3112,7.0117,7.0135,7.4833,2.3045,2.9436,19.998,11.3762,13.3353,13.9236,5.6032,1.9589,1.9951,6.83,2.8376,5.6515,29.8677,10.5104,6.4451,10.94,2.951,8.5228,1.7917,7.2781,6.3167,0.898,7.9051,17.1258,5.9476,42.6403,26.9388,32.7587,15.0715,14.6145,19.6021,19.4248,15.1074,2.2049,24.8087
0.92,4.8997,11.4041,17.028,5.1603,4.8688,5.7463,1.9533,2.1712,13.9601,7.8468,13.6221,10.6612,3.952,1.3226,1.2984,5.175,2.0162,3.8557,22.3597,7.062,4.745,7.6173,2.0207,5.9815,1.2516,5.2834,4.465,0.6215,5.6889,11.9426,4.6621,32.4653,25.229,22.7346,10.3249,11.4294,17.394,19.1813,17.6323,1.7542,15.6153
1,3.6117,8.5586,12.8817,3.927,3.5406,4.4351,1.6458,1.6552,9.8216,5.6785,13.2293,8.3761,2.909,0.9418,0.8998,4.0312,1.4926,2.7672,15.6618,5.0107,3.6119,5.552,1.4543,4.3863,0.9146,3.9774,3.2923,0.4509,4.2535,8.7148,3.7343,25.2762,21.6719,16.5292,7.4332,9.1372,13.7377,18.1017,19.3665,1.4227,10.4495
1.08,2.752,6.6157,10.0218,3.0699,2.6691,3.5073,1.4021,1.2958,7.2158,4.2643,11.9085,6.722,2.2141,0.6985,0.6535,3.2123,1.1412,2.0647,11.362,3.7055,2.8242,4.1929,1.0875,3.3285,0.6921,3.0821,2.5092,0.3393,3.2781,6.5874,3.0457,20.1323,17.0108,12.4583,5.5595,7.4403,10.5188,15.5891,19.9128,1.1726,7.3919
1.17,2.1536,5.2382,7.9775,2.4534,2.0706,2.8299,1.206,1.0369,5.4838,3.298,10.0207,5.4913,1.7311,0.5348,0.4922,2.6085,0.8956,1.5885,8.549,2.8307,2.2575,3.2575,0.8381,2.596,0.5385,2.4454,1.964,0.2628,2.5892,5.1216,2.5226,16.3423,13.1908,9.6636,4.2856,6.1538,8.2621,12.6618,19.373,0.98,5.4537
