Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0,0,0,0,0,0,0,0,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018,0,0,0,0,0,0,0
0.25,0,0,0,0,0,0,0,0,0.0032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016,0,0,0,0,0,0,0
0.33,0,0,0,0,0,0,0,0,0.0027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014,0,0,0,0,0,0,0
0.42,0,0,0,0,0,0,0,0,0.0023,0,0,0,0,0.0001,0.0001,0,0.0001,0.0001,0,0,0,0,0.0001,0,0.0001,0,0.0001,0,0,0,0,0,0,0.0012,0.0001,0,0,0,0,0,0
0.5,0.0003,0.0001,0.0001,0,0.0003,0,0,0,0.002,0.0003,0,0.0001,0.0002,0.0008,0.0005,0.0002,0.0006,0.0005,0,0,0.0001,0.0002,0.0007,0.0003,0.0005,0.0004,0.0005,0.0003,0,0,0.0001,0.0001,0,0.001,0.0004,0,0.0001,0,0,0.0001,0.0001
0.58,0.0011,0.0007,0.0007,0.0002,0.0013,0,0,0.0001,0.0017,0.0011,0.0001,0.0004,0.0007,0.0025,0.0017,0.0009,0.0018,0.0019,0,0.0001,0.0006,0.0008,0.0022,0.001,0.0017,0.0015,0.0018,0.0009,0.0002,0.0002,0.0003,0.0003,0.0001,0.0009,0.0012,0,0.0001,0,0,0.0003,0.0003
0.67,0.0055,0.0032,0.0037,0.0007,0.0067,0,0.0003,0.0007,0.0016,0.0055,0.0003,0.0019,0.0035,0.015,0.0097,0.0044,0.011,0.0102,0,0.0004,0.0028,0.0039,0.013,0.005,0.0101,0.008,0.01,0.0057,0.0009,0.0006,0.0015,0.0019,0.0004,0.0011,0.0051,0,0,0.0001,0,0.0018,0.0019
0.75,0.0224,0.0138,0.0155,0.0033,0.0267,0,0.0012,0.0028,0.0021,0.0228,0.0013,0.0081,0.0138,0.0484,0.0321,0.0186,0.0382,0.0391,0,0.0026,0.0116,0.0164,0.0438,0.0206,0.0334,0.0313,0.0375,0.0185,0.0055,0.0039,0.0063,0.0081,0.0017,0.0022,0.0207,0,0,0.0003,0,0.0072,0.0081
0.83,0.0564,0.039,0.0462,0.0095,0.066,0,0.0036,0.0085,0.0041,0.059,0.0043,0.0243,0.0341,0.1024,0.0694,0.0498,0.0853,0.0929,0,0.0115,0.0302,0.0429,0.0961,0.0527,0.0722,0.0766,0.0887,0.0433,0.0169,0.0141,0.0177,0.0251,0.0056,0.0059,0.0542,0,0,0.0009,0,0.0181,0.025
0.92,0.1069,0.081,0.1005,0.021,0.1234,0.0039,0.0087,0.0185,0.0094,0.1139,0.0106,0.0527,0.064,0.1697,0.1176,0.0985,0.1476,0.1681,0.0003,0.0322,0.0589,0.0838,0.164,0.1009,0.122,0.1426,0.161,0.082,0.0368,0.0332,0.0363,0.0605,0.0146,0.0146,0.1056,0,0,0.0024,0,0.0344,0.0594
1,0.1705,0.1385,0.178,0.0397,0.1945,0.0137,0.017,0.0328,0.0203,0.1838,0.0224,0.0937,0.102,0.2441,0.1732,0.1621,0.2199,0.2581,0.0211,0.0643,0.0971,0.1368,0.2417,0.1622,0.1785,0.2251,0.249,0.1363,0.0649,0.0617,0.062,0.1179,0.0321,0.0301,0.1719,0.004,0,0.005,0,0.0552,0.1133
1.08,0.2452,0.2097,0.2764,0.0671,0.2769,0.0303,0.0284,0.0508,0.0388,0.2662,0.0416,0.1463,0.1477,0.3229,0.2349,0.2382,0.2995,0.3594,0.0595,0.1084,0.1444,0.2923,0.3265,0.2346,0.2395,0.3215,0.3497,0.2077,0.1011,0.0991,0.0941,0.1977,0.0624,0.054,0.2505,0.0035,0,0.0095,0,0.0799,0.1845
1.17,0.3399,0.3002,0.4017,0.1061,0.3813,0.0538,0.0433,0.0736,0.0668,0.3694,0.0716,0.2142,0.2071,0.4304,0.3168,0.3347,0.4064,0.488,0.1132,0.1653,0.2064,0.646,0.4399,0.3261,0.3228,0.4462,0.4806,0.3059,0.1476,0.1466,0.1358,0.3036,0.11,0.0898,0.349,0,0.0058,0.0157,0,0.1123,0.2736
1.25,0.4689,0.4219,0.5682,0.1615,0.5225,0.0857,0.0631,0.1038,0.1063,0.5089,0.1161,0.306,0.4372,0.568,0.4225,0.4679,0.5483,0.6607,0.1837,0.2276,0.4061,1.1737,0.5878,0.4505,0.4311,0.6168,0.6571,0.4347,0.2126,0.2108,0.1935,0.4447,0.1788,0.1621,0.4797,0,0.0155,0.025,0,0.158,0.3858
1.33,0.6269,0.5797,0.7873,0.236,0.6935,0.1304,0.089,0.1435,0.16,0.6812,0.1778,0.428,0.7673,0.7193,0.606,0.6377,0.7106,0.8644,0.2801,0.3092,0.7424,1.8943,0.755,0.6038,0.5523,0.8244,1.1465,0.5802,0.2996,0.2963,0.2692,0.6308,0.2723,0.3027,0.8585,0,0.0299,0.0379,0,0.2156,0.5268
1.42,0.7854,0.7551,1.0394,0.3299,0.8612,0.1926,0.1209,0.189,0.2303,1.0729,0.257,0.5704,1.1187,0.8297,0.8656,0.8164,0.8422,1.0526,0.4178,0.5229,1.2035,2.6886,0.8896,0.7603,0.6439,1.0268,1.7225,0.9269,0.3825,0.4014,0.3543,0.8612,0.3919,0.559,1.3908,0,0.031,0.0566,0,0.274,0.6933
