Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0155,0.0104,0.0087,0.0074,0.0216,0.0007,0.0001,0.001,0.003,0.0243,0.0004,0.004,0.0159,0.0597,0.0811,0.0045,0.0219,0.0303,0.0031,0.0033,0.0073,0.0204,0.047,0.0177,0.0282,0.0166,0.027,0.03,0.0112,0.0194,0.0025,0.0048,0.0012,0.0196,0.0273,0.0029,0.0011,0.0006,0.0003,0.0016,0.0073
0.17,1.4533,1.0019,0.8446,0.7134,2.0085,0.0687,0.0135,0.0927,0.2885,2.277,0.036,0.393,1.4848,2.4908,3.8951,0.437,1.4139,2.6453,0.3016,0.3237,0.7041,1.9216,2.6112,1.6682,1.3348,1.546,2.2855,0.9318,1.062,1.8494,0.2437,0.4693,0.1161,1.8797,2.5611,0.2813,0.1046,0.0604,0.0328,0.1576,0.7062
0.25,5.1069,5.1289,4.5249,3.0262,6.5051,0.3803,0.0762,0.4998,1.556,8.9856,0.2037,2.1406,4.6635,4.6381,6.9099,2.0661,3.201,7.2606,1.6391,1.7096,2.8962,7.7575,5.3374,6.2753,2.726,4.7875,6.1003,1.7345,4.3079,8.8053,1.2381,2.5951,0.6481,9.7917,11.0496,1.5499,0.5823,0.3401,0.1864,0.5973,3.6763
0.33,8.117,10.2004,10.7915,5.2892,9.9411,1.0828,0.2233,1.226,4.2507,14.4431,0.6006,5.0995,7.2011,5.7328,8.0951,3.8562,4.5273,10.4114,4.5289,4.5215,4.9968,12.7009,6.9841,10.0533,3.6302,7.5892,9.0455,2.1774,7.2641,15.9242,2.4796,7.3707,1.8694,21.8703,18.3337,4.0707,1.6715,0.9956,0.5539,1.0656,9.5308
0.42,8.5959,12.8558,14.833,6.1989,10.0573,2.0723,0.4451,1.7231,7.7544,15.4622,1.2216,7.1894,7.3485,4.6021,6.0912,4.807,4.166,9.7639,8.4345,6.8322,5.7941,13.8488,5.9045,10.7709,3.1514,7.9683,8.7756,1.8104,8.2026,18.6509,3.2739,13.4594,3.6866,28.2345,20.1223,6.1141,3.2749,2.0046,1.1394,1.2918,15.6681
0.5,7.9991,13.0206,16.2191,6.0958,9.159,2.8586,0.6476,1.9209,10.1945,14.0553,2.0524,8.093,6.8231,4.0942,5.2521,4.9244,3.9026,8.7138,12.4376,7.7204,5.6801,12.7555,5.3156,9.941,2.8986,7.653,8.1702,1.6509,7.8388,17.7498,3.5161,17.6819,5.9703,29.0592,18.3223,7.264,5.2634,3.3267,1.941,1.3634,18.0976
0.58,7.9733,13.0823,16.4135,6.2273,9.0512,3.3447,0.8024,1.9637,11.251,13.7494,3.1013,8.4829,6.8134,4.2988,5.4872,5.1317,4.0081,8.5999,14.6858,7.6876,5.807,12.5454,5.452,9.8502,3.0177,7.7897,8.2324,1.7782,7.8864,17.3857,3.7521,20.0993,8.6701,28.2141,17.7903,7.7869,7.2292,4.9589,2.9789,1.4735,18.2123
0.67,11.2788,16.3946,19.8448,8.3228,13.2022,3.9165,0.9855,2.3692,12.5753,18.858,4.6165,10.4409,9.9837,7.635,10.3189,6.6944,6.4853,13.3718,16.9598,8.7049,7.8305,17.0486,9.3452,13.6891,5.0714,11.3688,12.6801,3.0537,10.6743,22.3003,4.8371,23.5154,11.7579,34.0234,23.7169,9.5115,9.1141,7.2504,4.5027,2.0427,19.7129
0.75,15.5472,22.7922,26.5354,11.6316,18.0435,4.8349,1.2592,3.1502,14.9982,26.5492,6.3829,14.1066,13.5218,9.1289,12.288,9.3906,8.2072,17.8043,19.7136,10.9731,10.9226,23.982,11.5426,19.0953,6.2227,15.2956,16.6704,3.5998,14.9161,31.4446,6.7737,29.5027,14.8091,45.9191,33.6973,12.6246,11.1029,9.7297,6.6269,2.8281,23.9146
0.83,15.0735,25.363,31.3467,12.1476,16.9064,5.775,1.5579,3.7534,17.3418,26.2794,7.9365,16.8108,12.6829,6.9638,8.9133,10.2464,6.9903,15.6642,22.3575,13.0746,11.3055,24.0201,9.1964,18.7635,5.0513,14.5782,14.9206,2.8182,15.1982,33.4626,7.6922,35.644,17.1324,52.9495,34.2198,15.4623,12.7552,11.8122,9.1162,3.0098,27.7018
0.92,13.2494,23.7013,31.2062,11.0755,14.6799,6.6211,1.8524,3.7913,19.3336,22.6763,9.208,17.0582,11.1705,6.2567,7.8645,9.6339,6.311,13.5173,24.7148,13.6563,10.2859,20.911,8.187,16.3669,4.5712,13.1495,13.2588,2.5927,13.5744,29.861,7.5156,40.4299,19.0244,50.62,29.5499,16.367,14.3177,13.4266,11.7772,2.9106,30.0066
1,13.9497,23.6242,30.6619,11.4424,15.6446,7.1488,2.0835,3.742,20.3703,23.3893,10.5259,17.1537,11.9658,7.1747,9.3438,9.9163,7.0552,14.8354,27.2071,13.2855,10.6726,21.5114,9.3455,17.0609,5.143,14.1219,14.5435,2.8815,14.0385,29.825,7.7733,42.7255,21.248,48.8161,29.9861,16.631,16.1382,15.1632,14.266,3.116,29.963
1.08,11.2317,21.592,28.4181,10.0283,12.0544,6.8621,2.115,3.4861,18.6763,19.4599,11.5612,16.2716,9.1816,3.9342,4.7157,9.069,4.6451,10.4367,26.1955,11.8743,9.2695,18.1068,5.5414,14.0412,3.1311,11.0034,10.3823,1.6419,12.0034,26.4456,7.3485,40.6615,22.6745,44.1762,25.6704,15.9826,16.8779,16.4348,16.1099,2.7785,26.0301
1.17,7.4205,16.0843,23.3007,7.1295,7.7267,6.2236,2.0329,2.9086,16.071,12.5055,12.2117,13.6566,6.0429,2.3775,2.634,6.79,3.0863,6.4735,22.7412,10.0046,6.5599,11.8481,3.4461,9.1785,2.0193,7.578,6.8491,1.0404,8.2255,18.2541,5.8324,36.8167,22.4657,34.3462,16.6228,14.1002,15.9274,17.0736,17.2461,2.1653,21.5988
