Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0016,0.0011,0.0009,0.0008,0.0022,0.0001,0,0.0001,0.0003,0.0025,0,0.0004,0.0016,0.0062,0.0084,0.0005,0.0023,0.0031,0.0003,0.0003,0.0008,0.0021,0.0049,0.0018,0.0029,0.0017,0.0028,0.0031,0.0012,0.002,0.0003,0.0005,0.0001,0.002,0.0028,0.0003,0.0001,0.0001,0,0.0002,0.0008
0.17,0.2147,0.1458,0.1223,0.1041,0.2989,0.0099,0.0019,0.0134,0.0417,0.3371,0.0051,0.0567,0.2202,0.4166,0.6644,0.0634,0.2216,0.4019,0.0435,0.047,0.1028,0.2837,0.4223,0.2464,0.2158,0.2285,0.347,0.1562,0.1557,0.2713,0.0352,0.0674,0.0166,0.274,0.3786,0.0405,0.015,0.0086,0.0047,0.0228,0.103
0.25,1.0013,0.9185,0.7928,0.5617,1.3107,0.065,0.0128,0.0872,0.2712,1.7475,0.0343,0.3704,0.9351,1.1121,1.7541,0.3723,0.6875,1.5366,0.2842,0.3027,0.5406,1.4932,1.2207,1.2208,0.6126,0.9452,1.2634,0.4066,0.8145,1.6296,0.2178,0.444,0.1101,1.7519,2.1158,0.2659,0.0991,0.0574,0.0312,0.1096,0.6581
0.33,1.998,2.2542,2.2579,1.2118,2.5335,0.2099,0.0421,0.2534,0.8569,3.582,0.1126,1.0453,1.8077,1.7639,2.6651,0.8478,1.207,2.8029,0.9032,0.9394,1.151,3.1015,2.0253,2.4707,1.0266,1.8455,2.333,0.6527,1.7133,3.7178,0.5249,1.4319,0.3579,4.7849,4.4926,0.8089,0.3215,0.1879,0.1031,0.233,2.0194
0.42,2.9798,3.7436,4.0234,1.9122,3.6848,0.4808,0.0985,0.459,1.9116,5.3527,0.2667,1.8803,2.6497,2.2635,3.2765,1.3866,1.6844,3.9162,2.0394,1.8388,1.805,4.6874,2.687,3.6995,1.3837,2.7553,3.3403,0.8539,2.6457,5.8821,0.8896,3.1722,0.8341,8.1937,6.8086,1.5295,0.7466,0.4428,0.2456,0.375,4.2199
0.5,3.8364,5.1874,5.8234,2.5818,4.6434,0.8245,0.174,0.6722,3.1943,6.8504,0.5212,2.7704,3.3716,2.6084,3.6453,1.9289,2.0797,4.7836,3.6838,2.7315,2.428,6.0595,3.1758,4.7655,1.6615,3.5779,4.1885,1.0026,3.5014,7.8288,1.2746,5.2316,1.596,11.4189,8.7735,2.3267,1.4222,0.8594,0.4835,0.523,6.4268
0.58,4.6035,6.5435,7.5674,3.2181,5.4797,1.193,0.2608,0.8818,4.4477,8.1413,0.9003,3.6758,4.0175,2.9665,4.0353,2.4645,2.456,5.5287,5.41,3.5474,3.0198,7.2607,3.6416,5.7092,1.9374,4.3469,4.9598,1.1677,4.2889,9.5522,1.6704,7.4168,2.6885,14.3311,10.4519,3.1616,2.3157,1.4722,0.8431,0.6768,8.3444
0.67,6.129,8.5678,9.9552,4.2993,7.2963,1.6483,0.373,1.1661,5.9071,10.6079,1.4781,4.9332,5.4041,4.133,5.6476,3.3129,3.4186,7.4398,7.38,4.5614,4.0444,9.4837,5.0572,7.5302,2.6996,5.9301,6.785,1.6254,5.6883,12.3369,2.2701,10.1611,4.1566,18.4091,13.4763,4.2903,3.397,2.3888,1.3987,0.9447,10.5783
0.75,7.9143,11.3733,13.1541,5.7074,9.3033,2.2067,0.5168,1.5448,7.6075,13.7372,2.2425,6.6456,6.8999,4.8939,6.6156,4.4696,4.217,9.2851,9.6121,5.8181,5.3594,12.3311,6.0892,9.7634,3.2655,7.6325,8.5237,1.9325,7.4731,16.1748,3.1057,13.5874,5.8764,23.9082,17.5225,5.7987,4.6661,3.5482,2.206,1.2799,13.2061
