Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0011,0.0007,0.0006,0.0005,0.0015,0,0,0.0001,0.0002,0.0017,0,0.0003,0.0011,0.0042,0.0057,0.0003,0.0015,0.0021,0.0002,0.0002,0.0005,0.0014,0.0033,0.0012,0.002,0.0012,0.0019,0.0021,0.0008,0.0013,0.0002,0.0003,0.0001,0.0014,0.0019,0.0002,0.0001,0,0,0.0001,0.0005
0.17,0.1767,0.1197,0.1004,0.0855,0.2462,0.0081,0.0016,0.011,0.0342,0.2775,0.0042,0.0465,0.1813,0.3658,0.5762,0.052,0.1879,0.3327,0.0357,0.0386,0.0845,0.2334,0.3623,0.2028,0.1876,0.1883,0.2882,0.1411,0.128,0.223,0.0289,0.0553,0.0137,0.2251,0.3115,0.0332,0.0123,0.0071,0.0038,0.0187,0.0846
0.25,1.3151,1.1154,0.9566,0.711,1.7483,0.0783,0.0155,0.1052,0.3272,2.2254,0.0412,0.4466,1.2609,1.7141,2.671,0.4615,1.0141,2.1228,0.3426,0.3655,0.6891,1.8954,1.8312,1.5759,0.9318,1.2868,1.7748,0.6428,1.0382,1.9994,0.2666,0.5349,0.1326,2.1165,2.6406,0.3205,0.1194,0.0691,0.0376,0.1438,0.7951
0.33,4.1324,4.1965,3.9762,2.4174,5.3106,0.3554,0.0713,0.4435,1.4498,7.1732,0.1908,1.8589,3.8312,4.1274,6.1724,1.6503,2.7625,6.0567,1.5285,1.5888,2.3154,6.1907,4.6731,5.0293,2.3927,3.9515,5.1289,1.5503,3.4427,7.0757,0.9998,2.4246,0.6062,8.4862,8.7867,1.401,0.5445,0.3184,0.1747,0.4835,3.413
0.42,7.7447,9.2342,9.4657,4.9364,9.5762,1.013,0.2088,1.073,3.9869,13.6681,0.5638,4.4857,6.9391,5.9326,8.458,3.5498,4.5118,10.2144,4.255,4.0154,4.6797,11.9761,7.0971,9.5499,3.6856,7.2925,8.8485,2.258,6.8264,14.6565,2.2533,6.7824,1.7553,19.3041,17.1816,3.5487,1.5696,0.9347,0.5199,0.9978,8.8253
0.5,9.7895,13.6318,15.2223,6.8083,11.6469,1.9892,0.4263,1.7576,7.4965,17.4044,1.219,7.3632,8.5139,5.904,8.0199,5.1699,5.0772,11.6688,8.3974,6.7627,6.3947,15.4977,7.4208,12.1761,3.9266,9.18,10.4205,2.2915,9.1118,20.2324,3.4572,12.921,3.6872,29.389,22.3559,6.1453,3.277,2.0019,1.1361,1.4208,15.149
0.58,9.3948,14.9882,18.1155,7.0961,10.7823,2.9423,0.6626,2.1322,10.5143,16.6718,2.1149,9.0089,7.9799,4.6985,6.0547,5.6818,4.4806,10.2326,12.499,8.3773,6.6152,15.0828,6.1201,11.7324,3.3214,8.8711,9.4769,1.8849,9.1836,20.8046,4.0067,18.4833,6.1666,32.961,21.7561,7.9335,5.3628,3.4306,1.9983,1.5583,19.2321
0.67,8.6894,14.5712,18.4888,6.838,9.8241,3.6074,0.8595,2.2104,12.1863,15.0577,3.2324,9.4964,7.3922,4.2848,5.4447,5.6543,4.2193,9.2325,15.5015,8.6633,6.3672,13.7572,5.6153,10.7584,3.0898,8.4536,8.8411,1.7408,8.646,19.2874,4.1435,21.9502,8.8952,31.9133,19.5866,8.7142,7.3992,5.1643,3.1033,1.6094,20.216
0.75,8.002,13.881,17.7902,6.5378,8.9073,3.8709,0.9801,2.1465,12.3204,13.7569,4.4478,9.4551,6.751,3.7384,4.6773,5.5474,3.7949,8.2088,16.6166,8.1107,6.0792,12.6521,4.9269,9.9054,2.7448,7.8593,8.0026,1.5453,8.1219,17.8784,4.1784,23.0509,11.2856,29.5387,17.8961,8.8594,8.8912,6.9471,4.4107,1.6169,18.8296
