Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0111,0.0074,0.0062,0.0053,0.0155,0.0005,0.0001,0.0007,0.0021,0.0174,0.0003,0.0029,0.0114,0.0428,0.0582,0.0032,0.0157,0.0217,0.0022,0.0024,0.0053,0.0146,0.0337,0.0127,0.0202,0.0119,0.0193,0.0215,0.008,0.0139,0.0018,0.0034,0.0008,0.014,0.0195,0.002,0.0008,0.0004,0.0002,0.0012,0.0053
0.17,1.1024,0.7574,0.6378,0.5397,1.5259,0.0518,0.0102,0.07,0.2178,1.7279,0.0271,0.2966,1.1272,1.9525,3.0571,0.3301,1.0872,2.018,0.2276,0.2446,0.5327,1.4574,2.0243,1.2653,1.0373,1.1726,1.7427,0.7352,0.8042,1.4006,0.1839,0.3538,0.0875,1.4216,1.9429,0.2122,0.0788,0.0455,0.0247,0.119,0.5341
0.25,4.5205,4.3705,3.8351,2.6242,5.8133,0.3208,0.0641,0.4232,1.3175,7.8705,0.1713,1.8099,4.1778,4.4355,6.6623,1.7718,2.9751,6.6142,1.3864,1.452,2.519,6.7762,5.0366,5.5188,2.5702,4.2885,5.5619,1.6578,3.7555,7.5665,1.0537,2.1894,0.546,8.3325,9.5964,1.3083,0.4908,0.2862,0.1566,0.5222,3.1288
0.33,8.1246,9.8062,10.1105,5.1967,10.0302,0.9899,0.2032,1.144,3.9104,14.3975,0.5461,4.775,7.2592,6.1646,8.7574,3.7437,4.6913,10.6579,4.1592,4.1798,4.9219,12.6192,7.3696,10.0361,3.8337,7.6221,9.2232,2.3564,7.1832,15.5425,2.3793,6.7406,1.7055,20.6913,18.1576,3.7616,1.5261,0.9063,0.503,1.0454,8.8366
0.42,11.0144,14.982,16.6835,7.5637,13.1856,2.159,0.4603,1.9256,8.1479,19.4258,1.2585,8.059,9.6612,7.1415,9.7383,5.7064,5.9522,13.3983,8.828,7.4569,7.118,17.2723,8.8232,13.6351,4.6804,10.4261,11.992,2.7909,10.152,22.3258,3.7998,14.15,3.8191,32.2735,24.8104,6.7191,3.3965,2.0689,1.1714,1.5889,16.7957
0.5,13.047,19.1968,22.4234,9.4702,15.2605,3.4917,0.7824,2.6262,12.5566,22.7908,2.39,11.1526,11.3119,7.6443,10.1604,7.4167,6.7838,15.0429,14.863,10.1374,8.8785,20.4905,9.6411,16.1407,5.1929,12.515,13.853,3.0369,12.3986,27.2633,5.1346,22.0051,6.9972,41.2658,29.2675,9.6622,6.1771,3.8821,2.2548,2.0944,23.1724
0.58,14.2508,22.2193,26.853,10.8175,16.372,4.7227,1.1189,3.182,16.0224,24.6759,3.9757,13.7573,12.2499,7.6763,10.053,8.7437,7.1829,15.7773,20.0578,12.0225,10.1147,22.3754,9.8705,17.6123,5.366,13.8349,14.8471,3.0695,13.8697,30.3703,6.2632,29.157,11.1678,47.3536,31.787,12.2849,9.4544,6.3672,3.812,2.5165,27.3015
0.67,13.5899,22.9375,28.7431,10.9065,15.2481,5.6128,1.4108,3.4449,17.9416,23.5332,5.9025,15.1612,11.4857,6.4409,8.2007,9.1459,6.4406,14.1758,23.2928,12.7363,10.1528,21.5436,8.4751,16.8581,4.6742,13.234,13.6165,2.6218,13.6657,30.1245,6.803,34.1686,15.2164,48.6677,30.5971,13.9532,12.1213,9.2702,5.7668,2.6571,28.6503
0.75,12.4046,21.8324,28.3983,10.2811,13.7682,6.1244,1.6329,3.442,18.5312,21.1879,7.8069,15.3857,10.4777,5.816,7.3421,8.8564,5.9185,12.702,24.7314,12.5389,9.5574,19.5264,7.6652,15.3136,4.2659,12.3062,12.4536,2.3903,12.6552,27.6928,6.8095,36.8537,18.2484,46.3007,27.534,14.6076,13.9651,11.8975,8.0544,2.6478,28.0498
