Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0.0003,0.0001,0,0.0001,0.0001,0,0,0,0,0.0002,0,0.0002,0.0001,0.0001,0.0001,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0082,0.0037,0.0038,0.0009,0.0103,0,0.0003,0.0007,0.0038,0.0075,0.0003,0.002,0.0056,0.033,0.0197,0.0057,0.0228,0.0173,0,0,0.0039,0.0053,0.0271,0.0071,0.0221,0.0131,0.0178,0.0121,0,0,0.0018,0.0018,0.0003,0.002,0.0063,0,0,0.0001,0,0.0028,0.0016
0.25,0.0643,0.0352,0.0368,0.0089,0.077,0,0.0026,0.0067,0.0045,0.0632,0.0027,0.0196,0.0404,0.1505,0.095,0.0515,0.1199,0.1151,0,0.0019,0.0331,0.0451,0.1356,0.0583,0.1055,0.093,0.1129,0.0547,0.0131,0.0071,0.0169,0.0172,0.0032,0.0043,0.0557,0,0,0.0006,0,0.0214,0.0163
0.33,0.1922,0.1288,0.1481,0.0307,0.2237,0,0.0108,0.0272,0.0099,0.1972,0.0119,0.0789,0.116,0.3462,0.2231,0.1719,0.2996,0.314,0,0.0307,0.1036,0.1432,0.3278,0.1781,0.2514,0.2665,0.3066,0.1409,0.0558,0.0434,0.0602,0.0738,0.0146,0.0158,0.1789,0,0,0.0026,0,0.0649,0.0701
0.42,0.3891,0.2951,0.3639,0.0741,0.4438,0.0094,0.0309,0.0673,0.0274,0.4072,0.0349,0.1942,0.2535,0.5915,0.3883,0.3724,0.5441,0.5969,0,0.1068,0.2184,0.7406,0.581,0.3651,0.4423,0.53,0.5877,0.2811,0.1337,0.1169,0.1373,0.2108,0.0448,0.0467,0.3748,0,0,0.0077,0,0.1344,0.1957
0.5,0.6412,0.5297,0.6836,0.1469,0.7194,0.0483,0.0669,0.1268,0.0672,0.6779,0.0812,0.3677,0.7362,0.8588,0.7019,0.6441,0.8285,0.936,0.0615,0.1949,0.6468,1.836,0.8686,0.6064,0.6573,0.8657,1.369,0.4541,0.2495,0.2287,0.2483,0.45,0.1107,0.1462,0.7881,0,0,0.018,0,0.227,0.4015
0.58,0.9322,0.8217,1.0947,0.2557,1.0318,0.1172,0.1191,0.203,0.1386,1.4266,0.1618,0.5956,1.3827,1.1301,1.2997,0.9713,1.1306,1.3068,0.2154,0.3575,1.4597,3.2878,1.1706,0.8869,1.1316,1.252,2.6249,0.9857,0.3442,0.3818,0.3901,0.7936,0.2327,0.4204,1.7223,0,0,0.0362,0,0.3382,0.6731
0.67,1.2596,1.2979,1.7855,0.3739,1.4585,0.2134,0.1868,0.294,0.2804,2.537,0.2897,0.8756,2.1709,1.4213,2.1981,1.3481,1.4586,1.7117,0.8063,1.1524,2.559,5.0965,1.4985,1.204,1.6772,1.6883,3.9487,2.5014,0.4004,0.8692,0.562,1.2398,0.4291,0.9616,3.1629,0,0,0.0652,0,0.4678,1.5975
0.75,1.9095,2.294,3.2389,0.639,2.3509,0.8536,0.2696,0.3994,0.5613,4.1928,0.8252,1.2088,3.0902,1.7235,3.1685,1.7769,1.8058,2.1531,2.0293,3.052,4.0986,7.2847,2.1742,1.5608,2.215,2.2856,5.2755,4.7467,0.4837,1.7002,0.766,1.788,0.7058,1.8076,5.3096,0,0,0.1072,0,0.6169,3.3571
0.83,2.852,3.6406,5.2194,1.6828,3.4262,2.0878,0.3664,0.5177,1.0183,6.1052,1.8417,1.5927,4.0803,2.0185,4.1257,2.2414,2.1497,2.608,3.64,5.7697,6.3048,9.957,2.9507,1.9432,2.6642,3.4117,6.4721,7.5332,1.0247,2.9102,0.9981,2.4345,1.0629,2.9771,8.2591,0,0,0.1629,0,0.7785,5.3768
0.92,3.8947,5.2593,7.5975,3.77,4.5884,3.9916,0.4758,0.6446,1.685,7.9537,2.9648,2.0153,5.0888,2.2973,5.0195,2.7344,2.4763,3.0599,5.5789,9.221,9.2381,13.1791,3.6948,2.3371,2.9981,4.6118,7.4716,10.5165,2.3668,4.5748,1.25,4.0095,1.8579,4.461,12.6142,1.2695,0,0.2319,0,0.9846,7.5266
1,4.9485,7.0233,10.1519,7.2687,5.7408,6.8269,0.5947,0.7756,2.5444,9.6348,4.1043,2.4639,6.0797,2.5557,5.8267,3.6952,2.7781,3.4992,7.7644,13.2279,12.866,16.9726,4.3513,2.7328,3.2274,5.7681,8.2623,13.5696,4.4665,6.7937,1.514,6.1583,3.4563,6.2285,17.3051,4.0597,0.1565,0.4026,0,1.3061,9.6785
1.08,5.9373,8.7951,12.654,12.8037,6.8062,10.882,0.7189,0.9071,3.525,11.0966,5.2105,2.9274,7.0299,2.7914,6.5372,4.5852,3.0505,4.3569,10.1722,17.6038,17.0659,21.3304,4.892,3.5116,3.373,6.7946,8.8595,15.971,7.8344,9.6901,1.7834,8.741,5.8921,8.2503,22.3135,9.1993,1.1435,0.6032,0,1.5729,11.7296
1.17,6.7638,10.5571,14.872,19.4786,7.6782,16.5199,0.8432,1.1617,4.5581,12.2527,6.2484,3.3913,7.8857,2.981,7.0744,5.3143,3.2705,5.1504,12.7617,22.1641,21.6107,26.1216,5.2392,4.335,3.3887,7.585,9.1922,17.602,11.4524,14.0083,2.0485,11.5853,9.2452,10,27.7235,17.2067,3.2549,0.8805,1.0053,1.7747,13.5657
1.25,7.3606,12.0568,16.6192,25.9697,8.291,23.2851,0.9626,1.5802,5.5821,13.0404,7.1823,4.098,8.6092,3.1299,7.4628,5.8232,3.4369,5.8122,15.3928,26.7058,26.258,31.1483,5.4188,5.1013,3.3313,8.0936,9.2784,18.596,14.8973,18.6639,2.298,14.4636,14.0665,10,33.1693,26.6443,7.9908,1.3826,2.863,1.9081,15.0983
1.33,7.7718,13.0986,17.845,31.7834,8.7053,30.4409,1.0731,1.8794,6.5481,13.552,7.9811,4.9911,9.3148,3.2523,7.7619,6.145,3.5657,6.3582,17.9322,31.0773,30.8835,36.3348,5.5043,5.7963,3.2616,8.4,9.247,19.1311,17.9743,23.4493,2.5579,17.1646,18.8957,10,38.3835,37.1174,14.5901,2.324,5.7086,1.9934,16.2947
