Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0.0072,0.0048,0.004,0.0034,0.01,0.0003,0.0001,0.0004,0.0014,0.0113,0.0002,0.0019,0.0074,0.0277,0.0377,0.0021,0.0101,0.0141,0.0014,0.0016,0.0034,0.0095,0.0218,0.0082,0.0131,0.0077,0.0125,0.0139,0.0052,0.009,0.0012,0.0022,0.0005,0.0091,0.0126,0.0013,0.0005,0.0003,0.0002,0.0007,0.0034
0.17,0.7381,0.5054,0.4251,0.3603,1.0234,0.0344,0.0068,0.0466,0.1451,1.1575,0.018,0.1975,0.7554,1.3264,2.0931,0.2201,0.7326,1.3584,0.1516,0.1632,0.3557,0.9756,1.3713,0.8472,0.7004,0.7849,1.1715,0.4964,0.5375,0.9362,0.1225,0.2354,0.0582,0.9489,1.301,0.1412,0.0524,0.0302,0.0164,0.0793,0.3566
0.25,2.9624,2.8537,2.4946,1.7109,3.8217,0.2073,0.0413,0.275,0.8559,5.1871,0.1102,1.1736,2.7354,2.9961,4.5532,1.1522,1.9528,4.3678,0.8993,0.947,1.6419,4.4575,3.3562,3.6248,1.7076,2.7906,3.6403,1.1191,2.4562,4.9697,0.6832,1.4155,0.3524,5.4488,6.3313,0.8465,0.3169,0.1843,0.1007,0.3364,2.0462
0.33,5.9631,6.8767,7.0197,3.7044,7.4655,0.6768,0.1378,0.7923,2.7033,10.5029,0.3698,3.2924,5.3973,4.9251,7.1509,2.6268,3.6077,8.1301,2.8667,2.9137,3.5193,9.1599,5.8084,7.3281,2.9938,5.6296,6.9775,1.8558,5.1698,11.07,1.6493,4.6117,1.162,14.5295,13.1395,2.5804,1.0412,0.615,0.34,0.7419,6.1939
0.42,7.8957,10.701,11.7028,5.387,9.4721,1.4739,0.3105,1.3447,5.6489,14.1333,0.8467,5.6078,6.8815,4.972,6.8315,4.0384,4.1314,9.5875,6.0942,5.2311,5.0647,12.529,6.1625,9.8401,3.2431,7.3368,8.4428,1.9244,7.2773,16.1864,2.6633,9.6712,2.593,23.0049,18.136,4.6204,2.3106,1.3962,0.7855,1.0991,11.8614
0.5,8.7004,12.9555,15.3179,6.2788,10.2031,2.3448,0.5167,1.7916,8.6046,15.3389,1.5744,7.5098,7.5291,5.1179,6.7982,4.8989,4.4893,10.062,10.1395,7.0762,5.8787,13.7695,6.4288,10.7958,3.4556,8.2652,9.1903,2.0349,8.2583,18.4733,3.3781,14.816,4.6697,28.5207,19.7985,6.5126,4.1333,2.5686,1.478,1.3546,16.2312
0.58,10.4778,15.5476,18.5672,7.6725,12.2397,3.2561,0.7525,2.1921,11.3617,18.0665,2.6514,9.3724,9.134,6.6035,8.762,6.0732,5.6662,12.1556,14.0697,8.5217,7.1956,16.286,8.1304,12.8892,4.4203,10.2075,11.3281,2.6722,9.969,21.6814,4.2706,20.0634,7.5902,33.3363,23.0913,8.3057,6.4507,4.274,2.5232,1.747,19.8203
0.67,16.0506,22.1932,25.7667,11.4636,19.0013,4.4683,1.0779,3.0404,14.9451,27.0927,4.3882,13.2673,14.2542,10.9971,14.9475,8.9834,9.2472,19.4313,19.1401,11.1737,10.8101,24.3317,13.4845,19.5329,7.2601,15.9801,18.12,4.3572,14.9467,31.2688,6.2963,27.4234,11.6874,45.8653,34.0243,11.6974,9.4417,6.9656,4.2361,2.7065,25.1255
0.75,20.805,30.8228,35.6928,15.5878,24.0661,6.035,1.5155,4.2167,19.3524,35.8315,6.6495,18.6948,17.9872,11.5926,15.4299,12.5301,10.6808,23.4849,24.601,14.841,14.6218,32.3743,14.8429,25.6562,8.0142,20.2816,21.9566,4.5809,20.0427,42.788,8.9525,37.3822,16.4223,62.7816,45.7403,16.4974,12.8741,10.2988,6.7223,3.7101,32.2353
0.83,18.4387,32.1727,40.3723,15.1477,20.4665,7.417,1.9523,4.8395,22.714,32.2616,8.8722,21.5428,15.3826,7.7285,9.7117,12.8844,8.2126,18.5859,28.7848,17.165,14.0668,29.6049,10.4899,23.0165,5.7864,17.783,17.855,3.1293,18.8397,41.9584,9.7179,45.9839,20.3529,68.0268,42.2896,19.8556,15.6747,13.4284,9.6522,3.747,36.7633
0.92,12.5004,25.4701,35.0891,11.3222,13.2873,8.0141,2.2341,4.2993,23.3654,21.6805,10.5375,19.3579,10.1782,4.1146,4.7179,10.2569,5.1036,11.3052,30.248,15.7643,10.432,20.2888,5.913,15.6192,3.3899,12.2821,11.4573,1.7536,13.5085,30.6659,8.2605,48.5292,22.658,55.3643,28.9081,18.9628,17.3409,15.5586,12.54,3.0406,35.258
1,8.1174,17.8798,26.0425,7.8811,8.3747,7.4234,2.2257,3.2551,20.446,13.6073,11.6106,15.0742,6.5868,2.4591,2.6265,7.4927,3.3379,6.9073,28.6492,11.8783,7.2469,12.9516,3.6285,10.0327,2.1537,8.3229,7.4363,1.0955,9.0683,20.12,6.3708,43.3346,23.6173,38.2753,18.1042,15.5135,17.8081,16.786,14.8742,2.3482,27.605
1.08,5.6168,12.7289,18.7848,5.721,5.6714,6.0702,1.9846,2.3789,15.4983,9.1502,12.1967,11.4486,4.5463,1.6044,1.6337,5.6214,2.3217,4.5761,23.6004,8.1513,5.2623,8.8097,2.4113,6.8873,1.4669,5.9432,5.1436,0.7372,6.4141,13.7228,4.9617,34.6046,23.3215,25.9938,12.0784,12.1174,16.7666,17.2673,16.5477,1.8579,18.6854
1.17,4.0745,9.4376,14.0618,4.3067,4.0479,4.7194,1.6865,1.7964,11.0261,6.4964,12.2691,8.9353,3.2917,1.114,1.096,4.3441,1.6909,3.2132,17.457,5.6759,3.9624,6.3085,1.6969,4.9662,1.0515,4.4168,3.7302,0.5237,4.7317,9.8467,3.9531,26.853,21.2375,18.5917,8.5251,9.6384,14.174,16.9351,17.4932,1.4998,12.2612
