Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0025,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0.0043,0,0,0,0,0.0002,0.0001,0,0.0001,0.0001,0,0,0,0,0.0001,0,0.0001,0,0.0001,0.0001,0,0,0,0,0,0.0021,0,0,0,0,0,0,0
0.17,0.0064,0.0029,0.0029,0.0007,0.008,0,0.0002,0.0005,0.0038,0.0058,0.0002,0.0016,0.0043,0.0262,0.0155,0.0044,0.0178,0.0133,0,0,0.003,0.004,0.0213,0.0055,0.0174,0.0101,0.0138,0.0098,0,0,0.0014,0.0014,0.0002,0.002,0.0048,0,0,0,0,0.0021,0.0013
0.25,0.0699,0.0369,0.0385,0.0092,0.0843,0,0.0027,0.0071,0.0044,0.0676,0.0029,0.0206,0.0445,0.1812,0.1117,0.0547,0.1412,0.1285,0,0.0003,0.0357,0.048,0.1604,0.0627,0.1266,0.1031,0.1277,0.0656,0.0117,0.0055,0.0178,0.018,0.0033,0.0042,0.0592,0,0,0.0006,0,0.0235,0.0169
0.33,0.2628,0.1683,0.1894,0.0405,0.3068,0,0.0138,0.0348,0.0112,0.2656,0.0151,0.1013,0.1599,0.4959,0.3115,0.2315,0.4293,0.4351,0,0.0338,0.141,0.253,0.467,0.2419,0.3622,0.3704,0.4292,0.1945,0.0714,0.0518,0.0799,0.0934,0.0182,0.0183,0.239,0,0,0.0033,0,0.0903,0.0874
0.42,0.5765,0.4303,0.5234,0.1063,0.6558,0.0076,0.0434,0.0969,0.0352,0.5978,0.0487,0.2812,0.5993,0.8719,0.6634,0.5558,0.8162,0.8809,0,0.1131,0.4803,1.4835,0.8597,0.539,0.6602,0.7928,1.1847,0.3776,0.1978,0.1656,0.2035,0.2936,0.0615,0.0721,0.5871,0,0,0.0107,0,0.2043,0.2672
0.5,0.9746,0.8061,1.0386,0.2175,1.0878,0.066,0.1008,0.1931,0.0931,1.5175,0.1198,0.5633,1.4722,1.2902,1.5991,0.9978,1.2703,1.4092,0.0687,0.2202,1.5081,3.4502,1.3106,0.9189,1.4428,1.3284,3.0609,0.9088,0.311,0.3481,0.3847,0.6713,0.1593,0.305,1.778,0,0,0.0265,0,0.3571,0.583
0.58,1.4753,1.5321,2.0257,0.3229,1.8747,0.1536,0.1875,0.3152,0.2273,3.1738,0.2466,0.931,2.5701,1.6766,2.7908,1.525,1.7229,1.9692,0.5687,1.1822,3.0253,6.0128,1.9716,1.3538,2.2253,1.9315,4.9962,2.9102,0.3722,0.9788,0.6151,1.2278,0.3456,0.9079,3.8514,0,0,0.0548,0,0.5388,1.67
0.67,2.4325,2.8652,3.9966,0.7082,2.9736,0.9397,0.2942,0.449,0.5501,5.3202,0.6852,1.3478,3.6112,1.9511,3.7015,2.0466,2.0706,2.4477,2.081,3.5838,4.8471,8.6149,2.719,1.7666,2.6178,2.9458,6.2997,5.8183,0.4767,2.084,0.8652,1.9119,0.6443,1.9341,6.5743,0,0,0.099,0,0.7138,3.9877
0.75,3.3465,4.356,6.2888,2.0752,3.977,2.4979,0.4107,0.5784,1.1128,7.025,1.8507,1.7676,4.5018,2.1658,4.4212,2.5025,2.3381,2.8402,4.0501,6.7353,7.1275,11.1413,3.2986,2.1289,2.777,4.001,7.0198,8.8912,1.3703,3.4623,1.1079,2.8607,1.034,3.3213,9.8706,0.0876,0,0.1604,0,0.8663,6.3906
0.83,4.2189,5.8637,8.5566,4.6199,4.9171,4.7282,0.5285,0.699,1.9196,8.4371,3.182,2.1781,5.3389,2.364,5.0814,3.1305,2.576,3.2064,6.2414,10.3268,10.0491,14.0323,3.7988,2.4725,2.8811,4.9682,7.5295,11.5194,2.9464,5.1697,1.3448,4.7207,2.0375,4.9617,13.753,1.8677,0,0.2409,0,1.1103,8.5364
0.92,4.8266,7.1611,10.4576,8.3391,5.5263,7.744,0.6358,0.8056,2.8486,9.3036,4.4202,2.5613,5.9422,2.4263,5.298,3.7618,2.6746,3.4635,8.4697,14.0641,13.2747,17.1004,3.8725,2.7574,2.6132,5.5388,7.4135,13.2216,5.1547,7.1643,1.5601,6.7918,3.9062,6.7585,17.3419,5.0838,0.3927,0.4123,0,1.2923,10.1803
1,4.937,7.862,11.5157,13.0621,5.565,11.4591,0.7221,0.885,3.7573,9.2791,5.3665,2.8713,6.158,2.3742,5.1453,3.967,2.6254,3.6025,10.4844,17.4757,16.2554,19.789,3.5884,3.0835,2.1694,5.5042,6.6282,13.2784,7.7338,9.113,1.7168,8.7425,6.4035,8.5928,19.9766,10.2295,1.6049,0.6089,0.0032,1.3156,11.1752
1.08,4.7396,7.9436,11.5821,17.1837,5.2812,15.6031,0.7821,0.9301,4.5409,8.7175,5.9474,3.0836,6.1507,2.2677,4.849,3.8443,2.4991,3.5812,12.1067,20.2025,18.9172,22.1776,3.1948,3.2391,1.761,5.1503,5.6724,12.3616,9.7121,11.2482,1.8123,10.2649,9.1957,10,22.0393,16.5833,3.7174,0.866,1.2246,1.2476,11.4843
1.17,4.402,7.6575,11.0348,19.9329,4.8636,19.4354,0.8112,0.9483,5.1331,7.9389,6.1617,3.2177,6.0274,2.1358,4.5047,3.5668,2.3345,3.4776,13.2309,22.1625,21.1642,24.3585,2.7982,3.2747,1.43,4.676,4.764,11.2115,11.0087,13.1282,1.8625,11.1587,12.2878,10,23.755,22.8708,7.4961,1.3041,3.0557,1.1409,11.1547
1.25,4.0176,7.186,10.2082,21.3755,4.4111,22.4366,0.8128,0.948,5.5054,7.1079,6.089,3.2939,5.8463,1.9938,4.1551,3.2358,2.1541,3.3795,13.8362,23.463,22.9201,26.2924,2.4381,3.2332,1.1711,4.1833,3.9747,9.9951,11.7282,14.6489,1.8794,11.5013,14.6189,10,25.0837,28.8534,12.0398,2.018,5.4143,1.0239,10.4452
1.33,3.6343,6.6403,9.2947,21.7742,3.9718,24.4239,0.7957,0.9349,5.6751,6.3052,5.8181,3.3266,5.6395,1.8502,3.819,2.9035,1.9708,3.2615,14.0285,24.198,24.1699,27.9111,2.1249,3.144,0.9698,3.7186,3.3153,8.8101,11.9834,15.8119,1.8717,11.4541,16.053,10,26.1496,34.3699,16.9677,3.0718,8.1462,0.9104,9.5813
1.42,3.2748,6.0832,8.3945,21.4288,3.5665,25.4295,0.7663,0.9129,5.6804,5.5666,5.3947,3.3267,5.4245,1.7097,3.5044,2.6469,1.7922,3.1323,13.9263,24.4649,24.9385,29.1573,1.8574,3.0267,0.8124,3.2998,2.774,7.7359,11.8908,16.6306,1.8459,11.1503,16.6822,10,27.0025,39.327,22.0759,4.5053,11.0757,0.8554,8.685
1.5,2.9478,5.5478,7.5546,20.6008,3.202,25.6069,0.7294,0.8849,5.5633,4.905,4.8829,3.3019,5.2105,1.5751,3.2138,2.4853,1.6225,2.9974,13.6322,24.3594,25.2787,29.9961,1.6306,2.8943,0.6879,2.9306,2.3326,6.7936,11.5559,17.1316,1.8068,10.69,16.7281,10,27.6582,43.6677,27.1889,6.3387,14.053,0.7974,7.8262
1.58,2.6554,5.0501,6.7934,19.4914,2.8788,25.1526,0.6882,0.853,5.3728,4.321,4.3728,3.2582,5.0024,1.4478,2.9474,2.3193,1.464,2.8606,13.2187,23.9738,25.2587,30.4329,1.4921,2.761,0.6229,2.6088,1.9728,5.9798,11.0637,17.3498,1.7581,10.1439,16.3815,10,28.1204,47.3578,32.1547,8.5756,16.9669,0.7385,7.031
1.67,2.3962,4.5959,6.1141,18.244,2.594,24.257,0.6453,0.8186,5.1353,3.8099,3.9034,3.2003,4.8024,1.3284,2.704,2.1541,1.3176,2.7244,12.727,23.3858,24.9513,30.5076,1.3976,2.6885,0.5721,2.3295,1.6789,5.2813,10.4854,17.3424,1.7026,9.5598,15.7849,10,28.3934,50.3855,36.8493,11.1899,19.7478,0.6806,6.309
1.75,2.1675,4.186,5.5128,16.9544,2.3438,23.0814,0.6021,0.7828,4.8683,3.3647,3.4861,3.1317,4.6112,1.2172,2.4821,1.9933,1.1837,2.5904,12.1869,22.6569,24.4252,30.2742,1.3065,2.6125,0.5235,2.0875,1.4376,4.6827,9.8646,17.1614,1.6426,8.9689,15.0411,10,28.4916,52.7617,41.1738,14.1307,22.379,0.625,5.6608
1.83,1.9659,3.8183,4.9827,15.6836,2.1241,21.751,0.5599,0.7464,4.5853,3.0059,3.1207,3.0553,4.4288,1.114,2.2797,1.8392,1.0618,2.4597,11.6206,21.8351,23.7397,29.7896,1.2193,2.5345,0.4776,1.9681,1.2384,4.1847,9.2305,16.8402,1.5797,8.3908,14.222,10,28.4335,54.5179,45.0537,17.3285,24.8764,0.5724,5.0829
1.92,1.7881,3.4894,4.5158,14.4682,1.9309,20.357,0.5194,0.71,4.2965,2.7283,2.8025,2.9731,4.2549,1.0188,2.0951,1.6931,0.9515,2.3331,11.044,20.9568,22.9437,29.108,1.1364,2.4556,0.4348,1.859,1.0731,3.7833,8.6067,16.4096,1.5152,7.8372,13.376,10,28.2384,55.7012,48.449,20.7016,27.266,0.5232,4.5693
