Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0,0,0,0.0001,0,0,0,0,0.0001,0,0,0.0001,0.0002,0.0003,0,0.0001,0.0001,0,0,0,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0,0.0001,0,0,0,0.0001,0.0001,0,0,0,0,0,0
0.17,0.0322,0.0217,0.0182,0.0155,0.045,0.0015,0.0003,0.002,0.0062,0.0506,0.0008,0.0084,0.0331,0.0724,0.1157,0.0094,0.0367,0.0621,0.0065,0.007,0.0153,0.0426,0.0715,0.037,0.0368,0.0345,0.0547,0.0274,0.0233,0.0406,0.0052,0.01,0.0025,0.0409,0.0568,0.006,0.0022,0.0013,0.0007,0.0034,0.0154
0.25,0.1899,0.1638,0.1387,0.1035,0.2519,0.0112,0.0022,0.0152,0.0473,0.3297,0.0059,0.0644,0.1792,0.2336,0.3811,0.0675,0.1362,0.3025,0.0495,0.0532,0.1,0.2802,0.2498,0.2307,0.1242,0.1797,0.2458,0.0843,0.1516,0.2975,0.0388,0.0768,0.019,0.3096,0.3952,0.0461,0.0171,0.0099,0.0054,0.0201,0.1163
0.33,0.4202,0.4498,0.4392,0.2456,0.5431,0.0389,0.0077,0.049,0.1619,0.7579,0.0205,0.2012,0.3839,0.4173,0.6658,0.1683,0.2631,0.6194,0.1697,0.1804,0.2338,0.6506,0.4638,0.5195,0.2304,0.3848,0.5017,0.1503,0.3525,0.7629,0.1024,0.2655,0.0659,0.9525,0.9454,0.1532,0.0593,0.0344,0.0187,0.046,0.3917
0.42,0.6627,0.7897,0.8283,0.4059,0.8394,0.0928,0.0186,0.0937,0.3807,1.2097,0.0498,0.379,0.5944,0.5705,0.8808,0.2869,0.3849,0.9234,0.4014,0.3826,0.3838,1.0472,0.653,0.8255,0.3273,0.6008,0.7563,0.2078,0.5735,1.2877,0.1798,0.618,0.1586,1.7469,1.5357,0.3033,0.1425,0.0832,0.0456,0.0759,0.8852
0.5,0.8941,1.1372,1.2456,0.5673,1.1144,0.1657,0.0337,0.1424,0.6749,1.6296,0.0988,0.5742,0.7941,0.7008,1.0463,0.4101,0.5006,1.1954,0.7616,0.6023,0.5345,1.4214,0.8204,1.1152,0.4162,0.8134,0.9975,0.2593,0.7904,1.7969,0.2628,1.0573,0.311,2.5588,2.0848,0.4734,0.2788,0.1644,0.0908,0.1078,1.4501
0.58,1.1066,1.4757,1.6593,0.7251,1.3586,0.2457,0.051,0.1911,0.9805,2.007,0.1722,0.7744,0.9751,0.7963,1.1548,0.5343,0.6012,1.425,1.1696,0.8139,0.6816,1.763,0.9529,1.3804,0.4889,1.0132,1.2123,0.2984,0.9967,2.2708,0.3489,1.5308,0.5343,3.3238,2.5783,0.6512,0.4675,0.2852,0.159,0.1408,1.9854
0.67,1.2332,1.7406,2.0095,0.8394,1.4874,0.3218,0.0684,0.2331,1.2504,2.2324,0.2705,0.9512,1.0742,0.8006,1.1245,0.6328,0.6417,1.517,1.548,0.9874,0.7866,1.9762,0.9801,1.5415,0.5095,1.1325,1.3152,0.3052,1.1365,2.6031,0.4221,1.9764,0.8034,3.9206,2.886,0.8148,0.6638,0.4451,0.2513,0.1664,2.4052
0.75,1.3019,1.9123,2.2676,0.9126,1.5495,0.3902,0.085,0.265,1.4701,2.334,0.3853,1.0894,1.1293,0.8015,1.0969,0.7012,0.6703,1.5544,1.866,1.1143,0.8538,2.0803,0.9949,1.6233,0.5241,1.2107,1.3777,0.3104,1.2186,2.7821,0.477,2.371,1.0681,4.3055,3.022,0.9513,0.8486,0.6221,0.3692,0.1866,2.7011
0.83,1.3706,2.0568,2.4665,0.9829,1.6146,0.4495,0.1006,0.2899,1.6411,2.4328,0.5013,1.2054,1.1858,0.8218,1.1044,0.7663,0.7042,1.6011,2.126,1.1987,0.9191,2.1799,1.0251,1.7048,0.5464,1.2895,1.4451,0.3235,1.2977,2.9332,0.5292,2.7075,1.3143,4.5729,3.1462,1.0655,1.0161,0.7967,0.5149,0.2072,2.8896
0.92,1.566,2.314,2.7715,1.1248,1.8456,0.5124,0.1176,0.3266,1.8155,2.7379,0.6238,1.3746,1.3648,0.9807,1.3266,0.8799,0.833,1.8458,2.3846,1.3119,1.0538,2.4569,1.2148,1.9353,0.6492,1.4985,1.6846,0.3861,1.478,3.2739,0.6116,3.0793,1.5644,5.0585,3.5131,1.2206,1.1881,0.9777,0.6978,0.2444,3.104
1,1.8227,2.7027,3.2104,1.3234,2.138,0.5886,0.1383,0.3787,2.0291,3.1852,0.7546,1.6125,1.5822,1.108,1.5005,1.0421,0.954,2.123,2.6617,1.4749,1.2397,2.8621,1.3796,2.2552,0.738,1.7442,1.9419,0.4362,1.7309,3.8089,0.7286,3.5499,1.8249,5.8049,4.0859,1.4309,1.3687,1.169,0.9027,0.2916,3.4201
1.08,2.0363,3.0882,3.7134,1.5016,2.3738,0.6797,0.1631,0.4392,2.2879,3.5548,0.893,1.8814,1.761,1.1954,1.61,1.1955,1.0503,2.3367,2.9847,1.6821,1.405,3.2028,1.5,2.5202,0.8048,1.9537,2.1505,0.4717,1.9505,4.2995,0.8458,4.1201,2.0921,6.6384,4.5711,1.6824,1.5623,1.3688,1.1207,0.3364,3.8261
