Time (hours),Q_3,Q_31,Q_4,Q_5,Q_6,Q_7,Q_37,Q_36,Q_10,Q_11,Q_15,Q_38,Q_18,Q_39,Q_17,Q_33,Q_40,Q_34,Q_19,Q_16,Q_41,Q_13,Q_22,Q_23,Q_25,Q_27,Q_28,Q_26,Q_24,Q_21,Q_29,Q_35,Q_30,Q_20,Q_14,Q_12,Q_9,Q_8,Q_1,Q_32,Q_2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,0.004,0.0027,0.0023,0.0019,0.0056,0.0002,0,0.0002,0.0008,0.0063,0.0001,0.001,0.0041,0.0109,0.017,0.0012,0.0052,0.0079,0.0008,0.0009,0.0019,0.0053,0.0103,0.0046,0.0054,0.0043,0.007,0.0042,0.0029,0.005,0.0006,0.0012,0.0003,0.0051,0.0071,0.0007,0.0003,0.0002,0.0001,0.0004,0.0019
0.25,0.034,0.0271,0.0227,0.018,0.0456,0.0018,0.0004,0.0025,0.0077,0.0582,0.001,0.0105,0.0325,0.0458,0.076,0.0115,0.0257,0.0559,0.0081,0.0087,0.0175,0.0492,0.0481,0.041,0.0239,0.0326,0.0454,0.0165,0.0266,0.0502,0.0065,0.0125,0.0031,0.051,0.0686,0.0075,0.0028,0.0016,0.0009,0.0036,0.0192
0.33,0.0855,0.0874,0.0831,0.0487,0.1119,0.007,0.0014,0.0092,0.0296,0.1541,0.0037,0.038,0.0787,0.0928,0.1531,0.0329,0.0554,0.1303,0.031,0.0333,0.0465,0.1316,0.1007,0.1055,0.0495,0.0782,0.1041,0.033,0.0706,0.1512,0.0197,0.0481,0.0119,0.1829,0.191,0.0284,0.0107,0.0062,0.0034,0.0091,0.0727
0.42,0.1495,0.1692,0.1734,0.0884,0.1929,0.0182,0.0036,0.0195,0.0758,0.2739,0.0096,0.0786,0.1355,0.1445,0.2342,0.0613,0.0904,0.2184,0.0794,0.0794,0.0838,0.2353,0.1604,0.1861,0.0791,0.1349,0.1749,0.0515,0.1267,0.2832,0.0378,0.1225,0.0308,0.3736,0.3457,0.062,0.0277,0.0161,0.0087,0.0162,0.1826
0.5,0.2207,0.2651,0.2825,0.1341,0.2812,0.0352,0.007,0.0321,0.1473,0.4063,0.02,0.1282,0.1981,0.1961,0.3106,0.0946,0.1281,0.3119,0.1624,0.137,0.1267,0.3508,0.2217,0.2756,0.11,0.1984,0.2519,0.0704,0.1903,0.4334,0.0593,0.2267,0.064,0.5983,0.5175,0.1038,0.0575,0.0335,0.0183,0.0246,0.3314
0.58,0.3066,0.3798,0.4137,0.1898,0.3872,0.0566,0.0114,0.0472,0.2351,0.5622,0.037,0.1887,0.274,0.269,0.4129,0.1355,0.1779,0.4245,0.274,0.2049,0.179,0.4875,0.3035,0.3825,0.1531,0.277,0.3479,0.0997,0.2671,0.6101,0.0859,0.3563,0.1173,0.8624,0.7179,0.1553,0.1041,0.0617,0.0339,0.0353,0.5054
0.67,0.5697,0.6518,0.6953,0.343,0.7276,0.0952,0.0194,0.0793,0.3902,1.0079,0.0703,0.3204,0.5223,0.5567,0.8506,0.2409,0.3658,0.8215,0.4638,0.3357,0.3258,0.8732,0.6255,0.6984,0.3173,0.5358,0.6889,0.2062,0.4841,1.0535,0.1512,0.5961,0.2178,1.4399,1.2591,0.2621,0.1844,0.1169,0.0646,0.0668,0.8204
0.75,0.9902,1.1718,1.2207,0.6151,1.2442,0.1605,0.0331,0.1389,0.6465,1.7743,0.128,0.5699,0.8905,0.8433,1.2685,0.438,0.5857,1.36,0.7697,0.5629,0.5826,1.5436,0.9727,1.226,0.4944,0.9151,1.1406,0.3129,0.8611,1.8844,0.2766,1.0104,0.3788,2.5138,2.2353,0.4598,0.3136,0.2105,0.1195,0.1192,1.3432
0.83,1.4135,1.7981,1.959,0.9103,1.7481,0.2598,0.0543,0.2243,1.024,2.5432,0.2133,0.9187,1.2559,1.0849,1.5889,0.6633,0.7967,1.8605,1.2136,0.9052,0.8584,2.2276,1.2804,1.7563,0.6568,1.304,1.5814,0.4069,1.2576,2.807,0.4283,1.6484,0.6129,3.9521,3.2384,0.7573,0.5032,0.3475,0.2073,0.1781,2.1017
0.92,1.805,2.4232,2.7242,1.202,2.1984,0.3972,0.0845,0.3145,1.5295,3.2384,0.3309,1.2914,1.5894,1.2724,1.8134,0.8943,0.9844,2.2864,1.8072,1.2892,1.1304,2.8565,1.5318,2.2447,0.7947,1.6732,1.9785,0.4838,1.6379,3.6794,0.5894,2.497,0.93,5.3626,4.1475,1.0883,0.7619,0.535,0.3368,0.2401,3.0425
1,2.1473,3.0111,3.4678,1.4754,2.5785,0.5489,0.1194,0.4032,2.0639,3.8304,0.4846,1.6675,1.8776,1.4107,1.9628,1.1193,1.1431,2.6287,2.5219,1.6481,1.3846,3.4013,1.7267,2.6694,0.906,2.0058,2.3177,0.5436,1.9832,4.4549,0.7522,3.3965,1.336,6.6551,4.9221,1.431,1.0949,0.7781,0.51,0.3025,3.9073
1.08,2.448,3.5532,4.171,1.7291,2.9036,0.7026,0.1569,0.4881,2.5652,4.3354,0.6782,2.0376,2.1295,1.5326,2.0907,1.3353,1.2848,2.9138,3.2188,1.9707,1.6204,3.8726,1.8949,3.0394,1.0055,2.3078,2.6151,0.5993,2.2949,5.1352,0.9138,4.3049,1.8348,7.8095,5.5794,1.776,1.4801,1.0813,0.7289,0.3649,4.6502
1.17,2.8555,4.1801,4.9532,2.0453,3.3687,0.8684,0.1992,0.5823,3.0749,4.9989,0.9243,2.458,2.4881,1.7833,2.42,1.5964,1.5154,3.3713,3.9229,2.3059,1.9173,4.4813,2.2108,3.5307,1.18,2.7289,3.0688,0.7008,2.6911,5.9471,1.1064,5.292,2.4067,9.0866,6.4113,2.1654,1.8907,1.4606,1.0064,0.4453,5.3853
